,0.020
0,-0.024
1,-0.107
2,-0.068
3,-0.012
4,-0.051
5,-0.037
6,0.039
7,0.015
8,0.02
9,0.105
10,0.164
11,0.085
12,0.068
13,0.002
14,0.02
15,-0.039
16,-0.078
17,-0.032
18,0.02
19,-0.144
20,-0.171
21,-0.027
22,0.054
23,0.022
24,-0.1
25,0.01
26,0.002
27,0.007
28,0.0
29,-0.071
30,0.071
31,0.171
32,0.098
33,0.129
34,0.186
35,-0.007
36,-0.239
37,-0.193
38,0.095
39,0.161
40,-0.342
41,-0.278
42,0.034
43,0.161
44,-0.11
45,-0.22
46,-0.046
47,0.061
48,0.005
49,-0.103
50,-0.076
51,0.073
52,0.105
53,-0.051
54,-0.056
55,0.186
56,0.166
57,-0.044
58,-0.271
59,-0.269
60,-0.022
61,0.129
62,-0.103
63,-0.085
64,0.002
65,0.195
66,0.134
67,0.005
68,0.09
69,0.083
70,0.024
71,0.01
72,0.054
73,0.037
74,0.02
75,-0.034
76,-0.071
77,-0.012
78,0.071
79,-0.046
80,-0.181
81,-0.144
82,0.022
83,-0.044
84,-0.208
85,-0.107
86,0.212
87,0.269
88,-0.078
89,-0.293
90,-0.056
91,0.264
92,0.073
93,-0.242
94,-0.073
95,-0.015
96,0.193
97,0.115
98,-0.032
99,0.015
100,0.037
101,0.032
102,-0.037
103,-0.11
104,-0.005
105,-0.068
106,-0.071
107,-0.017
108,0.015
109,0.056
110,-0.007
111,-0.029
112,0.083
113,0.085
114,-0.02
115,-0.005
116,0.037
117,0.037
118,-0.042
119,-0.056
120,0.073
121,0.156
122,0.088
123,-0.142
124,-0.273
125,0.103
126,0.361
127,-0.261
128,-0.332
129,-0.093
130,0.349
131,0.288
132,-0.247
133,-0.298
134,0.227
135,0.291
136,-0.093
137,-0.459
138,-0.083
139,0.322
140,0.078
141,-0.168
142,0.046
143,0.256
144,0.093
145,-0.354
146,-0.327
147,0.049
148,0.283
149,-0.044
150,-0.266
151,0.103
152,0.476
153,0.393
154,0.0
155,-0.186
