,0.068
0,0.037
1,-0.063
2,-0.095
3,-0.017
4,0.088
5,0.144
6,0.11
7,0.073
8,0.076
9,0.115
10,0.159
11,0.205
12,0.171
13,0.0
14,-0.049
15,-0.098
16,-0.142
17,-0.046
18,0.117
19,-0.02
20,-0.237
21,-0.271
22,-0.139
23,-0.095
24,-0.132
25,-0.09
26,0.034
27,0.225
28,0.125
29,-0.042
30,0.005
31,0.166
32,0.198
33,0.073
34,-0.237
35,-0.251
36,-0.161
37,0.073
38,0.129
39,-0.042
40,-0.149
41,-0.212
42,-0.046
43,0.027
44,0.005
45,0.012
46,-0.039
47,0.046
48,0.32
49,0.317
50,0.176
51,0.098
52,0.071
53,0.012
54,-0.056
55,-0.117
56,-0.103
57,-0.117
58,-0.181
59,-0.042
60,0.063
61,0.051
62,-0.095
63,-0.061
64,-0.027
65,-0.09
66,-0.117
67,-0.1
68,-0.076
69,-0.056
70,-0.01
71,0.007
72,0.059
73,0.117
74,0.09
75,-0.012
76,-0.056
77,-0.078
78,-0.083
79,-0.024
80,-0.039
81,-0.029
82,0.024
83,0.122
84,0.09
85,0.005
86,-0.046
87,-0.012
88,0.073
89,0.073
90,-0.039
91,-0.042
92,0.098
93,0.11
94,-0.032
95,-0.105
96,0.144
97,0.12
98,-0.139
99,-0.222
100,-0.203
101,-0.146
102,-0.115
103,-0.161
104,-0.142
105,-0.066
106,-0.027
107,-0.066
108,0.002
109,-0.017
110,-0.039
111,0.017
112,-0.034
113,0.115
114,0.129
115,0.044
116,-0.02
117,-0.007
118,0.137
119,0.161
120,-0.012
121,-0.249
122,-0.261
123,-0.186
124,-0.107
125,-0.171
126,0.039
127,-0.032
128,-0.146
129,-0.144
130,-0.027
131,0.007
132,-0.022
133,-0.168
134,-0.137
135,0.059
136,0.264
137,0.081
138,-0.083
139,-0.073
140,-0.085
141,-0.173
142,-0.215
143,-0.254
144,-0.205
145,-0.071
146,-0.068
147,-0.029
148,0.059
149,0.117
150,0.022
151,-0.068
152,-0.063
153,-0.015
154,-0.007
155,0.007
156,-0.022
157,0.005
158,0.059
159,-0.002
160,-0.073
161,-0.088
162,-0.076
163,-0.085
164,-0.137
165,-0.149
166,-0.081
167,-0.01
168,0.02
169,0.024
170,0.115
171,0.142
172,0.061
173,0.054
174,0.076
175,0.078
176,-0.039
177,-0.078
178,-0.02
179,0.007
180,-0.007
181,-0.09
182,-0.054
183,0.042
184,-0.024
185,-0.156
186,-0.173
187,-0.142
188,-0.117
189,-0.168
190,-0.088
191,-0.076
192,-0.005
193,-0.061
194,-0.073
195,-0.051
196,-0.007
197,0.034
198,0.039
199,-0.002
200,0.088
201,0.183
202,0.178
203,0.107
204,-0.278
205,-0.085
206,0.173
207,0.242
208,-0.115
209,-0.386
210,-0.266
211,0.188
212,0.203
213,-0.107
214,-0.225
215,-0.273
216,-0.085
217,0.078
218,-0.027
219,-0.137
220,-0.129
221,0.005
222,0.09
223,0.042
224,0.107
225,0.117
226,0.032
227,-0.168
228,-0.217
229,-0.1
230,0.085
231,0.103
232,-0.132
233,-0.029
234,0.117
235,0.247
236,0.051
237,-0.098
238,-0.002
239,0.117
240,0.073
241,-0.286
242,-0.21
243,0.132
244,0.217
245,-0.112
246,-0.251
247,-0.081
248,0.154
249,0.078
250,-0.198
