,-0.225
0,0.01
1,0.049
2,-0.112
3,-0.195
4,-0.01
5,0.085
6,0.027
7,-0.054
8,0.012
9,0.01
10,-0.112
11,-0.049
12,0.085
13,-0.02
14,-0.002
15,0.12
16,-0.002
17,-0.076
18,0.068
19,-0.103
20,-0.137
21,0.066
22,0.022
23,-0.298
24,-0.288
25,0.095
26,0.137
27,0.107
28,-0.066
29,-0.107
30,0.11
31,0.21
32,0.09
33,-0.071
34,0.015
35,0.081
36,0.105
37,0.225
38,0.083
39,0.017
40,-0.034
41,-0.012
42,-0.037
43,-0.071
44,-0.051
45,-0.127
46,-0.117
47,-0.073
48,-0.09
49,0.02
50,-0.032
51,-0.139
52,-0.122
53,0.027
54,0.09
55,0.171
56,0.068
57,0.09
58,0.044
59,0.085
60,0.149
61,-0.115
62,-0.249
63,0.1
64,0.266
65,0.037
66,-0.303
67,-0.505
68,0.278
69,0.476
70,-0.291
71,-0.527
72,-0.171
73,0.298
74,0.3
75,-0.134
76,-0.369
77,-0.039
78,0.33
79,0.222
80,-0.12
81,-0.088
82,0.122
83,-0.054
84,-0.354
85,-0.217
86,0.039
87,0.024
88,-0.146
89,-0.164
90,-0.002
91,0.251
92,0.256
93,-0.015
94,-0.146
95,0.037
96,0.159
97,0.005
98,-0.107
99,-0.046
100,0.012
101,0.024
102,0.022
103,-0.024
104,-0.11
105,-0.173
106,-0.2
107,-0.107
108,-0.024
109,0.002
110,-0.017
111,-0.022
112,-0.02
113,0.034
114,0.044
115,0.049
116,0.068
117,0.078
118,0.063
119,0.02
120,-0.02
121,-0.024
122,0.012
123,0.022
124,0.02
125,0.007
126,-0.039
127,-0.125
128,-0.09
129,0.024
130,-0.005
131,-0.098
132,-0.11
133,-0.024
134,0.034
135,0.034
136,-0.002
137,0.02
138,0.085
139,0.093
140,-0.034
141,0.049
142,0.078
143,0.012
144,-0.02
145,0.054
146,0.115
147,0.037
148,-0.125
149,-0.159
150,0.117
151,0.244
152,-0.039
153,-0.276
154,-0.464
155,0.452
156,0.583
157,-0.071
158,-0.427
159,-0.229
160,0.161
161,0.205
162,-0.063
163,-0.322
164,-0.134
165,0.11
166,0.051
167,-0.046
168,0.085
169,0.122
170,-0.015
171,-0.205
172,-0.227
173,0.039
174,0.063
175,-0.146
176,-0.166
177,0.105
178,0.315
179,0.117
180,-0.056
181,-0.061
182,0.029
183,0.061
184,-0.029
185,-0.127
186,-0.076
187,-0.007
188,0.037
189,-0.061
190,-0.056
191,-0.042
192,-0.042
193,-0.017
194,0.015
195,0.046
196,-0.027
197,-0.164
198,-0.146
199,0.095
200,0.051
201,-0.051
202,0.024
203,0.054
204,-0.095
205,-0.085
206,-0.054
207,-0.127
208,-0.164
209,-0.034
210,0.073
211,0.071
212,0.139
213,0.027
214,-0.129
215,0.044
216,0.132
217,-0.007
218,-0.054
219,-0.051
220,-0.037
221,-0.039
222,0.034
223,0.024
224,0.024
225,0.027
226,-0.029
227,-0.127
228,-0.117
229,-0.09
230,-0.046
231,-0.044
232,0.127
233,0.227
234,0.222
235,0.117
236,-0.056
237,0.037
238,0.239
239,0.0
240,-0.215
241,-0.71
242,0.227
243,0.527
244,-0.046
245,-0.64
246,-0.491
247,0.198
248,0.33
249,-0.374
250,-0.481
251,0.042
252,0.417
253,0.3
254,-0.032
255,0.159
256,0.359
257,0.176
258,-0.134
259,-0.261
260,0.073
261,0.271
262,-0.085
263,-0.356
264,-0.208
265,0.164
266,0.232
267,0.005
268,-0.027
269,0.002
270,-0.059
271,-0.071
272,-0.186
273,-0.105
274,0.066
275,0.117
276,0.054
277,-0.029
278,0.042
279,0.146
280,0.042
281,-0.166
282,-0.247
283,-0.117
284,-0.029
285,-0.112
286,0.042
287,0.042
288,-0.027
289,-0.007
290,0.032
291,0.046
292,-0.012
293,0.029
294,0.098
295,-0.01
296,0.027
297,0.159
298,0.195
299,0.129
300,0.01
301,-0.01
302,0.046
303,0.073
304,-0.112
305,-0.171
306,-0.117
307,-0.059
308,-0.073
309,-0.076
310,-0.022
311,0.017
312,0.002
313,-0.01
314,-0.049
315,-0.061
316,0.051
317,0.007
318,0.027
319,0.183
320,0.146
321,0.037
322,-0.085
323,0.046
324,0.325
325,0.317
326,-0.234
327,-0.422
328,-0.273
329,0.303
330,0.559
331,-0.098
332,-0.52
333,-0.183
334,0.237
335,0.217
336,-0.146
337,-0.105
338,0.173
339,0.378
340,0.198
341,0.056
342,0.22
343,0.283
344,-0.01
345,-0.266
346,-0.249
347,-0.088
348,0.046
349,0.002
350,-0.164
351,-0.146
352,0.049
353,0.188
354,0.046
355,-0.071
356,0.037
357,0.002
358,-0.076
359,-0.005
360,0.081
361,0.151
362,0.161
363,0.063
364,-0.022
365,-0.022
366,-0.063
367,-0.154
368,-0.3
369,-0.249
370,-0.181
371,-0.076
372,0.059
373,-0.017
374,-0.015
375,0.09
376,0.081
377,0.022
378,0.02
379,0.015
380,0.01
381,0.022
382,0.088
383,0.132
384,0.193
385,0.181
386,-0.046
387,-0.051
388,-0.046
389,-0.066
390,-0.112
391,-0.151
392,-0.1
393,-0.034
394,-0.012
395,0.042
396,0.032
397,-0.061
398,-0.049
399,0.029
400,0.061
401,0.098
402,0.11
403,0.139
404,0.042
405,0.037
406,0.161
407,0.139
408,-0.015
409,-0.127
410,0.059
411,0.134
412,-0.076
413,-0.339
414,-0.281
415,-0.2
416,0.166
417,0.552
418,-0.017
419,-0.361
420,-0.107
421,0.32
422,0.208
423,-0.229
424,-0.244
425,0.151
426,0.371
427,0.061
428,-0.173
429,0.085
430,0.339
431,-0.037
432,-0.415
433,-0.33
434,-0.129
435,0.139
436,0.042
437,-0.054
438,0.005
439,0.117
440,0.217
441,-0.005
442,-0.051
443,0.242
444,0.2
445,0.0
446,-0.098
447,-0.103
448,-0.044
449,-0.01
450,-0.042
451,-0.1
452,-0.11
453,-0.046
454,-0.024
455,-0.085
456,-0.078
457,-0.046
458,-0.007
459,0.034
460,0.122
461,0.085
462,0.042
463,0.005
464,0.007
465,0.032
466,0.083
467,0.083
468,0.063
469,-0.034
470,-0.002
471,-0.1
472,-0.085
473,-0.015
474,0.034
475,0.007
476,-0.12
477,-0.134
478,0.005
479,0.076
480,0.012
481,-0.076
482,0.037
483,0.125
484,0.068
485,-0.054
486,-0.103
487,0.056
488,0.085
489,-0.024
490,-0.061
491,0.037
492,0.122
493,0.1
494,0.056
495,-0.049
496,-0.171
497,-0.081
498,0.024
499,0.1
500,-0.129
501,-0.127
502,-0.134
503,0.12
504,0.61
505,0.11
506,-0.293
507,-0.093
508,0.178
509,-0.002
510,-0.413
511,-0.222
512,0.076
513,0.264
514,0.107
515,-0.051
516,0.151
517,0.227
518,-0.029
519,-0.264
520,-0.22
521,0.042
522,0.112
523,-0.09
524,-0.122
525,-0.012
526,0.203
527,0.234
528,0.0
529,-0.125
530,-0.029
531,-0.022
532,-0.178
533,-0.137
534,-0.093
535,-0.103
536,-0.078
537,-0.039
538,0.127
539,0.081
540,0.007
541,-0.032
542,0.01
543,-0.015
544,-0.042
545,0.037
546,0.09
547,0.054
548,0.146
549,0.085
550,0.017
551,-0.007
552,0.042
553,0.002
554,-0.027
555,-0.032
556,0.02
557,0.022
558,-0.01
559,0.039
560,0.071
561,0.129
562,0.061
563,0.022
564,-0.039
565,-0.002
566,-0.024
567,-0.066
568,-0.12
569,-0.115
570,-0.049
571,-0.032
572,-0.095
573,-0.107
574,-0.093
575,-0.032
576,-0.01
577,-0.02
578,0.049
579,0.115
580,0.203
581,0.127
582,0.015
583,0.002
584,0.295
585,0.325
586,-0.007
587,-0.41
588,-0.583
589,0.266
590,0.5
591,0.049
592,-0.583
593,-0.53
594,0.112
595,0.317
596,-0.088
597,-0.349
598,-0.122
599,0.271
600,0.205
601,0.078
602,0.151
603,0.286
604,0.088
605,-0.166
606,-0.305
607,0.0
608,0.208
609,0.012
610,-0.276
611,-0.254
612,0.115
613,0.234
614,0.066
615,-0.112
616,-0.11
617,-0.076
618,0.01
619,0.044
620,0.01
621,0.024
622,0.049
623,0.125
624,0.085
625,0.017
626,-0.029
627,-0.054
628,-0.017
629,-0.081
630,-0.132
631,-0.156
632,-0.037
633,0.085
634,0.007
635,-0.042
636,-0.005
637,0.017
638,0.137
639,0.024
640,-0.032
641,0.034
642,0.107
643,0.098
644,0.09
645,0.117
646,0.159
647,0.046
648,0.02
649,-0.024
650,-0.027
651,0.037
652,-0.005
653,-0.093
654,-0.139
655,-0.063
656,-0.024
657,-0.022
658,-0.02
659,-0.032
660,-0.051
661,0.059
662,0.063
663,-0.002
664,0.0
665,0.042
666,0.237
667,0.308
668,0.154
669,-0.117
670,-0.022
671,0.12
672,0.115
673,-0.139
674,-0.247
675,-0.298
676,0.024
677,0.369
678,-0.117
679,-0.339
680,-0.1
681,0.288
682,0.076
683,-0.164
684,-0.098
685,0.027
686,0.134
687,0.063
688,0.095
689,0.2
690,0.208
691,-0.156
692,-0.334
693,-0.122
694,0.049
695,-0.039
696,-0.229
697,-0.081
698,0.164
699,0.298
700,0.115
701,-0.02
702,0.107
703,0.256
704,0.103
705,-0.029
706,-0.085
707,0.042
708,0.029
709,-0.017
710,-0.046
711,0.017
712,0.034
713,-0.007
714,-0.12
715,-0.081
716,-0.088
717,-0.088
718,-0.115
719,-0.056
720,0.022
721,0.046
722,0.049
723,0.01
724,0.146
725,0.115
726,-0.039
727,-0.083
728,0.044
729,0.132
730,0.046
731,0.027
732,0.022
733,0.083
734,0.09
735,-0.029
736,-0.183
737,-0.093
738,-0.027
739,-0.039
740,-0.073
741,-0.061
742,-0.066
743,-0.081
744,-0.024
745,0.076
746,0.051
747,0.044
748,0.076
749,0.063
750,0.071
751,-0.027
752,0.032
753,0.195
754,0.19
755,-0.022
756,-0.244
757,0.181
758,0.137
759,0.217
760,-0.203
761,-0.293
762,-0.056
763,0.247
764,0.615
765,0.012
766,-0.352
767,-0.076
768,0.264
769,0.203
770,-0.205
771,-0.203
772,0.088
773,0.227
774,0.103
775,-0.007
776,0.081
777,0.115
778,-0.154
779,-0.349
780,-0.173
781,0.171
782,0.149
783,-0.044
784,-0.049
785,0.1
786,0.271
787,0.222
788,0.02
789,-0.059
790,0.034
791,0.002
792,0.017
793,0.046
794,0.005
795,-0.046
796,-0.044
797,0.002
798,-0.061
799,-0.059
800,-0.073
801,-0.078
802,-0.061
803,-0.1
804,-0.117
805,-0.061
806,0.085
807,0.134
808,0.081
809,0.024
810,0.01
811,-0.02
812,0.015
813,-0.022
814,-0.024
815,-0.027
816,0.034
817,0.027
818,0.098
819,0.115
820,0.098
821,0.098
822,0.071
823,-0.022
824,-0.12
825,-0.049
826,0.027
827,0.049
828,0.01
829,0.012
830,0.012
831,0.037
832,0.02
833,-0.073
834,-0.022
835,-0.078
836,-0.037
837,-0.02
838,0.01
839,0.029
840,0.081
841,0.105
842,-0.029
843,-0.066
844,0.159
845,0.283
846,0.076
847,-0.222
848,-0.198
849,-0.12
850,0.251
851,0.374
852,-0.183
853,-0.383
854,-0.19
855,0.125
856,0.063
857,-0.215
858,-0.237
859,-0.029
860,0.11
861,0.105
862,0.056
863,0.125
864,0.11
865,-0.151
866,-0.269
867,-0.11
868,0.166
869,0.049
870,-0.159
871,-0.061
872,0.103
873,0.2
874,0.027
875,-0.142
876,-0.081
877,-0.015
878,-0.039
879,-0.154
880,-0.144
881,0.024
882,0.154
883,0.088
884,-0.017
885,-0.01
886,-0.012
887,-0.007
888,-0.01
889,0.002
890,-0.032
891,-0.049
892,0.059
893,0.022
894,-0.034
895,-0.122
896,-0.002
897,-0.032
898,-0.068
899,-0.083
900,-0.044
901,-0.012
902,-0.051
903,-0.068
904,0.024
905,0.129
906,0.127
907,0.134
908,0.117
909,0.066
910,-0.029
911,-0.083
912,-0.042
913,-0.061
914,-0.049
915,-0.105
916,-0.168
917,-0.093
918,0.015
919,-0.083
920,-0.159
921,-0.093
922,0.029
923,0.022
924,-0.002
925,0.044
926,0.081
927,0.188
928,0.083
929,-0.029
930,0.02
931,0.2
932,0.229
933,0.178
934,-0.503
935,-0.261
936,0.027
937,0.308
938,0.276
939,-0.303
940,-0.483
941,0.032
942,0.137
943,0.005
944,-0.208
945,-0.251
946,0.078
947,0.457
948,0.227
949,-0.09
950,0.164
951,0.21
952,-0.127
953,-0.293
954,-0.039
955,0.129
956,-0.085
957,-0.205
958,-0.112
959,0.032
960,0.083
961,0.042
962,-0.134
963,-0.09
964,0.0
965,0.01
966,0.037
967,0.115
968,0.103
969,0.066
970,0.007
971,0.015
972,0.068
973,0.002
974,-0.115
975,-0.212
976,-0.088
977,-0.071
978,-0.056
979,0.0
980,-0.044
981,-0.09
982,-0.022
983,-0.073
984,-0.051
985,0.042
986,0.098
987,0.09
988,0.039
989,0.034
990,0.066
991,0.022
992,0.115
993,0.142
994,-0.061
995,-0.117
996,-0.029
997,0.027
998,-0.061
999,-0.112
1000,-0.039
1001,-0.046
1002,-0.068
1003,-0.039
1004,-0.078
1005,-0.044
1006,-0.044
1007,-0.093
1008,-0.01
1009,0.044
1010,0.039
1011,0.1
1012,0.203
1013,0.225
1014,0.132
1015,-0.034
1016,-0.088
1017,-0.11
1018,-0.012
1019,0.1
1020,-0.117
1021,-0.444
1022,-0.571
1023,0.09
1024,0.479
1025,-0.066
1026,-0.471
1027,-0.315
1028,0.227
1029,0.298
1030,-0.125
1031,-0.229
1032,0.093
1033,0.464
1034,0.42
1035,-0.107
1036,0.078
1037,0.393
1038,0.122
1039,-0.286
1040,-0.461
1041,-0.105
1042,0.188
1043,-0.049
1044,-0.222
1045,0.066
1046,0.2
1047,0.259
1048,0.007
1049,-0.076
1050,0.125
1051,0.127
1052,0.078
1053,0.007
1054,0.073
1055,0.034
1056,-0.029
1057,0.002
1058,-0.095
1059,-0.125
1060,-0.081
1061,-0.168
1062,-0.2
1063,-0.042
1064,0.007
1065,-0.078
1066,-0.002
1067,0.022
1068,0.034
1069,0.015
1070,0.186
1071,0.107
1072,-0.01
1073,-0.005
1074,0.056
1075,0.007
1076,-0.02
1077,0.073
1078,-0.024
1079,0.005
1080,0.02
1081,-0.039
1082,-0.146
1083,-0.112
1084,-0.034
1085,-0.034
1086,-0.122
1087,-0.1
1088,-0.054
1089,-0.042
1090,0.0
1091,0.027
1092,0.032
1093,-0.044
1094,-0.068
1095,0.042
1096,-0.042
1097,0.01
1098,-0.022
1099,0.012
1100,-0.002
