,-0.146
0,-0.21
1,-0.063
2,0.059
3,-0.024
4,0.015
5,0.017
6,-0.09
7,-0.029
8,0.024
9,0.049
10,0.02
11,-0.056
12,-0.002
13,0.066
14,0.024
15,-0.015
16,-0.073
17,0.02
18,0.081
19,0.0
20,-0.125
21,0.024
22,0.1
23,0.076
24,-0.056
25,-0.132
26,-0.015
27,0.034
28,0.027
29,-0.046
30,-0.046
31,0.032
32,0.012
33,-0.063
34,-0.015
35,0.093
36,0.139
37,0.056
38,-0.071
39,0.056
40,0.112
41,-0.012
42,-0.176
43,-0.2
44,-0.022
45,0.073
46,-0.046
47,-0.205
48,-0.037
49,0.164
50,0.156
51,-0.024
52,-0.205
53,-0.21
54,0.042
55,0.054
56,0.007
57,-0.027
58,0.081
59,0.105
60,-0.017
61,-0.066
62,-0.012
63,0.015
64,-0.042
65,-0.081
66,-0.122
67,-0.049
68,-0.002
69,0.032
70,-0.02
71,-0.032
72,0.078
73,0.129
74,0.027
75,-0.09
76,-0.044
77,-0.027
78,-0.007
79,0.017
80,0.015
81,-0.049
82,-0.042
83,-0.061
84,-0.059
85,-0.081
86,-0.037
87,-0.022
88,-0.073
89,-0.098
90,-0.017
91,0.081
92,0.122
93,-0.022
94,-0.071
95,-0.059
96,0.039
97,0.132
98,-0.066
99,-0.168
100,-0.125
101,-0.061
102,-0.034
103,-0.066
104,-0.037
105,-0.056
106,-0.085
107,-0.129
108,-0.117
109,-0.02
110,0.059
111,0.032
112,-0.024
113,-0.068
114,0.039
115,0.083
116,0.012
117,-0.085
118,-0.127
119,-0.002
120,0.017
121,-0.09
122,-0.156
123,-0.076
124,0.039
125,-0.066
126,-0.239
127,-0.188
128,0.056
129,0.12
130,0.012
131,-0.073
132,0.005
133,0.161
134,0.144
135,0.02
136,0.005
137,0.002
138,-0.039
139,-0.107
140,-0.061
141,-0.046
142,-0.046
143,-0.029
144,0.022
145,0.039
146,-0.054
147,-0.046
148,0.012
149,-0.095
150,0.007
151,0.066
152,0.039
153,0.071
154,0.012
155,-0.056
156,-0.027
157,0.005
158,0.002
159,-0.012
160,-0.051
161,-0.073
162,-0.007
163,-0.037
164,-0.093
165,-0.076
166,-0.056
167,-0.042
168,-0.039
169,-0.061
170,-0.042
171,0.007
172,-0.005
173,0.007
174,0.01
175,0.02
176,-0.02
177,0.005
178,-0.012
179,-0.005
180,-0.034
181,-0.103
182,-0.017
