,0.083
0,-0.068
1,0.005
2,0.073
3,-0.042
4,-0.09
5,-0.027
6,0.01
7,0.007
8,-0.02
9,-0.051
10,-0.02
11,0.088
12,0.081
13,-0.081
14,-0.061
15,0.139
16,0.098
17,-0.015
18,0.0
19,0.078
20,0.12
21,0.1
22,0.051
23,-0.071
24,-0.049
25,-0.046
26,-0.073
27,-0.044
28,0.071
29,0.02
30,-0.061
31,0.002
32,0.029
33,0.095
34,0.112
35,0.044
36,0.156
37,0.151
38,0.032
39,-0.046
40,0.017
41,0.12
42,-0.005
43,-0.217
44,-0.193
45,0.029
46,-0.022
47,-0.2
48,-0.188
49,-0.054
50,0.029
51,0.017
52,0.044
53,0.049
54,0.063
55,-0.005
56,0.178
57,0.269
58,0.215
59,-0.151
60,-0.376
61,-0.063
62,0.398
63,0.149
64,-0.3
65,-0.337
66,0.093
67,0.249
68,0.107
69,-0.354
70,-0.308
71,-0.002
72,0.112
73,0.01
74,-0.056
75,0.188
76,0.19
77,-0.022
78,-0.103
79,0.01
80,0.078
81,-0.017
82,-0.156
83,-0.203
84,-0.029
85,0.076
86,0.051
87,-0.154
88,-0.156
89,-0.046
90,0.0
91,-0.039
92,-0.156
93,-0.1
94,0.076
95,0.107
96,0.103
97,0.066
98,-0.005
99,0.037
100,0.029
101,-0.024
102,-0.02
103,-0.042
104,-0.105
105,-0.039
106,0.007
107,-0.081
108,-0.154
109,-0.076
110,-0.002
111,0.007
112,-0.042
113,-0.098
114,-0.054
115,0.015
116,0.095
117,0.09
118,0.088
119,0.059
120,0.076
121,0.049
122,0.032
123,0.02
124,0.09
125,-0.049
126,-0.137
127,-0.125
128,-0.12
129,-0.078
130,-0.076
131,-0.073
132,-0.083
133,-0.061
134,-0.088
135,0.01
136,-0.034
137,-0.015
138,0.063
139,0.007
140,0.027
141,0.042
142,0.022
143,-0.007
144,-0.012
145,0.112
146,-0.076
147,-0.117
148,-0.288
149,-0.227
150,0.044
151,0.146
152,-0.088
153,-0.164
154,-0.015
155,0.093
156,0.007
157,-0.056
158,-0.073
159,0.024
160,0.017
161,-0.015
162,0.117
163,0.137
164,0.076
165,-0.151
166,-0.166
167,-0.051
168,-0.017
169,-0.042
170,-0.073
171,-0.037
172,-0.068
173,-0.073
174,0.027
175,0.073
176,0.046
177,0.022
178,-0.024
179,0.034
180,0.056
181,-0.044
182,-0.073
183,0.005
184,0.015
185,-0.002
186,-0.027
187,-0.098
188,-0.156
189,-0.09
190,-0.022
191,-0.061
192,-0.161
193,-0.085
194,-0.007
195,0.066
196,0.073
197,0.02
198,0.007
199,0.063
200,0.105
201,0.056
202,-0.029
203,-0.002
204,0.022
205,0.002
206,0.034
207,-0.015
208,-0.112
209,-0.054
210,-0.007
211,-0.098
212,-0.117
213,-0.056
214,-0.056
215,-0.073
216,-0.005
217,0.066
218,-0.02
219,-0.049
220,-0.027
221,0.051
222,-0.095
223,-0.146
224,-0.056
225,0.029
226,0.029
227,-0.034
228,-0.049
229,0.051
230,0.054
231,0.095
232,0.039
233,-0.044
234,-0.332
235,-0.427
236,0.134
237,0.408
238,0.027
239,-0.247
240,-0.21
241,0.142
242,0.212
243,-0.059
244,-0.237
245,-0.098
246,0.024
247,0.017
248,-0.1
249,0.049
250,0.21
251,0.059
252,-0.205
253,-0.2
254,0.071
255,0.149
256,-0.115
257,-0.178
258,0.02
259,0.137
260,0.054
261,0.037
262,0.029
263,0.19
264,0.125
265,0.034
266,-0.11
267,-0.117
268,-0.01
269,-0.042
270,-0.061
271,-0.056
272,0.066
273,0.049
274,-0.063
275,-0.085
276,0.002
277,0.051
278,-0.027
279,-0.078
280,-0.105
281,0.066
282,0.154
283,0.078
284,-0.005
285,-0.049
286,-0.005
287,0.049
288,0.012
289,-0.054
290,-0.059
291,-0.012
292,0.037
293,0.0
294,0.042
295,0.125
296,0.122
297,0.129
298,-0.146
299,-0.063
300,0.034
301,0.066
302,0.151
303,0.107
304,0.007
305,-0.085
306,0.002
307,0.164
308,0.005
309,-0.208
310,-0.193
311,-0.054
312,-0.017
313,-0.156
314,-0.039
315,0.166
316,0.142
317,0.071
318,0.103
319,0.134
320,-0.156
321,-0.266
322,-0.046
323,0.256
324,0.149
325,-0.181
326,-0.168
327,0.181
328,0.356
329,-0.007
330,-0.361
331,-0.256
332,0.032
333,-0.032
334,-0.176
335,-0.015
336,0.242
337,0.254
338,-0.027
339,-0.132
340,0.034
341,0.151
342,-0.002
343,-0.186
344,-0.11
345,0.115
346,0.171
347,0.105
348,0.059
349,0.076
350,0.051
351,0.046
352,-0.093
353,-0.149
354,0.0
355,0.02
356,-0.039
357,-0.051
358,0.029
359,0.051
360,0.088
361,0.0
362,0.012
363,0.039
364,0.024
365,-0.015
366,-0.081
367,-0.022
368,0.073
369,0.1
370,0.017
371,-0.073
372,0.029
373,0.061
374,0.078
375,-0.054
376,-0.034
377,-0.024
378,0.056
379,0.083
380,-0.078
381,-0.046
382,0.173
383,0.186
384,0.044
385,0.007
386,0.012
387,0.01
388,0.002
389,0.032
390,-0.051
391,0.012
392,0.032
393,-0.054
394,-0.139
395,-0.083
396,-0.007
397,0.02
398,-0.027
399,0.015
400,0.115
401,0.129
402,-0.012
403,-0.002
404,0.137
405,0.188
406,0.176
407,-0.312
408,-0.562
409,0.144
410,0.42
411,0.0
412,-0.261
413,-0.264
414,0.295
415,0.217
416,-0.088
417,-0.264
418,-0.125
419,0.085
420,0.234
421,0.151
422,0.149
423,0.215
424,0.171
425,0.027
426,-0.144
427,0.088
428,0.156
429,-0.107
430,-0.269
431,-0.085
432,0.134
433,0.134
434,-0.042
435,-0.137
436,-0.095
437,0.056
438,0.007
439,-0.12
440,-0.093
441,-0.007
442,0.081
443,0.095
444,0.037
445,0.044
446,0.083
447,0.081
448,-0.012
449,-0.078
450,-0.071
451,-0.042
452,-0.012
453,-0.046
454,-0.142
455,-0.046
456,0.032
457,0.032
458,-0.015
459,0.022
460,0.054
461,0.034
462,0.078
463,0.105
464,0.142
465,0.144
466,0.166
467,0.063
468,-0.042
469,-0.027
470,0.063
471,0.056
472,-0.103
473,-0.159
474,-0.122
475,-0.073
476,-0.017
477,-0.042
478,-0.127
479,-0.12
480,-0.012
481,0.02
482,0.0
483,0.024
484,0.085
485,0.071
486,0.0
487,0.002
488,0.051
489,-0.037
490,0.081
491,0.093
492,-0.012
493,-0.11
494,-0.073
495,-0.217
496,-0.056
497,0.244
498,-0.017
499,-0.251
500,-0.151
501,0.083
502,0.193
503,0.015
504,-0.093
505,-0.115
506,0.024
507,0.149
508,0.12
509,0.042
510,0.093
511,0.066
512,-0.054
513,-0.107
514,-0.083
515,-0.034
516,-0.034
517,-0.02
518,0.002
519,0.051
520,0.127
521,0.137
522,0.068
523,0.01
524,0.051
525,0.071
526,0.051
527,-0.032
528,-0.049
529,-0.039
530,0.037
531,-0.095
532,-0.095
533,-0.022
534,-0.01
535,-0.068
536,-0.127
537,0.002
538,-0.022
539,-0.015
540,-0.005
541,0.059
542,0.039
543,0.081
544,0.132
545,0.166
546,0.181
547,0.12
548,-0.029
549,-0.198
550,-0.027
551,0.115
552,0.022
553,-0.105
554,-0.034
555,-0.024
556,-0.022
557,-0.029
558,0.029
559,-0.01
560,-0.039
561,0.005
562,-0.095
563,-0.054
564,0.195
565,0.205
566,-0.051
567,-0.215
568,-0.085
569,-0.002
570,-0.059
571,-0.122
572,-0.154
573,-0.117
574,-0.068
575,-0.054
576,-0.015
577,0.059
578,0.132
579,0.085
580,-0.21
581,-0.2
582,-0.105
583,0.212
584,0.295
585,-0.012
586,-0.276
587,0.032
588,0.276
589,0.085
590,-0.215
591,-0.173
592,0.022
593,0.066
594,-0.105
595,-0.024
596,0.154
597,0.129
598,-0.051
599,-0.168
600,-0.093
601,0.012
602,0.027
603,-0.078
604,-0.21
605,-0.049
606,0.1
607,0.012
608,0.01
609,0.063
610,0.015
611,-0.024
612,0.02
613,-0.037
614,-0.11
615,-0.049
616,-0.044
617,-0.051
618,-0.032
619,-0.027
620,-0.068
621,-0.103
622,-0.085
623,-0.027
624,-0.049
625,-0.188
626,-0.105
627,0.132
628,0.19
629,0.129
630,-0.039
631,-0.022
632,0.088
633,0.178
634,0.029
635,-0.12
636,-0.11
637,-0.024
638,0.02
639,-0.042
640,-0.076
641,-0.02
642,0.071
643,0.02
644,-0.059
645,0.034
646,0.049
647,-0.022
648,-0.039
649,0.039
650,0.073
651,-0.02
652,-0.073
653,-0.09
654,0.002
655,0.044
656,-0.051
657,-0.071
658,0.005
659,0.056
660,0.02
661,-0.024
662,-0.085
663,-0.063
664,0.164
665,0.181
666,0.183
667,0.166
668,-0.342
669,-0.095
670,0.435
671,0.339
672,-0.2
673,-0.537
674,-0.088
675,0.381
676,0.232
677,-0.183
678,-0.31
679,-0.129
680,0.073
681,-0.039
682,-0.1
683,0.061
684,0.254
685,0.132
686,-0.137
687,-0.005
688,0.173
689,0.132
690,-0.115
691,-0.22
692,-0.161
693,0.085
694,0.051
695,-0.105
696,-0.232
697,-0.078
698,0.054
699,-0.051
700,-0.188
701,-0.154
702,-0.024
703,0.139
704,0.205
705,0.076
706,-0.017
707,0.042
708,0.151
709,0.063
710,-0.063
711,-0.142
712,-0.171
713,-0.117
714,-0.078
715,0.024
716,0.029
717,-0.044
718,-0.056
719,0.01
720,0.103
721,0.063
722,0.054
723,0.017
724,-0.059
725,0.103
726,0.073
727,0.085
728,0.103
729,-0.039
730,-0.144
731,-0.066
732,-0.007
733,-0.066
734,-0.222
735,-0.198
736,-0.09
737,0.076
738,0.049
739,-0.149
740,-0.171
741,0.044
742,0.117
743,0.039
744,0.02
745,0.049
746,0.098
747,0.098
748,0.032
749,-0.063
750,0.176
751,0.359
752,0.156
753,-0.234
754,-0.691
755,0.186
756,0.657
757,0.215
758,-0.422
759,-0.317
760,0.266
761,0.444
762,0.125
763,-0.229
764,-0.2
765,0.134
766,0.183
767,-0.032
768,-0.015
769,0.029
770,0.093
771,0.125
772,-0.046
773,-0.032
774,0.085
775,-0.012
776,-0.076
777,-0.005
778,-0.012
779,-0.093
780,0.0
781,0.044
782,-0.01
783,-0.005
784,0.061
785,0.127
786,0.117
787,0.063
788,0.022
789,0.049
790,0.01
791,0.037
792,0.09
793,0.01
794,-0.066
795,-0.132
796,-0.071
797,-0.059
798,-0.027
799,0.01
800,-0.029
801,-0.024
802,0.076
803,0.066
804,0.051
805,0.051
806,0.054
807,0.056
808,0.02
809,0.098
810,0.115
811,0.007
812,0.059
813,0.051
814,-0.01
815,-0.071
816,-0.107
817,-0.095
818,-0.054
819,-0.022
820,-0.002
821,-0.198
822,-0.112
823,0.024
824,0.078
825,0.115
826,0.02
827,-0.005
828,0.11
829,0.208
830,0.046
831,-0.017
832,0.022
833,0.088
834,0.044
835,0.161
836,0.149
837,-0.005
838,-0.334
839,-0.166
840,-0.168
841,0.034
842,0.325
843,0.078
844,-0.244
845,-0.093
846,0.266
847,0.254
848,-0.005
849,-0.166
850,0.007
851,0.054
852,-0.032
853,-0.076
854,0.222
855,0.19
856,0.029
857,-0.11
858,-0.056
859,-0.005
860,-0.032
861,-0.181
862,-0.22
863,-0.073
864,0.042
865,0.076
866,0.029
867,0.017
868,0.093
869,0.037
870,0.0
871,0.0
872,0.088
873,0.068
874,0.007
875,0.005
876,-0.029
877,0.007
878,0.02
879,-0.012
880,-0.037
881,-0.159
882,-0.166
883,-0.107
884,-0.127
885,-0.127
886,-0.017
887,0.112
888,0.117
889,0.081
890,0.024
891,0.046
892,0.051
893,0.024
894,-0.002
895,-0.027
896,0.046
897,0.093
898,0.115
899,0.046
900,-0.015
901,0.005
902,0.042
903,0.032
904,-0.117
905,-0.276
906,-0.105
907,-0.012
908,-0.161
909,-0.129
910,-0.042
911,0.12
912,0.159
913,0.024
914,-0.09
915,-0.037
916,0.061
917,-0.083
918,-0.085
919,-0.056
920,-0.029
921,0.044
922,0.024
923,0.088
924,0.156
925,-0.303
926,-0.5
927,-0.044
928,0.247
929,0.027
930,-0.305
931,-0.178
932,0.217
933,0.217
934,-0.034
935,-0.381
936,-0.171
937,0.173
938,0.071
939,-0.173
940,-0.059
941,0.205
942,0.261
943,0.01
944,-0.222
945,-0.161
946,-0.002
947,-0.085
948,-0.242
949,-0.063
950,0.078
951,0.012
952,-0.11
953,-0.063
954,0.002
955,-0.032
956,-0.032
957,-0.071
958,-0.051
959,-0.02
960,-0.022
961,-0.056
962,0.02
963,0.088
964,0.078
965,-0.056
966,-0.105
967,-0.037
968,-0.022
969,-0.073
970,-0.073
971,0.007
972,0.039
973,-0.059
974,-0.256
975,-0.117
976,0.103
977,0.181
978,-0.137
979,-0.305
980,-0.122
981,0.073
982,0.139
983,0.005
984,-0.105
985,-0.059
986,-0.144
987,0.051
988,0.007
989,-0.022
990,0.017
991,-0.032
992,-0.129
993,-0.166
994,-0.007
995,0.107
996,-0.073
997,-0.271
998,-0.256
999,-0.09
1000,-0.037
1001,-0.154
1002,-0.208
1003,-0.103
1004,0.103
1005,0.11
1006,-0.022
