,-0.151
0,-0.139
1,0.256
2,0.369
3,0.012
4,-0.291
5,-0.098
6,0.203
7,0.32
8,-0.129
9,-0.176
10,0.024
11,0.132
12,-0.039
13,-0.164
14,0.027
15,0.205
16,0.144
17,0.01
18,-0.015
19,0.022
20,0.093
21,-0.007
22,-0.029
23,-0.007
24,0.034
25,0.054
26,-0.056
27,-0.078
28,0.051
29,0.093
30,-0.076
31,-0.107
32,0.056
33,0.168
34,0.027
35,-0.071
36,-0.081
37,0.049
38,0.115
39,0.083
40,0.012
41,0.024
42,0.103
43,0.063
44,0.002
45,-0.054
46,-0.093
47,-0.054
48,-0.027
49,-0.093
50,-0.076
51,0.015
52,0.051
53,-0.017
54,-0.049
55,-0.01
56,0.049
57,0.134
58,0.088
59,0.049
60,0.19
61,0.151
62,-0.042
63,0.005
64,0.007
65,0.039
66,-0.105
67,-0.117
68,0.029
69,0.02
70,0.0
71,0.0
72,0.029
73,0.002
74,-0.005
75,0.042
76,0.11
77,0.024
78,0.022
79,0.029
80,0.151
81,0.042
82,-0.149
83,0.103
84,0.305
85,0.029
86,-0.283
87,-0.159
88,0.186
89,0.164
90,-0.054
91,-0.178
92,-0.115
93,0.071
94,0.076
95,0.029
96,0.083
97,0.002
98,-0.078
99,-0.144
100,-0.042
101,0.073
102,0.125
103,0.09
104,0.044
105,-0.081
106,-0.029
107,0.032
108,0.051
109,0.024
110,-0.049
111,-0.027
112,0.005
113,0.015
114,0.054
115,0.024
116,-0.02
117,0.0
118,0.024
119,0.037
120,-0.005
121,0.046
122,0.051
123,0.051
124,0.015
125,-0.032
126,0.015
127,0.063
128,0.007
129,-0.115
130,-0.024
131,-0.046
132,-0.027
133,-0.027
134,0.078
135,0.139
136,0.085
137,-0.046
138,-0.078
139,0.005
140,0.066
141,0.056
142,0.02
143,0.022
144,0.154
145,0.139
146,0.051
147,-0.078
148,-0.093
149,-0.029
150,0.01
151,-0.083
152,-0.11
153,-0.095
154,0.046
155,0.051
156,0.005
157,0.012
158,0.027
159,-0.051
160,0.012
161,-0.002
162,0.024
163,0.024
164,0.02
165,0.01
166,-0.005
167,0.037
168,-0.129
169,-0.066
170,0.078
171,0.129
172,-0.132
173,-0.288
174,-0.063
175,0.212
176,0.168
177,-0.032
178,-0.115
179,0.095
180,0.212
181,0.098
182,-0.063
183,0.027
184,0.168
185,0.112
186,-0.022
187,-0.061
188,0.01
189,-0.034
190,-0.051
191,-0.098
192,-0.1
193,-0.005
194,-0.073
195,-0.095
196,-0.012
197,0.112
198,0.049
199,-0.005
200,0.039
201,0.046
202,-0.015
203,0.01
204,0.024
205,0.017
206,0.02
207,-0.024
208,-0.037
209,-0.085
210,-0.068
211,-0.037
212,-0.046
213,-0.039
214,-0.042
215,-0.066
216,-0.034
217,-0.012
218,0.095
219,0.059
220,0.029
221,-0.002
222,0.017
223,0.095
224,0.093
225,0.015
226,-0.056
227,-0.056
228,-0.039
229,-0.042
230,-0.134
231,-0.044
232,0.002
233,-0.039
234,-0.054
235,-0.073
236,-0.017
237,-0.027
238,0.002
239,0.039
240,-0.046
241,0.002
242,0.066
243,0.032
244,-0.005
245,-0.056
246,0.044
247,0.095
248,-0.01
249,-0.039
250,-0.078
251,-0.01
252,0.051
253,0.024
254,-0.105
255,-0.239
256,-0.068
257,0.212
258,0.127
259,-0.034
260,-0.137
261,0.071
262,0.229
263,0.061
264,-0.081
265,-0.088
266,0.049
267,0.115
268,-0.032
269,-0.098
270,0.044
271,0.015
272,-0.083
273,-0.125
274,-0.051
275,0.095
276,0.029
277,-0.095
278,-0.137
279,0.061
280,0.132
281,-0.063
282,-0.059
283,0.081
284,0.149
285,0.098
286,-0.171
287,-0.164
288,0.027
289,-0.002
290,-0.1
291,-0.181
292,-0.073
293,0.112
294,0.032
295,-0.088
296,-0.02
297,-0.02
298,0.085
299,0.042
300,0.088
301,0.081
302,0.151
303,0.098
304,-0.049
305,0.09
306,0.19
307,0.063
308,-0.093
309,-0.103
310,-0.037
311,0.059
312,-0.015
313,-0.159
314,-0.129
315,0.015
316,-0.042
317,-0.061
318,-0.017
319,0.044
320,0.129
321,0.085
322,0.061
323,0.139
324,0.081
325,0.078
326,-0.002
327,-0.034
328,0.01
329,-0.081
330,-0.046
331,0.049
332,-0.022
333,-0.034
334,-0.068
335,-0.063
336,-0.039
337,-0.007
338,-0.015
339,0.01
340,0.017
341,0.085
342,-0.151
343,-0.081
344,0.266
345,0.261
346,-0.005
347,-0.164
348,0.017
349,0.227
350,0.051
351,-0.242
352,-0.225
353,-0.037
354,0.122
355,-0.034
356,-0.098
357,-0.017
358,0.09
359,0.0
360,-0.093
361,-0.056
362,0.085
363,0.059
364,0.032
365,-0.044
366,-0.012
367,0.051
368,0.054
369,-0.002
370,0.024
371,0.063
372,0.032
373,-0.081
374,-0.112
375,-0.007
376,0.017
377,-0.029
378,-0.042
379,0.012
380,0.032
381,0.056
382,0.103
383,0.032
384,-0.015
385,0.046
386,0.071
387,0.015
388,0.01
389,0.0
390,0.007
391,-0.071
392,-0.083
393,-0.042
394,-0.032
395,-0.042
396,-0.073
397,-0.09
398,-0.037
399,0.083
400,0.039
401,-0.037
402,-0.007
403,0.09
404,0.09
405,0.059
406,0.105
407,0.107
408,0.078
409,0.081
410,-0.024
411,-0.046
412,0.015
413,0.005
414,-0.117
415,-0.171
416,-0.044
417,0.029
418,-0.027
419,-0.005
420,0.015
421,-0.012
422,0.044
423,0.149
424,0.112
425,0.049
426,0.061
427,0.063
428,-0.007
429,-0.063
430,-0.107
431,-0.029
432,0.146
433,-0.071
434,-0.271
435,-0.107
436,0.139
437,0.129
438,-0.09
439,-0.178
440,0.044
441,0.115
442,0.01
443,-0.078
444,0.029
445,0.081
446,0.044
447,-0.007
448,-0.11
449,-0.059
450,0.059
451,-0.063
452,-0.2
453,-0.132
454,-0.005
455,0.071
456,-0.12
457,-0.125
458,0.015
459,0.034
460,0.005
461,0.007
462,0.0
463,-0.054
464,-0.015
465,0.09
466,0.19
467,0.154
468,0.044
469,-0.078
470,-0.005
471,0.183
472,0.171
473,-0.051
474,-0.159
475,-0.076
476,-0.02
477,-0.09
478,-0.051
479,-0.076
480,-0.056
481,0.022
482,-0.015
483,0.02
484,0.007
485,-0.002
486,0.022
487,0.0
488,-0.044
489,-0.044
490,-0.022
491,-0.125
492,-0.029
493,-0.012
494,-0.098
495,-0.039
496,-0.022
497,-0.051
498,-0.081
499,-0.132
500,0.002
501,0.059
502,0.083
503,0.046
504,0.024
505,-0.007
506,-0.012
507,0.029
508,0.02
509,0.01
510,0.083
511,0.1
512,-0.046
513,-0.112
514,0.022
515,0.037
516,-0.193
517,-0.281
518,-0.068
