,-0.066
0,-0.017
1,0.0
2,0.046
3,0.073
4,-0.005
5,-0.083
6,0.02
7,0.042
8,-0.056
9,-0.083
10,0.012
11,0.056
12,-0.039
13,-0.049
14,-0.034
15,-0.007
16,-0.024
17,-0.027
18,-0.034
19,-0.066
20,-0.115
21,-0.049
22,0.005
23,0.024
24,0.056
25,0.01
26,-0.046
27,0.066
28,0.032
29,-0.01
30,0.11
31,0.122
32,0.139
33,0.208
34,0.066
35,-0.115
36,-0.166
37,-0.156
38,-0.095
39,-0.005
40,-0.032
41,0.034
42,0.024
43,0.063
44,0.09
45,-0.007
46,0.095
47,0.149
48,0.076
49,-0.012
50,-0.022
51,-0.002
52,0.015
53,-0.022
54,-0.022
55,0.0
56,0.02
57,-0.01
58,-0.027
59,-0.112
60,-0.139
61,-0.034
62,0.046
63,-0.01
64,-0.024
65,0.068
66,0.117
67,0.132
68,0.107
69,0.054
70,-0.042
71,-0.02
72,0.076
73,0.063
74,0.007
75,-0.085
76,-0.015
77,-0.002
78,0.049
79,-0.117
80,-0.156
81,-0.02
82,0.049
83,-0.085
84,-0.137
85,-0.029
86,0.112
87,0.078
88,-0.085
89,-0.098
90,-0.073
91,0.088
92,0.071
93,-0.034
94,-0.122
95,-0.034
96,0.039
97,-0.049
98,-0.154
99,-0.144
100,-0.088
101,-0.037
102,-0.024
103,-0.051
104,-0.042
105,0.059
106,0.054
107,-0.005
108,0.054
109,0.186
110,0.144
111,-0.034
112,0.029
113,0.044
114,-0.037
115,-0.005
116,0.015
117,0.066
118,0.037
119,-0.049
120,-0.129
121,-0.066
122,0.046
123,0.081
124,-0.122
125,-0.059
126,0.059
127,0.234
128,0.083
129,-0.105
130,0.059
131,0.134
132,0.134
133,-0.049
134,-0.085
135,0.046
136,0.02
137,-0.078
138,-0.19
139,-0.166
140,-0.09
141,0.056
142,0.037
143,-0.044
144,0.002
145,0.034
146,0.046
147,-0.01
148,-0.002
149,0.1
150,0.149
151,0.066
152,0.002
153,0.005
154,0.083
155,0.034
156,-0.034
157,-0.088
158,-0.017
159,0.056
160,-0.002
161,-0.11
162,-0.146
163,-0.027
164,-0.012
165,-0.1
166,-0.063
167,-0.11
168,-0.081
169,0.01
170,0.139
171,0.081
172,-0.093
173,-0.076
174,0.002
175,0.105
176,0.002
177,-0.056
178,-0.083
179,-0.095
180,-0.093
181,-0.083
182,0.024
183,0.027
184,-0.042
185,-0.125
186,-0.029
187,0.178
188,0.083
189,-0.059
190,-0.051
191,0.166
192,0.073
193,-0.11
194,0.068
195,0.261
196,0.017
197,-0.132
198,-0.059
199,0.105
200,0.0
201,0.034
202,-0.01
203,-0.015
204,0.039
205,-0.061
206,0.0
207,-0.017
208,-0.032
209,0.056
210,0.122
211,-0.005
212,-0.059
213,-0.129
214,-0.024
215,0.139
216,0.063
217,-0.1
218,-0.134
219,-0.054
220,0.112
221,0.122
222,-0.039
223,-0.059
224,-0.078
225,0.02
226,0.071
227,0.071
228,0.056
229,0.056
230,0.044
231,0.015
232,-0.024
233,0.073
234,0.122
235,0.056
236,-0.183
237,-0.11
238,0.022
239,-0.039
240,0.046
241,-0.042
242,-0.071
243,-0.056
244,0.005
245,0.088
246,-0.042
247,-0.051
248,0.034
249,0.081
250,0.024
251,-0.029
252,-0.081
253,-0.01
254,0.061
255,0.071
256,-0.051
257,-0.142
258,0.029
259,0.09
260,0.024
261,-0.032
262,-0.105
263,-0.056
264,0.017
265,0.007
266,-0.022
267,0.027
268,0.039
269,0.095
270,0.066
271,0.032
272,0.042
273,0.037
274,0.046
275,-0.01
276,0.066
277,0.085
278,0.007
279,-0.066
280,-0.059
281,0.027
282,0.056
283,0.049
284,0.005
285,-0.127
286,0.095
287,0.049
288,-0.042
289,-0.061
290,-0.022
291,-0.02
292,-0.095
293,0.0
294,0.127
295,0.059
296,-0.066
297,-0.044
298,-0.015
299,-0.054
300,0.059
301,0.015
302,-0.042
303,-0.059
304,-0.022
305,-0.063
306,0.007
307,-0.01
308,0.005
309,0.02
310,0.117
311,0.127
312,-0.129
313,-0.11
314,0.088
315,0.229
316,0.056
317,-0.1
318,-0.12
319,-0.078
320,-0.022
321,-0.068
322,-0.112
323,-0.098
324,-0.002
325,0.054
326,0.037
327,-0.098
328,-0.044
329,0.063
330,0.066
331,-0.071
332,-0.012
333,0.085
334,0.076
335,-0.002
336,-0.039
337,-0.005
338,0.015
339,-0.027
340,-0.085
341,-0.088
342,-0.1
343,-0.042
344,0.01
345,-0.007
346,-0.042
347,-0.032
348,-0.002
349,0.01
350,0.017
351,0.01
352,0.068
