,0.049
0,0.02
1,0.017
2,0.02
3,-0.029
4,0.054
5,0.037
6,-0.076
7,-0.059
8,0.022
9,0.073
10,-0.046
11,-0.068
12,0.017
13,0.042
14,0.039
15,0.088
16,0.071
17,0.088
18,0.095
19,0.042
20,0.037
21,-0.02
22,-0.044
23,-0.083
24,0.0
25,0.09
26,0.044
27,0.0
28,-0.046
29,-0.02
30,0.083
31,0.073
32,0.049
33,0.015
34,0.088
35,0.073
36,0.042
37,0.063
38,0.081
39,0.093
40,0.007
41,0.034
42,0.029
43,-0.022
44,0.027
45,0.02
46,-0.007
47,0.02
48,-0.007
49,0.024
50,0.088
51,0.063
52,-0.239
53,-0.383
54,0.1
55,0.549
56,0.161
57,-0.439
58,-0.271
59,0.305
60,0.437
61,0.044
62,-0.393
63,-0.171
64,0.266
65,0.112
66,-0.251
67,-0.12
68,0.21
69,0.112
70,-0.227
71,-0.173
72,0.029
73,0.117
74,-0.093
75,-0.334
76,-0.093
77,0.264
78,0.266
79,-0.034
80,-0.061
81,0.073
82,0.164
83,-0.044
84,-0.156
85,-0.103
86,-0.024
87,0.005
88,-0.081
89,-0.166
90,0.007
91,0.073
92,-0.044
93,-0.076
94,-0.02
95,0.115
96,0.017
97,-0.103
98,-0.127
99,0.063
100,0.137
101,0.012
102,-0.059
103,-0.012
104,0.027
105,0.027
106,-0.066
107,-0.11
108,-0.085
109,-0.059
110,0.01
111,0.078
112,0.002
113,-0.024
114,-0.007
115,0.054
116,0.073
117,-0.022
118,0.024
119,0.22
120,0.178
121,-0.049
122,-0.137
123,-0.061
124,0.042
125,0.056
126,0.066
127,-0.129
128,-0.205
129,-0.115
130,-0.01
131,-0.005
132,-0.044
133,-0.039
134,-0.105
135,-0.122
136,0.002
137,0.061
138,0.098
139,0.208
140,-0.544
141,-0.447
142,0.342
143,0.488
144,-0.21
145,-0.552
146,-0.095
147,0.315
148,0.029
149,-0.454
150,-0.479
151,0.051
152,0.264
153,-0.142
154,-0.198
155,0.242
156,0.356
157,-0.063
158,-0.291
159,-0.076
160,0.151
161,0.039
162,-0.105
163,-0.2
164,-0.037
165,0.212
166,-0.032
167,-0.151
168,-0.083
169,0.015
170,-0.09
171,-0.229
172,-0.173
173,0.037
174,0.071
175,-0.066
176,-0.068
177,0.029
178,0.059
179,0.146
180,-0.032
181,-0.132
182,-0.024
183,0.029
184,-0.012
185,-0.054
186,0.02
187,0.005
188,-0.029
189,0.005
190,-0.022
191,-0.105
192,-0.083
193,0.007
194,0.034
195,-0.029
196,-0.022
197,0.049
198,0.061
199,0.127
200,0.042
201,-0.037
202,0.049
203,0.063
204,-0.078
205,-0.154
206,-0.056
207,-0.002
208,-0.095
209,-0.154
210,-0.144
211,-0.117
212,-0.066
213,-0.012
214,-0.076
215,-0.149
216,0.005
217,0.117
218,0.093
219,0.049
220,0.042
221,-0.017
222,-0.02
223,0.027
224,0.127
225,0.078
226,0.024
227,-0.637
228,-0.564
229,0.398
230,0.459
231,-0.142
232,-0.605
233,-0.132
234,0.322
235,0.217
236,-0.312
237,-0.42
238,0.144
239,0.371
240,-0.059
241,-0.269
242,0.161
243,0.471
244,0.09
245,-0.393
246,-0.173
247,0.088
248,0.112
249,-0.151
250,-0.264
251,-0.09
252,0.122
253,0.037
254,-0.198
255,-0.081
256,0.09
257,0.088
258,-0.054
259,-0.112
260,0.034
261,0.093
262,0.046
263,-0.068
264,-0.054
265,0.049
266,0.181
267,0.042
268,-0.1
269,-0.105
270,0.002
271,-0.029
272,-0.056
273,-0.027
274,0.012
275,-0.002
276,0.046
277,0.034
278,0.022
279,0.0
280,0.007
281,0.024
282,0.02
283,0.061
284,0.01
285,-0.029
286,-0.02
287,0.015
288,-0.027
289,-0.095
290,-0.056
291,-0.112
292,-0.103
293,-0.042
294,-0.061
295,-0.076
296,-0.049
297,-0.017
298,-0.034
299,-0.042
300,0.01
301,0.046
302,-0.032
303,-0.024
304,0.12
305,0.115
306,0.037
307,-0.051
308,-0.081
309,-0.071
310,-0.042
311,0.017
312,0.063
313,0.134
314,-0.371
315,-0.129
