,-0.073
0,0.022
1,0.193
2,0.217
3,0.161
4,0.046
5,-0.015
6,-0.076
7,-0.076
8,0.005
9,0.098
10,-0.125
11,-0.21
12,0.0
13,0.271
14,0.249
15,-0.081
16,-0.125
17,0.137
18,0.256
19,0.105
20,-0.073
21,0.027
22,0.217
23,0.166
24,0.0
25,-0.073
26,-0.005
27,0.066
28,0.002
29,-0.095
30,-0.056
31,-0.01
32,-0.005
33,-0.012
34,-0.01
35,0.085
36,0.059
37,0.093
38,-0.022
39,0.061
40,0.151
41,0.127
42,0.09
43,0.017
44,0.002
45,0.044
46,0.029
47,-0.022
48,-0.005
49,-0.056
50,0.046
51,0.034
52,0.032
53,-0.049
54,0.012
55,0.107
56,0.078
57,-0.022
58,-0.017
59,0.1
60,0.156
61,0.098
62,0.029
63,0.115
64,0.195
65,0.183
66,0.034
67,0.078
68,0.103
69,0.103
70,-0.01
71,0.012
72,0.085
73,0.039
74,0.015
75,0.022
76,0.078
77,0.063
78,0.061
79,0.061
80,0.154
81,0.134
82,0.105
83,0.012
84,0.039
85,0.068
86,0.061
87,-0.032
88,-0.051
89,0.015
90,0.095
91,0.1
92,0.039
93,-0.21
94,-0.244
95,0.178
96,0.337
97,0.005
98,-0.244
99,-0.01
100,0.247
101,0.22
102,-0.034
103,-0.039
104,0.112
105,0.215
106,0.037
107,-0.115
108,0.039
109,0.129
110,0.002
111,-0.195
112,-0.11
113,0.103
114,0.073
115,-0.066
116,-0.095
117,0.027
118,0.156
119,0.034
120,-0.059
121,0.0
122,0.066
123,0.076
124,0.034
125,0.015
126,-0.034
127,-0.063
128,-0.059
129,-0.078
130,-0.02
131,0.017
132,-0.093
133,-0.046
134,0.007
135,0.029
136,0.056
137,-0.017
138,0.005
139,0.049
140,0.073
141,0.098
142,0.154
143,0.081
144,-0.034
145,0.054
146,0.105
147,-0.012
148,-0.1
149,-0.049
150,0.01
151,-0.083
152,-0.161
153,-0.068
154,-0.005
155,0.039
156,-0.076
157,-0.103
158,0.022
159,0.059
160,0.015
161,-0.012
162,0.044
163,0.037
164,0.015
165,-0.012
166,0.093
167,0.081
168,0.039
169,-0.049
170,-0.105
171,-0.022
172,0.024
173,-0.024
174,-0.112
175,-0.103
176,0.09
177,0.198
178,0.066
179,-0.176
180,-0.21
181,0.134
182,0.234
183,0.061
184,-0.129
185,-0.051
186,0.159
187,0.151
188,-0.046
189,-0.149
190,-0.054
191,0.054
192,0.037
193,-0.085
194,-0.012
195,0.112
196,0.149
197,-0.098
198,-0.085
199,0.125
200,0.261
201,-0.073
202,-0.137
203,0.083
204,0.19
205,0.166
206,-0.012
207,-0.103
208,-0.017
209,0.09
210,-0.095
211,-0.112
212,-0.002
213,-0.125
214,-0.027
215,0.085
216,-0.029
217,-0.029
218,-0.056
219,0.012
220,0.046
221,0.032
222,0.029
223,-0.01
224,-0.032
225,-0.049
226,-0.083
227,-0.078
228,-0.005
229,-0.081
230,-0.049
231,-0.063
