,0.068
0,0.063
1,0.0
2,-0.005
3,0.042
4,-0.059
5,-0.103
6,-0.1
7,-0.125
8,-0.11
9,-0.161
10,-0.178
11,-0.103
12,-0.022
13,-0.007
14,0.012
15,0.029
16,0.073
17,0.02
18,0.044
19,0.061
20,0.027
21,0.037
22,0.088
23,-0.007
24,-0.103
25,-0.176
26,-0.09
27,0.032
28,0.027
29,-0.063
30,-0.107
31,-0.078
32,0.127
33,0.146
34,0.034
35,-0.007
36,-0.112
37,-0.037
38,0.11
39,0.217
40,0.11
41,-0.203
42,-0.198
43,0.161
44,0.144
45,-0.183
46,-0.171
47,0.01
48,0.044
49,-0.107
50,-0.146
51,0.029
52,0.11
53,-0.017
54,-0.139
55,-0.078
56,0.112
57,0.139
58,-0.071
59,-0.205
60,-0.002
61,0.129
62,0.007
63,-0.107
64,-0.088
65,0.085
66,-0.024
67,-0.054
68,-0.107
69,-0.049
70,0.044
71,-0.068
72,-0.146
73,-0.034
74,0.059
75,0.078
76,0.005
77,-0.012
78,0.022
79,-0.005
80,0.002
81,0.002
82,-0.034
83,-0.081
84,-0.081
85,-0.024
86,0.01
87,-0.12
88,-0.107
89,-0.01
90,-0.042
91,-0.076
92,-0.027
93,0.085
94,0.066
95,-0.02
96,0.022
97,0.081
98,0.007
99,0.015
100,0.061
101,-0.007
102,0.0
103,-0.032
104,0.002
105,-0.01
106,-0.027
107,-0.1
108,-0.144
109,-0.112
110,-0.115
111,-0.071
112,-0.012
113,0.029
114,0.068
115,0.063
116,0.09
117,0.132
118,0.063
119,0.061
120,0.044
121,0.093
122,0.093
123,-0.061
124,-0.283
125,-0.046
126,0.293
127,0.198
128,-0.222
129,-0.303
130,0.112
131,0.283
132,0.032
133,-0.198
134,0.0
135,0.105
136,0.051
137,-0.098
138,-0.056
139,0.291
140,0.283
141,0.046
142,-0.093
143,0.01
144,0.142
145,0.005
146,-0.203
147,-0.159
148,0.085
149,0.122
150,-0.073
151,-0.085
152,0.032
153,-0.039
154,-0.137
155,-0.107
156,-0.032
157,0.085
158,0.149
159,0.09
160,-0.046
161,0.044
162,0.19
163,0.134
164,-0.027
165,-0.093
166,-0.005
167,0.066
168,-0.078
169,-0.054
170,0.151
171,0.215
172,0.015
173,-0.115
174,-0.088
175,0.151
176,0.273
177,0.088
178,-0.112
179,-0.02
180,0.115
181,0.149
182,0.076
183,0.076
184,0.083
185,0.044
186,0.027
187,-0.032
188,-0.022
189,0.002
190,0.081
191,0.012
192,-0.09
193,0.005
194,0.09
195,0.017
196,0.049
197,0.247
198,0.129
199,0.015
200,-0.061
201,-0.024
202,0.029
203,0.005
204,0.037
205,0.044
206,-0.005
207,0.049
208,0.051
209,-0.027
210,-0.173
211,-0.127
212,0.076
213,0.129
214,0.068
215,-0.073
216,0.012
217,0.2
218,0.21
219,-0.039
220,-0.156
221,0.027
