,0.078
0,0.156
1,-0.134
2,-0.266
3,0.015
4,0.227
5,0.208
6,0.042
7,0.105
8,0.234
9,0.032
10,-0.154
11,-0.281
12,-0.217
13,-0.156
14,-0.081
15,-0.022
16,-0.103
17,-0.017
18,0.049
19,0.081
20,0.066
21,0.059
22,-0.007
23,0.042
24,0.071
25,0.044
26,0.039
27,0.005
28,0.01
29,0.129
30,0.125
31,-0.107
32,-0.237
33,-0.154
34,0.02
35,-0.1
36,-0.195
37,-0.078
38,-0.022
39,0.017
40,0.012
41,0.017
42,0.061
43,0.059
44,-0.083
45,-0.073
46,0.071
47,0.139
48,0.049
49,0.049
50,0.142
51,0.139
52,0.039
53,0.029
54,-0.059
55,-0.088
56,-0.044
57,-0.073
58,-0.051
59,-0.015
60,0.061
61,-0.034
62,-0.034
63,0.0
64,0.017
65,-0.09
66,-0.027
67,-0.005
68,0.1
69,0.146
70,0.049
71,0.098
72,0.171
73,0.002
74,-0.254
75,-0.198
76,0.098
77,0.195
78,-0.232
79,-0.461
80,-0.293
81,0.325
82,0.554
83,-0.137
84,-0.364
85,0.093
86,0.344
87,-0.005
88,-0.225
89,-0.034
90,0.178
91,0.056
92,-0.071
93,-0.012
94,0.19
95,0.146
96,-0.19
97,-0.281
98,-0.159
99,-0.054
100,-0.083
101,-0.088
102,-0.061
103,0.042
104,0.173
105,0.125
106,-0.073
107,0.02
108,0.156
109,0.115
110,-0.024
111,0.015
112,0.056
113,0.034
114,-0.044
115,-0.129
116,0.046
117,0.122
118,-0.061
119,-0.244
120,-0.142
121,0.068
122,0.125
123,-0.051
124,-0.146
125,0.002
126,0.229
127,0.139
128,-0.032
129,-0.029
130,0.051
131,0.02
132,-0.051
133,0.007
134,-0.017
135,-0.02
136,-0.046
137,-0.095
138,0.085
139,0.01
140,-0.088
141,-0.122
142,-0.083
143,0.066
144,0.029
145,-0.103
146,0.022
147,0.056
148,-0.1
149,-0.037
150,0.061
151,0.073
152,0.01
153,0.051
154,0.029
155,0.029
156,-0.029
157,-0.105
158,-0.01
159,0.164
160,0.005
161,-0.149
162,-0.137
163,0.186
164,0.181
165,-0.161
166,-0.371
167,-0.349
168,0.344
169,0.408
170,-0.21
171,-0.564
172,-0.149
173,0.203
174,0.034
175,-0.269
176,-0.254
177,0.085
178,0.166
179,0.005
180,-0.107
181,0.129
182,0.327
183,0.081
184,-0.332
185,-0.283
186,0.005
187,0.232
188,0.088
189,-0.046
190,0.032
191,0.176
192,0.139
193,-0.081
194,-0.059
195,0.034
196,-0.027
197,-0.12
198,-0.193
199,-0.049
200,0.054
201,-0.017
202,-0.127
203,-0.01
204,0.154
205,0.022
206,-0.017
207,-0.007
208,0.066
209,-0.037
210,-0.037
211,0.044
212,0.039
213,0.02
214,-0.112
215,-0.044
216,0.066
217,0.01
218,-0.134
219,-0.195
220,-0.078
221,0.044
222,0.083
223,0.037
224,0.002
225,0.044
226,0.115
227,0.083
228,-0.037
229,-0.056
230,0.032
231,-0.046
232,-0.115
233,-0.117
234,-0.029
235,-0.068
236,-0.103
237,-0.149
238,-0.105
239,-0.005
240,-0.002
241,-0.017
242,-0.042
243,0.063
244,0.183
245,0.19
246,0.205
247,0.063
248,-0.085
249,-0.09
250,0.168
251,0.203
252,-0.046
253,-0.505
254,-0.562
255,0.215
256,0.62
257,-0.146
258,-0.562
259,-0.369
260,0.178
261,0.149
262,-0.208
263,-0.247
264,0.103
265,0.271
266,0.144
267,0.042
268,0.237
269,0.308
270,0.017
271,-0.266
272,-0.19
273,0.083
274,0.002
275,-0.151
276,-0.168
277,0.027
278,0.229
279,0.071
280,-0.139
281,-0.1
282,0.071
283,0.107
284,0.002
285,-0.061
286,0.027
287,0.066
288,0.024
289,-0.081
290,-0.054
291,0.125
292,0.046
293,-0.11
294,-0.205
295,-0.251
296,-0.168
297,-0.11
298,0.022
299,-0.002
300,-0.115
301,-0.034
302,0.1
303,0.049
304,-0.007
305,-0.005
306,-0.005
307,-0.024
308,0.278
309,0.332
