,-0.078
0,-0.061
1,-0.132
2,-0.032
3,0.134
4,-0.054
5,-0.151
6,-0.017
7,0.173
8,0.127
9,-0.007
10,-0.088
11,-0.015
12,0.115
13,0.063
14,-0.056
15,-0.125
16,-0.042
17,0.103
18,0.034
19,-0.127
20,-0.154
21,-0.095
22,-0.168
23,-0.181
24,-0.039
25,0.1
26,0.046
27,-0.073
28,-0.017
29,0.083
30,0.073
31,0.044
32,0.107
33,0.066
34,0.0
35,-0.002
36,0.024
37,0.0
38,-0.007
39,0.12
40,0.032
41,-0.107
42,-0.312
43,-0.229
44,-0.054
45,-0.054
46,-0.056
47,-0.032
48,-0.046
49,0.01
50,0.132
51,0.173
52,-0.081
53,-0.225
54,-0.151
55,-0.093
56,0.049
57,0.149
58,0.125
59,0.02
60,-0.051
61,-0.19
62,-0.164
63,0.007
64,-0.049
65,-0.134
66,-0.115
67,0.081
68,0.173
69,0.127
70,0.093
71,0.037
72,0.0
73,0.024
74,0.09
75,0.049
76,0.002
77,-0.022
78,-0.042
79,-0.11
80,-0.11
81,0.027
82,0.129
83,-0.007
84,-0.164
85,-0.134
86,0.02
87,0.051
88,-0.061
89,-0.095
90,-0.01
91,0.093
92,0.071
93,0.061
94,0.073
95,0.081
96,-0.044
97,-0.159
98,-0.208
99,-0.02
100,0.088
101,0.027
102,-0.095
103,-0.01
104,0.076
105,0.083
106,0.044
107,0.042
108,0.046
109,0.024
110,0.042
111,0.063
112,0.09
113,0.049
114,0.032
115,0.095
116,0.044
117,0.024
118,-0.056
119,-0.09
120,-0.063
121,-0.068
122,-0.02
123,0.037
124,0.059
125,0.117
126,0.193
127,0.151
128,0.029
129,-0.149
130,-0.095
131,0.278
132,0.134
133,0.002
134,0.176
135,0.044
136,-0.132
137,-0.066
138,0.081
139,-0.059
140,-0.256
141,-0.256
142,-0.054
143,0.061
144,0.02
145,-0.029
146,0.046
147,0.095
148,-0.007
149,-0.127
150,-0.012
151,0.073
152,0.059
153,-0.076
154,-0.093
155,0.054
156,0.251
157,0.208
158,0.01
159,-0.122
160,-0.063
161,0.0
162,-0.056
163,-0.1
164,-0.076
165,0.0
166,0.059
167,0.051
168,-0.02
169,-0.054
170,-0.02
171,0.027
172,0.039
173,0.015
174,-0.012
175,-0.042
176,-0.046
177,0.01
178,0.093
179,0.081
180,0.044
181,-0.051
182,-0.039
183,-0.029
184,-0.039
185,-0.059
186,-0.063
187,-0.054
188,-0.012
189,0.015
190,0.044
191,0.081
192,0.059
193,-0.015
194,-0.042
195,0.066
196,0.085
197,0.032
198,0.037
199,0.032
200,-0.01
201,0.049
202,-0.002
203,-0.056
204,-0.09
205,-0.02
206,-0.01
207,-0.054
208,-0.039
209,0.02
210,0.095
211,0.081
212,0.081
213,0.129
214,0.181
215,0.168
216,-0.105
217,-0.098
218,0.081
219,-0.046
220,0.093
221,0.095
222,0.068
223,-0.054
224,-0.178
225,-0.017
226,0.11
227,0.032
228,-0.134
229,-0.151
230,0.071
231,0.298
232,0.21
233,0.02
234,0.081
235,0.178
236,0.095
237,-0.115
238,-0.149
239,-0.073
240,-0.015
241,-0.024
242,-0.081
243,-0.11
244,0.01
245,0.078
246,-0.01
247,-0.107
248,-0.046
249,0.022
250,0.076
251,0.042
252,-0.044
253,0.044
254,0.098
255,0.061
256,0.071
257,-0.076
