,0.024
0,0.034
1,0.051
2,0.037
3,0.037
4,0.073
5,0.1
6,-0.032
7,-0.027
8,-0.039
9,-0.083
10,-0.017
11,-0.081
12,-0.154
13,-0.071
14,0.051
15,0.076
16,-0.066
17,-0.017
18,0.071
19,0.088
20,0.112
21,0.01
22,0.002
23,0.022
24,0.149
25,0.034
26,-0.068
27,-0.034
28,0.01
29,-0.107
30,-0.129
31,-0.059
32,-0.02
33,-0.005
34,-0.017
35,0.0
36,0.01
37,0.093
38,0.056
39,0.09
40,0.073
41,0.088
42,0.024
43,-0.005
44,-0.012
45,0.046
46,0.002
47,-0.11
48,-0.007
49,0.015
50,-0.015
51,-0.059
52,-0.051
53,-0.027
54,-0.054
55,-0.046
56,-0.081
57,-0.059
58,0.039
59,0.081
60,-0.051
61,-0.029
62,0.142
63,0.237
64,0.176
65,-0.005
66,-0.061
67,0.029
68,-0.056
69,-0.117
70,-0.078
71,0.059
72,-0.007
73,-0.115
74,-0.078
75,-0.037
76,-0.029
77,0.032
78,0.066
79,-0.005
80,0.071
81,0.1
82,-0.056
83,0.044
84,0.066
85,0.049
86,0.066
87,0.01
88,-0.01
89,-0.066
90,-0.122
91,-0.032
92,-0.059
93,-0.059
94,-0.093
95,-0.1
96,0.015
97,-0.01
98,-0.076
99,-0.061
100,0.022
101,0.054
102,0.044
103,0.01
104,-0.012
105,0.005
106,0.054
107,0.01
108,-0.027
109,-0.059
110,-0.078
111,-0.063
112,-0.073
113,-0.02
114,-0.027
115,-0.012
116,-0.017
117,0.032
118,0.0
119,0.01
120,0.032
121,0.015
122,0.039
123,-0.017
124,-0.054
125,0.005
126,0.059
127,0.059
128,-0.144
129,-0.198
130,-0.037
131,-0.029
132,-0.034
133,-0.059
134,-0.171
135,-0.144
136,0.027
137,0.066
138,-0.024
139,0.0
140,0.0
141,0.049
142,-0.073
143,-0.073
144,-0.022
145,-0.005
146,-0.051
147,-0.049
148,-0.037
149,0.0
150,0.012
151,-0.059
152,-0.115
153,-0.056
154,-0.032
155,-0.015
156,0.0
157,-0.044
158,-0.012
159,-0.029
160,-0.066
161,-0.01
162,0.071
163,0.073
164,-0.063
165,-0.134
166,-0.083
167,0.01
168,-0.01
169,-0.073
170,-0.115
171,-0.137
172,-0.068
173,0.027
174,-0.059
175,-0.044
176,0.034
177,0.088
178,-0.046
179,0.01
180,0.022
181,0.015
182,-0.012
183,-0.093
184,-0.063
185,-0.01
186,0.051
187,0.024
188,-0.129
189,-0.266
190,-0.125
191,-0.01
192,0.029
193,-0.032
194,-0.105
195,-0.066
196,0.002
197,0.032
198,-0.027
199,-0.042
200,-0.015
201,0.027
202,0.024
203,0.032
204,0.042
205,0.032
206,-0.042
207,-0.032
208,-0.007
209,-0.061
210,-0.103
211,-0.132
212,-0.071
213,-0.032
214,-0.015
215,-0.095
216,-0.142
217,-0.032
218,0.042
219,0.037
220,-0.015
221,-0.039
222,0.005
223,0.042
224,0.078
225,-0.015
226,-0.098
227,-0.142
