,-0.090
0,-0.027
1,0.051
2,0.083
3,0.022
4,-0.002
5,-0.029
6,0.029
7,0.01
8,0.002
9,-0.115
10,-0.159
11,-0.122
12,-0.081
13,-0.005
14,0.054
15,0.139
16,0.024
17,0.039
18,0.015
19,0.015
20,0.02
21,-0.027
22,-0.002
23,-0.056
24,-0.039
25,-0.015
26,0.007
27,-0.063
28,-0.122
29,-0.149
30,-0.061
31,0.02
32,-0.024
33,-0.049
34,-0.027
35,0.059
36,0.015
37,0.0
38,0.037
39,0.095
40,0.012
41,-0.044
42,-0.081
43,-0.012
44,-0.049
45,-0.056
46,-0.059
47,-0.098
48,-0.071
49,-0.11
50,-0.176
51,-0.225
52,-0.11
53,0.044
54,0.046
55,-0.01
56,-0.015
57,0.081
58,0.146
59,0.134
60,0.061
61,0.017
62,-0.012
63,-0.042
64,-0.012
65,0.044
66,0.083
67,0.066
68,-0.112
69,-0.215
70,-0.132
71,0.063
72,0.095
73,-0.02
74,-0.078
75,0.051
76,0.168
77,0.105
78,0.068
79,-0.007
80,0.024
81,0.049
82,0.005
83,-0.022
84,0.024
85,0.017
86,0.015
87,-0.051
88,-0.115
89,-0.073
90,-0.066
91,-0.088
92,-0.132
93,0.002
94,0.027
95,0.1
96,0.01
97,-0.005
98,0.164
99,0.137
100,0.1
101,0.071
102,0.059
103,0.039
104,0.11
105,0.071
106,-0.054
107,-0.056
108,-0.02
109,-0.029
110,-0.11
111,-0.083
112,-0.024
113,-0.049
114,-0.032
115,0.027
116,0.066
117,0.076
118,0.042
119,0.083
120,0.122
121,0.161
122,0.132
123,0.034
124,-0.051
125,-0.068
126,-0.012
127,-0.017
128,-0.005
129,0.046
130,-0.022
131,-0.103
132,-0.129
133,-0.042
134,0.054
135,0.007
136,-0.068
137,-0.046
138,0.083
139,0.132
140,0.054
141,-0.022
142,0.015
143,0.076
144,0.02
145,-0.09
146,-0.117
147,0.024
148,-0.022
149,-0.144
150,-0.144
151,-0.112
152,0.007
153,0.056
154,-0.051
155,-0.078
156,0.02
157,0.059
158,0.054
159,0.039
160,0.066
161,0.144
162,0.159
163,0.083
164,0.024
165,0.017
166,0.005
167,-0.037
168,0.007
169,0.056
170,-0.015
171,-0.088
172,-0.034
173,0.088
174,0.088
175,-0.007
176,0.022
177,0.129
178,0.044
179,0.032
180,0.027
181,0.039
182,0.032
183,0.022
184,-0.012
185,0.024
186,0.137
187,0.039
188,-0.112
189,-0.122
190,-0.117
191,-0.095
192,-0.063
193,-0.032
194,0.051
195,0.139
196,0.122
197,0.007
198,-0.024
199,0.068
200,0.054
201,0.032
202,-0.01
203,0.144
204,0.105
205,-0.005
206,-0.037
207,0.146
208,0.042
209,-0.203
210,-0.286
211,-0.127
212,0.107
213,0.142
214,-0.117
215,-0.234
216,0.073
217,0.383
218,0.217
219,-0.066
220,-0.085
221,0.061
222,0.059
223,0.071
224,0.142
225,0.044
226,-0.005
227,0.068
228,0.09
229,0.034
230,0.0
231,0.002
232,-0.068
233,-0.073
234,0.024
235,0.129
236,0.098
237,0.046
238,-0.063
239,0.01
240,0.227
241,0.127
242,-0.037
243,-0.068
244,-0.063
245,0.063
246,0.269
247,0.183
248,-0.017
249,-0.146
250,-0.032
251,0.068
252,0.127
253,-0.029
254,-0.234
255,-0.098
256,0.225
257,0.122
258,-0.063
259,-0.012
260,0.027
261,0.09
262,0.024
263,0.083
264,0.117
265,0.078
266,-0.046
267,-0.088
268,0.005
269,0.137
270,0.12
271,-0.024
272,-0.083
273,0.01
274,0.11
275,0.015
276,-0.039
277,-0.002
278,0.017
279,-0.024
280,0.066
281,0.151
282,0.164
283,0.112
284,0.029
285,-0.034
286,-0.02
287,0.063
288,0.059
289,0.073
290,-0.073
291,-0.012
292,0.168
293,0.066
294,-0.125
295,-0.034
296,0.164
297,0.117
298,0.022
299,0.007
300,0.098
301,0.071
302,0.151
303,0.081
304,0.039
305,0.032
306,0.012
307,-0.12
308,0.034
309,0.095
310,-0.063
311,-0.1
312,-0.083
313,0.007
314,-0.017
315,-0.042
316,-0.049
317,-0.09
318,-0.002
319,0.098
320,0.022
321,0.054
322,-0.002
323,0.0
324,-0.029
325,0.024
326,-0.02
327,-0.039
328,0.059
329,0.024
330,-0.034
331,-0.015
332,0.024
333,0.012
334,0.029
335,-0.051
336,-0.051
337,-0.027
338,-0.024
339,-0.098
340,-0.081
341,0.112
342,0.166
343,0.156
344,0.012
345,-0.063
346,0.122
347,0.083
348,-0.117
349,-0.063
350,0.005
351,0.029
352,-0.117
353,-0.125
354,-0.078
355,0.015
356,0.073
357,-0.083
358,-0.168
359,-0.103
360,0.049
361,0.029
362,0.024
363,-0.032
364,-0.02
365,0.037
366,0.059
367,0.017
368,-0.007
369,0.015
370,-0.024
371,-0.029
372,-0.063
373,0.056
374,0.005
375,-0.071
376,-0.081
377,-0.146
378,-0.015
379,0.044
380,-0.071
381,-0.061
382,0.054
383,0.125
384,0.042
385,0.071
386,0.1
387,-0.1
388,-0.088
389,0.01
390,0.0
391,-0.176
392,-0.205
393,-0.024
394,0.034
395,-0.093
396,-0.142
397,-0.063
398,0.01
399,-0.027
400,-0.068
401,-0.054
402,-0.005
403,0.01
404,0.0
405,0.037
406,0.081
407,0.083
408,0.027
409,-0.032
410,-0.117
411,-0.066
412,-0.022
413,0.027
414,-0.017
415,-0.081
416,-0.02
417,0.054
418,0.068
419,0.017
420,-0.073
421,0.02
422,0.088
423,0.029
424,-0.007
425,-0.029
426,-0.054
427,0.051
428,0.076
429,0.02
430,-0.112
431,-0.12
432,-0.051
433,-0.073
434,-0.107
435,-0.093
436,-0.159
437,-0.098
438,0.017
439,0.029
440,0.0
441,0.029
442,0.117
443,-0.034
444,-0.1
445,-0.083
446,-0.037
447,-0.002
448,0.059
449,0.029
450,-0.125
451,-0.056
452,-0.046
453,-0.068
454,-0.039
455,-0.063
456,-0.132
457,-0.083
458,-0.054
459,0.022
460,-0.044
461,0.0
462,0.076
463,-0.051
464,0.059
465,0.042
466,-0.098
467,-0.078
468,0.042
469,0.098
470,-0.034
471,-0.088
472,-0.029
473,-0.012
474,0.059
475,-0.068
476,-0.09
477,-0.127
478,-0.112
479,-0.054
480,-0.132
481,-0.073
482,0.11
483,0.002
484,-0.103
485,0.071
486,0.142
487,0.024
488,-0.132
489,-0.137
490,-0.032
491,0.046
492,-0.002
493,-0.095
494,-0.127
495,-0.083
496,-0.022
497,-0.144
498,-0.186
499,-0.081
500,0.024
501,-0.017
502,-0.105
503,0.0
504,0.081
505,0.017
506,0.024
507,0.056
508,0.129
509,0.151
510,-0.005
511,-0.042
512,0.054
513,0.012
514,-0.039
515,-0.093
516,-0.098
517,0.017
518,-0.007
519,-0.056
520,-0.139
521,-0.01
522,0.066
523,-0.068
524,-0.081
525,0.137
526,0.093
527,-0.066
528,-0.029
529,0.039
530,-0.005
531,-0.034
532,-0.044
533,-0.061
534,-0.027
535,-0.046
536,-0.046
537,-0.134
538,-0.056
539,-0.056
540,-0.032
541,0.098
542,-0.002
543,0.005
544,0.049
545,0.029
546,0.007
547,-0.007
548,0.295
549,0.215
550,0.037
551,-0.02
552,-0.049
553,-0.034
554,-0.042
555,-0.076
556,-0.02
557,-0.005
558,-0.085
559,-0.142
560,-0.032
561,0.039
562,0.051
563,-0.015
564,-0.059
565,-0.046
566,0.007
567,0.005
568,-0.015
569,-0.049
570,-0.012
571,0.061
572,-0.076
573,-0.02
574,-0.059
575,-0.046
576,-0.061
577,-0.059
578,0.007
579,-0.039
580,-0.054
581,-0.046
582,0.042
583,0.159
584,0.054
585,-0.012
586,0.039
587,0.027
588,0.0
589,-0.044
590,0.037
591,-0.022
592,-0.056
593,-0.024
594,-0.061
595,-0.059
596,0.005
597,-0.081
598,-0.139
599,-0.076
600,-0.063
601,0.005
602,0.034
603,0.049
604,0.063
605,0.066
606,-0.032
607,0.027
608,0.188
609,0.029
610,-0.037
611,-0.027
612,0.005
613,-0.02
614,-0.051
615,-0.051
616,-0.198
617,-0.105
618,-0.022
619,-0.024
620,-0.024
621,0.046
622,0.02
623,-0.005
624,0.01
625,0.095
626,0.02
627,0.112
628,0.085
629,-0.039
630,-0.095
631,0.051
632,0.056
633,-0.042
634,-0.103
635,-0.083
636,0.015
637,-0.002
638,-0.088
639,-0.051
640,0.032
641,0.007
642,-0.002
643,-0.046
644,0.098
645,0.146
646,0.11
647,0.054
648,0.085
649,0.151
650,0.037
651,0.002
652,0.037
653,-0.02
654,-0.085
655,-0.02
656,-0.042
657,-0.093
658,-0.11
659,-0.049
660,-0.02
661,-0.002
662,-0.051
663,-0.071
664,-0.02
665,0.059
666,0.061
667,0.012
668,0.007
669,0.054
670,0.027
671,-0.027
672,0.059
673,0.073
674,0.02
675,-0.095
676,-0.051
677,0.01
678,-0.071
679,-0.117
680,-0.088
681,-0.005
682,0.029
683,-0.032
684,-0.022
685,0.046
686,0.046
687,0.02
688,0.054
689,0.088
690,0.083
691,0.166
692,0.046
693,0.007
694,-0.01
695,0.042
696,0.007
697,-0.176
698,-0.203
699,-0.022
700,0.029
701,-0.027
702,0.027
703,-0.049
704,-0.085
705,-0.027
706,0.103
707,0.081
708,-0.061
709,-0.02
710,0.078
711,0.068
712,0.01
713,-0.039
714,0.037
715,0.125
716,-0.085
717,-0.178
718,-0.073
719,0.078
720,0.002
721,0.022
722,0.015
723,-0.022
724,0.015
725,0.012
726,0.022
727,0.024
728,0.059
729,0.049
730,-0.005
731,0.051
732,0.09
733,0.015
734,-0.105
735,-0.144
736,-0.068
737,-0.078
738,-0.02
739,0.024
740,-0.1
741,-0.151
742,-0.032
743,0.046
744,0.037
745,-0.022
746,-0.01
747,0.071
748,0.046
749,-0.005
750,-0.005
751,0.012
752,0.085
753,0.051
754,-0.088
755,-0.11
756,-0.037
757,0.012
758,-0.105
759,-0.151
760,0.002
761,-0.005
762,-0.029
763,-0.034
764,0.017
765,0.007
766,-0.007
767,0.066
768,0.063
769,0.0
770,0.017
771,0.129
772,0.056
773,-0.071
774,-0.059
775,0.042
776,0.027
777,-0.02
778,-0.137
779,-0.01
780,0.049
781,-0.081
782,-0.125
783,-0.081
784,0.049
785,0.088
786,-0.095
787,-0.073
788,0.122
789,0.134
790,0.032
791,0.037
792,0.112
793,0.049
794,-0.042
795,-0.027
796,0.054
797,0.051
798,-0.088
799,-0.144
800,-0.071
801,0.073
802,0.137
803,0.01
804,-0.107
805,0.02
806,0.173
807,0.093
808,-0.024
809,-0.061
810,-0.012
811,0.032
812,0.037
813,0.02
814,0.127
815,0.12
816,-0.024
817,-0.159
818,-0.103
819,-0.056
820,0.022
821,-0.012
822,-0.02
823,-0.005
824,0.066
825,0.056
826,-0.02
827,-0.02
828,0.042
829,0.161
830,0.032
831,0.022
832,0.088
833,0.1
834,0.056
835,-0.046
836,-0.022
837,0.039
838,0.129
839,0.029
840,-0.01
841,-0.02
842,0.063
843,0.051
844,-0.046
845,-0.002
846,0.076
847,0.11
848,0.049
849,0.063
850,0.078
851,-0.037
852,-0.02
853,0.115
854,0.073
855,-0.095
856,-0.103
857,0.085
858,0.063
