,-0.051
0,-0.076
1,0.017
2,0.059
3,0.125
4,-0.005
5,-0.049
6,-0.032
7,0.034
8,0.034
9,0.029
10,0.0
11,0.068
12,0.161
13,0.093
14,-0.12
15,-0.103
16,0.051
17,0.332
18,0.173
19,-0.11
20,-0.037
21,0.11
22,0.173
23,-0.044
24,-0.103
25,-0.156
26,0.039
27,0.034
28,-0.088
29,-0.042
30,0.095
31,0.093
32,-0.098
33,-0.166
34,-0.081
35,0.071
36,0.093
37,-0.027
38,-0.122
39,0.034
40,0.183
41,0.032
42,-0.039
43,0.051
44,0.09
45,0.0
46,-0.12
47,-0.11
48,0.01
49,0.068
50,0.044
51,-0.063
52,-0.007
53,0.063
54,0.042
55,-0.039
56,0.088
57,0.081
58,0.11
59,0.039
60,0.022
61,0.127
62,0.127
63,0.11
64,-0.007
65,0.037
66,0.002
67,-0.054
68,-0.105
69,-0.022
70,-0.02
71,-0.046
72,-0.073
73,-0.024
74,0.022
75,0.066
76,0.095
77,0.0
78,0.039
79,-0.037
80,0.02
81,0.098
82,0.085
83,0.032
84,-0.032
85,-0.083
86,0.005
87,0.005
88,-0.054
89,-0.044
90,-0.042
91,0.044
92,-0.078
93,0.005
94,-0.012
95,0.024
96,0.01
97,0.083
98,0.125
99,0.022
100,0.034
101,0.017
102,-0.088
103,0.022
104,0.278
105,0.171
106,-0.12
107,-0.19
108,0.039
109,0.129
110,0.032
111,-0.146
112,-0.149
113,-0.081
114,-0.166
115,-0.232
116,0.046
117,0.247
118,0.127
119,-0.024
120,-0.022
121,0.19
122,0.056
123,0.049
124,-0.022
125,-0.039
126,0.046
127,0.073
128,0.037
129,-0.032
130,-0.012
131,-0.037
132,-0.039
133,-0.054
134,-0.012
135,-0.037
136,-0.007
137,-0.034
138,0.029
139,0.078
140,0.139
141,0.063
142,-0.039
143,0.032
144,0.061
145,0.029
146,-0.076
147,-0.088
148,-0.107
149,-0.01
150,-0.005
151,-0.002
152,0.027
153,-0.012
154,-0.059
155,0.032
156,-0.01
157,0.078
158,0.02
159,-0.027
160,0.137
161,0.11
162,-0.024
163,-0.037
164,0.093
165,0.132
166,0.022
167,-0.061
168,-0.12
169,-0.078
170,0.017
171,-0.037
172,-0.159
173,-0.054
174,0.054
175,-0.034
176,-0.115
177,-0.015
178,-0.017
179,0.017
180,0.02
181,0.037
182,0.039
183,0.073
184,0.022
185,0.037
186,0.088
187,0.115
188,-0.103
189,-0.249
190,0.039
191,0.232
192,0.024
193,-0.286
194,-0.176
195,0.107
196,0.146
197,0.022
198,-0.076
199,0.007
200,0.11
201,0.002
202,-0.125
203,-0.015
204,0.105
205,0.0
206,-0.195
207,-0.161
208,0.034
209,0.151
210,-0.073
