,0.005
0,0.046
1,-0.005
2,0.012
3,0.088
4,-0.01
5,-0.122
6,-0.11
7,-0.002
8,0.051
9,-0.029
10,-0.005
11,0.034
12,0.134
13,0.093
14,-0.029
15,-0.083
16,-0.042
17,0.007
18,0.037
19,-0.034
20,0.024
21,0.156
22,0.107
23,-0.059
24,-0.139
25,-0.046
26,-0.042
27,-0.098
28,-0.054
29,-0.093
30,0.015
31,0.0
32,-0.049
33,-0.12
34,-0.039
35,0.1
36,0.088
37,0.068
38,0.078
39,0.178
40,0.132
41,0.029
42,0.024
43,0.081
44,-0.002
45,-0.125
46,-0.171
47,-0.2
48,-0.1
49,0.046
50,-0.005
51,-0.161
52,-0.032
53,0.09
54,0.044
55,-0.078
56,-0.056
57,0.02
58,0.012
59,0.002
60,-0.01
61,-0.012
62,0.159
63,0.112
64,-0.068
65,-0.227
66,-0.161
67,-0.032
68,-0.027
69,-0.105
70,-0.21
71,-0.125
72,0.01
73,0.005
74,-0.1
75,0.007
76,0.073
77,0.024
78,-0.049
79,-0.022
80,-0.02
81,0.056
82,0.056
83,0.002
84,-0.037
85,-0.017
86,0.112
87,-0.056
88,-0.171
89,-0.149
90,-0.081
91,-0.027
92,-0.066
93,0.005
94,0.015
95,0.02
96,-0.046
97,-0.117
98,-0.071
99,0.083
100,0.076
101,-0.09
102,-0.193
103,-0.037
104,0.125
105,0.088
106,-0.037
107,-0.105
108,-0.156
109,-0.09
110,-0.054
111,-0.12
112,-0.037
113,0.012
114,-0.046
115,-0.09
116,0.024
117,0.061
118,-0.005
119,0.024
120,0.068
121,0.059
122,0.005
123,0.059
124,0.034
125,-0.039
126,-0.049
127,0.029
128,0.034
129,-0.107
130,-0.132
131,-0.093
132,0.0
133,0.054
134,0.017
135,0.015
136,0.044
137,0.115
138,0.039
139,0.01
140,-0.063
141,-0.015
142,0.046
143,0.022
144,0.005
145,0.022
146,0.098
147,-0.002
148,-0.269
149,-0.11
150,-0.1
151,-0.005
152,-0.01
153,-0.071
154,-0.073
155,-0.059
156,0.117
157,0.11
158,0.071
159,0.081
160,-0.024
161,-0.037
162,-0.12
163,-0.078
164,0.068
165,-0.027
166,-0.134
167,-0.117
168,-0.007
169,0.024
170,-0.098
171,-0.12
172,-0.117
173,-0.081
174,0.029
175,0.022
176,-0.042
177,-0.012
178,0.122
179,0.149
180,0.037
181,-0.037
182,0.066
183,0.071
184,0.02
185,0.017
186,0.007
187,-0.037
188,-0.037
189,-0.015
190,-0.039
191,-0.049
192,-0.054
193,-0.081
194,-0.063
195,-0.059
196,0.02
197,-0.007
198,-0.088
199,-0.046
200,0.0
201,0.002
202,0.012
203,0.022
204,0.015
205,-0.042
206,-0.112
207,-0.056
208,0.022
209,0.039
210,-0.024
211,-0.063
212,-0.029
213,0.02
214,-0.061
215,-0.093
216,-0.181
217,-0.024
218,-0.024
219,-0.088
220,-0.132
221,0.134
222,0.347
223,0.081
224,-0.151
225,-0.066
226,0.149
227,0.161
228,-0.059
229,-0.166
230,-0.11
231,-0.022
232,-0.09
233,-0.127
234,-0.078
235,-0.061
236,-0.012
237,-0.044
238,-0.083
239,-0.032
240,0.134
241,0.056
242,0.042
243,0.22
244,0.115
245,-0.071
246,-0.105
247,-0.051
248,0.039
249,0.046
250,-0.049
251,-0.227
252,-0.154
253,0.063
254,0.144
255,-0.012
256,-0.166
257,-0.09
258,0.076
259,0.061
260,0.039
261,-0.01
262,0.02
263,0.125
264,0.042
265,-0.042
266,-0.044
267,0.083
268,0.081
269,-0.085
270,-0.11
271,-0.029
272,0.024
273,-0.029
274,-0.083
275,-0.073
276,-0.005
277,-0.09
278,-0.068
279,0.09
280,0.088
281,-0.042
282,0.01
283,0.161
284,0.049
285,-0.015
286,0.068
287,0.071
288,-0.032
289,-0.098
290,-0.098
291,-0.129
292,-0.068
293,-0.017
294,-0.088
295,-0.029
296,0.049
297,0.134
298,0.12
299,0.098
300,0.105
301,0.12
302,0.051
303,0.073
304,0.024
305,0.034
306,0.078
307,0.034
308,0.01
309,-0.015
310,0.01
311,-0.034
312,-0.093
313,-0.007
314,-0.049
315,-0.12
316,-0.12
317,-0.046
318,0.042
319,0.02
320,-0.088
321,-0.081
322,0.005
323,0.039
324,0.129
325,-0.034
326,0.022
327,0.042
328,0.051
329,0.012
330,-0.095
331,-0.159
332,-0.115
333,-0.044
334,-0.083
335,-0.122
336,-0.054
337,-0.054
338,-0.039
339,-0.044
340,0.078
341,-0.022
342,-0.005
343,0.176
344,0.085
345,-0.022
346,-0.068
347,0.054
348,0.071
349,0.076
350,0.012
351,-0.068
352,-0.039
353,-0.007
354,-0.044
355,-0.068
356,-0.037
357,0.059
358,-0.044
359,-0.063
360,0.017
361,-0.024
362,-0.059
363,0.017
364,0.032
365,-0.076
366,-0.044
367,0.044
368,0.059
369,0.017
370,-0.015
371,-0.049
372,-0.059
373,-0.002
374,-0.044
375,-0.093
376,-0.107
377,-0.063
378,-0.051
379,-0.034
380,0.042
381,0.11
382,0.073
383,0.144
384,0.2
385,0.042
386,-0.054
387,-0.005
388,0.042
389,0.081
390,0.12
391,0.032
392,-0.105
393,-0.037
394,-0.034
395,-0.078
396,-0.012
397,0.046
398,0.02
399,-0.039
400,-0.063
401,0.144
402,0.161
403,0.049
404,0.034
405,0.002
406,0.039
407,0.042
408,-0.042
409,-0.063
410,-0.046
411,-0.059
412,-0.134
413,-0.103
414,-0.076
415,-0.022
416,-0.093
417,-0.034
418,0.027
419,0.034
420,0.007
421,0.022
422,0.056
423,0.085
424,0.076
425,0.071
426,0.027
427,0.112
428,0.134
429,0.051
430,-0.02
431,-0.051
432,-0.032
433,-0.032
434,-0.037
435,-0.073
436,-0.081
437,-0.012
438,0.015
439,0.012
440,-0.093
441,-0.034
442,0.059
443,0.059
444,-0.027
445,0.005
446,0.115
447,0.186
448,0.02
449,-0.063
450,-0.059
451,0.029
452,0.024
453,-0.09
454,-0.125
455,-0.105
456,-0.1
457,-0.134
458,-0.005
459,0.044
460,-0.061
461,-0.122
462,-0.02
463,0.215
464,0.117
465,-0.02
466,0.039
467,0.176
468,0.217
469,0.095
470,-0.137
471,-0.039
472,0.098
473,0.129
474,-0.046
475,-0.132
476,0.034
477,0.12
478,0.076
479,0.007
480,0.037
481,0.012
482,0.024
483,0.0
484,0.012
485,0.015
486,0.066
487,0.037
488,-0.039
489,-0.044
490,-0.081
491,-0.037
492,-0.042
493,-0.068
494,-0.137
495,-0.225
496,-0.066
497,-0.012
498,-0.037
499,-0.063
500,-0.024
501,0.142
502,0.166
503,0.01
504,0.059
505,0.105
506,0.098
507,0.11
508,0.125
509,0.032
510,0.051
511,0.083
512,0.027
513,-0.073
514,-0.007
515,0.024
516,-0.027
517,-0.012
518,0.039
519,-0.066
520,0.005
521,0.081
522,0.042
523,0.002
524,0.044
525,0.105
526,0.073
527,0.051
528,0.073
529,0.063
530,0.056
531,-0.017
532,-0.078
533,-0.059
534,0.015
535,-0.017
536,-0.027
537,-0.022
538,0.005
539,-0.002
540,0.017
541,0.017
542,-0.015
543,0.049
544,0.115
545,0.137
546,0.151
547,0.134
548,0.11
549,0.059
550,0.042
551,0.078
552,0.024
553,-0.022
554,-0.044
555,-0.12
556,-0.088
557,-0.049
558,-0.046
559,-0.002
560,0.044
561,0.015
562,0.027
563,0.061
564,0.049
565,0.051
566,-0.007
567,-0.007
568,-0.012
569,0.012
570,0.107
571,0.083
572,-0.02
573,-0.12
574,-0.012
575,0.029
576,-0.024
577,-0.105
578,-0.078
579,0.049
580,0.11
581,-0.005
582,-0.034
583,0.012
584,0.144
585,0.178
586,0.022
587,-0.044
588,0.051
589,0.195
590,0.059
591,-0.085
592,0.032
593,0.166
594,0.068
595,0.017
596,-0.029
597,-0.049
598,-0.034
599,-0.037
600,-0.068
601,-0.164
602,-0.083
603,0.107
604,0.134
605,-0.01
606,-0.078
607,-0.051
608,0.01
609,0.007
610,0.022
611,0.012
612,-0.01
613,0.002
614,-0.029
615,-0.02
616,-0.017
617,-0.015
618,-0.056
619,-0.061
620,-0.144
