,0.242
0,0.312
1,-0.176
2,-0.403
3,0.054
4,0.43
5,0.144
6,-0.239
7,-0.002
8,0.374
9,0.273
10,-0.164
11,-0.266
12,-0.024
13,0.071
14,-0.066
15,-0.264
16,-0.188
17,0.066
18,0.256
19,0.063
20,-0.063
21,-0.051
22,-0.015
23,-0.034
24,-0.132
25,-0.081
26,0.027
27,0.046
28,-0.029
29,-0.002
30,0.027
31,0.112
32,0.107
33,0.051
34,-0.027
35,-0.112
36,-0.107
37,-0.09
38,-0.032
39,0.012
40,0.012
41,-0.005
42,0.098
43,0.061
44,0.095
45,0.071
46,0.037
47,0.073
48,-0.027
49,0.107
50,0.122
51,0.154
52,0.083
53,0.007
54,-0.105
55,-0.054
56,-0.054
57,-0.027
58,-0.095
59,-0.144
60,-0.154
61,-0.12
62,-0.046
63,-0.061
64,-0.054
65,-0.024
66,0.049
67,0.046
68,0.027
69,0.078
70,0.071
71,0.071
72,0.154
73,0.151
74,0.12
75,-0.022
76,-0.193
77,-0.2
78,0.027
79,0.19
80,-0.435
81,-0.479
82,0.007
83,0.308
84,0.244
85,-0.361
86,-0.176
87,0.227
88,0.017
89,-0.186
90,-0.171
91,0.237
92,0.305
93,-0.066
94,-0.2
95,0.093
96,0.352
97,-0.017
98,-0.366
99,-0.2
100,0.034
101,0.098
102,-0.115
103,-0.134
104,0.078
105,0.239
106,0.186
107,0.085
108,-0.022
109,0.054
110,-0.049
111,0.012
112,0.068
113,-0.046
114,-0.046
115,-0.002
116,-0.032
117,-0.02
118,-0.032
119,-0.02
120,-0.044
121,-0.156
122,-0.083
123,-0.083
124,0.027
125,0.107
126,0.02
127,0.0
128,0.071
129,0.037
130,0.105
131,0.061
132,0.078
133,0.0
134,-0.024
135,0.098
136,0.022
137,0.029
138,0.132
139,0.132
140,-0.129
141,-0.2
142,0.002
143,0.115
144,0.039
145,-0.129
146,-0.112
147,-0.015
148,0.017
149,0.012
150,0.051
151,-0.061
152,-0.056
153,-0.11
154,0.015
155,0.081
156,0.034
157,-0.142
158,-0.181
159,0.107
160,0.3
161,0.273
162,-0.156
163,-0.364
164,-0.173
165,0.273
166,0.229
167,-0.222
168,-0.413
169,0.137
170,0.483
171,0.095
172,-0.417
173,-0.266
174,0.193
175,0.188
176,-0.198
177,-0.376
178,-0.063
179,0.21
180,0.134
181,-0.12
182,0.0
183,0.217
184,0.037
185,-0.222
186,-0.161
187,0.073
188,0.164
189,-0.049
190,-0.249
191,-0.117
192,0.269
193,0.41
194,0.0
195,-0.276
196,-0.195
197,0.073
198,0.142
199,-0.129
200,-0.112
201,-0.061
202,0.117
203,0.161
204,0.059
205,-0.051
206,-0.063
207,0.029
208,0.068
209,-0.071
210,0.051
211,0.21
212,0.142
213,-0.088
214,-0.217
215,0.01
216,0.222
217,0.112
218,-0.095
219,-0.066
220,0.034
221,0.107
222,0.046
223,-0.022
224,0.081
225,0.215
226,0.068
227,0.015
228,0.034
229,0.085
230,0.146
231,-0.042
232,-0.068
233,-0.024
234,0.088
235,0.049
236,-0.076
237,-0.203
238,-0.12
239,-0.029
240,-0.015
241,-0.151
242,-0.164
243,-0.059
244,0.068
245,0.073
246,0.073
247,0.183
248,0.21
249,-0.034
250,-0.234
251,0.098
252,0.361
253,0.073
254,-0.449
255,-0.271
256,0.532
257,0.369
258,-0.327
259,-0.483
260,0.02
261,0.332
262,0.02
263,-0.359
264,-0.134
265,0.31
266,0.3
267,-0.088
268,-0.112
269,0.242
270,0.327
271,0.01
272,-0.193
273,-0.044
274,0.222
275,0.149
276,-0.044
277,-0.183
278,0.049
279,0.281
280,0.049
281,-0.154
282,-0.112
283,-0.012
284,0.024
285,-0.066
286,-0.022
287,0.088
288,0.132
289,0.022
290,-0.056
291,-0.061
292,0.042
293,0.081
294,-0.007
295,-0.107
296,-0.051
297,0.0
298,0.027
299,-0.068
300,-0.183
301,-0.159
302,-0.01
303,0.171
304,-0.076
305,-0.183
306,-0.02
307,0.146
308,0.054
309,-0.066
310,0.032
311,0.132
312,0.183
313,0.056
314,0.002
315,-0.02
316,0.015
317,0.037
318,-0.032
319,-0.137
320,-0.125
321,-0.129
322,-0.005
323,-0.1
324,-0.073
325,-0.068
326,-0.037
327,-0.054
328,-0.122
329,-0.107
330,0.034
331,0.149
332,0.066
333,0.076
334,0.107
335,0.171
336,-0.007
337,-0.259
338,0.039
339,0.347
340,-0.305
341,-0.664
342,-0.334
343,0.393
344,0.222
345,-0.464
346,-0.469
347,-0.027
348,0.168
