,0.071
0,0.171
1,0.068
2,-0.105
3,0.007
4,0.012
5,0.051
6,-0.034
7,-0.146
8,-0.056
9,0.01
10,0.032
11,-0.095
12,-0.115
13,-0.073
14,-0.042
15,-0.061
16,-0.063
17,-0.012
18,0.029
19,0.034
20,0.0
21,-0.005
22,0.022
23,-0.039
24,-0.027
25,0.029
26,0.029
27,-0.007
28,-0.11
29,-0.063
30,0.039
31,-0.022
32,0.068
33,-0.01
34,-0.081
35,-0.122
36,-0.183
37,-0.042
38,0.068
39,0.078
40,-0.115
41,-0.149
42,-0.059
43,0.068
44,0.159
45,0.044
46,-0.176
47,-0.122
48,0.078
49,0.098
50,-0.076
51,-0.115
52,-0.029
53,0.032
54,-0.132
55,-0.164
56,-0.056
57,0.063
58,0.049
59,-0.037
60,-0.081
61,0.024
62,0.107
63,0.063
64,-0.068
65,-0.012
66,0.095
67,0.032
68,-0.164
69,-0.151
70,0.09
71,0.112
72,-0.088
73,-0.188
74,-0.042
75,0.046
76,0.044
77,-0.046
78,-0.122
79,-0.015
80,0.01
81,-0.007
82,0.029
83,0.051
84,0.007
85,-0.085
86,-0.168
87,-0.068
88,-0.061
89,-0.09
90,-0.156
91,-0.183
92,-0.085
93,-0.103
94,-0.085
95,-0.112
96,-0.044
97,-0.085
98,0.0
99,-0.046
100,0.034
101,0.032
102,0.0
103,-0.029
104,0.115
105,0.051
106,-0.076
107,-0.149
108,-0.125
109,0.02
110,0.017
111,-0.142
112,-0.159
113,-0.066
114,-0.09
115,-0.039
116,-0.002
117,-0.039
118,0.056
119,0.107
120,0.042
121,0.051
122,0.056
123,0.01
124,-0.081
125,-0.085
126,0.029
127,-0.022
128,-0.134
129,-0.146
130,-0.007
131,-0.002
132,-0.11
133,-0.056
134,-0.029
135,-0.061
136,0.002
137,0.01
138,-0.042
139,0.02
140,0.051
141,0.059
142,0.007
143,-0.051
144,-0.073
145,-0.027
146,-0.015
147,-0.083
148,-0.205
149,-0.159
150,-0.117
151,-0.042
152,-0.068
153,-0.105
154,-0.042
155,-0.012
156,-0.051
157,-0.005
158,-0.017
159,0.027
160,-0.012
161,0.046
162,0.051
163,-0.027
164,0.081
165,0.095
166,-0.1
167,-0.088
168,-0.066
169,-0.088
170,-0.11
171,-0.081
172,-0.059
173,-0.081
174,-0.034
175,0.022
176,-0.034
177,-0.007
178,0.039
179,-0.022
180,0.027
181,0.11
182,-0.051
183,-0.017
184,-0.017
185,-0.032
186,0.024
187,-0.073
188,-0.063
189,-0.09
190,-0.049
191,-0.017
192,-0.159
193,-0.132
194,-0.012
195,0.024
196,-0.054
197,-0.054
198,0.005
199,0.002
200,-0.007
201,0.017
202,0.034
203,0.049
204,0.024
205,-0.012
206,0.0
207,-0.022
208,-0.027
209,-0.024
210,-0.063
211,-0.051
212,-0.005
213,0.02
214,-0.012
215,-0.037
216,0.007
217,0.061
218,0.037
219,0.051
220,0.022
221,0.103
222,0.159
223,0.078
224,0.005
225,0.02
226,0.027
227,0.032
228,0.032
229,0.015
230,-0.081
231,-0.073
232,0.0
233,-0.024
234,-0.02
235,0.054
236,0.042
237,0.039
238,0.073
239,0.161
240,0.139
241,0.051
242,0.024
243,0.034
244,0.061
245,0.061
246,-0.005
247,-0.078
248,-0.105
249,-0.012
250,0.002
251,-0.066
252,-0.137
253,-0.09
254,0.056
255,0.1
256,0.032
257,0.078
258,0.081
259,-0.01
260,-0.022
261,0.103
262,0.151
263,0.034
264,0.0
265,0.049
266,0.166
267,0.056
268,-0.002
269,0.032
270,-0.059
271,-0.068
272,-0.085
273,0.015
274,0.088
275,0.01
276,-0.002
277,-0.066
278,0.078
279,0.232
280,0.105
281,-0.039
282,0.151
283,0.188
284,0.11
285,-0.054
286,-0.1
287,-0.061
288,-0.066
289,0.002
290,-0.161
291,-0.022
292,0.059
293,0.186
294,0.09
295,0.042
296,0.068
297,0.042
298,0.029
299,0.098
300,0.125
301,0.107
302,0.01
303,0.154
304,0.144
305,0.146
306,0.078
307,0.039
308,0.015
309,0.042
310,-0.02
311,-0.088
312,-0.054
313,0.037
314,0.056
315,0.002
316,-0.056
317,0.029
318,0.176
319,0.083
320,0.005
321,-0.017
322,0.181
323,0.232
324,0.176
325,0.002
326,0.066
327,0.029
328,-0.11
329,-0.166
330,-0.2
331,-0.081
332,0.059
333,0.156
334,0.071
335,0.09
336,0.144
337,0.076
338,0.105
339,0.171
340,0.051
341,0.007
342,0.098
343,0.132
344,0.161
345,0.085
346,0.09
347,0.134
348,0.0
349,-0.081
350,-0.098
351,-0.039
352,-0.007
353,0.115
354,-0.042
355,-0.022
356,0.054
357,0.054
358,0.027
359,0.024
360,0.061
361,0.076
362,0.027
363,-0.005
364,-0.02
365,0.193
366,0.085
367,0.103
368,0.085
369,-0.044
370,0.0
371,-0.129
372,-0.098
373,0.0
374,0.007
375,0.032
376,-0.032
377,0.007
378,0.178
379,0.127
380,0.039
381,0.027
382,0.066
383,0.098
384,0.032
385,0.051
386,0.076
387,0.022
388,0.049
389,-0.02
390,-0.042
391,0.049
392,0.063
393,-0.073
394,-0.203
395,-0.105
396,0.12
397,0.115
398,0.142
399,0.076
400,0.039
401,0.129
402,0.181
403,0.122
404,0.015
405,0.012
406,0.01
407,0.015
408,0.007
409,-0.037
410,-0.005
411,0.034
412,-0.068
413,-0.115
414,-0.068
415,0.024
416,-0.01
417,-0.032
418,-0.066
419,-0.076
420,0.042
421,0.117
422,0.059
423,0.066
424,0.21
425,0.093
426,-0.078
427,-0.051
428,-0.039
429,0.002
430,-0.063
431,0.012
432,-0.103
433,-0.066
434,-0.027
435,-0.042
436,-0.085
437,-0.151
438,0.005
439,0.027
440,0.007
441,0.017
442,0.115
443,0.107
444,0.083
445,0.115
446,-0.037
447,0.024
448,0.037
449,0.042
450,-0.042
451,-0.081
452,0.032
453,0.061
454,-0.076
455,-0.146
456,-0.042
457,0.103
458,0.037
459,0.017
460,0.068
461,0.049
462,0.015
463,0.037
464,0.051
465,0.073
466,0.112
467,-0.017
468,-0.115
469,-0.098
470,-0.132
471,-0.034
472,-0.037
473,-0.078
474,-0.164
475,-0.071
476,0.007
477,-0.029
478,-0.029
479,-0.015
480,0.049
481,0.042
482,0.063
483,0.063
484,0.015
485,0.032
486,0.093
487,-0.024
488,-0.029
489,0.105
490,0.005
491,-0.183
492,-0.2
493,0.0
494,0.112
495,0.059
496,-0.093
497,-0.11
498,0.017
499,0.039
500,0.049
501,0.024
502,-0.029
503,-0.061
504,-0.081
505,-0.117
506,-0.068
507,0.083
508,0.081
509,-0.083
510,-0.195
511,-0.139
512,0.007
513,0.024
514,-0.063
515,-0.044
516,0.002
517,0.081
518,0.046
519,-0.02
520,0.02
521,0.078
522,-0.002
523,-0.022
524,-0.02
525,0.073
526,0.193
527,0.164
528,-0.039
529,-0.129
530,0.034
531,0.024
532,0.022
533,-0.103
534,-0.139
535,-0.142
536,-0.117
537,-0.012
538,0.0
539,-0.078
540,-0.1
541,0.085
542,0.1
543,-0.034
544,-0.12
545,-0.151
546,0.039
547,0.029
548,0.02
549,0.01
550,-0.11
551,0.002
552,-0.029
553,-0.01
554,-0.095
555,-0.117
556,-0.107
557,-0.051
558,-0.017
559,-0.063
560,-0.078
561,0.0
562,0.007
563,-0.012
564,0.044
565,0.125
566,0.122
567,-0.029
568,-0.103
569,-0.129
570,0.046
571,0.151
572,0.049
573,-0.085
574,-0.149
575,-0.012
576,-0.054
577,-0.054
578,-0.122
579,-0.115
580,-0.022
581,0.076
582,0.015
583,-0.039
584,0.054
585,0.029
586,-0.027
587,-0.098
588,-0.071
589,-0.049
590,-0.017
591,-0.029
592,-0.061
593,-0.059
594,-0.029
595,-0.095
596,-0.129
597,-0.098
598,-0.037
599,-0.042
600,-0.022
601,-0.046
602,-0.085
603,0.029
604,0.007
605,-0.046
606,0.034
607,0.081
608,0.005
609,-0.051
610,-0.059
611,-0.071
612,-0.129
613,0.005
614,-0.063
615,-0.076
616,-0.034
617,-0.022
618,-0.034
619,-0.132
620,-0.107
621,0.012
622,0.027
623,0.0
624,-0.027
625,0.027
626,0.068
627,0.027
628,-0.054
629,-0.01
630,-0.029
631,-0.061
