,-0.037
0,-0.007
1,0.049
2,-0.012
3,0.007
4,0.017
5,0.098
6,0.107
7,0.117
8,0.051
9,-0.042
10,-0.095
11,-0.105
12,0.017
13,-0.024
14,-0.112
15,-0.127
16,0.005
17,0.017
18,-0.073
19,-0.088
20,-0.024
21,-0.037
22,-0.029
23,-0.051
24,-0.007
25,0.044
26,0.054
27,0.01
28,0.017
29,0.027
30,0.125
31,0.193
32,-0.002
33,-0.273
34,-0.444
35,-0.078
36,0.356
37,0.176
38,-0.278
39,-0.4
40,0.166
41,0.374
42,0.115
43,-0.242
44,-0.271
45,0.129
46,0.222
47,-0.046
48,-0.127
49,0.212
50,0.229
51,-0.1
52,-0.281
53,-0.098
54,0.068
55,-0.046
56,-0.173
57,-0.129
58,0.112
59,0.129
60,0.027
61,-0.061
62,0.029
63,0.01
64,-0.073
65,-0.137
66,-0.056
67,0.061
68,0.146
69,0.042
70,-0.059
71,-0.022
72,0.044
73,0.11
74,-0.022
75,-0.239
76,-0.217
77,0.063
78,0.186
79,0.037
80,-0.159
81,-0.066
82,0.103
83,0.149
84,0.044
85,0.015
86,-0.007
87,0.073
88,0.027
89,-0.103
90,0.034
91,0.081
92,0.01
93,-0.056
94,-0.063
95,-0.02
96,0.022
97,-0.059
98,-0.151
99,-0.105
100,0.024
101,-0.012
102,0.063
103,0.002
104,0.037
105,0.093
106,0.054
107,-0.054
108,-0.002
109,0.061
110,0.032
111,-0.027
112,-0.073
113,-0.078
114,0.042
115,0.083
116,0.085
117,0.029
118,-0.046
119,0.037
120,-0.442
121,-0.154
122,0.525
123,0.425
124,-0.042
125,-0.437
126,-0.139
127,0.386
128,0.288
129,-0.154
130,-0.381
131,0.054
132,0.173
133,-0.071
134,-0.127
135,0.144
136,0.217
137,0.032
138,-0.251
139,-0.142
140,0.095
141,0.044
142,-0.154
143,-0.171
144,0.032
145,0.2
146,0.081
147,-0.017
148,0.022
149,0.146
150,0.083
151,-0.044
152,-0.044
153,0.059
154,0.103
155,-0.046
156,-0.007
157,-0.056
158,-0.063
159,-0.105
160,-0.083
161,-0.039
162,-0.066
163,-0.005
164,0.032
165,-0.049
166,-0.081
167,0.022
168,0.051
169,0.122
170,0.059
171,-0.142
172,-0.127
173,0.112
174,0.159
175,0.002
176,-0.127
177,-0.103
178,0.005
179,0.068
180,0.083
181,-0.032
182,-0.034
183,0.054
184,0.09
185,0.061
186,0.044
187,0.081
188,0.149
189,0.149
190,0.078
191,0.137
192,0.09
193,0.066
194,-0.083
195,-0.098
196,-0.085
197,0.002
198,-0.007
199,-0.01
200,-0.054
201,0.002
202,0.027
203,0.044
204,0.078
205,0.054
206,0.0
207,-0.393
208,-0.21
209,0.481
210,0.457
211,-0.115
212,-0.564
213,-0.166
214,0.366
215,0.21
216,-0.186
217,-0.449
218,-0.156
219,0.242
220,0.032
221,-0.076
222,0.117
223,0.234
224,0.027
225,-0.186
226,-0.107
227,0.171
228,0.159
229,-0.066
230,-0.203
231,-0.056
232,0.273
233,0.134
234,-0.159
235,-0.12
236,0.037
237,0.085
238,-0.068
239,-0.164
240,-0.095
241,0.029
242,-0.012
243,-0.083
244,-0.029
245,0.012
246,-0.044
247,-0.044
248,-0.024
249,0.059
