,-0.081
0,-0.01
1,0.081
2,0.117
3,-0.022
4,0.051
5,0.034
6,0.076
7,0.061
8,0.054
9,0.09
10,0.024
11,-0.088
12,-0.095
13,-0.093
14,-0.01
15,-0.012
16,-0.103
17,-0.085
18,-0.012
19,0.042
20,0.005
21,-0.056
22,0.007
23,0.022
24,0.005
25,0.039
26,0.112
27,0.149
28,0.071
29,-0.042
30,-0.137
31,-0.122
32,-0.083
33,-0.068
34,-0.078
35,-0.115
36,-0.142
37,-0.12
38,-0.017
39,0.037
40,-0.037
41,-0.005
42,0.027
43,0.071
44,0.1
45,0.066
46,0.193
47,0.103
48,0.017
49,-0.051
50,-0.095
51,-0.085
52,-0.068
53,-0.093
54,-0.076
55,-0.002
56,0.078
57,0.054
58,0.002
59,-0.022
60,-0.012
61,0.012
62,-0.051
63,-0.051
64,0.154
65,0.059
66,-0.012
67,0.056
68,0.046
69,-0.007
70,0.015
71,-0.068
72,-0.078
73,-0.029
74,-0.002
75,0.049
76,-0.01
77,-0.046
78,-0.015
79,-0.012
80,0.044
81,0.029
82,0.022
83,0.085
84,0.083
85,0.037
86,0.007
87,0.085
88,0.11
89,-0.017
90,0.0
91,0.02
92,0.01
93,-0.071
94,-0.083
95,0.024
96,-0.022
97,-0.059
98,0.02
99,0.015
100,0.012
101,0.022
102,0.046
103,0.056
104,0.044
105,0.12
106,0.127
107,0.09
108,0.066
109,0.066
110,-0.022
111,-0.027
112,0.0
113,-0.027
114,-0.066
115,-0.085
116,-0.017
117,-0.01
118,-0.12
119,-0.11
120,-0.056
121,0.112
122,0.095
123,-0.005
124,0.005
125,0.083
126,0.151
127,0.107
128,0.049
129,0.049
130,0.088
131,-0.012
132,-0.088
133,0.024
134,0.078
135,-0.002
136,-0.09
137,-0.083
138,-0.015
139,0.007
140,0.1
141,0.095
142,-0.032
143,-0.122
144,0.042
145,0.127
146,0.11
147,0.078
148,-0.027
149,0.1
150,0.1
151,0.059
152,-0.017
153,0.024
154,-0.022
155,-0.132
156,-0.083
157,0.024
158,-0.007
159,-0.088
160,-0.054
161,0.039
162,0.039
163,-0.024
164,-0.034
165,-0.037
166,-0.034
167,0.01
168,0.002
169,0.081
170,0.107
171,0.056
172,0.002
173,-0.015
174,-0.046
175,-0.037
176,-0.139
177,-0.002
178,0.051
179,0.073
180,0.066
181,0.029
182,0.078
183,0.122
184,0.063
185,0.085
186,0.085
187,0.059
188,0.049
189,-0.022
190,0.015
191,0.076
192,0.11
193,0.012
194,-0.112
195,-0.081
196,0.034
197,-0.049
198,-0.19
199,-0.127
200,0.044
201,0.076
202,0.01
203,-0.061
204,-0.027
205,0.12
206,0.1
207,-0.024
208,-0.029
209,0.071
210,0.049
211,0.046
212,0.044
213,0.039
214,-0.015
215,-0.017
216,-0.046
217,-0.068
218,-0.002
219,-0.071
220,-0.085
221,-0.078
222,0.027
223,0.078
224,0.088
225,-0.083
226,-0.049
227,0.193
228,0.195
229,0.071
230,-0.039
231,0.002
232,0.042
233,-0.01
234,-0.027
235,0.022
236,0.022
237,0.098
238,-0.015
239,-0.042
240,-0.098
241,-0.164
242,-0.071
243,0.032
244,0.059
245,0.088
246,0.073
247,0.085
248,-0.01
249,-0.066
250,0.107
251,0.095
252,0.034
253,-0.024
254,-0.037
255,0.078
256,0.039
257,-0.046
258,-0.09
259,-0.093
260,-0.017
261,-0.01
262,-0.024
263,-0.017
264,-0.046
265,-0.024
266,0.054
267,0.09
268,0.042
269,0.059
270,0.063
271,0.115
272,0.049
273,-0.029
274,-0.105
275,-0.027
276,-0.005
277,-0.017
278,-0.071
279,-0.09
280,-0.059
281,-0.024
282,-0.007
283,-0.007
284,0.09
285,0.059
286,0.01
287,0.037
288,0.078
289,0.042
290,-0.024
291,-0.068
292,-0.076
293,-0.005
294,0.039
295,-0.063
296,-0.112
297,-0.142
298,-0.027
299,0.093
300,0.076
301,-0.01
302,-0.005
303,0.015
304,-0.105
305,-0.044
306,0.107
307,0.178
308,-0.005
309,-0.129
310,-0.061
311,0.032
312,0.068
313,0.01
314,-0.051
315,-0.081
316,0.054
317,0.032
318,0.125
319,-0.105
320,-0.107
321,-0.066
322,-0.015
323,0.034
324,-0.066
325,-0.007
326,0.017
327,0.103
328,0.076
329,0.0
330,0.125
331,0.127
332,0.034
333,-0.054
334,-0.085
335,-0.085
336,0.039
337,-0.044
338,-0.117
339,-0.083
340,-0.049
341,0.017
342,0.083
343,-0.066
344,-0.105
345,-0.081
346,-0.007
347,-0.068
348,-0.022
349,0.112
350,0.11
351,0.095
352,0.068
353,0.022
354,-0.002
355,0.007
356,0.015
357,-0.029
358,-0.149
359,-0.171
360,-0.125
361,-0.002
362,0.071
363,-0.01
364,-0.1
365,-0.042
366,0.063
367,0.066
368,0.078
369,0.059
370,0.11
371,0.059
372,0.017
373,0.078
374,-0.027
375,-0.076
376,0.005
377,0.061
378,-0.071
379,-0.115
380,-0.081
381,0.066
382,0.093
383,-0.051
384,-0.078
385,0.012
386,0.051
387,0.046
388,0.01
389,0.056
390,0.051
391,-0.068
392,0.017
393,0.115
394,-0.071
395,0.02
396,0.122
397,-0.037
398,-0.229
399,-0.193
400,0.054
401,0.044
402,-0.015
403,-0.139
404,-0.186
405,0.034
406,0.122
407,0.044
408,-0.034
409,-0.078
410,-0.085
411,0.015
412,-0.054
413,-0.049
414,-0.029
415,0.11
416,0.107
417,0.037
418,-0.049
419,-0.12
420,-0.059
421,-0.01
422,-0.017
423,-0.149
424,-0.11
425,0.0
426,0.051
427,-0.037
428,-0.063
429,0.002
430,0.063
431,-0.024
432,-0.071
433,-0.12
434,-0.1
435,0.071
436,0.095
437,-0.039
438,-0.107
439,0.007
440,-0.063
441,-0.073
442,-0.076
443,-0.09
444,-0.056
445,-0.015
446,-0.046
447,-0.049
448,0.063
449,0.061
450,-0.061
451,-0.049
452,0.176
453,0.151
454,-0.044
455,-0.032
456,-0.022
457,-0.112
458,0.066
459,0.095
460,-0.117
461,-0.225
462,-0.083
463,0.044
464,-0.056
465,-0.056
466,-0.02
467,-0.037
468,0.005
469,0.039
470,0.027
471,-0.059
472,-0.081
473,0.103
474,0.095
475,-0.02
476,-0.066
477,-0.024
478,-0.022
479,0.007
480,0.022
481,-0.039
482,0.042
483,0.073
484,-0.088
485,-0.154
486,-0.002
487,0.061
488,0.044
489,0.015
490,0.032
491,0.049
492,0.032
493,0.034
494,0.005
495,0.066
496,-0.042
497,-0.085
498,-0.1
499,-0.046
500,-0.017
501,-0.022
502,-0.015
503,-0.01
504,-0.037
505,-0.042
506,-0.051
507,-0.068
508,0.044
509,0.024
510,-0.151
511,0.01
512,-0.083
513,-0.012
514,0.005
515,0.059
516,0.034
517,-0.034
518,-0.029
519,-0.022
520,-0.068
521,-0.054
522,-0.107
523,-0.186
524,-0.115
525,0.02
526,0.034
527,-0.005
528,-0.046
529,0.029
530,0.078
531,-0.054
532,-0.178
533,0.117
534,0.195
535,0.022
536,-0.024
537,-0.083
538,-0.015
539,0.01
540,0.012
541,0.017
542,-0.063
543,-0.056
544,0.034
545,0.02
546,-0.078
547,0.015
548,0.056
549,-0.012
550,-0.164
551,-0.159
552,-0.071
553,0.1
554,0.193
555,0.042
556,-0.122
557,-0.156
558,-0.068
559,0.029
560,0.02
561,-0.071
562,-0.095
563,-0.029
564,0.085
565,0.056
566,0.007
567,0.01
568,0.071
569,0.063
570,0.044
571,0.046
572,0.024
573,0.085
574,0.042
575,0.044
576,0.098
577,0.044
578,-0.107
579,-0.093
580,0.024
581,0.029
582,-0.071
583,-0.059
584,-0.042
585,0.049
586,0.083
587,0.132
588,0.073
589,0.017
590,0.032
591,0.042
592,0.02
593,-0.061
