,0.032
0,-0.002
1,0.027
2,-0.042
3,-0.017
4,0.149
5,0.117
6,0.042
7,0.032
8,-0.01
9,0.122
10,0.063
11,-0.005
12,0.017
13,0.088
14,0.049
15,0.024
16,0.034
17,0.115
18,0.054
19,-0.02
20,-0.049
21,-0.034
22,0.002
23,0.027
24,-0.02
25,0.015
26,0.078
27,0.046
28,0.01
29,0.046
30,0.044
31,0.037
32,-0.081
33,-0.122
34,-0.034
35,0.0
36,-0.02
37,-0.071
38,-0.142
39,-0.056
40,-0.098
41,0.02
42,0.029
43,-0.129
44,-0.166
45,0.029
46,-0.059
47,-0.02
48,-0.051
49,-0.071
50,0.056
51,-0.093
52,-0.005
53,-0.005
54,0.042
55,0.127
56,-0.022
57,0.081
58,0.022
59,-0.144
60,0.027
61,-0.032
62,-0.115
63,-0.186
64,-0.117
65,-0.073
66,-0.034
67,-0.02
68,0.081
69,0.029
70,-0.112
71,-0.103
72,0.056
73,0.103
74,0.139
75,0.061
76,0.042
77,0.044
78,0.051
79,-0.017
80,-0.066
81,0.095
82,-0.015
83,0.005
84,0.127
85,0.024
86,-0.044
87,0.032
88,0.19
89,0.195
90,0.034
91,0.01
92,0.056
93,0.139
94,0.046
95,0.002
96,0.022
97,0.103
98,-0.017
99,-0.061
100,-0.049
101,-0.132
102,0.044
103,0.037
104,-0.007
105,0.022
106,0.015
107,0.059
108,0.034
109,-0.059
110,0.015
111,0.005
112,0.076
113,-0.017
114,-0.085
115,0.073
116,0.02
117,0.002
118,0.022
119,-0.022
120,0.002
121,-0.186
122,-0.056
123,-0.134
124,-0.098
125,0.039
126,-0.134
127,-0.129
128,0.015
129,-0.127
130,-0.007
131,0.151
132,0.1
133,-0.039
134,0.068
135,0.12
136,-0.029
137,-0.027
138,-0.022
139,-0.02
140,-0.032
141,0.093
142,-0.095
143,-0.171
144,-0.032
145,-0.093
146,-0.022
147,0.027
148,-0.081
149,0.029
150,0.02
151,0.022
152,0.017
153,-0.059
154,-0.022
155,0.164
156,0.103
157,-0.054
158,-0.066
159,0.059
160,-0.007
161,-0.017
162,-0.01
163,-0.061
164,0.0
165,-0.037
166,-0.039
167,-0.044
168,0.002
169,0.085
170,-0.117
171,-0.059
172,0.042
173,0.117
174,0.11
175,0.1
176,0.029
177,0.02
178,0.117
179,0.073
180,0.051
181,0.044
182,0.002
183,0.139
184,-0.012
185,0.046
186,0.022
187,0.032
188,-0.046
189,-0.09
190,-0.022
191,0.02
192,-0.098
193,0.027
194,0.054
195,0.061
196,-0.044
197,0.017
198,0.105
199,-0.027
200,-0.076
201,-0.1
202,-0.151
203,-0.134
204,-0.081
205,-0.144
206,-0.071
207,-0.198
208,-0.2
209,-0.054
210,-0.129
211,0.024
212,-0.002
213,-0.005
214,0.054
215,-0.024
216,0.032
217,-0.029
218,-0.049
219,-0.044
220,-0.078
221,-0.107
222,-0.024
223,-0.056
224,-0.037
225,-0.098
226,-0.024
227,-0.056
228,0.0
229,0.037
230,0.046
231,0.063
232,-0.002
233,-0.044
234,0.056
235,0.007
236,0.081
237,-0.002
238,-0.076
239,-0.005
240,0.061
241,-0.063
242,0.007
243,0.059
244,0.015
245,-0.076
246,-0.012
247,0.054
248,0.137
249,0.095
250,-0.051
251,-0.029
252,0.171
253,0.056
254,-0.056
255,0.056
256,0.088
257,0.117
258,-0.051
259,-0.056
260,0.076
261,0.012
262,-0.002
263,-0.02
264,0.02
265,-0.034
266,-0.02
267,-0.051
268,-0.059
269,0.007
270,0.015
271,0.022
272,0.076
273,0.056
274,0.125
275,0.061
276,0.01
277,0.024
278,0.173
279,0.0
280,-0.032
281,-0.051
282,-0.063
283,-0.029
284,-0.039
285,-0.1
286,-0.107
287,-0.085
288,-0.071
289,-0.122
290,-0.208
291,0.007
292,0.076
293,-0.081
294,-0.066
295,-0.029
296,-0.046
297,0.076
298,-0.1
299,-0.037
300,-0.029
301,-0.002
302,-0.054
303,-0.112
304,-0.129
305,-0.049
306,-0.127
307,-0.09
308,-0.051
309,-0.037
310,-0.085
311,-0.022
312,-0.093
313,-0.01
314,-0.059
315,-0.054
316,0.032
317,0.056
318,-0.056
319,-0.056
320,0.002
321,-0.039
322,-0.076
323,0.107
324,0.049
325,-0.093
326,-0.051
327,-0.017
328,-0.071
329,-0.095
330,-0.1
331,-0.039
332,0.164
333,0.132
334,0.034
335,0.044
336,0.037
337,0.181
338,0.076
339,0.068
340,0.027
341,0.002
342,0.039
343,0.037
344,-0.032
345,-0.037
346,0.022
347,0.017
348,-0.076
349,0.015
