,0.044.1
0,0.078
1,0.0
2,0.078
3,0.039
4,0.105
5,0.029
6,0.066
7,0.073
8,0.093
9,0.151
10,0.139
11,0.095
12,0.039
13,0.066
14,0.095
15,-0.027
16,-0.024
17,0.039
18,-0.007
19,-0.02
20,0.046
21,-0.049
22,0.002
23,0.071
24,0.01
25,-0.027
26,0.078
27,0.09
28,0.039
29,-0.034
30,-0.073
31,-0.046
32,0.007
33,-0.056
34,-0.09
35,-0.164
36,-0.049
37,-0.085
38,-0.042
39,-0.129
40,-0.037
41,0.034
42,0.0
43,0.002
44,0.01
45,-0.032
46,0.015
47,-0.027
48,-0.01
49,0.059
50,0.11
51,-0.059
52,-0.146
53,0.02
54,-0.01
55,-0.09
56,-0.039
57,-0.083
58,-0.039
59,0.054
60,0.037
61,-0.01
62,-0.027
63,0.007
64,0.1
65,0.054
66,-0.042
67,0.095
68,0.049
69,-0.017
70,0.017
71,0.093
72,0.034
73,0.088
74,0.164
75,-0.071
76,-0.029
77,0.042
78,0.017
79,-0.01
80,-0.027
81,0.059
82,0.061
83,0.046
84,0.081
85,-0.073
86,0.063
87,0.066
88,0.056
89,0.09
90,0.232
91,0.076
92,0.042
93,0.02
94,0.093
95,0.059
96,0.039
97,0.112
98,0.122
99,0.112
100,0.034
101,-0.015
102,0.044
103,0.042
104,0.11
105,0.078
106,0.068
107,0.059
108,0.034
109,0.073
110,0.056
111,0.0
112,-0.1
113,-0.144
114,-0.051
115,-0.107
116,-0.034
117,0.071
118,0.042
119,-0.059
120,-0.02
121,0.022
122,0.02
123,0.046
124,-0.002
125,0.015
126,0.071
127,0.098
128,-0.017
129,-0.034
130,0.007
131,-0.049
132,0.068
133,0.049
134,-0.017
135,-0.066
136,-0.159
137,-0.061
138,0.046
139,0.005
140,0.017
141,0.02
142,-0.002
143,-0.01
144,0.054
145,0.078
146,-0.007
147,0.046
148,0.071
149,0.132
150,-0.083
151,-0.081
152,0.088
153,0.071
154,-0.049
155,-0.11
156,-0.144
157,-0.085
158,-0.042
159,-0.061
160,-0.071
161,0.022
162,-0.022
163,0.1
164,0.093
165,-0.085
166,0.107
167,0.161
168,0.078
169,0.054
170,-0.044
171,0.11
172,0.105
173,0.044
174,0.056
175,0.029
176,0.049
177,0.034
178,-0.076
179,-0.029
180,0.063
181,0.139
182,0.093
183,0.063
184,0.085
185,0.093
186,0.093
187,0.063
188,0.083
189,0.083
190,0.134
191,0.166
192,-0.007
193,0.007
194,0.007
195,-0.063
196,-0.012
197,-0.056
198,-0.137
199,-0.144
200,-0.078
201,-0.051
202,-0.122
203,-0.122
204,-0.073
205,-0.066
206,-0.042
207,-0.007
208,-0.02
209,0.046
210,0.01
211,-0.002
212,0.032
213,-0.005
214,-0.007
215,0.007
216,-0.015
217,-0.059
218,-0.129
219,-0.161
220,-0.068
221,0.032
222,0.027
223,-0.044
224,-0.12
225,-0.066
226,-0.112
227,-0.073
228,0.005
229,0.034
230,0.005
231,0.022
232,0.093
233,0.039
234,-0.024
235,0.046
236,-0.046
237,-0.068
238,-0.12
239,-0.122
240,-0.032
241,-0.059
242,-0.073
243,-0.027
244,0.005
245,0.017
246,0.039
247,0.01
248,0.068
249,0.085
250,0.117
251,-0.09
252,-0.1
253,0.039
254,0.024
255,-0.039
256,-0.02
257,0.005
258,-0.015
259,0.002
260,-0.007
261,-0.051
262,-0.071
263,0.095
264,-0.002
265,-0.103
266,0.012
267,0.029
268,0.09
269,-0.02
270,0.022
271,0.034
272,-0.007
273,0.066
274,0.051
275,-0.022
276,0.027
277,0.029
278,-0.027
279,-0.049
280,-0.037
281,-0.103
282,-0.017
283,0.027
284,0.005
285,-0.139
286,-0.032
287,-0.076
288,-0.022
289,-0.017
290,-0.01
291,-0.059
292,0.007
293,0.042
294,-0.044
295,-0.029
296,-0.042
297,-0.103
298,-0.112
299,-0.022
300,0.061
301,-0.027
302,-0.071
303,-0.09
304,-0.039
305,-0.063
306,-0.068
307,-0.085
308,-0.029
309,0.027
310,0.051
311,-0.044
312,-0.112
313,-0.037
314,-0.044
315,0.02
316,-0.051
317,0.022
318,0.042
319,-0.076
320,-0.083
321,-0.066
322,-0.095
323,-0.139
324,-0.137
325,0.002
326,0.049
327,-0.112
328,-0.029
329,-0.09
330,0.024
331,0.01
332,0.034
333,0.015
334,0.01
335,0.105
336,0.154
337,0.059
338,0.056
339,0.088
340,0.098
341,0.037
342,0.066
343,-0.034
344,0.088
345,0.144
346,0.01
347,0.039
348,-0.005
349,0.159
350,0.178
351,0.068
352,0.083
353,0.007
354,0.093
355,0.11
356,0.039
357,-0.032
358,0.046
359,0.085
360,-0.037
361,0.054
362,-0.005
363,-0.056
364,0.029
365,0.024
366,-0.061
367,0.063
368,0.059
369,0.061
370,0.073
371,0.012
372,-0.02
373,-0.007
374,-0.029
375,-0.044
376,-0.029
377,-0.066
378,0.078
379,-0.051
380,-0.122
381,-0.112
382,-0.115
383,-0.066
384,-0.056
385,-0.173
386,-0.093
387,-0.01
388,-0.107
389,-0.005
390,-0.061
391,-0.044
392,0.115
393,-0.063
394,-0.032
395,-0.085
396,0.032
397,-0.107
398,-0.078
399,-0.117
400,-0.029
401,0.042
402,-0.127
403,-0.156
404,-0.037
405,0.002
406,0.034
407,-0.015
408,0.044
409,0.044
410,0.01
411,0.027
412,0.022
413,0.154
414,0.034
415,-0.002
416,0.071
417,0.029
418,0.039
419,-0.012
420,0.0
421,-0.046
422,-0.02
423,0.017
424,-0.032
425,0.049
426,0.007
427,-0.02
428,0.015
429,0.156
430,0.098
431,0.068
432,0.046
433,0.037
434,0.188
435,-0.066
436,-0.012
437,-0.012
438,-0.093
439,0.044
440,-0.002
441,-0.007
442,0.088
443,0.044
444,0.088
445,0.083
446,-0.037
447,0.02
448,0.059
449,0.071
450,0.093
451,-0.015
452,0.132
453,0.007
454,0.066
455,0.012
456,-0.032
457,-0.027
458,-0.093
459,-0.066
460,-0.081
461,-0.095
462,-0.095
463,-0.11
464,-0.051
465,-0.11
466,-0.095
467,-0.046
468,-0.085
469,-0.024
470,0.051
471,-0.042
472,-0.073
473,-0.081
474,-0.042
475,0.012
476,-0.051
477,-0.125
478,0.002
479,-0.056
480,-0.059
481,-0.232
482,-0.166
483,-0.078
484,-0.178
485,-0.208
486,-0.203
487,-0.054
488,0.01
489,-0.012
490,-0.005
491,-0.022
492,-0.132
493,0.056
494,-0.002
495,-0.042
496,-0.046
497,-0.083
498,0.007
499,-0.063
500,0.039
501,0.046
502,-0.19
503,-0.068
504,-0.076
505,-0.146
506,-0.081
507,-0.112
508,0.039
509,-0.01
510,-0.054
511,0.063
512,-0.071
513,0.059
514,0.125
515,-0.071
516,0.083
517,0.085
518,0.125
519,0.11
520,0.049
521,0.059
522,0.132
523,0.061
524,0.054
525,0.007
526,-0.066
527,-0.027
528,-0.051
529,-0.012
530,0.005
531,0.095
532,0.085
533,-0.029
534,0.11
535,0.11
536,0.127
537,0.09
538,-0.012
539,0.034
540,0.01
541,-0.042
542,0.056
543,0.037
544,0.034
545,0.076
546,-0.046
547,-0.085
548,-0.061
549,-0.088
550,-0.1
551,0.037
552,-0.002
553,0.056
554,0.029
555,-0.01
556,0.029
557,-0.164
558,0.039
559,0.078
560,-0.02
561,-0.056
562,0.005
563,0.054
564,-0.073
565,-0.063
566,-0.024
567,0.056
568,-0.01
569,-0.068
570,-0.066
571,-0.054
572,-0.068
573,0.02
574,0.029
575,-0.046
576,-0.029
577,-0.051
578,-0.083
579,-0.039
580,0.022
581,-0.024
582,0.149
583,0.037
584,-0.029
585,-0.012
586,-0.015
587,-0.01
588,0.076
589,0.085
590,-0.046
591,0.024
592,0.159
593,0.125
594,-0.029
595,-0.042
596,0.085
597,0.078
598,0.0
599,-0.015
600,0.029
601,-0.095
602,0.051
603,-0.046
604,-0.015
605,0.105
606,0.032
607,-0.007
608,-0.034
609,0.037
610,0.193
611,0.042
612,-0.105
613,0.054
614,0.11
615,0.042
616,0.134
617,-0.017
618,0.046
619,0.093
620,0.071
621,0.012
622,0.046
623,0.081
624,-0.02
625,-0.068
626,-0.1
627,-0.024
628,-0.088
629,-0.083
630,-0.01
631,0.002
632,0.022
633,0.117
634,-0.115
635,0.012
636,0.042
637,0.017
638,0.068
639,0.01
640,-0.02
641,-0.107
642,-0.027
643,0.044
644,-0.059
645,-0.076
646,-0.11
647,-0.085
648,-0.022
649,-0.085
650,-0.105
651,-0.054
652,0.127
653,0.09
654,-0.034
655,-0.007
656,0.054
657,-0.076
658,-0.042
659,-0.024
660,-0.002
661,0.051
662,-0.054
663,-0.002
664,-0.027
665,-0.027
666,-0.056
667,0.012
668,0.015
669,0.054
670,-0.012
671,0.146
672,0.149
