,-0.010.1
0,-0.098
1,-0.173
2,-0.01
3,0.012
4,0.059
5,0.115
6,-0.12
7,-0.093
8,0.081
9,0.112
10,0.186
11,-0.051
12,0.049
13,0.088
14,0.095
15,-0.046
16,-0.1
17,0.015
18,-0.029
19,-0.01
20,-0.037
21,-0.063
22,-0.005
23,0.039
24,0.127
25,0.01
26,-0.015
27,0.002
28,0.168
29,0.146
30,0.044
31,0.081
32,0.015
33,0.11
34,0.017
35,0.046
36,0.049
37,0.085
38,0.007
39,-0.037
40,-0.049
41,-0.01
42,0.005
43,0.059
44,-0.049
45,-0.059
46,-0.034
47,0.032
48,0.068
49,0.024
50,0.017
51,0.154
52,0.149
53,0.007
54,0.071
55,-0.007
56,0.059
57,0.098
58,0.017
59,0.029
60,-0.024
61,-0.059
62,-0.12
63,-0.105
64,-0.049
65,0.049
66,0.095
67,0.012
68,-0.063
69,-0.039
70,0.044
71,-0.032
72,-0.071
73,0.017
74,0.024
75,-0.005
76,0.066
77,-0.02
78,-0.017
79,-0.073
80,-0.134
81,-0.046
82,0.093
83,0.063
84,-0.056
85,-0.007
86,0.037
87,0.044
88,0.012
89,0.032
90,0.078
91,0.059
92,0.032
93,-0.039
94,0.002
95,0.002
96,0.002
97,0.029
98,0.015
99,-0.054
100,-0.01
101,-0.029
102,-0.142
103,-0.093
104,0.039
105,0.088
106,0.017
107,-0.01
108,-0.024
109,0.029
110,0.085
111,0.071
112,0.037
113,0.098
114,0.078
115,0.0
116,0.02
117,-0.168
118,-0.02
119,0.022
120,-0.022
121,-0.061
122,-0.056
123,0.061
124,0.024
125,0.076
126,0.071
127,0.071
128,0.083
129,0.081
130,0.12
131,0.129
132,0.056
133,0.068
134,0.071
135,0.125
136,0.046
137,-0.005
138,-0.005
139,0.007
140,0.039
141,-0.037
142,-0.073
143,0.015
144,0.002
145,-0.015
146,-0.032
147,-0.051
148,0.024
149,0.056
150,-0.071
151,0.032
152,0.103
153,0.103
154,-0.017
155,-0.107
156,-0.054
157,-0.007
158,-0.063
159,-0.054
160,-0.015
161,-0.022
162,-0.105
163,-0.042
164,-0.051
165,-0.144
166,-0.002
167,0.017
168,0.002
169,-0.076
170,-0.007
171,0.0
172,0.027
173,-0.044
174,0.076
175,-0.061
176,-0.046
177,-0.027
178,-0.081
179,-0.005
180,0.015
181,-0.007
182,-0.076
183,-0.005
184,-0.027
185,-0.029
186,0.059
