,0.032
0,0.039
1,0.029
2,0.012
3,-0.049
4,-0.017
5,0.071
6,0.032
7,-0.01
8,-0.032
9,0.01
10,-0.005
11,0.005
12,-0.095
13,0.002
14,0.024
15,-0.037
16,-0.095
17,0.042
18,0.078
19,0.117
20,0.024
21,-0.044
22,0.044
23,-0.029
24,-0.12
25,0.024
26,-0.142
27,-0.107
28,-0.181
29,-0.11
30,-0.049
31,-0.095
32,-0.056
33,-0.037
34,-0.01
35,0.007
36,0.042
37,0.076
38,-0.005
39,0.005
40,-0.005
41,0.034
42,0.059
43,0.012
44,0.066
45,0.071
46,-0.015
47,0.015
48,0.081
49,0.002
50,0.005
51,-0.027
52,0.029
53,0.017
54,0.056
55,0.039
56,-0.015
57,0.017
58,0.083
59,0.005
60,0.027
61,0.01
62,0.044
63,0.076
64,0.012
65,-0.034
66,-0.095
67,0.015
68,0.0
69,-0.073
70,0.027
71,0.049
72,-0.005
73,0.022
74,0.061
75,0.046
76,0.005
77,-0.032
78,-0.012
79,-0.015
80,-0.037
81,-0.015
82,0.02
83,-0.017
84,0.002
85,0.054
86,0.071
87,-0.01
88,-0.032
89,0.059
90,-0.027
91,-0.083
92,-0.034
93,0.051
94,-0.01
95,-0.093
96,-0.002
97,-0.032
98,-0.129
99,-0.054
100,0.032
101,0.081
102,-0.071
103,-0.09
104,0.012
105,-0.049
106,-0.022
107,0.071
108,0.046
109,-0.012
110,-0.012
111,-0.061
112,-0.081
113,0.063
114,0.125
115,-0.127
116,-0.081
117,-0.02
118,0.049
119,0.081
120,-0.093
121,-0.039
122,0.051
123,0.012
124,-0.115
125,-0.054
126,0.005
127,-0.002
128,0.007
129,-0.085
130,-0.005
131,0.117
132,-0.027
133,0.049
134,-0.037
135,-0.017
136,0.056
137,0.022
138,0.105
139,0.037
140,0.0
141,0.12
142,0.049
143,0.125
144,0.029
145,0.071
146,0.044
147,-0.032
148,-0.005
149,-0.059
150,-0.034
151,-0.049
152,-0.134
153,-0.056
154,0.015
155,0.01
156,-0.005
157,0.0
158,0.005
159,-0.061
160,0.007
161,0.056
162,0.015
163,0.078
164,0.078
165,0.02
166,-0.059
167,-0.005
168,0.002
169,-0.032
170,-0.046
171,0.046
172,0.017
173,-0.032
174,0.081
175,0.059
176,-0.024
177,0.044
178,0.081
179,-0.044
180,-0.027
181,0.073
182,-0.017
183,-0.02
184,-0.024
185,0.01
186,0.049
187,0.002
188,-0.129
189,-0.12
190,-0.002
191,-0.1
192,-0.063
193,-0.115
194,-0.142
195,-0.027
196,-0.01
197,-0.032
198,-0.049
199,-0.056
200,-0.012
201,0.012
202,-0.017
203,0.02
204,0.049
205,0.032
206,0.022
207,0.051
208,-0.012
209,-0.1
210,-0.059
211,-0.083
212,-0.081
213,-0.134
214,-0.005
215,-0.146
216,-0.132
217,-0.01
218,0.027
219,-0.103
220,-0.044
221,-0.037
222,-0.017
223,0.085
224,-0.083
225,-0.02
226,0.071
227,0.054
228,-0.024
229,-0.063
230,-0.029
231,0.056
232,0.029
233,0.012
234,0.054
235,-0.081
236,-0.046
237,0.01
238,-0.078
239,-0.076
240,-0.022
241,-0.017
242,-0.02
243,-0.046
244,0.0
245,0.063
246,-0.032
247,0.073
248,0.015
249,-0.012
250,-0.002
251,0.046
252,-0.032
253,-0.039
254,0.007
255,0.02
256,0.032
257,-0.017
258,0.029
259,0.0
260,-0.027
261,0.01
262,0.073
263,0.095
264,0.122
265,0.01
266,0.051
267,0.054
268,-0.085
269,-0.068
270,0.007
271,-0.059
272,-0.054
273,0.032
274,-0.042
275,0.029
276,-0.042
277,0.027
278,0.029
279,-0.107
280,-0.164
281,-0.012
282,0.051
283,0.066
284,-0.105
285,-0.056
286,0.054
287,-0.049
288,-0.015
289,0.059
290,0.134
291,0.01
292,-0.09
293,0.005
294,-0.034
295,-0.042
296,-0.029
297,-0.022
298,-0.01
299,0.024
300,0.103
301,0.066
302,-0.042
303,0.022
304,0.122
305,0.039
306,-0.022
307,-0.061
308,0.024
309,-0.029
310,-0.022
311,-0.002
312,-0.076
313,0.017
314,-0.061
315,-0.059
316,-0.125
317,0.005
318,0.01
319,-0.054
320,0.063
321,0.007
322,-0.024
323,-0.024
324,0.051
325,0.117
326,0.049
327,-0.01
328,0.0
329,0.171
330,0.107
331,-0.034
332,-0.071
333,0.073
334,-0.027
335,-0.061
336,-0.012
337,-0.059
338,0.085
339,0.051
340,0.051
341,0.139
342,-0.015
343,0.142
344,0.168
345,0.051
346,0.061
347,0.002
348,0.0
349,-0.024
350,-0.056
351,-0.005
352,0.164
353,0.061
354,-0.015
355,-0.029
356,-0.017
357,0.054
358,-0.093
359,-0.134
360,-0.098
361,0.005
362,0.037
363,-0.002
364,0.01
365,-0.007
366,-0.015
367,-0.024
368,0.015
369,0.066
370,0.034
371,0.054
372,0.068
373,-0.02
374,-0.112
375,-0.115
376,-0.1
377,0.059
378,-0.024
379,-0.024
380,0.071
381,-0.056
382,-0.125
383,-0.022
384,0.056
385,0.049
386,-0.012
387,0.012
388,0.078
389,0.081
390,0.061
391,0.095
392,0.017
393,0.044
394,-0.029
395,0.044
396,-0.049
397,-0.076
398,-0.015
399,0.073
400,0.017
401,0.024
402,0.027
403,0.098
404,-0.027
405,0.056
406,0.049
407,0.042
408,0.024
409,-0.073
410,0.078
411,0.073
412,0.012
413,-0.071
414,-0.051
415,-0.042
416,-0.078
417,-0.1
418,-0.061
419,-0.007
420,-0.037
421,-0.034
422,0.029
423,0.027
424,-0.034
425,0.044
426,0.127
427,-0.005
428,0.066
429,0.034
430,0.032
431,0.017
432,-0.015
433,-0.049
434,0.027
435,-0.073
436,-0.015
437,0.012
438,0.017
439,-0.051
440,0.066
441,0.056
442,0.051
443,0.027
444,-0.002
445,0.02
446,-0.015
447,0.002
448,-0.037
449,0.068
450,0.027
451,-0.056
452,-0.049
453,-0.071
454,-0.039
455,-0.042
456,-0.046
457,-0.134
458,-0.066
459,0.059
460,0.027
461,-0.015
462,0.081
463,0.083
464,-0.063
465,0.071
466,0.042
467,-0.005
468,0.015
469,0.042
470,0.061
471,-0.012
472,0.01
473,0.024
474,-0.1
475,-0.093
476,-0.063
477,-0.093
478,-0.12
479,-0.032
480,-0.051
481,-0.027
482,-0.022
483,-0.015
484,0.032
485,0.027
486,0.085
487,0.059
488,-0.046
489,-0.027
490,-0.01
491,-0.061
492,-0.078
493,-0.024
494,-0.068
495,-0.115
496,-0.129
497,-0.112
498,-0.054
499,-0.081
500,-0.073
501,-0.024
502,-0.002
503,-0.039
504,-0.146
505,0.037
506,0.037
507,0.037
508,-0.02
509,0.071
510,0.051
511,0.051
512,0.002
513,0.112
514,-0.012
515,-0.063
516,-0.02
517,-0.022
518,-0.044
519,-0.066
520,-0.044
521,-0.034
522,-0.154
523,-0.093
524,-0.037
525,-0.11
526,0.049
527,-0.051
528,-0.029
529,-0.005
530,-0.105
531,-0.034
532,0.083
533,-0.032
534,-0.044
535,-0.105
536,0.01
537,0.017
538,-0.159
539,-0.068
540,0.059
541,-0.039
542,-0.056
543,-0.146
544,0.015
545,-0.054
546,-0.059
547,0.015
548,0.061
549,0.017
550,0.107
551,0.076
552,0.012
553,0.027
554,0.122
555,0.061
556,-0.012
557,0.012
558,-0.012
559,0.044
560,-0.063
561,-0.088
562,-0.076
563,-0.024
564,-0.005
565,-0.056
566,-0.02
567,-0.005
568,-0.022
569,-0.015
570,0.056
571,-0.024
572,0.01
573,0.063
574,0.1
575,0.027
576,-0.081
577,0.0
578,-0.078
579,-0.149
580,-0.073
581,-0.02
582,-0.007
583,0.005
584,0.054
585,-0.002
586,-0.032
587,-0.007
588,0.032
589,0.034
590,0.027
591,0.037
592,0.063
593,0.007
594,0.027
595,0.017
596,-0.088
597,-0.081
598,-0.076
599,-0.061
600,-0.083
601,-0.029
602,-0.105
603,-0.024
604,-0.042
605,-0.137
606,-0.015
607,-0.012
608,-0.002
609,0.061
610,-0.105
611,0.037
612,0.083
613,0.01
614,-0.015
615,-0.017
616,-0.071
617,-0.061
618,-0.061
619,-0.059
620,-0.029
621,-0.066
622,-0.042
623,0.007
624,-0.171
625,-0.112
626,-0.012
627,-0.125
628,0.032
629,0.146
630,0.105
631,-0.088
632,0.02
633,0.129
634,0.0
635,-0.027
636,0.061
637,0.132
638,-0.068
639,0.034
640,-0.066
641,-0.217
642,-0.1
643,-0.054
644,-0.034
645,-0.059
646,0.005
647,0.017
648,-0.007
649,-0.056
650,-0.046
651,-0.005
652,0.063
653,0.056
654,0.076
655,0.078
656,0.088
657,0.015
658,-0.042
659,0.029
660,0.032
661,-0.09
662,-0.049
663,-0.039
664,-0.015
665,-0.081
666,0.022
667,-0.054
668,-0.054
669,-0.024
670,0.051
671,-0.005
672,-0.063
673,0.039
674,0.032
675,-0.012
676,-0.022
677,-0.007
678,0.0
679,0.017
680,-0.056
681,-0.059
682,0.012
683,-0.039
