,-0.129.1
0,-0.034
1,-0.022
2,-0.073
3,0.046
4,-0.149
5,0.0
6,-0.012
7,-0.105
8,0.066
9,0.083
10,0.034
11,-0.161
12,-0.142
13,0.059
14,-0.042
15,0.017
16,-0.02
17,0.098
18,0.078
19,-0.012
20,-0.095
21,0.027
22,0.054
23,0.017
24,-0.046
25,-0.044
26,-0.02
27,-0.115
28,-0.044
29,0.027
30,0.039
31,0.115
32,-0.022
33,-0.015
34,0.134
35,0.081
36,0.095
37,0.044
38,0.0
39,0.076
40,0.088
41,0.081
42,0.024
43,0.005
44,0.051
45,-0.073
46,-0.061
47,0.034
48,0.061
49,0.02
50,-0.078
51,-0.002
52,0.078
53,0.046
54,0.027
55,0.024
56,0.1
57,0.049
58,-0.139
59,0.032
60,0.054
61,-0.049
62,-0.054
63,-0.015
64,0.042
65,-0.061
66,-0.059
67,-0.042
68,-0.081
69,-0.093
70,-0.029
71,0.029
72,-0.051
73,0.024
74,-0.095
75,-0.037
76,0.063
77,0.076
78,0.012
79,0.0
80,0.039
81,0.044
82,-0.083
83,-0.056
84,0.007
85,-0.044
86,-0.042
87,-0.146
88,-0.105
89,-0.063
90,-0.105
91,0.015
92,-0.066
93,-0.071
94,-0.093
95,-0.078
96,0.061
97,0.044
98,-0.066
99,0.076
100,0.117
101,0.012
102,0.078
103,0.037
104,0.059
105,0.129
106,0.105
107,0.039
108,0.054
109,-0.037
110,0.037
111,-0.037
112,-0.017
113,-0.032
114,-0.09
115,-0.076
116,0.002
117,0.024
118,0.11
119,0.071
120,0.0
121,0.015
122,0.029
123,0.037
124,-0.01
125,-0.085
126,-0.037
127,0.024
128,-0.002
129,0.002
130,0.012
131,-0.081
132,-0.051
133,0.083
134,0.015
135,0.02
136,0.098
137,0.103
138,-0.034
139,0.029
140,0.161
141,0.017
142,0.0
143,0.137
144,0.022
145,0.049
146,-0.046
147,0.103
148,-0.01
149,-0.054
150,-0.02
151,0.146
152,-0.085
153,-0.137
154,-0.032
155,0.027
156,-0.042
157,-0.112
158,-0.024
159,0.132
160,-0.061
161,-0.076
162,-0.002
163,-0.015
164,-0.071
165,-0.029
166,-0.015
167,-0.103
168,-0.068
169,0.039
170,-0.02
171,-0.112
172,-0.132
173,0.061
174,-0.034
175,-0.129
176,0.002
177,0.037
178,0.037
179,-0.051
180,0.012
181,-0.024
182,0.046
183,0.01
184,-0.024
185,-0.002
186,0.027
187,0.005
188,-0.051
189,-0.09
190,-0.088
191,-0.081
192,0.029
193,0.024
194,0.007
195,0.015
196,-0.01
197,-0.012
198,0.01
199,0.032
200,0.039
201,0.034
202,0.12
203,0.022
204,-0.029
205,0.103
206,0.117
207,-0.029
208,0.012
209,0.02
210,0.051
211,0.146
212,0.007
213,0.029
214,0.046
215,-0.015
216,0.034
217,0.176
218,0.0
219,0.078
220,0.168
221,0.046
222,0.039
223,0.015
224,-0.012
225,0.181
226,0.012
227,-0.007
228,-0.012
229,-0.061
230,-0.02
231,0.024
232,0.105
233,-0.061
234,-0.127
235,-0.042
236,-0.002
237,-0.083
238,-0.039
239,0.017
240,0.02
241,-0.056
242,-0.046
243,-0.005
244,-0.042
245,-0.063
246,-0.042
247,-0.105
248,-0.061
249,0.022
250,-0.054
251,-0.02
252,-0.139
253,-0.063
254,0.037
255,-0.12
256,-0.203
257,-0.081
258,-0.068
259,-0.093
260,-0.098
261,-0.017
262,0.061
263,-0.11
264,-0.063
265,0.002
266,0.007
267,-0.076
268,-0.146
269,-0.02
270,-0.027
271,-0.01
272,-0.02
273,-0.005
274,-0.012
275,-0.039
