,0.024.1
0,0.051
1,0.005
2,0.107
3,0.093
4,0.054
5,0.02
6,0.056
7,0.005
8,0.129
9,0.029
10,-0.063
11,0.002
12,-0.049
13,-0.142
14,-0.095
15,0.083
16,0.073
17,0.078
18,-0.002
19,0.046
20,0.083
21,-0.029
22,0.027
23,0.103
24,0.073
25,-0.039
26,-0.068
27,0.205
28,0.056
29,-0.071
30,0.066
31,-0.071
32,-0.063
33,0.002
34,-0.046
35,0.015
36,-0.039
37,-0.056
38,-0.01
39,-0.029
40,0.032
41,0.005
42,-0.051
43,-0.01
44,0.034
45,-0.002
46,-0.007
47,-0.056
48,-0.073
49,0.01
50,-0.066
51,-0.144
52,-0.022
53,-0.103
54,-0.081
55,-0.103
56,-0.105
57,-0.007
58,-0.034
59,-0.164
60,-0.02
61,-0.007
62,-0.056
63,-0.017
64,-0.073
65,-0.1
66,0.034
67,-0.056
68,-0.051
69,-0.073
70,-0.063
71,-0.01
72,0.056
73,-0.19
74,-0.051
75,-0.02
76,0.044
77,0.107
78,-0.073
79,-0.01
80,-0.005
81,0.056
82,0.056
83,-0.049
84,0.049
85,0.088
86,0.027
87,-0.049
88,-0.042
89,-0.01
90,0.056
91,-0.068
92,-0.029
93,0.107
94,0.146
95,-0.012
96,-0.005
97,-0.029
98,0.095
99,0.088
100,-0.024
101,0.059
102,0.054
103,0.068
104,0.112
105,0.005
106,0.059
107,0.095
108,0.049
109,0.029
110,0.027
111,-0.054
112,-0.002
113,0.051
114,0.046
115,-0.098
116,0.01
117,0.005
118,0.017
119,0.02
120,-0.039
121,0.059
122,0.029
123,-0.068
124,-0.061
125,0.054
126,0.034
127,0.027
128,-0.015
129,0.02
130,0.049
131,-0.034
132,-0.01
133,-0.01
134,-0.073
135,-0.007
136,-0.012
137,-0.066
138,-0.117
139,-0.02
140,0.015
141,-0.022
142,-0.01
143,0.007
144,0.063
145,0.039
146,-0.005
147,-0.049
148,-0.027
149,-0.059
150,-0.056
151,-0.112
152,-0.154
153,-0.076
154,0.034
155,0.007
156,-0.02
157,-0.039
158,0.11
159,0.066
160,0.0
161,0.076
162,0.12
163,0.076
164,0.081
165,0.002
166,0.066
167,0.095
168,0.068
169,-0.027
170,-0.02
171,0.039
172,0.115
173,0.046
174,-0.085
175,-0.005
176,0.007
177,0.063
178,0.024
179,-0.01
180,-0.02
181,0.017
182,0.015
183,0.015
184,-0.02
185,0.046
186,0.01
187,0.017
188,0.029
189,0.068
190,0.051
191,0.002
192,-0.039
193,0.054
194,0.125
195,0.024
196,-0.022
197,0.103
198,-0.115
199,0.063
200,0.088
201,0.076
202,0.042
203,0.037
204,0.029
205,-0.034
206,-0.076
207,-0.037
208,-0.007
209,-0.129
210,-0.09
211,-0.095
212,-0.09
213,-0.134
214,0.0
215,-0.056
216,-0.066
217,0.015
218,-0.039
219,0.0
220,-0.132
221,0.012
222,0.024
223,-0.076
224,-0.061
225,-0.002
226,0.044
227,-0.005
228,0.125
229,-0.059
230,0.027
231,0.051
232,0.007
233,-0.002
234,-0.002
235,0.078
236,0.027
237,0.002
238,-0.093
239,0.105
240,0.002
241,0.093
242,-0.012
243,0.032
244,0.063
245,-0.054
246,0.09
247,0.095
248,0.022
249,0.022
250,-0.012
251,0.049
252,-0.002
253,-0.02
254,-0.005
255,-0.049
256,-0.034
257,0.083
258,-0.01
259,-0.029
260,-0.002
261,0.056
262,0.125
263,0.081
264,0.024
265,0.068
266,0.142
267,-0.005
268,0.081
269,0.083
270,0.107
271,-0.005
272,0.054
273,0.125
274,0.073
275,0.027
276,0.02
277,-0.015
278,-0.046
279,-0.002
280,0.022
281,0.046
282,0.037
283,0.042
284,0.166
285,0.029
286,-0.007
287,-0.042
288,0.134
289,0.032
290,-0.049
