,-0.027.1
0,-0.034
1,0.073
2,-0.044
3,0.056
4,0.056
5,-0.024
6,0.042
7,-0.046
8,-0.002
9,-0.066
10,-0.039
11,-0.12
12,-0.137
13,0.085
14,0.037
15,-0.027
16,-0.01
17,-0.02
18,-0.005
19,0.005
20,-0.127
21,0.044
22,0.122
23,-0.017
24,-0.042
25,-0.103
26,-0.027
27,-0.085
28,-0.083
29,-0.063
30,-0.12
31,-0.149
32,-0.054
33,-0.054
34,-0.027
35,-0.01
36,0.051
37,0.039
38,0.0
39,0.11
40,-0.02
41,0.134
42,0.129
43,0.103
44,0.071
45,-0.049
46,0.071
47,0.093
48,0.044
49,0.024
50,0.034
51,0.095
52,-0.02
53,0.059
54,0.083
55,0.098
56,0.024
57,0.051
58,0.156
59,0.098
60,-0.01
61,0.081
62,0.061
63,0.056
64,0.022
65,0.068
66,0.107
67,-0.029
68,-0.051
69,0.012
70,0.042
71,0.027
72,0.122
73,0.015
74,0.017
75,0.085
76,-0.027
77,0.039
78,-0.007
79,0.005
80,0.024
81,0.049
82,0.022
83,0.022
84,0.073
85,0.0
86,-0.002
87,0.046
88,0.005
89,-0.005
90,-0.005
91,0.0
92,-0.12
93,-0.081
94,-0.032
95,0.029
96,0.017
97,0.0
98,0.02
99,0.073
100,0.117
101,0.149
102,0.161
103,0.015
104,0.0
105,-0.103
106,-0.1
107,-0.061
108,0.054
109,-0.066
110,0.029
111,-0.066
112,-0.046
113,-0.076
114,-0.059
115,-0.046
116,-0.088
117,0.042
118,0.037
119,0.068
120,0.088
121,0.134
122,0.051
123,0.081
124,0.007
125,0.085
126,0.037
127,-0.066
128,-0.029
129,0.034
130,-0.015
131,0.022
132,0.029
133,0.049
134,0.042
135,0.027
136,0.042
137,0.012
138,0.042
139,0.1
140,0.037
141,0.078
142,0.029
143,-0.063
144,0.042
145,-0.085
146,0.024
147,0.068
148,0.066
149,0.022
150,0.015
151,-0.051
152,0.049
153,0.012
154,0.01
155,0.046
156,0.042
157,0.044
158,0.066
159,0.0
160,0.027
161,0.056
162,0.083
163,0.098
164,0.066
165,0.103
166,0.071
167,0.042
168,0.056
169,-0.027
170,-0.029
171,-0.012
172,0.042
173,-0.012
174,-0.02
175,-0.061
176,0.046
177,-0.029
178,-0.024
179,0.042
180,-0.054
181,-0.032
182,0.078
183,0.105
184,0.129
185,0.046
186,0.046
187,-0.005
188,-0.112
189,-0.088
190,-0.132
191,-0.146
192,-0.046
193,-0.11
194,-0.066
195,-0.078
196,-0.081
197,-0.054
198,-0.088
199,-0.066
200,-0.032
201,-0.002
202,-0.039
203,0.007
204,-0.012
205,-0.071
206,-0.156
207,0.007
208,0.051
209,-0.073
210,-0.1
211,-0.093
212,-0.129
213,-0.017
214,-0.017
215,-0.015
216,-0.034
217,-0.022
218,0.049
219,-0.02
220,0.02
221,0.085
222,-0.01
223,-0.029
224,0.166
225,0.12
226,0.039
227,0.073
228,0.024
229,0.012
230,0.12
231,0.054
232,0.059
233,0.007
234,0.024
235,0.02
236,-0.068
237,-0.051
238,-0.02
239,0.049
240,-0.017
241,-0.039
