,-0.112
0,0.022
1,-0.024
2,0.054
3,-0.059
4,-0.034
5,0.054
6,0.078
7,0.061
8,0.022
9,0.029
10,0.022
11,0.078
12,0.017
13,-0.007
14,0.029
15,-0.002
16,-0.039
17,-0.061
18,-0.032
19,-0.027
20,0.032
21,0.012
22,-0.051
23,0.037
24,0.107
25,0.037
26,-0.01
27,0.046
28,0.002
29,-0.002
30,-0.032
31,-0.134
32,-0.081
33,0.085
34,-0.088
35,-0.005
36,-0.042
37,-0.081
38,-0.061
39,-0.066
40,0.081
41,-0.103
42,-0.037
43,0.02
44,0.015
45,-0.012
46,-0.103
47,-0.002
48,0.037
49,0.037
50,-0.042
51,0.0
52,-0.095
53,-0.044
54,-0.015
55,-0.115
56,-0.186
57,-0.11
58,-0.142
59,-0.093
60,-0.095
61,-0.142
62,-0.051
63,-0.081
64,-0.183
65,-0.066
66,0.002
67,0.024
68,0.044
69,0.015
70,0.085
71,0.051
72,-0.107
73,-0.059
74,0.012
75,-0.063
76,-0.012
77,-0.044
78,-0.01
79,-0.032
80,-0.027
81,-0.068
82,-0.081
83,-0.11
84,0.054
85,-0.022
86,-0.076
87,0.056
88,0.039
89,0.032
90,0.098
91,0.107
92,0.063
93,0.083
94,-0.039
95,-0.068
96,0.032
97,-0.015
98,-0.002
99,-0.127
100,-0.144
101,-0.032
102,-0.063
103,-0.178
104,-0.107
105,-0.039
106,-0.095
107,-0.046
108,-0.024
109,0.022
110,0.01
111,0.059
112,0.1
113,0.017
114,0.046
115,0.049
116,0.042
117,-0.01
118,-0.132
119,-0.1
120,-0.134
121,0.005
122,0.017
123,-0.166
124,-0.061
125,0.056
126,-0.146
127,-0.051
128,0.068
129,-0.002
130,-0.034
131,0.095
132,0.01
133,0.095
134,-0.012
135,-0.017
136,0.002
137,0.103
138,0.071
139,-0.051
140,-0.034
141,-0.005
142,-0.056
143,-0.19
144,-0.049
145,-0.029
146,-0.166
147,-0.054
148,-0.007
149,-0.032
150,-0.071
151,-0.032
152,0.063
153,0.037
154,-0.037
155,0.02
156,0.098
157,-0.002
158,0.105
159,0.088
160,0.039
161,0.049
162,0.022
163,0.024
164,0.0
165,-0.02
166,0.042
167,0.071
168,0.059
169,-0.059
170,0.005
171,0.12
172,0.002
173,0.032
174,0.078
175,0.09
176,0.039
177,-0.012
178,0.054
179,-0.051
180,-0.071
181,0.027
182,0.039
183,-0.027
184,-0.078
185,-0.012
186,-0.02
187,-0.076
188,-0.051
189,0.1
190,0.005
191,0.103
192,0.051
193,0.083
194,0.151
195,0.078
196,0.012
197,-0.134
198,0.032
199,0.151
200,0.012
201,0.017
202,-0.107
203,-0.063
204,-0.105
205,-0.071
206,0.054
207,-0.024
208,-0.032
209,-0.046
210,-0.039
211,-0.002
212,-0.044
213,-0.015
214,0.0
215,0.02
216,-0.034
217,0.01
218,-0.056
219,-0.063
220,-0.046
221,-0.071
222,-0.117
223,-0.156
224,-0.032
225,0.027
226,-0.149
227,-0.154
228,0.027
229,0.039
230,-0.056
231,-0.005
232,0.142
233,0.054
234,0.071
235,0.037
236,0.107
237,-0.02
238,0.029
239,0.017
240,0.034
241,-0.024
242,-0.037
243,-0.049
244,-0.015
245,-0.002
246,-0.098
247,0.01
248,0.0
249,0.103
250,0.117
251,0.037
252,0.103
253,-0.049
254,0.066
255,0.115
256,0.059
257,0.1
258,0.076
259,0.088
260,0.012
261,-0.015
262,0.01
263,-0.007
264,-0.059
265,-0.117
266,-0.078
267,0.032
268,0.088
269,0.042
270,0.085
271,0.01
272,0.012
273,0.112
274,0.129
275,-0.005
276,0.081
277,0.078
278,-0.034
279,-0.059
280,-0.015
281,0.034
282,0.09
283,0.039
284,-0.083
285,-0.054
286,0.002
287,0.022
288,0.037
289,-0.085
290,0.034
291,0.073
292,0.063
293,0.012
294,-0.068
295,0.076
296,0.085
297,0.005
298,0.195
299,0.029
