,-0.022.1
0,-0.005
1,0.051
2,0.154
3,0.088
4,-0.005
5,0.063
6,0.007
7,-0.103
8,-0.015
9,-0.044
10,-0.083
11,-0.012
12,-0.022
13,-0.122
14,-0.083
15,-0.002
16,-0.134
17,0.005
18,-0.046
19,0.032
20,0.042
21,-0.046
22,0.095
23,0.188
24,0.017
25,-0.056
26,0.039
27,0.032
28,-0.022
29,-0.032
30,-0.012
31,0.098
32,-0.073
33,-0.017
34,-0.027
35,-0.073
36,-0.012
37,0.029
38,-0.007
39,0.027
40,-0.024
41,0.042
42,-0.039
43,0.022
44,0.049
45,-0.1
46,0.068
47,0.01
48,-0.039
49,-0.005
50,-0.017
51,0.105
52,0.012
53,-0.044
54,-0.09
55,-0.029
56,-0.002
57,0.027
58,-0.056
59,0.02
60,0.022
61,0.037
62,-0.002
63,-0.005
64,0.039
65,0.1
66,0.015
67,-0.071
68,0.049
69,0.088
70,0.11
71,0.046
72,0.046
73,0.068
74,0.054
75,0.056
76,0.071
77,0.039
78,0.017
79,0.024
80,0.022
81,0.005
82,0.002
83,0.032
84,0.046
85,-0.007
86,0.042
87,-0.007
88,0.083
89,0.068
90,0.073
91,0.088
92,0.024
93,0.029
94,0.049
95,0.088
96,0.073
97,0.063
98,0.034
99,0.017
100,0.017
101,0.032
102,0.054
103,0.049
104,0.007
105,0.042
106,0.015
107,-0.042
108,0.012
109,-0.027
110,-0.054
111,-0.078
112,-0.073
113,-0.034
114,-0.032
115,0.022
116,-0.083
117,-0.01
118,0.005
119,0.022
120,0.059
121,0.049
122,0.066
123,0.081
124,0.022
125,0.032
126,-0.015
127,0.01
128,-0.081
129,-0.037
130,-0.002
131,-0.09
132,-0.024
133,0.042
134,-0.125
135,0.068
136,-0.029
137,-0.022
138,0.085
139,0.073
140,0.051
141,-0.022
142,0.024
143,0.051
144,0.103
145,0.046
146,0.049
147,-0.024
148,0.088
149,0.083
150,0.029
151,0.051
152,0.005
153,-0.027
154,0.159
155,0.02
156,0.042
157,0.049
158,-0.032
159,0.044
160,0.002
161,0.044
162,0.071
163,0.054
164,0.198
165,0.039
166,-0.022
167,0.044
168,-0.078
169,0.0
170,0.005
171,-0.066
172,0.078
173,0.024
174,-0.056
175,0.01
176,-0.059
177,0.073
178,0.042
179,0.059
180,0.166
181,0.122
182,0.068
183,0.095
184,0.005
185,0.032
186,0.098
187,0.027
188,0.034
189,-0.071
190,-0.002
191,0.015
192,-0.076
193,-0.125
194,-0.032
195,0.051
196,0.076
197,-0.012
198,-0.02
199,0.007
200,0.017
201,0.142
202,0.034
203,-0.042
204,0.061
205,0.054
206,-0.02
207,-0.027
208,0.037
209,0.085
210,0.046
211,0.017
212,0.093
213,0.056
214,0.088
215,0.19
216,0.051
217,0.042
218,0.063
219,0.007
220,-0.024
221,-0.007
222,0.117
223,0.012
224,-0.024
225,0.056
226,0.032
227,0.012
228,-0.122
229,-0.132
230,0.005
231,-0.029
232,-0.078
233,-0.105
234,-0.056
235,0.034
236,0.024
237,0.01
238,0.039
239,0.081
240,0.066
241,0.024
242,0.046
243,0.068
244,0.156
245,-0.042
246,-0.068
247,-0.022
248,0.039
249,0.022
250,-0.071
251,-0.09
252,-0.093
253,-0.034
254,-0.105
255,-0.11
256,-0.073
257,-0.142
258,-0.125
259,-0.164
260,-0.059
261,0.039
262,0.061
263,-0.037
264,-0.044
265,-0.056
266,0.02
267,-0.027
268,-0.11
269,-0.027
270,0.029
271,0.002
272,-0.029
273,-0.02
274,-0.022
275,0.0
276,0.005
277,0.024
278,-0.11
279,-0.024
280,0.017
281,-0.01
282,-0.015
283,-0.146
284,0.027
285,0.054
286,-0.081
287,-0.083
288,-0.085
289,0.022
290,0.01
291,-0.132
292,-0.076
293,0.068
294,0.081
295,-0.154
296,-0.093
297,0.034
298,0.049
299,0.002
300,0.063
301,0.049
302,-0.007
303,-0.024
304,-0.024
305,-0.076
306,-0.071
307,-0.063
308,-0.022
309,-0.095
310,-0.044
311,0.034
312,-0.066
313,-0.132
314,-0.112
315,-0.112
316,0.061
317,-0.107
318,-0.095
319,-0.117
320,-0.139
321,0.051
322,-0.002
323,-0.029
324,-0.049
325,0.002
326,0.01
327,-0.012
328,-0.127
329,-0.015
330,-0.095
331,-0.017
332,-0.051
333,-0.095
334,-0.063
335,0.01
336,-0.024
337,0.037
338,0.017
339,-0.027
340,0.02
341,-0.029
342,0.007
343,0.078
344,0.034
345,-0.061
346,-0.054
347,-0.066
348,-0.137
349,-0.049
350,-0.061
351,-0.154
352,-0.22
353,-0.159
354,-0.127
355,-0.127
356,-0.098
357,0.007
358,-0.002
359,-0.056
360,-0.022
361,-0.017
362,-0.11
363,-0.002
364,0.027
365,-0.081
366,0.029
367,0.027
368,-0.039
369,-0.027
370,-0.029
371,-0.076
372,-0.029
373,-0.171
374,-0.2
375,-0.059
376,0.012
377,-0.103
378,-0.107
379,-0.051
380,0.0
381,-0.002
382,0.027
383,0.027
384,0.022
385,0.0
386,-0.005
387,-0.022
388,-0.012
389,-0.027
390,-0.063
391,0.042
392,-0.049
393,-0.098
394,0.01
395,-0.032
396,-0.022
397,0.017
398,-0.039
399,-0.012
400,0.12
401,0.037
402,-0.01
403,-0.01
404,-0.005
405,0.171
406,0.151
407,0.012
408,0.005
409,-0.076
410,-0.066
411,-0.061
412,-0.051
413,-0.068
414,-0.12
415,-0.132
416,-0.122
417,-0.083
418,-0.098
419,-0.161
420,-0.093
421,-0.034
422,-0.044
423,-0.051
424,-0.093
425,-0.081
426,-0.044
427,-0.015
428,-0.1
429,-0.059
430,-0.181
431,-0.002
432,-0.083
433,-0.132
434,-0.059
435,0.01
436,-0.039
437,-0.061
438,0.029
439,0.015
440,0.012
441,-0.059
442,-0.044
443,-0.029
444,-0.024
445,0.027
446,0.085
447,0.122
448,-0.02
449,-0.005
450,0.095
451,0.042
452,-0.007
453,-0.032
454,-0.073
455,0.0
456,-0.022
457,-0.093
458,-0.027
459,-0.063
460,0.049
461,0.11
462,0.02
463,0.061
464,0.027
465,0.098
466,0.083
467,0.098
468,0.044
469,0.068
470,0.063
471,0.039
472,-0.027
473,0.022
474,0.125
475,0.032
476,0.005
477,-0.176
478,-0.032
479,0.034
480,0.054
481,0.037
482,-0.088
483,-0.115
484,0.039
485,-0.005
486,0.125
487,0.039
488,0.029
489,0.01
490,-0.088
491,0.024
492,0.151
493,0.066
494,-0.09
495,-0.071
496,0.005
497,0.078
498,-0.09
499,-0.078
500,0.063
501,0.068
502,0.02
503,-0.005
504,-0.01
505,0.027
506,0.022
507,-0.073
508,-0.027
509,0.046
510,0.049
511,0.02
512,-0.078
513,-0.078
514,0.002
515,0.01
516,-0.044
517,-0.083
518,0.051
519,0.005
520,0.012
521,0.051
522,-0.024
523,0.063
524,0.017
525,-0.039
526,0.063
527,0.051
528,0.061
529,0.01
530,-0.127
531,-0.122
532,0.044
533,-0.054
534,-0.095
535,-0.063
536,-0.029
537,-0.081
538,-0.105
539,-0.139
540,0.046
541,0.015
542,0.063
543,0.054
544,-0.007
545,0.015
546,0.015
547,0.034
548,-0.032
549,0.015
550,0.037
551,0.022
552,-0.027
553,0.01
554,0.0
555,-0.061
556,-0.037
557,0.139
558,0.2
559,0.046
560,0.056
561,0.051
562,0.11
563,0.137
564,0.073
565,0.068
566,0.227
567,0.159
568,0.085
569,-0.051
570,0.078
571,0.132
572,0.059
573,-0.042
574,0.056
575,0.002
576,0.103
577,0.083
578,0.032
579,0.083
580,0.037
581,-0.042
582,0.122
583,0.02
584,-0.071
585,0.073
586,0.098
587,0.061
588,0.007
589,0.076
590,0.181
591,0.027
592,0.012
593,-0.034
594,0.051
595,0.078
596,-0.134
597,-0.117
598,0.054
599,0.024
600,0.076
601,0.049
602,0.107
603,0.144
604,0.051
605,0.051
606,-0.032
607,0.012
608,0.229
609,0.11
610,-0.037
611,0.024
612,0.024
613,0.024
614,-0.159
615,-0.027
616,0.078
617,-0.01
618,0.071
619,-0.034
620,-0.134
621,0.054
622,-0.034
623,0.022
624,-0.005
625,0.103
626,0.051
627,-0.051
628,-0.017
629,0.012
630,0.066
631,0.02
632,0.022
633,0.002
634,0.034
635,0.107
636,-0.032
637,-0.063
638,0.056
639,0.129
640,0.105
641,0.083
642,0.005
643,0.088
644,0.071
645,-0.017
646,0.078
647,0.088
648,0.032
649,-0.051
650,-0.129
651,-0.083
652,0.049
653,0.049
654,0.017
655,-0.088
656,-0.117
657,0.017
658,-0.022
659,-0.061
660,0.139
661,0.042
662,0.015
663,0.154
664,0.059
665,-0.059
666,0.105
667,0.142
668,0.125
669,0.02
670,-0.015
671,0.134
672,0.022
673,-0.012
674,0.037
675,-0.051
676,-0.01
677,-0.063
678,-0.049
679,-0.137
680,-0.125
681,0.076
682,-0.134
683,0.029
684,0.007
685,-0.015
686,-0.017
687,-0.076
688,0.049
689,0.078
690,0.032
691,0.056
692,0.002
693,-0.115
694,0.007
695,0.09
696,-0.056
697,0.012
698,-0.037
699,-0.015
700,0.09
701,-0.137
702,-0.032
703,-0.027
704,-0.098
705,0.046
706,-0.054
707,-0.051
708,0.095
709,-0.024
710,0.032
711,0.01
712,0.071
713,0.046
714,-0.12
715,-0.068
716,0.027
717,0.085
718,-0.088
719,-0.076
720,0.024
721,-0.02
722,-0.12
723,-0.059
724,0.098
725,0.154
726,-0.078
727,-0.044
728,0.098
729,0.061
730,-0.022
731,-0.029
732,-0.01
733,0.159
734,0.039
735,0.007
736,0.095
737,0.029
738,0.103
739,0.002
740,-0.095
741,0.122
742,-0.022
743,0.034
744,0.156
745,0.022
746,0.088
747,0.115
748,0.029
749,-0.017
750,-0.039
751,0.125
752,0.078
753,-0.051
754,-0.005
755,-0.027
756,-0.054
757,0.007
758,-0.103
759,-0.107
760,0.017
761,-0.032
762,-0.093
763,-0.012
764,0.068
765,0.066
766,-0.054
767,0.071
768,-0.007
769,-0.051
770,0.012
771,0.0
772,-0.061
773,0.015
774,0.012
775,-0.039
776,-0.007
777,-0.085
778,-0.078
779,-0.105
780,-0.073
781,-0.039
782,-0.022
783,0.012
784,-0.027
785,-0.054
786,0.09
787,0.088
788,-0.02
789,0.039
790,0.059
791,-0.029
792,-0.068
793,-0.105
794,-0.063
795,-0.02
796,-0.083
797,0.007
798,-0.039
799,-0.066
800,-0.105
801,0.002
802,-0.029
803,0.012
804,-0.115
805,0.063
806,0.083
807,0.037
808,0.0
809,-0.002
810,0.076
811,0.039
812,0.066
813,0.095
814,0.044
815,0.081
816,0.032
817,0.027
818,-0.022
819,0.073
820,0.056
821,-0.054
822,-0.12
823,0.042
824,0.081
825,0.032
826,-0.122
827,-0.049
828,0.068
829,-0.125
830,-0.02
831,0.024
832,-0.037
833,-0.042
834,-0.037
835,-0.068
836,-0.044
837,-0.073
838,-0.073
839,-0.068
840,-0.139
841,-0.078
842,-0.029
843,-0.032
844,0.076
845,0.09
846,0.022
847,-0.039
848,-0.093
849,0.015
850,0.12
851,0.056
852,-0.027
853,0.007
854,0.046
855,-0.032
856,0.09
857,0.11
858,-0.054
859,0.029
860,0.005
861,-0.029
862,0.022
863,-0.022
864,-0.164
865,-0.088
866,0.012
867,0.095
868,0.056
869,-0.056
870,0.085
871,-0.129
872,-0.12
873,-0.015
874,-0.034
875,-0.044
876,-0.063
877,-0.078
878,0.02
879,-0.098
880,-0.078
881,0.012
882,-0.227
883,-0.046
884,-0.083
885,-0.01
886,0.095
887,-0.002
888,0.09
889,-0.034
890,-0.068
891,0.017
892,0.12
893,0.059
894,-0.01
895,0.02
896,0.042
897,-0.037
898,0.071
899,-0.061
900,-0.068
901,-0.022
902,-0.081
903,0.037
904,-0.056
905,0.017
906,0.117
907,0.095
908,-0.112
909,-0.054
910,-0.037
911,-0.007
912,0.015
913,0.071
914,0.012
915,-0.061
916,0.039
917,-0.037
918,-0.144
919,-0.107
920,-0.049
921,0.105
922,0.056
923,0.056
924,0.085
925,-0.007
926,0.002
927,0.068
928,-0.02
929,0.005
930,0.088
931,-0.066
932,0.022
933,-0.161
934,-0.186
935,0.068
936,-0.022
937,-0.073
938,-0.161
939,-0.171
940,-0.002
941,-0.076
942,-0.095
943,-0.061
944,-0.171
945,-0.051
946,-0.032
947,-0.059
948,-0.11
949,0.083
950,0.125
951,0.005
952,0.068
953,0.042
954,-0.027
955,-0.024
956,0.002
957,0.02
958,-0.02
959,-0.132
960,0.002
961,-0.049
962,-0.015
963,-0.071
964,-0.166
965,-0.032
966,-0.027
967,0.049
968,0.073
969,0.042
970,0.002
971,-0.049
972,-0.044
973,-0.051
974,0.088
975,-0.051
976,-0.071
977,-0.068
978,0.024
979,-0.051
980,-0.024
981,-0.007
982,-0.1
983,-0.056
984,-0.046
985,0.042
986,-0.063
987,0.02
988,0.142
989,0.083
990,-0.071
991,-0.032
992,0.054
993,-0.061
994,0.085
995,0.063
996,-0.017
997,-0.034
998,-0.039
999,0.007
1000,-0.032
1001,-0.09
1002,0.085
1003,0.002
1004,-0.115
1005,0.024
1006,-0.032
1007,0.015
1008,-0.107
1009,-0.049
1010,0.083
1011,0.051
1012,0.039
1013,0.029
1014,-0.032
1015,-0.054
1016,0.076
1017,0.068
1018,-0.061
1019,-0.051
1020,-0.037
1021,-0.105
1022,-0.071
1023,-0.071
1024,-0.042
1025,0.046
1026,-0.044
1027,-0.061
1028,-0.002
1029,0.051
1030,0.073
1031,-0.015
1032,0.049
1033,-0.037
1034,0.017
1035,-0.054
1036,-0.088
1037,-0.022
1038,0.005
1039,-0.093
1040,0.015
1041,-0.051
1042,-0.161
1043,-0.154
1044,-0.095
1045,-0.081
1046,-0.132
1047,-0.024
1048,-0.024
1049,0.02
1050,0.054
1051,0.027
1052,0.071
1053,0.107
1054,0.054
1055,0.044
1056,0.061
1057,0.01
1058,0.11
1059,0.066
1060,-0.039
1061,-0.076
1062,-0.005
1063,0.034
1064,0.046
1065,0.007
1066,-0.063
1067,0.042
1068,0.037
1069,0.042
1070,0.007
1071,0.09
1072,0.022
1073,-0.01
1074,0.002
1075,0.039
1076,-0.024
1077,0.042
1078,0.037
1079,-0.022
1080,-0.056
1081,0.054
1082,-0.076
1083,-0.068
1084,-0.002
1085,0.059
1086,0.051
1087,0.01
1088,0.034
1089,0.063
1090,0.137
1091,0.01
1092,-0.037
1093,-0.061
1094,0.212
1095,0.137
1096,-0.071
1097,0.071
1098,0.032
1099,0.056
1100,-0.107
1101,0.039
1102,0.032
1103,0.01
1104,-0.085
1105,-0.039
1106,-0.037
1107,-0.015
1108,-0.044
1109,-0.054
1110,-0.017
1111,-0.029
1112,-0.029
1113,0.012
1114,0.032
1115,0.017
1116,0.017
1117,-0.093
1118,0.132
1119,0.059
1120,-0.044
1121,0.012
1122,0.02
1123,-0.066
1124,-0.034
1125,-0.005
1126,0.012
1127,-0.056
1128,-0.032
1129,0.12
1130,-0.056
1131,-0.127
1132,-0.007
1133,-0.032
1134,0.042
1135,-0.071
1136,-0.005
1137,0.049
1138,0.088
1139,-0.017
1140,-0.076
1141,-0.032
1142,0.022
1143,0.022
1144,-0.032
1145,0.051
1146,-0.02
1147,0.012
1148,0.051
1149,0.085
1150,0.063
1151,0.083
1152,0.122
1153,0.029
1154,-0.029
