,0.024.1
0,-0.017
1,-0.095
2,0.1
3,0.127
4,-0.037
5,0.122
6,0.134
7,-0.01
8,0.015
9,0.105
10,0.127
11,0.051
12,0.01
13,0.044
14,-0.005
15,-0.073
16,-0.024
17,-0.068
18,-0.095
19,-0.029
20,0.11
21,0.029
22,-0.149
23,-0.032
24,-0.042
25,0.1
26,-0.042
27,-0.051
28,0.151
29,-0.051
30,-0.125
31,-0.117
32,-0.103
33,-0.103
34,-0.051
35,-0.02
36,0.02
37,-0.002
38,0.061
39,-0.117
40,-0.034
41,0.01
42,0.056
43,0.002
44,-0.037
45,0.085
46,0.095
47,0.007
48,0.015
49,-0.056
50,-0.103
51,-0.042
52,-0.051
53,-0.017
54,-0.093
55,-0.222
56,-0.181
57,-0.095
58,-0.103
59,-0.234
60,-0.015
61,0.083
62,0.034
63,0.068
64,-0.024
65,-0.1
66,0.105
67,0.007
68,-0.005
69,-0.063
70,-0.007
71,0.056
72,-0.032
73,-0.105
74,0.012
75,0.022
76,0.039
77,0.056
78,0.083
79,0.0
80,0.002
81,-0.054
82,-0.054
83,0.146
84,0.193
85,0.125
86,0.0
87,-0.02
88,0.068
89,0.061
90,0.037
91,-0.044
92,0.046
93,0.02
94,-0.083
95,-0.049
96,0.054
97,0.103
98,0.005
99,-0.144
100,-0.007
101,0.19
102,0.166
103,0.0
104,-0.005
105,0.015
106,0.095
107,-0.007
108,0.002
109,0.051
110,0.029
111,0.151
112,-0.034
113,-0.12
114,0.042
115,0.042
116,-0.01
117,0.046
118,0.095
119,-0.046
120,-0.149
121,0.076
122,0.088
123,0.042
124,-0.122
125,-0.151
126,-0.129
127,-0.015
128,0.103
129,-0.024
130,-0.029
131,-0.19
132,-0.083
133,0.098
134,0.059
135,-0.054
136,-0.09
137,0.007
138,-0.049
139,-0.007
140,0.007
141,-0.225
142,0.002
143,0.046
144,-0.022
145,-0.09
146,0.015
147,0.049
148,-0.012
149,0.083
150,0.059
151,0.002
152,-0.007
153,0.022
154,0.037
155,-0.11
156,-0.081
157,-0.066
158,0.01
159,0.039
160,-0.017
161,-0.015
162,-0.037
163,0.037
164,-0.039
165,0.002
166,0.071
167,0.083
168,-0.073
169,0.051
170,-0.105
171,-0.027
172,0.046
173,0.066
174,0.068
175,0.029
176,-0.012
177,0.039
178,-0.115
179,0.051
180,0.076
181,0.1
182,0.171
183,0.042
184,0.071
185,-0.027
186,-0.042
187,0.059
188,0.081
189,0.105
190,0.176
191,0.012
192,-0.142
193,-0.029
194,0.154
195,0.044
196,0.022
197,-0.09
198,-0.029
199,0.022
200,0.132
201,-0.007
202,0.0
203,0.051
204,-0.11
205,-0.022
206,-0.017
207,-0.029
208,0.044
209,0.059
210,-0.073
211,-0.01
212,-0.085
213,-0.034
214,0.024
215,0.186
216,0.01
217,-0.232
218,-0.146
219,0.085
220,0.005
221,-0.059
222,0.002
223,0.061
224,0.042
225,0.186
226,0.261
227,0.071
228,-0.103
229,0.1
230,0.144
231,0.063
232,-0.063
233,0.012
234,-0.029
235,-0.024
236,0.085
237,-0.044
238,-0.212
239,-0.012
240,0.071
241,-0.061
242,-0.068
243,0.049
244,0.078
245,-0.068
246,-0.042
247,0.037
248,0.022
249,0.061
250,0.183
251,-0.044
252,0.054
253,0.017
254,0.076
255,0.088
256,0.059
257,0.093
258,-0.012
259,0.161
260,0.168
261,0.103
262,-0.156
263,0.039
264,-0.054
265,0.034
266,-0.09
267,0.154
268,0.027
269,0.098
270,0.09
271,-0.005
272,0.103
273,0.012
274,0.061
275,0.085
276,0.061
277,-0.01
278,-0.078
279,0.173
280,0.017
281,-0.063
282,-0.007
283,-0.071
284,-0.044
285,-0.107
286,-0.007
287,0.071
288,-0.054
289,0.061
290,-0.002
291,-0.088
292,0.088
293,0.015
294,0.024
295,-0.056
296,0.088
297,0.161
298,0.154
299,-0.178
300,0.005
301,0.107
302,-0.11
303,-0.105
304,-0.088
305,-0.034
306,-0.122
307,0.042
308,0.0
309,-0.073
310,-0.056
311,0.032
312,0.005
313,0.032
314,0.107
315,0.095
316,-0.01
317,-0.146
318,0.068
319,0.044
320,-0.078
321,-0.073
322,0.027
323,-0.022
324,0.02
325,-0.027
326,0.1
327,0.081
328,0.024
329,0.007
330,-0.046
331,-0.027
332,0.115
333,0.103
334,0.093
335,0.044
336,0.024
337,0.068
338,0.078
339,0.149
340,0.115
341,0.066
342,-0.034
343,0.19
344,0.088
345,0.024
346,0.151
347,0.076
348,0.01
349,-0.063
350,-0.11
351,-0.037
352,-0.039
353,-0.032
354,-0.017
355,-0.046
356,-0.042
357,-0.056
358,0.095
359,-0.09
360,0.012
361,0.1
362,0.0
363,-0.051
364,-0.061
365,-0.022
366,-0.032
367,0.029
368,0.112
369,-0.078
370,0.056
371,0.034
372,0.005
373,0.127
374,0.046
375,-0.054
376,0.024
377,-0.081
378,-0.046
379,-0.183
380,-0.137
381,-0.005
382,-0.044
383,-0.044
384,-0.098
385,-0.125
386,-0.105
387,0.027
388,0.173
389,0.095
390,-0.195
391,-0.127
392,0.085
393,0.027
394,0.012
395,-0.1
396,-0.132
397,-0.137
398,-0.166
399,-0.02
400,-0.029
401,0.054
402,0.015
403,-0.073
404,-0.054
405,-0.029
406,-0.012
407,0.115
408,-0.049
409,0.0
410,0.098
411,0.068
412,0.066
413,0.01
414,-0.005
415,-0.105
416,0.059
417,0.051
418,-0.063
419,-0.085
420,-0.034
421,-0.012
422,0.107
423,0.039
424,-0.002
425,0.034
426,0.034
427,0.144
428,0.049
429,-0.081
430,0.051
431,0.107
432,0.015
433,-0.024
434,0.142
435,0.02
436,-0.02
437,0.042
438,-0.024
439,0.071
440,-0.044
441,-0.168
442,-0.051
443,-0.139
444,-0.024
445,0.022
446,-0.017
447,-0.071
448,-0.068
449,0.078
450,0.085
451,-0.044
452,0.088
453,0.063
454,0.022
455,0.042
456,0.076
457,-0.066
458,-0.017
459,0.066
460,-0.042
461,-0.044
462,-0.037
463,0.032
464,-0.034
465,0.007
466,0.044
467,-0.171
468,0.012
469,0.071
470,-0.042
471,0.046
472,-0.068
473,0.015
474,0.017
475,0.037
476,0.037
477,-0.095
478,-0.22
479,-0.081
480,0.056
481,0.093
482,-0.059
483,-0.227
484,-0.054
485,0.071
486,0.02
487,-0.034
488,-0.093
489,-0.203
490,-0.115
491,0.068
492,0.078
493,0.068
494,-0.032
495,0.105
496,-0.005
497,0.054
498,0.002
499,-0.049
500,0.029
501,-0.146
502,-0.068
503,0.171
504,-0.037
505,-0.203
506,-0.156
507,-0.01
508,0.11
509,0.093
510,0.056
511,-0.044
512,0.063
513,0.007
514,0.078
515,0.068
516,0.007
517,-0.037
518,-0.044
519,0.112
520,-0.071
521,-0.039
522,-0.022
523,0.051
524,0.061
525,0.012
526,-0.005
527,-0.076
528,-0.056
529,0.068
530,-0.044
531,-0.017
532,0.056
533,0.027
534,0.059
535,0.042
536,0.125
537,-0.037
538,-0.09
539,-0.034
540,-0.017
541,0.103
542,-0.037
543,-0.029
544,-0.078
545,-0.039
546,-0.186
547,-0.144
548,-0.173
549,-0.195
550,0.022
551,-0.078
552,0.015
553,-0.093
554,0.051
555,-0.037
556,0.002
557,-0.007
558,-0.051
559,0.042
560,0.066
561,0.02
562,-0.063
563,-0.024
564,-0.083
565,-0.205
566,-0.093
567,0.02
568,-0.132
569,-0.156
570,-0.098
571,0.0
572,0.049
573,0.078
574,0.022
575,-0.085
576,-0.105
577,0.007
578,0.095
579,0.051
580,-0.044
581,-0.032
582,-0.054
583,-0.081
584,0.024
585,0.032
586,-0.066
587,-0.034
588,-0.085
589,-0.156
590,0.125
591,0.061
592,0.103
593,0.093
594,0.142
595,0.12
596,0.059
597,0.071
598,0.024
599,0.11
600,0.071
601,0.088
602,-0.059
603,-0.005
604,-0.032
605,0.09
606,-0.081
607,-0.059
608,0.029
609,-0.01
610,0.024
611,-0.066
612,-0.066
613,0.024
614,0.051
615,0.146
616,0.027
617,0.076
618,0.049
619,0.068
620,-0.088
621,0.22
622,-0.059
623,-0.039
624,0.027
625,-0.208
626,-0.012
627,0.039
628,-0.083
629,0.1
630,0.056
631,-0.09
632,0.066
633,0.063
634,0.032
635,-0.059
636,0.056
637,0.068
638,-0.027
639,0.022
640,-0.076
641,0.125
642,-0.083
643,-0.007
644,-0.059
645,-0.095
646,-0.063
647,-0.095
648,-0.017
649,-0.051
650,-0.115
651,-0.251
652,-0.193
653,0.005
654,0.1
655,0.078
656,0.01
657,-0.076
658,-0.066
659,0.015
660,-0.078
661,-0.007
662,-0.188
663,-0.029
664,0.068
665,0.078
666,0.0
667,-0.066
668,-0.039
669,-0.093
670,-0.046
671,0.032
672,-0.042
673,-0.02
674,0.154
675,0.076
676,-0.034
677,-0.19
678,0.132
679,0.159
680,-0.037
681,0.088
682,-0.061
683,0.0
684,0.044
685,0.054
686,0.078
687,0.02
688,-0.022
689,0.125
690,0.056
691,-0.017
692,0.01
693,0.049
694,0.132
695,0.09
696,0.1
697,0.027
698,0.007
699,-0.022
700,-0.029
701,0.027
702,-0.076
703,0.051
704,-0.02
705,0.142
706,0.154
707,-0.12
708,-0.01
709,0.066
710,0.137
711,0.066
712,0.156
713,-0.022
714,-0.254
715,-0.159
716,0.024
717,-0.076
718,-0.168
719,-0.083
720,-0.056
721,-0.11
722,-0.156
723,-0.122
724,0.01
725,-0.007
726,-0.2
727,0.061
728,0.1
729,-0.063
730,0.054
731,0.137
732,-0.034
733,0.012
734,0.049
735,0.229
736,0.034
737,-0.115
738,-0.046
739,0.002
740,-0.09
741,-0.063
742,-0.251
743,-0.051
744,-0.076
745,-0.024
746,-0.173
747,-0.215
748,-0.159
749,-0.024
750,0.007
751,0.007
752,0.054
753,-0.002
754,-0.024
755,0.081
756,0.037
757,0.09
