,0.015.1
0,0.059
1,-0.081
2,-0.032
3,-0.085
4,-0.105
5,0.015
6,-0.012
7,-0.063
8,-0.044
9,-0.034
10,0.012
11,-0.076
12,-0.029
13,-0.022
14,0.022
15,0.076
16,0.002
17,0.12
18,0.049
19,0.125
20,0.1
21,0.029
22,0.012
23,0.015
24,0.02
25,0.095
26,-0.022
27,0.007
28,0.012
29,-0.095
30,-0.029
31,-0.059
32,-0.066
33,-0.042
34,-0.1
35,-0.129
36,-0.012
37,-0.022
38,0.027
39,-0.049
40,0.044
41,-0.051
42,0.005
43,0.044
44,-0.002
45,0.037
46,0.049
47,0.085
48,0.046
49,-0.037
50,-0.01
51,0.044
52,0.051
53,-0.007
54,0.007
55,0.1
56,0.049
57,0.054
58,0.073
59,-0.042
60,0.066
61,0.144
62,0.029
63,0.115
64,0.056
65,0.039
66,0.068
67,-0.027
68,0.115
69,0.063
70,-0.049
71,-0.054
72,-0.024
73,0.01
74,0.01
75,0.015
76,0.078
77,0.076
78,0.049
79,0.024
80,-0.051
81,0.024
82,-0.071
83,0.037
84,0.059
85,0.117
86,0.093
87,0.056
88,-0.007
89,0.02
90,-0.005
91,-0.173
92,-0.051
93,0.049
94,-0.117
95,0.12
96,-0.032
97,0.027
98,0.022
99,-0.085
100,0.005
101,0.017
102,0.007
103,0.083
104,-0.044
105,0.034
106,0.042
107,0.0
108,0.063
109,-0.073
110,0.024
111,-0.081
112,-0.02
113,0.022
114,0.103
115,-0.034
116,0.029
117,-0.093
118,0.002
119,-0.034
120,-0.027
121,-0.022
122,0.063
123,0.022
124,-0.068
125,0.012
126,-0.015
127,-0.024
128,0.015
129,-0.046
130,-0.049
131,-0.012
132,0.051
133,-0.063
134,0.01
135,0.032
136,-0.063
137,0.002
138,-0.046
139,0.032
140,-0.024
141,-0.044
142,-0.044
143,-0.005
144,0.034
145,-0.027
146,0.02
147,0.007
148,0.049
149,0.027
150,-0.02
151,-0.046
152,-0.068
153,0.066
154,-0.054
155,-0.068
156,0.044
157,0.022
158,0.059
159,-0.01
160,-0.078
161,-0.01
162,0.059
163,0.02
164,-0.017
165,0.046
166,0.005
167,0.132
168,0.068
169,0.015
170,-0.032
171,0.042
172,0.017
173,-0.017
174,-0.125
175,-0.029
176,0.1
177,0.095
178,-0.015
179,0.037
180,0.105
181,0.061
182,0.049
183,0.127
184,0.012
185,-0.039
186,0.022
187,0.183
188,0.149
189,-0.022
190,0.112
191,0.085
192,-0.059
193,-0.027
194,0.044
195,-0.127
196,-0.061
197,-0.129
198,-0.046
199,0.051
200,0.039
201,-0.049
202,-0.007
203,-0.103
204,-0.01
205,0.039
206,-0.115
207,0.039
208,-0.063
209,-0.122
210,-0.117
211,-0.032
212,-0.051
213,-0.068
214,0.017
215,-0.122
216,-0.095
217,0.02
218,-0.046
219,-0.007
220,0.081
221,-0.005
222,0.037
223,-0.02
224,0.027
225,0.007
226,-0.034
227,0.063
228,-0.002
229,-0.029
230,0.071
231,0.0
232,-0.061
233,0.027
234,-0.051
235,-0.046
236,-0.059
237,-0.034
238,-0.103
239,-0.015
240,0.002
241,-0.071
242,0.054
243,0.042
244,0.078
245,0.093
246,0.059
247,0.061
248,0.071
249,0.005
250,-0.002
251,0.059
252,0.024
253,0.078
254,-0.034
255,0.061
256,0.024
257,-0.02
258,-0.159
259,-0.117
260,0.054
261,0.112
262,0.002
263,0.002
264,-0.061
265,0.1
266,0.056
267,-0.046
268,0.117
269,0.051
270,-0.002
271,0.056
272,-0.054
273,0.01
274,0.0
275,0.034
276,-0.027
277,-0.1
278,-0.103
279,-0.017
280,-0.073
281,-0.037
282,-0.044
283,0.093
284,0.059
285,-0.054
286,0.051
287,-0.056
288,0.051
289,-0.117
290,-0.044
291,0.005
292,-0.022
293,-0.029
294,-0.081
295,-0.076
296,0.059
297,-0.034
298,-0.139
299,-0.022
300,-0.042
