,0.015.1
0,0.017
1,-0.09
2,0.037
3,-0.007
4,0.039
5,0.037
6,-0.034
7,-0.066
8,0.0
9,-0.005
10,-0.081
11,-0.103
12,-0.034
13,-0.066
14,0.007
15,-0.032
16,-0.034
17,-0.007
18,0.022
19,0.022
20,-0.024
21,0.01
22,0.098
23,0.107
24,0.103
25,0.024
26,-0.012
27,0.054
28,0.076
29,0.095
30,0.042
31,0.027
32,0.007
33,0.007
34,-0.046
35,-0.029
36,-0.015
37,-0.027
38,0.081
39,0.186
40,0.005
41,0.039
42,0.229
43,0.151
44,-0.029
45,0.1
46,0.051
47,0.066
48,0.115
49,-0.01
50,-0.027
51,-0.051
52,0.002
53,-0.01
54,-0.117
55,-0.078
56,0.027
57,-0.015
58,-0.042
59,-0.037
60,0.076
61,0.066
62,-0.027
63,-0.046
64,-0.015
65,-0.007
66,-0.002
67,-0.032
68,-0.012
69,-0.029
70,0.068
71,-0.02
72,-0.02
73,-0.078
74,-0.046
75,-0.125
76,-0.083
77,0.027
78,-0.085
79,0.044
80,-0.039
81,0.0
82,0.029
83,-0.017
84,-0.095
85,-0.044
86,0.044
87,-0.015
88,-0.105
89,-0.103
90,-0.002
91,-0.098
92,-0.149
93,-0.09
94,-0.007
95,-0.017
96,-0.071
97,-0.042
98,0.037
99,0.0
100,-0.005
101,0.044
102,0.037
103,0.066
104,0.024
105,0.022
106,0.039
107,-0.015
108,0.081
109,0.051
110,-0.024
111,0.071
112,-0.012
113,-0.066
114,0.088
115,0.063
116,-0.017
117,-0.029
118,-0.027
119,-0.015
120,0.073
121,0.02
122,-0.044
123,-0.002
124,0.078
125,-0.095
126,-0.024
127,0.005
128,-0.012
129,0.063
130,-0.024
131,-0.029
132,0.039
133,-0.088
134,0.049
135,0.137
136,0.002
137,0.146
138,0.103
139,-0.007
140,0.071
141,0.059
142,0.061
143,0.093
144,0.034
145,0.073
146,0.029
147,0.02
148,0.056
149,0.054
150,0.0
151,-0.012
152,-0.11
153,-0.105
154,-0.049
155,-0.049
156,0.002
157,-0.039
158,0.027
159,0.076
160,-0.01
161,0.054
162,-0.005
163,0.0
164,0.01
165,-0.134
166,0.029
167,-0.046
168,-0.02
169,0.007
170,-0.134
171,0.017
172,0.002
173,-0.103
174,-0.017
175,0.044
176,0.027
177,-0.024
178,-0.034
179,-0.017
180,0.029
181,0.105
182,0.012
183,-0.054
184,-0.007
185,0.088
186,-0.024
187,-0.051
188,-0.032
189,-0.049
190,-0.044
191,0.015
192,-0.015
193,-0.024
194,-0.139
195,-0.076
196,0.039
197,-0.083
198,-0.142
199,0.063
200,0.007
201,0.002
202,-0.061
203,0.0
204,0.244
205,0.1
206,0.107
207,0.137
208,0.066
209,0.095
210,0.095
211,0.071
212,0.1
213,0.037
214,0.054
215,0.078
216,-0.027
217,-0.103
218,0.022
219,0.015
220,0.02
221,-0.005
222,0.076
223,0.005
224,-0.01
225,0.005
226,0.083
227,0.056
228,0.061
229,0.01
230,0.066
231,-0.034
232,0.029
233,-0.005
234,0.029
235,0.015
236,0.083
237,-0.063
238,-0.073
239,0.073
240,0.042
241,0.005
242,0.051
243,-0.156
244,-0.005
245,0.103
246,0.0
247,-0.085
248,-0.022
249,0.02
250,0.017
251,0.017
252,0.051
253,-0.081
254,-0.173
255,0.005
256,-0.088
257,0.007
258,0.012
259,-0.117
260,-0.134
261,-0.039
262,-0.042
263,0.11
264,0.02
265,0.137
266,0.078
267,-0.095
268,0.063
269,0.093
270,0.037
271,-0.09
272,-0.051
273,0.076
274,-0.046
275,-0.083
276,-0.01
277,0.1
278,-0.107
279,-0.029
280,0.034
281,0.02
282,-0.005
283,0.107
284,0.088
285,0.149
286,0.042
287,0.034
288,0.093
289,0.039
290,0.142
291,0.098
292,-0.024
293,-0.078
294,0.078
295,0.012
296,-0.078
297,0.051
298,-0.032
299,0.049
300,-0.042
301,-0.044
302,0.071
303,0.015
304,0.037
305,0.098
306,0.037
307,-0.012
308,0.034
309,0.039
310,0.076
311,-0.02
312,-0.022
313,-0.005
314,0.029
315,-0.076
316,-0.039
317,-0.095
318,-0.115
319,-0.073
320,0.073
321,0.088
322,0.083
323,0.017
324,0.046
325,0.02
326,0.037
327,0.037
328,-0.032
329,0.054
330,0.134
331,0.027
332,0.066
333,0.0
334,0.022
335,0.061
336,-0.12
337,-0.073
338,-0.037
339,-0.049
340,-0.093
341,-0.154
342,-0.044
343,0.039
344,-0.034
345,-0.061
346,-0.059
347,0.034
348,0.061
349,-0.044
350,-0.037
351,-0.063
352,0.085
353,0.046
354,-0.049
355,-0.012
356,-0.012
357,0.027
358,0.022
359,0.0
360,-0.049
361,0.024
362,-0.005
363,0.059
364,0.217
365,-0.015
366,-0.125
367,-0.002
368,0.093
369,0.01
370,0.01
371,0.017
372,0.042
373,-0.056
374,0.061
375,0.073
376,0.044
377,0.039
378,0.054
379,0.061
380,-0.024
381,-0.027
382,0.154
383,0.029
384,-0.01
385,-0.01
386,0.112
387,0.081
388,0.022
389,0.044
390,0.049
391,0.083
392,0.083
393,0.076
394,-0.005
395,0.073
396,0.1
397,-0.044
398,0.022
399,0.063
400,0.105
401,-0.042
402,-0.059
403,0.034
404,0.117
405,0.039
406,-0.027
407,0.11
408,0.027
409,-0.02
410,-0.002
411,0.107
412,0.015
413,-0.024
414,-0.005
415,-0.085
416,-0.156
417,0.007
418,-0.01
419,-0.12
420,-0.154
421,-0.134
422,-0.029
423,-0.112
424,-0.049
425,-0.059
426,-0.042
427,-0.09
428,-0.032
429,0.037
430,0.085
431,0.012
432,-0.066
433,0.061
434,0.034
435,0.024
436,-0.039
437,-0.078
438,-0.054
439,-0.098
440,-0.049
441,-0.093
442,0.012
443,-0.129
444,-0.007
445,0.061
446,-0.085
447,0.112
448,0.11
449,-0.017
450,0.022
451,-0.002
452,-0.051
453,0.037
454,0.005
455,0.037
456,-0.071
457,-0.066
458,0.083
459,-0.034
460,-0.051
461,0.061
462,0.034
463,0.051
464,0.027
465,0.044
466,0.063
467,0.0
468,-0.007
469,0.044
470,0.015
471,-0.054
472,-0.02
473,0.005
474,-0.037
475,-0.051
476,0.076
477,-0.049
478,-0.005
479,0.066
480,0.051
481,0.007
482,-0.068
483,-0.083
484,0.083
485,0.054
486,0.01
487,0.085
488,0.017
489,0.02
490,-0.027
491,-0.044
492,0.049
493,0.039
494,0.032
495,0.063
496,0.12
497,0.015
498,-0.134
499,-0.02
500,0.01
501,0.022
502,0.066
503,-0.107
504,-0.051
505,0.034
506,0.051
507,0.063
508,-0.042
509,0.015
510,-0.034
511,-0.076
512,0.042
513,0.012
514,-0.095
515,-0.095
516,-0.085
517,-0.056
518,-0.073
519,-0.093
520,-0.083
521,-0.085
522,-0.066
523,-0.09
524,-0.085
525,-0.061
526,-0.002
527,-0.066
528,0.032
529,0.005
530,-0.034
531,0.0
532,0.063
533,0.049
534,0.054
535,0.029
536,0.034
537,0.046
538,-0.02
539,0.042
540,0.046
541,-0.071
542,-0.044
543,-0.059
544,0.012
545,0.054
546,0.061
547,-0.039
548,-0.098
549,-0.061
550,0.044
551,0.027
552,0.049
553,0.061
554,0.012
555,0.066
556,0.076
557,0.002
558,-0.081
559,-0.046
560,0.049
561,0.002
562,0.02
563,0.029
564,0.146
565,-0.012
566,-0.061
567,0.034
568,0.125
569,0.044
570,-0.01
571,0.083
572,0.132
573,0.056
574,0.024
575,0.09
576,-0.039
577,-0.039
578,0.081
579,0.051
580,-0.005
581,-0.115
582,-0.112
583,0.024
584,-0.09
585,-0.022
586,0.066
587,-0.088
588,0.046
589,-0.066
590,-0.137
591,-0.122
592,-0.198
593,0.01
594,-0.056
595,-0.088
596,0.073
597,-0.039
598,-0.059
599,-0.037
600,-0.105
601,-0.029
602,-0.015
603,-0.061
604,-0.007
605,-0.044
606,-0.022
607,-0.002
608,-0.063
609,0.027
610,-0.02
611,0.11
612,-0.032
613,0.066
614,0.1
615,0.005
616,0.005
617,0.037
618,0.017
619,0.049
620,-0.056
621,-0.068
622,0.061
623,-0.01
624,-0.034
625,-0.029
626,-0.088
627,-0.012
628,0.061
629,0.042
630,-0.005
631,0.1
632,0.093
633,0.044
634,0.002
635,-0.071
636,0.056
637,0.1
638,-0.081
639,0.042
640,-0.049
641,-0.122
642,0.029
643,0.056
644,0.042
645,-0.029
646,-0.027
647,0.09
648,0.039
649,-0.005
650,0.088
651,0.073
652,0.037
653,0.051
654,0.037
655,0.051
656,-0.022
657,0.176
658,0.034
659,-0.11
660,-0.105
661,-0.044
662,-0.049
663,-0.112
664,-0.081
665,-0.044
666,-0.078
667,0.005
668,0.146
669,-0.076
670,-0.054
671,0.117
672,0.122
673,0.11
674,-0.066
675,0.071
676,0.027
677,-0.09
678,-0.02
679,-0.015
680,-0.051
681,-0.034
682,-0.049
683,-0.168
684,-0.154
685,-0.122
686,-0.159
687,-0.142
688,-0.154
689,-0.159
690,-0.078
691,-0.02
692,-0.022
693,-0.071
694,-0.093
695,-0.09
696,-0.046
697,-0.049
698,0.012
699,0.068
700,-0.056
701,0.005
702,0.088
703,-0.093
704,-0.154
705,-0.115
706,-0.117
707,-0.095
708,-0.037
709,-0.017
710,-0.093
711,-0.11
712,0.037
713,0.022
714,0.117
715,0.215
716,0.042
717,0.005
718,0.122
719,0.115
720,0.049
721,0.054
722,0.103
723,0.122
724,-0.024
725,0.049
726,0.037
727,-0.078
728,0.024
729,0.054
730,-0.071
731,-0.115
732,0.071
733,0.195
734,0.09
735,0.115
736,0.107
737,0.12
738,0.017
739,0.09
740,0.144
741,-0.015
742,0.125
743,0.017
744,0.037
745,-0.066
746,-0.103
747,0.059
748,-0.012
749,-0.081
750,-0.032
751,-0.007
752,0.056
753,-0.007
754,-0.005
755,-0.051
756,0.037
757,0.017
758,0.076
759,-0.02
760,-0.056
761,-0.112
762,0.029
763,0.007
764,-0.039
765,-0.059
766,-0.103
767,0.032
768,-0.11
769,-0.19
770,-0.027
771,0.012
772,-0.056
773,-0.017
774,-0.059
775,0.002
776,-0.066
777,-0.088
778,-0.007
779,0.017
780,-0.029
781,-0.071
782,-0.085
783,-0.059
784,-0.027
785,-0.09
786,-0.061
787,-0.022
788,-0.09
789,-0.112
790,-0.088
791,-0.046
792,-0.012
793,0.029
794,0.022
795,0.046
796,0.078
797,0.01
798,-0.01
799,0.051
800,0.022
801,0.078
802,0.059
803,0.015
804,-0.002
805,0.042
806,-0.01
807,0.0
808,-0.054
809,0.005
810,-0.012
811,-0.066
812,0.095
813,0.076
814,0.054
815,0.095
816,0.149
817,0.149
818,0.029
819,0.12
820,0.095
821,0.125
822,0.034
823,-0.024
824,0.049
825,0.073
826,0.032
827,0.054
828,-0.007
829,-0.076
830,0.046
831,0.093
832,0.044
833,-0.046
834,0.049
835,0.095
836,0.007
837,0.017
838,0.059
839,0.151
840,0.017
841,0.007
842,0.007
843,-0.032
844,-0.081
845,-0.01
846,-0.093
847,-0.073
848,-0.017
849,0.007
850,0.005
851,-0.015
852,-0.076
853,-0.088
854,-0.073
855,0.02
856,0.005
857,-0.049
858,-0.083
859,-0.063
860,-0.056
861,-0.078
862,0.042
863,0.017
864,-0.115
865,-0.112
866,-0.054
867,-0.117
868,-0.034
869,-0.173
870,-0.142
871,-0.156
872,-0.049
873,0.063
874,-0.032
875,-0.122
876,-0.063
877,0.149
878,0.054
879,-0.044
880,0.093
881,0.039
882,-0.063
883,0.029
884,-0.005
885,0.01
886,0.093
887,-0.032
888,-0.044
889,0.005
890,0.042
891,0.017
892,-0.088
893,-0.037
894,0.046
895,-0.005
896,-0.02
897,-0.034
898,0.0
899,0.1
900,-0.017
901,0.002
902,0.027
903,0.046
904,0.11
905,0.039
906,-0.01
907,0.007
908,-0.01
909,0.0
910,0.044
911,0.051
912,0.063
913,0.068
914,0.112
915,0.085
916,0.164
917,0.146
918,0.046
919,0.139
920,0.081
921,-0.032
922,0.022
923,0.046
924,-0.015
925,-0.012
926,0.017
927,-0.017
928,-0.066
929,-0.054
930,-0.012
931,-0.115
932,-0.066
933,-0.059
934,-0.054
935,-0.02
936,-0.066
937,-0.078
938,-0.066
939,-0.071
940,-0.127
941,-0.049
942,-0.063
943,-0.11
944,-0.085
945,0.002
946,-0.034
947,-0.049
948,-0.049
949,-0.022
950,-0.181
951,-0.071
952,0.005
953,-0.093
954,-0.081
955,-0.061
956,0.027
957,-0.09
958,-0.066
959,0.017
960,-0.022
961,-0.12
962,-0.105
963,-0.042
964,0.059
965,0.002
966,-0.061
967,-0.032
968,-0.039
969,-0.068
970,-0.115
971,-0.076
972,0.056
973,-0.032
974,-0.105
975,-0.044
976,-0.042
977,-0.046
978,-0.039
979,0.105
980,0.01
981,-0.044
982,0.142
983,0.12
984,0.029
985,0.01
986,0.068
987,0.032
988,0.0
989,0.144
990,0.081
991,0.0
992,0.029
993,0.134
994,0.007
995,0.022
996,0.044
997,0.054
998,0.11
999,0.127
1000,0.054
1001,0.012
1002,0.061
1003,0.01
1004,0.022
1005,0.066
1006,0.146
1007,0.098
1008,0.017
1009,-0.059
1010,0.125
1011,-0.054
1012,0.083
1013,-0.007
1014,-0.098
1015,-0.017
1016,0.005
1017,-0.002
1018,-0.076
1019,0.0
1020,0.027
1021,-0.042
1022,0.061
1023,0.005
1024,-0.049
1025,-0.042
1026,0.029
1027,0.0
1028,-0.015
1029,-0.051
1030,-0.054
1031,-0.134
1032,0.054
1033,0.039
1034,-0.073
1035,-0.09
1036,-0.015
1037,-0.012
1038,-0.017
1039,-0.081
1040,-0.01
1041,-0.002
1042,-0.046
1043,0.037
1044,-0.02
1045,-0.017
1046,0.002
1047,-0.085
1048,-0.015
1049,-0.066
1050,-0.002
1051,-0.039
1052,-0.105
1053,0.085
1054,0.156
1055,-0.088
1056,-0.044
1057,0.076
1058,0.088
1059,-0.022
1060,-0.027
1061,0.0
1062,0.01
1063,0.073
1064,-0.022
1065,-0.024
1066,0.002
1067,-0.002
1068,0.076
1069,0.054
1070,-0.02
1071,-0.076
1072,0.002
1073,0.049
1074,-0.005
1075,-0.02
1076,0.024
1077,0.11
1078,0.022
1079,0.117
1080,0.156
1081,-0.051
1082,0.051
1083,0.154
1084,0.171
1085,0.068
1086,0.015
1087,0.12
1088,0.103
1089,0.054
1090,0.054
1091,0.002
1092,0.049
1093,0.027
1094,0.005
1095,0.076
1096,0.061
1097,0.073
1098,-0.022
1099,0.117
1100,0.051
1101,0.002
1102,0.112
1103,0.039
1104,0.01
1105,-0.049
1106,0.039
1107,0.029
1108,-0.044
1109,-0.129
1110,-0.056
1111,-0.044
1112,-0.054
1113,-0.115
1114,-0.081
1115,-0.032
1116,-0.073
1117,0.066
1118,0.073
1119,-0.032
1120,0.049
1121,-0.054
1122,0.005
1123,0.054
1124,-0.007
1125,0.015
1126,-0.022
1127,-0.01
1128,0.005
1129,-0.032
1130,-0.068
1131,-0.061
1132,-0.068
1133,-0.044
1134,-0.12
1135,0.015
1136,-0.024
1137,-0.049
1138,0.005
1139,0.007
1140,0.093
1141,-0.015
1142,-0.037
1143,0.002
1144,-0.049
1145,0.098
1146,0.093
1147,0.042
1148,0.066
1149,0.066
1150,-0.088
1151,0.063
1152,0.103
1153,-0.029
1154,-0.017
1155,0.188
1156,-0.068
1157,-0.161
1158,0.066
1159,0.044
1160,0.029
1161,-0.159
1162,0.117
1163,0.066
1164,0.061
1165,0.12
1166,0.024
1167,0.044
1168,0.056
1169,0.01
1170,0.015
1171,0.002
1172,-0.032
1173,0.032
1174,0.078
1175,0.034
1176,0.012
1177,0.061
1178,0.046
1179,0.024
1180,0.076
1181,0.066
1182,0.085
1183,0.073
1184,0.093
1185,0.007
1186,-0.007
1187,0.029
1188,0.078
1189,-0.042
1190,0.032
1191,0.029
1192,-0.127
1193,0.081
1194,0.046
1195,-0.063
1196,-0.081
1197,-0.1
1198,0.068
1199,0.049
1200,-0.093
1201,0.044
1202,0.012
1203,-0.054
1204,-0.007
1205,0.0
1206,-0.061
1207,-0.122
1208,-0.127
1209,-0.039
1210,-0.044
1211,0.032
1212,-0.037
1213,-0.068
1214,-0.046
1215,-0.037
1216,-0.02
1217,0.024
1218,-0.037
1219,-0.066
1220,0.039
1221,0.063
1222,0.09
1223,-0.007
1224,-0.044
1225,-0.002
1226,0.049
1227,-0.073
1228,0.022
1229,-0.103
1230,-0.015
1231,0.071
1232,-0.005
1233,-0.085
1234,-0.056
1235,0.02
1236,-0.032
1237,-0.085
1238,0.027
1239,0.049
1240,0.044
1241,-0.032
1242,0.056
1243,0.015
1244,0.022
1245,0.039
1246,0.044
1247,0.007
1248,0.024
1249,-0.022
1250,-0.146
1251,-0.098
1252,-0.005
1253,-0.007
1254,-0.034
1255,0.007
1256,-0.022
1257,0.056
1258,0.032
1259,0.005
1260,-0.017
1261,-0.012
1262,0.005
1263,0.024
1264,-0.01
1265,0.046
1266,0.103
1267,0.039
1268,0.01
1269,0.01
1270,-0.1
1271,-0.127
1272,-0.085
1273,-0.068
1274,-0.161
1275,-0.049
1276,0.017
1277,-0.046
1278,-0.002
1279,-0.061
1280,-0.115
1281,-0.103
1282,-0.061
1283,-0.037
1284,-0.076
1285,-0.056
1286,0.007
1287,-0.09
1288,-0.056
1289,-0.066
1290,-0.1
1291,-0.078
1292,-0.112
1293,-0.115
1294,-0.056
1295,-0.112
1296,-0.088
1297,-0.071
1298,-0.112
1299,-0.071
1300,-0.015
1301,-0.063
1302,0.002
1303,0.059
1304,0.017
1305,-0.046
1306,0.002
1307,-0.02
1308,0.029
1309,-0.056
1310,-0.024
1311,-0.046
1312,-0.073
1313,0.042
1314,-0.09
1315,-0.024
1316,0.063
1317,0.002
1318,0.012
1319,0.032
1320,-0.022
1321,-0.117
1322,0.054
1323,0.044
1324,0.056
1325,0.015
1326,0.046
1327,0.068
1328,-0.117
1329,0.076
1330,0.117
1331,-0.046
1332,0.027
1333,-0.01
1334,-0.005
1335,0.061
1336,0.032
1337,0.066
1338,0.034
1339,0.059
1340,0.054
1341,0.039
1342,0.029
1343,0.095
1344,0.125
1345,0.022
1346,0.088
1347,0.066
1348,-0.007
1349,0.042
1350,0.01
1351,0.071
1352,-0.029
1353,-0.146
1354,-0.083
1355,-0.076
1356,-0.068
1357,-0.081
1358,-0.066
1359,0.073
1360,0.022
1361,-0.042
1362,-0.037
1363,-0.02
1364,0.044
1365,-0.095
1366,-0.042
1367,0.061
1368,-0.044
1369,-0.081
1370,-0.039
1371,0.034
1372,0.012
1373,-0.098
1374,-0.044
1375,-0.1
1376,-0.117
1377,0.0
1378,-0.027
1379,0.037
1380,0.017
1381,-0.083
1382,-0.005
1383,-0.093
1384,-0.044
1385,-0.022
1386,0.017
1387,0.024
1388,-0.042
1389,-0.068
1390,-0.015
1391,-0.042
1392,-0.059
1393,-0.083
1394,-0.083
1395,-0.098
1396,-0.02
1397,-0.027
1398,-0.032
1399,-0.098
1400,0.027
1401,-0.015
1402,0.012
1403,0.081
1404,0.149
1405,0.112
1406,0.049
1407,0.012
1408,0.017
1409,0.044
1410,0.083
1411,0.068
1412,0.083
1413,0.044
1414,-0.037
1415,-0.061
1416,0.181
1417,0.032
1418,-0.186
1419,-0.02
1420,0.12
1421,-0.127
1422,0.115
1423,0.078
1424,-0.02
1425,0.015
1426,0.112
1427,0.161
1428,0.095
1429,-0.005
1430,0.215
1431,0.159
1432,0.032
1433,0.049
1434,-0.01
1435,0.007
1436,0.085
1437,-0.093
1438,0.056
1439,-0.034
1440,-0.073
1441,0.039
1442,0.09
1443,0.002
1444,-0.054
1445,0.085
1446,0.154
1447,0.093
1448,-0.066
1449,-0.034
1450,0.017
1451,-0.037
1452,-0.105
1453,-0.024
1454,0.017
1455,-0.037
1456,-0.078
1457,0.02
1458,-0.103
1459,-0.146
1460,-0.056
1461,-0.024
1462,-0.015
1463,-0.02
1464,-0.122
1465,0.007
1466,-0.056
1467,-0.022
1468,-0.098
1469,-0.027
1470,0.005
1471,-0.068
1472,-0.049
1473,-0.098
1474,-0.076
1475,-0.042
1476,0.0
1477,-0.046
1478,-0.046
1479,-0.044
1480,-0.037
1481,-0.059
1482,-0.044
1483,0.029
1484,0.054
1485,0.061
1486,0.034
1487,0.112
1488,0.073
1489,0.005
1490,0.044
1491,-0.015
1492,-0.01
1493,-0.066
1494,-0.034
1495,-0.056
1496,0.063
1497,0.027
1498,-0.034
1499,-0.002
1500,0.017
1501,0.056
