,0.078.1
0,0.02
1,0.039
2,0.049
3,0.037
4,0.032
5,0.017
6,0.042
7,-0.068
8,-0.054
9,-0.081
10,-0.027
11,-0.012
12,0.012
13,-0.046
14,-0.044
15,0.032
16,0.051
17,-0.044
18,0.007
19,0.044
20,0.002
21,0.115
22,0.024
23,0.032
24,0.039
25,0.01
26,0.027
27,0.032
28,-0.061
29,-0.054
30,0.037
31,-0.039
32,-0.022
33,-0.11
34,-0.112
35,0.005
36,0.005
37,0.017
38,-0.081
39,0.022
40,0.046
41,-0.005
42,0.098
43,0.002
44,0.034
45,0.007
46,0.044
47,0.037
48,0.015
49,-0.027
50,-0.02
51,0.002
52,-0.037
53,0.002
54,0.056
55,0.01
56,0.01
57,0.049
58,0.037
59,0.039
60,0.017
61,0.061
62,0.071
63,0.1
64,0.027
65,0.149
66,0.088
67,0.044
68,0.1
69,-0.007
70,0.037
71,-0.059
72,-0.002
73,-0.002
74,-0.066
75,-0.007
76,-0.068
77,0.02
78,-0.032
79,-0.007
80,0.002
81,0.054
82,0.007
83,0.002
84,0.032
85,0.005
86,0.044
87,-0.051
88,-0.027
89,-0.061
90,0.024
91,-0.037
92,-0.134
93,-0.129
94,-0.176
95,-0.127
96,-0.078
97,-0.027
98,-0.073
99,-0.005
100,0.027
101,-0.029
102,-0.071
103,0.015
104,-0.044
105,-0.081
106,-0.083
107,-0.042
108,-0.054
109,-0.073
110,-0.017
111,-0.007
112,-0.066
113,-0.054
114,-0.105
115,-0.212
116,-0.217
117,-0.112
118,-0.154
119,-0.02
120,-0.029
121,-0.107
122,-0.027
123,-0.076
124,-0.005
125,0.007
126,0.01
127,0.105
128,0.095
129,0.002
130,0.0
131,0.02
132,-0.024
133,-0.046
134,-0.073
135,-0.022
136,0.005
137,-0.063
138,0.034
139,-0.071
140,0.002
141,0.017
142,0.022
143,-0.024
144,-0.029
145,0.083
146,0.044
147,-0.034
148,0.054
149,0.032
150,-0.02
151,0.012
152,0.044
153,0.005
154,0.012
155,0.054
156,-0.024
157,-0.024
158,0.022
159,0.01
160,0.007
161,0.032
162,0.061
163,0.061
164,-0.015
165,0.02
166,0.046
167,0.071
168,0.029
169,-0.015
170,-0.032
171,-0.046
172,-0.056
173,0.083
174,0.015
175,0.022
176,0.012
177,-0.034
178,-0.042
179,0.002
180,-0.034
181,-0.093
182,-0.01
183,0.071
184,0.083
185,0.073
186,0.01
187,-0.061
188,-0.051
189,-0.09
190,-0.034
191,-0.098
192,-0.088
193,-0.02
194,-0.049
195,-0.061
196,-0.12
197,-0.068
198,-0.02
199,-0.032
200,-0.046
201,-0.063
202,-0.044
203,-0.056
204,0.051
205,0.071
206,-0.076
207,-0.054
208,0.088
209,0.007
210,-0.095
211,0.015
212,0.0
213,-0.022
214,-0.083
215,-0.012
216,-0.032
217,0.088
218,-0.012
219,-0.042
220,0.0
221,-0.027
222,0.002
223,0.061
224,-0.078
225,-0.005
226,-0.005
227,0.088
228,-0.039
229,-0.059
230,-0.029
231,0.034
232,0.032
233,0.015
234,0.046
235,0.015
236,0.073
237,0.085
238,-0.073
239,-0.056
240,0.042
241,0.088
242,0.088
243,-0.01
244,0.029
245,0.098
246,0.059
247,-0.078
248,-0.01
249,0.081
250,0.002
251,-0.083
252,0.002
253,0.046
254,0.042
255,0.002
256,0.024
257,-0.007
258,0.02
259,0.122
260,0.027
261,0.122
262,-0.007
263,-0.015
264,0.105
265,-0.027
266,-0.046
267,-0.154
268,-0.032
269,-0.005
270,-0.137
271,-0.02
272,-0.002
273,-0.027
274,-0.156
275,-0.137
276,-0.01
277,-0.105
278,-0.1
279,-0.017
280,-0.049
281,-0.168
282,-0.015
283,-0.02
284,-0.132
285,-0.117
286,-0.007
287,-0.034
288,-0.068
289,-0.098
290,0.088
291,0.12
292,-0.125
293,-0.076
294,0.042
295,-0.09
296,-0.029
297,0.015
298,-0.034
299,0.01
300,-0.076
301,-0.042
302,0.083
303,0.09
304,0.122
305,0.056
306,-0.039
307,-0.059
308,-0.046
309,0.012
310,-0.063
311,-0.088
312,-0.046
313,0.007
314,-0.059
315,-0.015
316,-0.098
317,-0.095
318,-0.032
319,0.015
320,0.032
321,0.076
322,0.054
323,0.081
324,0.056
325,0.154
326,0.066
327,-0.01
328,0.125
329,0.154
330,0.117
331,0.066
332,0.056
333,0.117
334,-0.095
335,-0.042
336,-0.027
337,-0.027
338,0.022
339,0.005
340,0.017
341,-0.107
342,-0.071
343,0.044
344,-0.012
345,-0.022
346,0.105
347,0.046
348,-0.042
349,-0.022
350,-0.056
351,0.0
352,-0.015
353,0.0
354,-0.015
355,-0.007
356,-0.017
357,0.066
358,0.061
359,0.017
360,-0.012
361,-0.034
362,0.02
363,0.044
364,0.0
365,-0.115
366,0.056
367,0.056
368,-0.042
369,-0.137
370,-0.054
371,-0.017
372,0.007
373,-0.002
374,-0.081
375,-0.129
376,-0.205
377,-0.125
378,-0.151
379,-0.183
380,-0.139
381,-0.049
382,-0.024
383,-0.144
384,-0.115
385,0.044
386,-0.012
387,-0.027
388,0.02
389,0.054
390,0.083
391,0.071
392,0.012
393,-0.027
394,0.027
395,0.046
396,-0.051
397,-0.037
398,-0.088
399,-0.12
400,-0.007
401,-0.078
402,0.071
403,0.083
404,0.042
405,0.015
406,-0.032
407,0.054
408,0.103
409,0.059
410,0.032
411,0.017
412,-0.007
413,0.012
414,0.066
415,0.105
416,0.027
417,-0.007
418,0.002
419,0.095
420,0.056
421,-0.046
422,-0.024
423,0.071
424,0.066
425,0.042
426,0.1
427,0.032
428,0.054
429,0.081
430,0.032
431,0.002
432,0.015
433,0.049
434,0.076
435,-0.022
436,0.027
437,0.034
438,0.044
439,-0.09
440,0.022
441,-0.044
442,-0.029
443,-0.034
444,0.022
445,-0.039
446,0.005
447,-0.015
448,0.027
449,0.012
450,-0.034
451,0.007
452,0.112
453,-0.012
454,-0.051
455,0.024
456,-0.027
457,-0.063
458,-0.168
459,-0.063
460,0.066
461,-0.068
462,-0.005
463,0.093
464,0.02
465,-0.032
466,-0.056
467,-0.017
468,0.068
469,0.034
470,0.063
471,0.027
472,0.037
473,0.005
474,-0.039
475,-0.037
476,0.061
477,0.042
478,-0.044
479,0.042
480,0.0
481,0.054
482,-0.005
483,-0.103
484,0.071
485,0.127
486,0.073
487,0.129
488,0.034
489,-0.032
490,0.0
491,0.078
492,0.034
493,0.046
494,0.01
495,0.09
496,0.017
497,-0.01
498,-0.034
499,0.002
500,-0.046
501,0.056
502,-0.051
503,-0.112
504,0.051
505,-0.034
506,0.012
507,0.156
508,0.049
509,-0.002
510,0.132
511,0.149
512,0.078
513,0.066
514,0.029
515,0.132
516,0.115
517,-0.02
518,0.054
519,0.156
520,-0.022
521,-0.037
522,-0.01
523,-0.12
524,0.068
525,-0.061
526,-0.012
527,0.032
528,-0.032
529,0.01
530,-0.051
531,-0.022
532,0.022
533,0.085
534,0.029
535,0.02
536,-0.029
537,-0.103
538,-0.095
539,-0.037
540,-0.027
541,-0.024
542,-0.142
543,-0.11
544,-0.095
545,-0.037
546,-0.039
547,-0.125
548,-0.073
549,-0.042
550,-0.007
551,0.046
552,-0.037
553,0.059
554,0.054
555,0.002
556,0.059
557,-0.066
558,0.066
559,-0.005
560,-0.098
561,0.029
562,0.044
563,-0.051
564,0.012
565,0.027
566,0.054
567,-0.032
568,0.051
569,0.039
570,0.117
571,0.056
572,0.049
573,0.022
574,0.044
575,0.046
576,-0.085
577,0.095
578,0.007
579,0.085
580,0.056
581,0.059
582,0.02
583,0.015
584,0.056
585,0.122
586,0.098
587,-0.027
588,0.076
589,0.015
590,0.068
591,0.139
592,0.09
593,0.054
594,0.076
595,0.183
596,-0.046
597,-0.112
598,0.017
599,0.078
600,-0.027
601,-0.017
602,0.002
603,-0.088
604,-0.068
605,-0.059
606,-0.068
607,-0.068
608,-0.029
609,-0.039
610,0.029
611,-0.046
612,-0.056
613,0.01
614,0.012
615,0.005
616,0.024
617,-0.039
618,-0.088
619,-0.078
620,-0.063
621,-0.029
622,-0.059
623,-0.056
624,-0.059
625,-0.051
626,-0.081
627,-0.044
628,-0.002
629,-0.11
630,-0.029
631,0.01
632,0.095
633,-0.054
634,-0.068
635,0.051
636,-0.098
637,-0.071
638,-0.095
639,0.037
640,-0.015
641,-0.144
642,-0.054
643,-0.071
644,-0.022
645,0.125
646,0.051
647,-0.063
648,0.051
649,-0.007
650,0.09
651,-0.015
652,0.007
653,0.105
654,0.012
655,-0.071
656,-0.037
657,0.103
658,0.054
659,0.046
660,0.039
661,0.046
662,0.056
663,0.0
664,0.034
665,0.034
666,0.066
667,0.027
668,-0.103
669,0.032
670,0.11
671,0.142
672,0.09
673,0.12
674,0.161
675,0.066
676,0.107
677,0.039
678,0.037
679,0.032
680,0.0
681,0.044
682,0.024
683,-0.029
684,-0.024
685,0.002
686,-0.032
687,0.095
688,0.034
689,-0.039
690,-0.027
691,-0.02
692,0.066
693,-0.024
694,-0.066
695,0.085
696,0.002
697,-0.056
698,-0.085
699,-0.081
700,-0.054
701,-0.142
702,-0.1
703,-0.051
704,-0.125
705,-0.032
706,-0.161
707,-0.098
708,-0.132
709,-0.051
710,-0.061
711,-0.081
712,-0.063
713,-0.049
714,-0.105
715,-0.046
716,-0.071
717,-0.168
718,-0.1
719,-0.039
720,-0.02
721,-0.151
722,-0.112
723,-0.088
724,-0.176
725,-0.168
726,-0.039
727,-0.076
728,-0.1
729,-0.063
730,-0.029
731,0.002
732,-0.022
733,-0.056
734,-0.002
735,-0.029
736,0.027
737,0.068
738,0.056
739,-0.054
740,0.024
741,-0.049
742,-0.01
743,0.129
744,-0.046
745,-0.081
746,-0.01
747,0.01
748,-0.073
749,-0.042
750,0.11
751,0.01
752,-0.071
753,0.09
754,-0.027
755,0.105
756,0.073
757,0.037
758,0.071
759,0.056
760,0.076
761,0.125
762,0.068
763,0.007
764,0.034
765,0.002
766,0.049
767,0.007
768,-0.105
769,-0.056
770,0.002
771,0.085
772,0.095
773,-0.027
774,0.005
775,-0.022
776,0.042
777,0.127
778,-0.032
779,0.024
780,0.037
781,-0.027
782,-0.042
783,0.042
784,-0.012
785,-0.051
786,0.0
787,-0.02
788,-0.046
789,-0.049
790,-0.076
791,-0.024
792,-0.063
793,-0.056
794,-0.071
795,-0.005
796,-0.061
797,-0.032
798,-0.063
799,-0.127
800,-0.068
801,-0.093
802,0.029
803,-0.027
804,-0.081
805,-0.015
806,-0.178
807,-0.186
808,-0.059
809,-0.081
810,-0.12
811,-0.046
812,-0.017
813,-0.02
814,0.01
815,0.02
816,-0.012
817,0.046
818,0.1
819,-0.02
820,-0.073
821,-0.01
822,-0.005
823,-0.061
824,-0.083
825,-0.022
826,-0.105
827,-0.144
828,-0.139
829,-0.039
830,0.0
831,-0.083
832,-0.051
833,-0.049
834,-0.09
835,0.005
836,0.056
837,-0.02
838,-0.007
839,0.037
840,0.024
841,0.039
842,0.081
843,0.125
844,0.029
845,-0.046
846,0.1
847,0.081
848,0.012
849,0.044
850,0.017
851,0.054
852,0.066
853,0.095
854,0.068
855,0.09
856,0.139
857,0.022
858,0.105
859,0.095
860,0.046
861,-0.012
862,0.076
863,-0.002
864,-0.063
865,-0.061
866,0.02
867,0.024
868,-0.032
869,-0.068
870,-0.044
871,-0.083
872,-0.024
873,-0.032
874,-0.042
875,-0.005
876,-0.056
877,0.01
878,0.1
879,-0.002
880,0.046
881,0.005
882,0.017
883,-0.112
884,-0.127
885,-0.034
886,-0.056
887,-0.103
888,-0.103
889,-0.073
890,-0.039
891,-0.073
892,-0.181
893,-0.098
894,-0.027
895,-0.054
896,-0.081
897,-0.063
898,0.063
899,-0.005
900,-0.056
901,-0.112
902,-0.032
903,-0.015
904,-0.029
905,0.076
906,0.061
907,-0.068
908,-0.066
909,-0.027
910,-0.01
911,-0.005
912,-0.098
913,-0.002
914,-0.002
915,-0.051
916,0.042
917,0.093
918,0.044
919,-0.105
920,0.027
921,-0.01
922,-0.024
923,-0.107
924,0.02
925,0.017
926,-0.007
927,0.054
928,0.005
929,-0.017
930,-0.059
931,0.078
932,0.081
933,0.068
934,0.11
935,0.22
936,0.105
937,0.061
938,0.142
939,0.11
940,0.078
941,0.098
942,0.039
943,0.103
944,0.039
945,0.022
946,-0.098
947,-0.073
948,-0.02
949,0.0
950,0.042
951,-0.01
952,-0.063
953,0.02
954,0.049
955,0.034
956,-0.059
957,0.02
958,0.012
959,0.024
960,-0.042
961,-0.093
962,-0.042
963,-0.022
964,-0.056
965,-0.039
966,-0.054
967,-0.151
968,-0.054
969,-0.088
970,-0.154
971,-0.176
972,-0.195
973,-0.012
974,-0.037
975,-0.049
976,0.032
977,-0.032
978,0.017
979,-0.015
980,-0.078
981,-0.017
982,0.046
983,0.081
984,-0.042
985,-0.146
986,-0.034
987,-0.059
988,-0.098
989,0.015
990,-0.139
991,-0.088
992,-0.078
993,-0.078
994,-0.032
995,-0.129
996,-0.02
997,0.051
998,0.073
999,0.0
1000,-0.037
1001,0.034
1002,0.051
1003,0.029
1004,0.098
1005,0.103
1006,0.024
1007,-0.042
1008,0.042
1009,0.183
1010,-0.029
1011,0.054
1012,0.242
1013,-0.012
1014,0.066
1015,0.125
1016,0.154
1017,0.076
1018,0.071
1019,0.132
1020,0.103
1021,0.051
1022,0.02
1023,0.12
1024,0.02
1025,0.002
1026,0.029
1027,0.1
1028,0.024
1029,-0.029
1030,0.054
1031,0.059
1032,-0.054
1033,0.032
1034,0.198
1035,0.037
1036,-0.046
1037,0.042
1038,0.039
1039,-0.002
1040,0.027
1041,0.005
1042,-0.002
1043,-0.068
1044,-0.085
1045,0.027
1046,-0.02
1047,-0.085
1048,-0.149
1049,-0.112
1050,-0.054
1051,-0.037
1052,-0.054
1053,0.042
1054,-0.107
1055,-0.015
1056,0.066
1057,-0.002
1058,-0.09
1059,-0.161
1060,0.002
1061,-0.037
1062,-0.073
1063,0.0
1064,-0.085
1065,-0.051
1066,-0.103
1067,-0.12
1068,-0.073
1069,-0.1
1070,-0.21
1071,-0.129
1072,-0.039
1073,-0.081
1074,-0.076
1075,-0.002
1076,-0.012
1077,-0.044
1078,0.046
1079,0.071
1080,0.024
1081,0.015
1082,0.093
1083,0.012
1084,-0.024
1085,-0.063
1086,-0.044
1087,0.1
1088,0.056
1089,0.046
1090,0.012
1091,-0.073
1092,0.005
1093,0.078
1094,-0.054
1095,0.051
1096,0.078
1097,0.068
1098,0.095
1099,0.046
1100,0.085
1101,0.144
1102,0.107
1103,0.024
1104,0.002
1105,0.024
1106,0.056
1107,0.002
1108,0.034
1109,0.061
1110,0.046
1111,-0.081
1112,0.022
1113,0.117
1114,0.083
1115,0.146
1116,0.037
1117,0.178
1118,0.1
1119,0.017
1120,0.012
1121,0.063
1122,0.073
1123,-0.024
1124,0.095
1125,0.054
1126,-0.115
1127,-0.012
1128,-0.01
1129,-0.071
1130,-0.083
1131,-0.022
1132,0.015
1133,-0.088
1134,-0.039
1135,0.11
1136,-0.046
1137,-0.02
1138,-0.071
1139,-0.01
1140,-0.022
1141,-0.059
1142,0.076
1143,0.02
1144,-0.093
1145,-0.083
1146,-0.005
1147,-0.054
1148,-0.161
1149,-0.095
1150,-0.002
1151,-0.017
1152,-0.1
1153,-0.027
1154,0.01
1155,0.056
1156,-0.073
1157,-0.015
1158,-0.083
1159,-0.178
1160,-0.1
1161,-0.029
1162,-0.225
1163,-0.127
1164,0.0
1165,-0.125
1166,-0.249
1167,0.017
1168,-0.042
1169,-0.103
1170,-0.117
1171,-0.122
1172,-0.132
1173,-0.129
1174,-0.017
1175,0.166
1176,0.022
1177,0.039
1178,0.144
1179,0.09
1180,0.024
1181,0.088
1182,0.054
1183,0.022
1184,0.022
1185,-0.015
1186,0.059
1187,-0.037
1188,-0.037
1189,-0.024
1190,-0.015
1191,-0.032
1192,-0.083
1193,-0.024
1194,0.032
1195,0.056
1196,0.005
1197,0.002
1198,0.088
1199,0.11
1200,0.032
1201,0.11
1202,0.137
1203,0.137
1204,0.068
1205,0.056
1206,0.017
1207,-0.042
1208,0.005
1209,-0.012
1210,-0.066
1211,-0.098
1212,-0.076
1213,-0.095
1214,0.012
1215,0.015
1216,-0.037
1217,0.015
1218,-0.164
1219,0.076
1220,0.083
1221,-0.002
1222,-0.049
1223,0.034
1224,0.142
1225,0.039
1226,-0.034
1227,0.034
1228,-0.015
1229,-0.068
1230,-0.012
1231,-0.103
1232,-0.078
1233,-0.115
1234,-0.022
1235,-0.12
1236,-0.242
1237,-0.093
1238,-0.061
1239,-0.088
1240,-0.071
1241,-0.054
1242,0.002
1243,-0.02
1244,-0.09
1245,-0.027
1246,0.115
1247,0.002
1248,0.007
1249,0.037
1250,-0.017
1251,0.015
1252,-0.017
1253,-0.088
1254,-0.01
1255,0.098
1256,-0.112
1257,-0.027
1258,0.095
1259,0.039
1260,0.02
1261,0.015
1262,0.115
1263,-0.037
1264,0.042
1265,0.095
1266,0.054
1267,0.107
1268,0.11
1269,0.081
1270,0.198
1271,0.076
1272,-0.081
1273,0.066
1274,-0.042
1275,-0.02
1276,0.0
1277,0.037
1278,0.056
1279,0.085
1280,0.063
1281,0.068
1282,0.09
1283,0.007
1284,0.054
1285,-0.032
1286,-0.012
1287,0.032
1288,0.066
1289,0.076
1290,-0.034
1291,-0.022
1292,0.046
1293,0.012
1294,0.007
1295,0.134
1296,0.161
1297,0.122
1298,0.054
1299,0.061
1300,0.02
1301,-0.056
1302,-0.034
1303,0.071
1304,-0.034
1305,-0.076
1306,-0.002
1307,-0.042
1308,0.005
1309,-0.046
1310,0.076
1311,0.039
1312,-0.029
1313,0.034
1314,0.051
1315,0.042
1316,-0.015
1317,0.125
1318,0.085
1319,0.09
1320,0.125
1321,0.098
1322,0.1
1323,0.017
1324,0.024
1325,0.012
1326,-0.029
1327,-0.068
1328,-0.076
1329,-0.081
1330,-0.093
1331,-0.12
1332,-0.076
1333,-0.117
1334,-0.081
1335,-0.017
1336,-0.017
1337,-0.002
1338,-0.02
1339,-0.032
1340,-0.007
1341,-0.061
1342,-0.076
1343,-0.093
1344,-0.034
1345,0.005
1346,0.083
1347,0.12
1348,0.037
1349,-0.042
1350,0.046
1351,0.022
1352,-0.117
1353,-0.027
1354,0.083
1355,0.09
1356,0.005
1357,-0.002
1358,0.071
1359,-0.056
1360,-0.042
1361,-0.039
1362,-0.017
1363,0.09
1364,0.083
1365,0.093
1366,0.083
1367,0.1
1368,0.034
1369,-0.024
1370,-0.034
1371,-0.015
1372,0.01
1373,0.007
1374,0.044
1375,-0.002
1376,-0.012
1377,-0.071
1378,-0.01
1379,0.051
1380,0.061
1381,0.022
1382,0.017
1383,0.01
1384,-0.029
1385,0.042
1386,-0.056
1387,-0.007
1388,0.02
1389,0.024
1390,-0.007
1391,-0.01
1392,-0.059
1393,-0.044
1394,-0.005
1395,-0.044
1396,0.012
1397,0.129
1398,0.005
1399,0.068
1400,0.012
1401,0.056
1402,0.049
1403,0.054
1404,0.059
1405,-0.002
1406,0.017
1407,0.042
1408,0.073
1409,0.027
1410,-0.054
1411,-0.066
1412,0.063
1413,0.017
1414,-0.061
1415,0.034
1416,0.051
1417,-0.017
1418,0.037
1419,0.083
1420,0.061
1421,0.032
1422,0.056
1423,0.063
1424,-0.012
1425,-0.022
1426,0.037
1427,-0.01
1428,0.059
1429,-0.068
1430,0.024
1431,-0.005
1432,-0.173
1433,-0.083
1434,-0.112
1435,-0.01
1436,-0.034
1437,-0.073
1438,-0.039
1439,0.0
1440,0.039
1441,0.022
1442,0.056
1443,0.066
1444,0.049
1445,0.024
1446,-0.017
1447,0.01
1448,0.034
1449,0.005
1450,-0.002
1451,-0.005
1452,-0.022
1453,0.007
1454,-0.046
1455,0.002
1456,0.037
1457,-0.039
1458,-0.039
1459,-0.044
1460,0.005
1461,0.039
1462,0.017
1463,0.056
1464,-0.017
1465,-0.005
1466,-0.034
1467,-0.068
1468,-0.007
1469,0.012
1470,-0.056
1471,-0.122
1472,-0.083
1473,0.068
1474,0.059
1475,-0.005
1476,-0.032
1477,-0.076
1478,0.039
1479,0.017
1480,-0.022
1481,-0.02
1482,0.034
1483,-0.029
1484,0.051
1485,-0.012
1486,-0.034
1487,-0.088
1488,-0.015
1489,-0.029
1490,0.01
1491,-0.066
1492,-0.095
1493,-0.132
1494,-0.149
1495,-0.11
1496,-0.051
1497,-0.022
1498,-0.068
1499,-0.029
1500,0.022
1501,-0.056
1502,-0.039
1503,-0.002
1504,-0.01
1505,0.081
1506,0.002
1507,0.078
1508,-0.034
1509,0.022
1510,0.1
1511,-0.063
1512,-0.095
1513,-0.046
1514,-0.022
1515,-0.068
1516,0.039
1517,0.029
1518,0.012
1519,0.02
1520,0.024
1521,0.066
1522,0.042
1523,0.103
1524,0.208
1525,0.049
1526,0.022
1527,0.039
1528,0.068
1529,0.01
1530,-0.039
1531,0.059
1532,0.005
1533,-0.061
1534,-0.095
1535,-0.037
1536,-0.005
1537,-0.046
1538,0.02
1539,0.0
1540,-0.103
1541,-0.054
1542,0.027
1543,0.012
1544,0.039
1545,-0.02
1546,0.029
1547,-0.022
1548,-0.095
1549,-0.088
1550,-0.1
1551,-0.044
1552,-0.166
1553,-0.144
1554,-0.076
1555,-0.107
1556,-0.139
1557,-0.049
1558,0.01
1559,-0.039
1560,-0.11
1561,-0.039
1562,-0.029
1563,-0.039
1564,-0.09
1565,-0.054
1566,0.01
1567,0.0
1568,-0.061
1569,-0.063
1570,-0.095
1571,-0.161
1572,-0.168
1573,-0.042
1574,-0.186
1575,-0.22
1576,-0.105
1577,-0.122
1578,-0.159
1579,-0.134
1580,-0.095
1581,-0.112
1582,0.015
1583,0.02
1584,-0.032
1585,-0.049
1586,-0.122
1587,0.0
1588,-0.002
1589,-0.002
1590,0.015
1591,-0.022
1592,0.056
1593,-0.01
