,0.046.1
0,0.005
1,0.054
2,0.054
3,0.103
4,0.125
5,-0.11
6,0.015
7,0.02
8,0.037
9,-0.054
10,-0.1
11,0.083
12,0.017
13,0.044
14,0.049
15,0.076
16,0.071
17,0.068
18,-0.002
19,0.132
20,0.203
21,0.044
22,0.044
23,0.029
24,0.051
25,-0.017
26,0.061
27,0.083
28,0.01
29,0.012
30,0.044
31,0.034
32,-0.02
33,-0.037
34,0.046
35,-0.01
36,-0.056
37,0.022
38,0.044
39,-0.034
40,0.0
41,-0.039
42,-0.12
43,-0.105
44,-0.046
45,-0.032
46,-0.042
47,-0.056
48,-0.068
49,-0.09
50,-0.049
51,0.044
52,0.037
53,-0.032
54,0.0
55,-0.032
56,-0.059
57,-0.022
58,0.012
59,0.015
60,-0.056
61,-0.076
62,0.042
63,0.046
64,-0.037
65,-0.022
66,-0.049
67,-0.039
68,-0.022
69,0.056
70,0.056
71,-0.078
72,-0.049
73,-0.083
74,-0.076
75,0.024
76,0.054
77,0.029
78,0.022
79,-0.044
80,-0.061
81,-0.063
82,-0.007
83,0.015
84,0.054
85,-0.056
86,0.015
87,0.151
88,0.095
89,0.078
90,0.005
91,0.071
92,0.156
93,-0.005
94,0.051
95,0.142
96,0.059
97,0.044
98,0.017
99,-0.066
100,0.037
101,0.027
102,-0.095
103,0.093
104,0.142
105,-0.027
106,-0.105
107,-0.073
108,0.007
109,0.039
110,-0.032
111,0.002
112,0.005
113,0.188
114,0.046
115,-0.046
116,-0.024
117,0.024
118,0.0
119,0.081
120,0.088
121,-0.088
122,0.027
123,0.029
124,-0.042
125,-0.09
126,-0.039
127,0.022
128,-0.105
129,0.046
130,0.071
131,-0.098
132,0.022
133,0.01
134,0.039
135,0.002
136,-0.107
137,0.042
138,0.002
139,-0.046
140,0.034
141,-0.029
142,0.093
143,-0.005
144,-0.034
145,0.002
146,-0.081
147,0.027
148,0.134
149,-0.002
150,-0.11
151,-0.054
152,0.122
153,0.066
154,-0.081
155,-0.056
156,0.01
157,0.078
158,-0.002
159,-0.017
160,0.061
161,0.049
162,0.063
163,0.09
164,0.071
165,-0.029
166,-0.007
167,0.037
168,0.032
169,0.044
170,0.005
171,-0.032
172,-0.088
173,-0.054
174,0.046
175,-0.034
176,-0.029
177,0.037
178,0.105
179,0.02
180,-0.093
181,-0.01
182,0.168
183,-0.012
184,0.029
185,-0.032
186,0.061
187,-0.002
188,0.044
189,-0.051
190,0.037
191,0.149
192,0.059
193,-0.122
194,0.068
195,0.112
196,0.049
197,0.12
198,0.151
199,0.061
200,-0.098
201,-0.042
202,0.083
203,0.012
204,0.007
205,-0.144
206,0.029
207,-0.022
208,-0.044
209,-0.051
210,-0.098
211,-0.115
212,-0.017
213,0.054
214,-0.054
215,-0.024
216,-0.002
217,-0.02
218,0.076
219,-0.073
220,-0.098
221,-0.063
222,0.029
223,0.015
224,-0.159
225,-0.037
226,-0.039
227,-0.007
228,0.046
229,-0.151
230,0.037
231,-0.085
232,0.046
233,0.076
234,-0.015
235,0.007
236,-0.044
237,0.049
238,-0.042
239,-0.103
240,-0.056
241,-0.073
242,-0.144
243,-0.024
244,0.029
245,-0.107
246,0.029
247,-0.032
248,-0.044
249,0.024
250,-0.017
251,0.083
252,-0.059
253,0.01
254,0.088
255,0.042
256,0.215
257,0.105
258,0.034
259,-0.059
260,-0.059
261,0.132
262,0.034
263,-0.032
264,0.081
265,0.037
266,-0.042
267,-0.039
268,0.083
269,0.059
270,-0.029
271,0.051
272,-0.015
273,-0.059
274,0.037
275,0.149
276,0.01
277,-0.015
278,0.046
279,0.134
280,-0.022
281,-0.09
282,0.059
283,0.076
284,0.012
285,0.015
286,-0.146
287,-0.098
288,-0.02
289,0.032
290,-0.034
291,-0.232
292,-0.066
293,0.107
294,-0.01
295,-0.049
296,-0.015
297,0.022
298,0.134
299,0.037
300,0.007
301,-0.002
302,-0.017
303,0.022
304,-0.02
305,0.054
306,0.056
307,0.002
308,-0.09
309,-0.09
310,0.105
311,0.046
312,0.039
313,-0.029
314,0.0
315,0.039
316,-0.002
317,0.085
318,-0.034
319,-0.012
320,-0.029
321,-0.037
322,0.027
323,-0.024
324,-0.012
325,-0.024
326,-0.056
327,0.007
328,0.005
329,-0.029
330,-0.015
331,-0.042
332,0.156
333,-0.125
334,-0.293
335,0.076
336,-0.044
337,0.183
338,0.127
339,-0.029
340,0.049
341,0.051
342,0.02
343,-0.046
344,0.093
345,0.076
346,-0.027
347,-0.098
348,-0.1
349,-0.017
350,-0.105
351,0.015
352,0.046
353,-0.11
354,-0.027
355,0.0
356,-0.078
357,-0.015
358,0.049
359,-0.002
360,-0.015
361,0.017
362,0.027
363,0.112
364,0.02
365,-0.029
366,0.054
367,0.044
368,0.078
369,0.066
370,0.005
371,-0.024
372,0.088
373,-0.002
374,-0.029
375,0.032
376,0.129
377,0.173
378,0.002
379,0.112
380,0.029
381,0.1
382,0.044
383,-0.034
384,-0.063
385,-0.032
386,-0.002
387,-0.078
388,-0.093
389,-0.037
390,-0.127
391,-0.098
392,-0.024
393,-0.034
394,-0.007
395,-0.022
396,-0.046
397,-0.007
398,0.005
399,0.005
400,-0.02
401,-0.046
402,-0.046
403,0.046
404,-0.071
405,-0.042
406,0.007
407,-0.007
408,-0.054
409,0.02
410,-0.107
411,-0.022
412,-0.002
413,0.098
414,-0.002
415,0.024
416,0.203
417,-0.054
418,0.044
419,0.032
420,0.054
421,0.054
422,0.015
423,0.137
424,0.022
425,-0.066
426,0.002
427,-0.017
428,-0.046
429,-0.049
430,-0.044
431,0.01
432,-0.015
433,-0.042
434,0.012
435,0.056
436,0.027
437,-0.032
438,-0.012
439,0.059
440,0.073
441,0.0
442,-0.042
443,-0.027
444,-0.024
445,-0.002
446,0.049
447,0.056
448,-0.017
449,-0.002
450,-0.059
451,-0.09
452,-0.1
453,0.037
454,0.002
455,0.105
456,0.078
457,-0.049
458,-0.027
459,0.049
460,-0.01
461,-0.093
462,-0.027
463,-0.01
464,-0.068
465,-0.183
466,-0.044
467,-0.027
468,-0.115
469,-0.01
470,-0.098
471,0.007
472,-0.029
473,-0.222
474,-0.142
475,-0.078
476,0.027
477,0.105
478,-0.11
479,-0.085
480,-0.032
481,0.042
482,0.024
483,0.0
484,-0.034
485,0.02
486,-0.081
487,-0.068
488,-0.027
489,0.037
490,0.081
491,-0.024
492,-0.005
493,-0.039
494,-0.027
495,-0.024
496,-0.01
497,0.012
498,0.078
499,0.015
500,0.042
501,0.01
502,0.032
503,-0.063
504,-0.005
505,0.042
506,-0.02
507,-0.068
508,0.015
509,0.044
510,-0.083
511,-0.063
512,-0.039
513,0.015
514,-0.051
515,-0.046
516,-0.029
517,-0.01
518,-0.066
519,-0.068
520,0.085
521,0.156
522,0.024
523,0.09
524,0.015
525,0.068
526,0.054
527,0.002
528,0.093
529,0.051
530,-0.137
531,0.059
532,0.088
533,-0.034
534,-0.107
535,0.022
536,0.1
537,0.002
538,0.093
539,0.146
540,0.002
541,0.071
542,0.056
543,0.01
544,-0.002
545,0.122
546,0.007
547,-0.032
548,-0.01
549,0.042
550,0.007
551,-0.154
552,0.005
553,-0.024
554,-0.024
555,0.002
556,-0.088
557,0.024
558,-0.049
559,0.007
560,-0.012
561,-0.068
562,0.09
563,0.017
564,-0.112
565,0.01
566,-0.071
567,-0.015
568,0.012
569,-0.051
570,-0.01
571,-0.027
572,-0.054
573,0.034
574,-0.081
575,-0.146
576,-0.149
577,0.049
578,0.024
579,-0.046
580,0.066
581,0.056
582,-0.081
583,0.056
584,0.078
585,0.093
586,0.103
587,0.015
588,0.02
589,-0.029
590,-0.024
591,0.056
592,-0.015
593,-0.066
594,-0.059
595,-0.107
596,-0.037
597,-0.095
598,-0.068
599,-0.076
600,0.049
601,-0.076
602,-0.107
603,0.039
604,0.042
605,-0.054
606,-0.029
607,0.032
608,0.103
609,0.0
610,0.034
611,0.061
612,-0.078
613,0.056
614,0.1
615,0.073
616,-0.002
617,0.09
618,0.071
619,-0.005
620,0.012
621,0.09
622,0.103
623,0.11
624,0.129
625,0.076
626,0.037
627,-0.095
628,-0.056
629,-0.044
630,0.005
631,-0.022
632,-0.054
633,-0.034
634,-0.032
635,-0.12
636,-0.059
637,-0.029
638,-0.066
639,-0.002
640,-0.01
641,0.0
642,-0.027
643,-0.063
644,0.078
645,-0.032
646,-0.046
647,-0.015
648,-0.051
649,-0.007
650,-0.056
651,-0.051
652,0.01
653,-0.032
654,-0.076
655,0.046
656,-0.027
657,0.007
658,-0.068
659,0.081
660,0.085
661,-0.037
662,0.007
663,0.066
664,0.066
665,0.054
666,0.044
667,-0.01
668,0.076
669,-0.02
670,-0.007
671,-0.1
672,-0.122
673,0.029
674,0.042
675,-0.044
676,-0.059
677,-0.022
678,0.071
679,0.022
680,-0.071
681,0.068
682,0.063
683,0.049
684,0.105
685,0.029
686,0.034
687,0.015
688,0.032
689,-0.02
690,0.012
691,-0.012
692,0.01
693,-0.078
694,-0.093
695,-0.005
696,0.022
697,0.042
698,-0.066
699,-0.024
700,0.034
701,0.103
702,0.105
703,0.02
704,0.078
705,0.059
706,-0.005
707,-0.012
708,0.039
709,-0.015
710,0.024
711,0.022
712,-0.017
713,-0.005
714,0.022
715,0.054
716,-0.122
717,-0.042
718,0.034
719,-0.02
720,0.032
721,0.015
722,-0.015
723,-0.027
724,-0.061
725,0.034
726,0.02
727,-0.029
728,-0.034
729,-0.034
730,0.034
731,-0.042
732,-0.01
733,0.012
734,-0.034
735,0.044
736,-0.059
737,-0.11
738,0.056
739,0.022
740,-0.037
741,-0.132
742,-0.117
743,0.01
744,0.017
745,-0.083
746,-0.046
747,0.02
748,-0.01
749,-0.029
750,-0.051
751,0.039
752,-0.007
753,-0.005
754,-0.09
755,-0.168
756,-0.042
757,-0.076
758,-0.022
759,0.044
760,-0.022
761,-0.066
762,0.034
763,0.066
764,0.029
765,-0.02
766,0.017
767,0.088
768,-0.022
769,-0.002
770,0.024
771,-0.017
772,0.017
773,-0.088
774,0.212
775,0.063
776,-0.037
777,0.146
778,0.054
779,-0.181
780,-0.063
781,-0.024
782,0.259
783,-0.166
784,-0.029
785,0.154
786,-0.005
787,-0.068
788,0.032
789,0.081
790,0.127
791,0.007
792,0.044
793,0.002
794,0.029
795,0.049
796,-0.059
797,-0.061
798,-0.046
799,-0.054
800,0.007
801,0.0
802,0.0
803,0.11
804,0.012
805,-0.017
806,-0.049
807,-0.005
808,0.022
809,0.056
810,-0.063
811,0.029
812,-0.083
813,-0.103
814,0.037
815,-0.073
816,-0.093
817,-0.093
818,-0.112
819,-0.085
820,-0.056
821,0.024
822,-0.017
823,0.081
824,0.015
825,0.02
826,0.1
827,0.027
828,-0.039
829,0.076
830,0.056
831,-0.024
832,-0.081
833,-0.146
834,-0.066
835,0.015
836,-0.073
837,-0.051
838,-0.01
839,-0.112
840,-0.066
841,-0.017
842,-0.066
843,0.02
844,-0.073
845,-0.042
846,0.049
847,0.117
848,0.024
849,-0.007
850,-0.051
851,0.022
852,-0.039
853,0.007
854,-0.007
855,-0.049
856,-0.054
857,0.071
858,0.029
859,-0.134
860,-0.059
861,0.085
862,0.095
863,0.012
864,-0.154
865,-0.046
866,0.078
867,0.137
868,0.056
869,-0.007
870,0.107
871,0.042
872,0.09
873,0.017
874,-0.054
