,0.042.1
0,0.042
1,0.054
2,-0.022
3,-0.063
4,-0.042
5,0.017
6,-0.002
7,0.088
8,0.005
9,-0.024
10,0.015
11,0.01
12,0.115
13,-0.012
14,0.022
15,0.046
16,-0.049
17,0.012
18,0.015
19,-0.002
20,0.059
21,-0.039
22,-0.073
23,-0.012
24,-0.049
25,0.0
26,0.044
27,-0.078
28,0.0
29,0.046
30,0.059
31,0.0
32,-0.039
33,0.022
34,0.061
35,-0.005
36,0.0
37,-0.029
38,0.029
39,-0.017
40,0.012
41,0.183
42,-0.115
43,-0.02
44,0.068
45,0.037
46,0.056
47,0.127
48,0.09
49,0.205
50,0.134
51,0.193
52,0.132
53,0.032
54,0.098
55,0.059
56,0.139
57,0.151
58,0.049
59,0.024
60,-0.017
61,-0.042
62,0.039
63,0.049
64,0.015
65,0.002
66,0.039
67,0.068
68,-0.044
69,-0.129
70,-0.078
71,-0.002
72,0.0
73,-0.002
74,0.056
75,-0.027
76,-0.088
77,-0.054
78,0.029
79,-0.039
80,0.112
81,-0.022
82,-0.103
83,-0.024
84,-0.078
85,0.032
86,-0.015
87,0.098
88,0.059
89,0.122
90,0.071
91,0.066
92,0.044
93,0.032
94,0.007
95,0.039
96,-0.049
97,-0.059
98,-0.015
99,-0.12
100,-0.088
101,0.005
102,-0.054
103,-0.12
104,-0.024
105,0.039
106,-0.015
107,0.02
108,0.049
109,0.068
110,0.02
111,0.02
112,-0.046
113,0.012
114,0.09
115,0.107
116,-0.032
117,-0.063
118,-0.01
119,-0.144
120,-0.125
121,-0.056
122,-0.027
123,-0.044
124,-0.125
125,-0.042
126,-0.012
127,-0.071
128,-0.129
129,0.015
130,-0.012
131,-0.059
132,0.049
133,0.076
134,0.012
135,0.078
136,0.034
137,-0.09
138,-0.037
139,-0.066
140,-0.117
141,-0.173
142,-0.095
143,-0.049
144,-0.049
145,0.02
146,0.076
147,0.015
148,-0.02
149,0.027
150,0.068
151,-0.005
152,-0.044
153,0.1
154,0.054
155,-0.039
156,-0.125
157,-0.076
158,-0.007
159,-0.012
