,-0.078
0,-0.032
1,-0.085
2,0.093
3,0.044
4,0.02
5,0.088
6,0.02
7,-0.029
8,-0.098
9,-0.039
10,0.188
11,0.115
12,-0.085
13,-0.059
14,-0.002
15,-0.09
16,0.0
17,0.002
18,0.103
19,0.054
20,0.039
21,-0.098
22,-0.105
23,0.176
24,0.054
25,0.002
26,-0.125
27,0.027
28,0.151
29,0.088
30,0.183
31,-0.063
32,-0.066
33,0.088
34,0.161
35,0.051
36,-0.024
37,-0.032
38,0.071
39,0.134
40,-0.007
41,-0.01
42,0.032
43,-0.002
44,-0.129
45,-0.063
46,-0.061
47,-0.032
48,0.046
49,0.024
50,0.044
51,-0.073
52,-0.125
53,-0.098
54,0.017
55,0.105
56,0.1
57,-0.103
58,-0.051
59,0.073
60,0.061
61,0.061
62,-0.12
63,-0.066
64,0.146
65,-0.027
66,-0.149
67,-0.188
68,-0.085
69,0.073
70,0.051
71,-0.037
72,-0.066
73,-0.054
74,0.134
75,0.093
76,-0.032
77,-0.024
78,0.056
79,0.154
80,-0.01
81,-0.024
82,-0.032
83,0.037
84,-0.054
85,-0.098
86,-0.093
87,-0.103
88,-0.01
89,-0.034
90,-0.129
91,-0.098
92,0.054
93,0.044
94,-0.063
95,0.073
96,0.139
97,0.015
98,-0.078
99,-0.039
100,-0.054
101,0.139
102,0.166
103,0.012
104,-0.02
105,-0.068
106,-0.076
107,-0.107
108,-0.103
109,-0.063
110,-0.078
111,-0.071
112,0.024
113,-0.085
114,-0.024
115,0.005
116,0.083
117,0.044
118,-0.015
119,0.09
120,0.042
121,-0.076
122,0.017
123,0.076
124,0.125
125,0.098
126,0.024
127,0.017
128,0.01
129,-0.059
130,-0.032
131,0.01
132,0.015
133,0.134
134,0.078
135,0.02
136,-0.044
137,0.039
138,0.11
139,0.076
140,0.083
141,0.061
142,0.066
143,0.015
144,0.01
145,-0.049
146,0.0
147,-0.015
148,-0.051
149,-0.168
150,-0.054
151,0.095
152,0.103
153,0.195
154,-0.027
155,-0.259
156,0.005
157,0.259
158,0.159
159,-0.12
160,-0.01
161,0.068
162,0.117
163,0.022
164,-0.042
165,0.002
166,0.11
167,0.107
168,-0.024
169,-0.081
170,0.063
171,0.149
172,0.088
173,-0.085
174,0.127
175,0.0
176,0.049
177,0.056
178,0.022
179,0.061
180,-0.061
181,-0.005
182,0.037
183,0.056
184,0.01
185,0.044
186,-0.078
187,-0.002
188,-0.107
189,0.034
190,-0.005
191,-0.059
192,0.076
193,0.078
194,-0.056
195,-0.076
196,0.181
197,0.166
198,0.034
199,-0.1
200,0.085
201,0.149
202,-0.042
203,-0.073
204,-0.068
205,-0.046
206,0.032
207,0.029
208,-0.017
209,-0.142
210,-0.012
211,-0.029
212,-0.12
213,-0.112
214,0.017
215,0.034
216,-0.002
217,0.02
218,0.01
219,0.056
220,0.1
221,-0.037
222,-0.132
223,0.042
224,0.144
225,0.022
226,-0.056
227,0.0
228,-0.078
229,-0.151
230,-0.088
231,-0.139
232,-0.054
233,-0.063
234,0.051
235,-0.007
236,-0.076
237,-0.063
238,0.034
239,0.034
240,0.032
241,-0.132
242,-0.137
243,-0.054
244,0.093
245,0.159
246,-0.056
247,-0.178
248,-0.051
249,0.022
250,-0.022
251,-0.054
252,-0.093
253,0.088
254,0.085
255,0.105
256,0.068
257,-0.044
258,-0.1
259,-0.037
260,-0.02
261,-0.081
262,0.061
263,0.146
264,0.071
265,-0.042
266,-0.032
267,0.012
268,-0.078
269,0.056
270,-0.012
271,0.029
272,0.022
273,-0.12
274,-0.022
275,0.01
276,-0.032
277,-0.017
278,0.073
279,-0.007
280,0.11
281,0.02
282,-0.081
283,0.059
284,0.105
285,0.071
286,-0.12
287,-0.115
288,-0.054
289,0.0
290,-0.007
291,0.02
292,-0.142
293,-0.063
294,-0.015
295,-0.051
296,-0.022
297,0.0
298,0.168
299,-0.017
300,-0.007
301,-0.042
302,0.027
303,-0.007
304,-0.083
305,-0.059
306,-0.066
307,-0.024
308,-0.037
309,-0.042
310,-0.024
311,0.071
312,0.061
313,-0.154
314,0.11
315,-0.037
316,0.007
317,0.1
318,0.066
319,0.19
320,0.107
321,-0.007
322,0.073
323,-0.1
324,-0.02
325,-0.002
326,-0.088
327,-0.071
328,-0.088
329,-0.173
330,0.068
331,0.12
332,0.125
333,-0.103
334,-0.112
335,0.024
336,0.022
337,-0.017
338,0.073
339,-0.051
340,-0.002
341,0.068
342,0.015
343,0.066
344,0.107
345,0.032
346,0.034
347,0.117
348,-0.017
349,0.002
350,-0.098
351,-0.054
352,-0.024
353,-0.015
354,-0.059
355,-0.142
356,0.029
357,-0.017
358,-0.002
359,-0.005
360,-0.034
361,-0.027
362,0.095
