,-0.027
0,-0.051
1,0.044
2,-0.151
3,-0.076
4,-0.154
5,-0.088
6,-0.027
7,-0.015
8,0.022
9,0.005
10,-0.01
11,-0.076
12,-0.051
13,-0.093
14,-0.017
15,-0.007
16,-0.01
17,-0.027
18,0.007
19,0.046
20,0.051
21,0.012
22,-0.142
23,-0.068
24,-0.076
25,0.037
26,-0.049
27,-0.09
28,-0.098
29,-0.107
30,-0.073
31,-0.066
32,-0.007
33,-0.103
34,-0.1
35,-0.029
36,-0.054
37,-0.049
38,-0.017
39,-0.037
40,0.024
41,0.042
42,0.017
43,0.095
44,0.024
45,0.037
46,-0.085
47,-0.042
48,0.037
49,-0.022
50,0.054
51,0.056
52,0.088
53,0.073
54,-0.129
55,0.024
56,0.059
57,-0.044
58,0.034
59,0.022
60,0.076
61,0.051
62,-0.085
63,-0.071
64,0.039
65,0.12
66,-0.005
67,-0.039
68,0.037
69,0.056
70,0.063
71,0.017
72,-0.09
73,-0.063
74,0.002
75,-0.007
76,0.015
77,0.015
78,0.0
79,-0.012
80,-0.056
81,0.039
82,0.134
83,0.027
84,-0.024
85,0.02
86,-0.034
87,-0.09
88,-0.071
89,-0.103
90,-0.154
91,-0.11
92,0.073
93,0.029
94,-0.103
95,-0.027
96,-0.007
97,-0.01
98,0.01
99,-0.015
100,0.012
101,0.02
102,-0.027
103,0.007
104,-0.11
105,-0.022
106,0.042
107,-0.037
108,-0.007
109,0.002
110,-0.107
111,-0.127
112,-0.085
113,-0.039
114,0.046
115,-0.056
116,0.029
117,-0.015
118,-0.017
119,0.029
120,0.103
121,0.044
122,-0.027
123,0.056
124,0.081
125,0.098
126,0.027
127,-0.005
128,0.042
129,0.037
130,0.073
131,0.022
132,-0.024
133,0.076
134,-0.015
135,0.088
136,0.139
137,0.051
138,0.066
139,0.042
140,0.156
141,0.042
142,-0.002
143,0.149
144,0.081
145,-0.059
146,-0.093
147,0.044
148,0.088
149,0.002
150,0.022
151,0.032
152,0.002
153,0.034
154,0.002
155,0.007
156,0.078
157,-0.022
158,-0.076
159,-0.049
160,0.034
161,0.066
162,-0.005
163,0.139
164,0.017
165,0.044
166,0.032
167,0.015
168,-0.046
169,-0.007
170,0.059
171,0.029
172,0.017
173,0.061
174,0.073
175,-0.007
176,-0.068
177,-0.027
178,-0.059
179,0.022
180,-0.056
181,0.037
182,0.059
183,-0.044
184,-0.034
185,0.0
186,-0.059
187,-0.073
188,-0.059
189,-0.046
190,0.044
191,-0.005
192,0.049
193,0.066
194,-0.095
195,-0.02
196,0.051
197,0.061
198,0.051
199,0.103
200,0.093
201,-0.007
202,0.066
203,0.083
204,-0.1
205,0.012
206,0.051
207,0.039
208,-0.039
209,0.017
210,0.005
211,0.081
212,0.022
213,0.051
214,0.015
215,-0.032
216,0.215
217,0.032
218,-0.054
219,0.149
220,0.105
221,0.056
222,-0.073
223,-0.032
224,0.063
225,0.039
226,-0.02
227,0.046
228,0.049
229,-0.076
230,0.0
231,0.078
232,-0.081
233,-0.063
234,0.007
235,0.132
236,0.049
237,0.042
238,0.073
239,0.071
240,0.01
241,0.081
242,0.254
243,0.007
244,-0.088
245,0.132
246,0.022
247,-0.066
248,-0.015
249,0.066
250,0.037
251,-0.112
252,0.022
253,0.168
254,-0.042
255,-0.061
256,0.034
257,-0.054
258,-0.007
259,-0.037
260,0.056
261,0.005
262,-0.107
263,-0.015
264,-0.071
265,0.088
266,-0.02
267,-0.081
268,-0.039
269,-0.042
270,-0.034
271,-0.005
272,-0.063
273,-0.095
274,-0.024
275,-0.027
276,0.088
277,-0.088
278,-0.076
279,0.159
280,0.029
281,-0.132
282,0.002
283,0.071
284,-0.046
285,-0.112
286,-0.088
287,0.071
288,0.01
289,0.01
290,0.02
291,-0.11
292,-0.049
293,0.007
294,0.044
295,0.017
296,0.037
297,0.027
298,0.088
299,0.144
300,0.002
301,0.054
302,0.09
303,0.09
304,-0.012
305,-0.056
306,0.081
307,0.01
308,-0.007
309,0.078
310,-0.125
311,-0.022
312,0.054
313,0.051
314,0.022
315,-0.037
316,0.032
317,0.105
318,0.054
319,0.115
320,0.11
321,-0.024
322,0.081
323,-0.081
324,-0.068
325,-0.044
326,-0.015
327,-0.039
328,0.007
329,-0.088
330,0.002
331,0.044
332,-0.049
333,-0.11
334,-0.107
335,-0.049
336,0.095
337,-0.137
338,-0.178
339,0.017
340,-0.034
341,-0.005
342,-0.078
343,-0.005
344,0.115
345,0.032
346,-0.073
347,-0.149
348,-0.117
349,-0.032
350,-0.088
351,-0.149
352,-0.115
353,-0.081
354,-0.02
355,-0.042
356,-0.083
357,-0.081
