,0.005.1
0,-0.09
1,-0.127
2,0.017
3,-0.093
4,-0.085
5,-0.085
6,-0.032
7,-0.071
8,-0.159
9,-0.056
10,0.056
11,0.024
12,-0.042
13,-0.127
14,0.022
15,0.073
16,-0.073
17,-0.059
18,-0.012
19,0.073
20,0.02
21,-0.081
22,0.022
23,-0.015
24,-0.071
25,-0.054
26,-0.132
27,-0.076
28,-0.076
29,-0.012
30,0.034
31,0.039
32,-0.046
33,0.159
34,0.049
35,0.02
36,0.112
37,0.186
38,0.034
39,0.09
40,-0.024
41,0.071
42,0.051
43,-0.02
44,0.01
45,0.022
46,0.068
47,-0.049
48,-0.083
49,-0.01
50,-0.01
51,-0.027
52,0.044
53,0.027
54,-0.049
55,-0.083
56,0.017
57,0.137
58,0.151
59,0.042
60,0.105
61,0.02
62,-0.046
63,0.0
64,0.017
65,-0.056
66,-0.027
67,-0.066
68,-0.01
69,-0.005
70,0.093
71,-0.073
72,-0.081
73,-0.01
74,0.005
75,0.103
76,-0.012
77,-0.042
78,-0.054
79,0.083
80,0.093
81,-0.098
82,-0.098
83,-0.02
84,0.059
85,-0.081
86,-0.049
87,0.032
88,-0.01
89,0.029
90,-0.081
91,-0.115
92,0.017
93,0.01
94,-0.015
95,0.054
96,0.051
97,0.015
98,-0.063
99,-0.039
100,0.012
101,-0.068
102,-0.027
103,0.034
104,-0.156
105,-0.161
106,-0.078
107,-0.134
108,-0.146
109,-0.068
110,-0.088
111,0.012
112,-0.01
113,-0.049
114,0.005
115,-0.103
116,-0.117
117,-0.024
118,0.032
119,0.0
120,-0.2
121,-0.056
122,0.01
123,-0.02
124,-0.046
125,0.037
126,0.01
127,-0.137
128,-0.095
129,0.015
130,0.022
131,-0.061
132,-0.107
133,-0.081
134,-0.071
135,0.044
136,-0.015
137,0.098
138,-0.044
139,0.007
140,-0.022
141,-0.132
142,-0.037
143,0.044
144,0.076
145,-0.039
146,0.007
147,0.12
148,0.183
149,0.042
150,-0.042
151,-0.039
152,-0.01
153,0.032
154,0.12
155,0.154
156,0.168
157,0.061
158,0.078
159,0.125
160,-0.012
161,0.02
162,0.029
163,0.022
164,-0.037
165,-0.12
166,-0.078
167,-0.051
168,-0.149
169,-0.076
170,-0.039
171,-0.107
172,0.002
173,-0.073
174,-0.088
175,-0.042
176,-0.027
177,-0.049
178,-0.088
179,0.002
180,-0.071
181,0.024
182,0.032
183,-0.081
184,-0.027
185,-0.056
186,-0.059
187,-0.044
188,0.083
189,0.107
190,-0.051
191,-0.098
192,-0.007
193,-0.039
194,-0.122
195,-0.024
196,0.02
197,-0.007
198,-0.073
199,0.034
200,-0.032
201,-0.066
202,0.039
203,0.005
204,0.039
205,0.027
206,0.034
207,-0.017
208,-0.037
209,0.056
210,-0.01
211,-0.037
212,-0.061
213,0.015
214,0.115
215,0.066
216,0.051
217,0.081
218,-0.059
219,0.09
220,0.022
221,0.027
222,-0.007
223,-0.002
224,0.039
225,0.024
226,-0.007
227,-0.007
228,-0.107
229,-0.061
230,0.186
231,0.015
232,-0.005
233,-0.076
234,-0.09
235,0.1
236,-0.056
237,0.007
238,0.129
239,-0.039
240,-0.017
241,0.056
242,-0.024
243,-0.032
244,-0.066
245,0.02
246,-0.029
247,-0.225
248,0.049
249,-0.12
250,-0.015
251,0.002
252,-0.125
253,-0.015
254,0.142
255,-0.154
256,-0.059
257,0.032
258,0.037
259,0.027
260,-0.139
261,-0.02
262,0.073
263,-0.046
264,-0.095
265,-0.19
266,0.024
267,-0.095
268,-0.117
269,-0.046
270,-0.071
271,0.012
272,-0.176
273,-0.12
274,-0.081
275,0.005
276,-0.037
277,-0.015
278,0.034
279,0.032
280,0.056
281,-0.098
282,-0.02
283,0.044
284,-0.059
285,-0.015
286,-0.049
287,0.037
288,0.049
289,0.007
290,-0.044
291,-0.022
292,0.029
293,-0.024
294,0.056
295,0.024
296,0.085
297,-0.032
298,0.024
299,0.005
300,-0.044
301,-0.007
302,0.015
303,0.017
304,-0.059
305,0.044
306,-0.034
307,0.173
308,0.103
309,-0.044
310,-0.09
311,0.044
312,0.024
313,0.095
314,0.127
315,0.164
316,0.054
317,-0.034
318,0.125
319,0.073
320,-0.002
321,0.115
322,0.171
323,0.144
324,0.095
325,0.037
326,0.037
327,-0.139
328,-0.103
329,0.012
330,0.037
331,0.046
332,-0.061
333,0.061
334,-0.037
335,-0.056
336,0.066
337,-0.024
338,0.012
339,0.183
340,-0.007
341,-0.01
342,0.056
343,0.068
344,0.205
345,-0.027
346,0.024
347,0.005
348,-0.051
349,0.073
350,0.154
351,-0.115
352,-0.183
353,0.088
354,0.071
355,-0.247
356,-0.103
357,0.054
358,0.015
359,-0.066
360,0.051
361,0.083
362,-0.022
363,-0.083
364,0.144
365,0.1
366,-0.059
367,0.002
368,-0.068
369,-0.063
370,0.005
371,-0.12
372,-0.012
373,0.093
374,-0.017
375,0.044
376,0.007
377,-0.02
378,-0.029
379,0.144
380,0.081
381,0.046
382,0.02
383,0.032
384,-0.056
385,0.081
386,-0.01
387,0.01
388,0.078
389,-0.017
390,-0.029
391,-0.085
392,0.024
393,0.122
394,0.002
395,0.059
396,-0.02
397,0.093
398,-0.012
399,0.015
400,-0.059
401,-0.017
402,0.012
403,0.012
404,0.022
405,-0.11
406,0.105
407,0.002
408,0.015
409,-0.024
410,-0.024
411,-0.059
412,-0.017
413,0.027
414,0.134
415,0.059
416,-0.056
417,-0.09
418,0.073
419,-0.012
420,0.002
421,0.11
422,0.024
423,0.024
424,-0.034
425,0.073
426,-0.049
427,0.186
428,0.032
429,0.078
430,0.12
431,0.042
432,-0.2
433,-0.105
434,0.068
435,0.261
436,-0.195
437,-0.227
438,0.056
439,0.022
440,-0.056
441,0.085
442,0.071
443,0.059
444,-0.151
445,-0.044
446,0.015
447,-0.127
448,0.107
449,0.015
450,-0.005
451,-0.039
452,0.029
453,0.032
454,0.054
455,-0.022
456,-0.015
457,-0.015
458,0.066
459,-0.007
460,-0.007
461,0.09
462,0.088
463,-0.073
464,0.022
465,-0.034
466,0.042
467,-0.012
468,-0.1
469,-0.024
470,-0.063
471,-0.063
472,0.061
473,-0.024
474,-0.103
475,-0.083
476,-0.171
477,-0.063
478,0.068
479,-0.034
480,-0.029
481,0.061
482,0.1
483,0.027
484,0.024
485,0.032
486,-0.049
487,0.012
488,-0.088
489,0.088
490,0.027
491,-0.088
492,-0.002
493,-0.061
494,-0.09
495,-0.039
496,-0.054
497,-0.081
498,0.085
499,0.051
500,-0.085
501,-0.098
502,-0.01
503,-0.017
504,0.071
505,0.115
506,0.012
507,-0.083
508,-0.078
509,-0.037
510,-0.073
511,-0.049
512,-0.056
513,-0.034
514,-0.044
515,0.042
516,-0.078
517,-0.059
518,0.017
519,-0.059
520,-0.022
521,-0.005
522,0.049
523,-0.039
524,0.042
525,0.09
526,-0.059
527,-0.027
528,0.024
529,0.039
530,-0.083
531,-0.1
532,-0.012
533,-0.034
534,-0.127
535,-0.027
536,-0.066
537,-0.012
538,-0.056
539,-0.115
540,0.034
541,0.002
542,-0.022
543,-0.042
544,0.139
545,0.073
546,0.02
547,0.029
548,-0.037
549,0.002
550,0.044
551,-0.01
552,0.039
553,0.02
554,0.061
555,-0.059
556,0.024
557,0.061
558,0.125
559,0.034
560,0.039
561,0.032
562,0.044
563,0.007
564,0.054
565,0.051
566,-0.022
567,-0.076
568,-0.049
569,-0.083
570,-0.005
571,0.007
572,-0.076
573,-0.012
574,-0.032
575,-0.073
576,-0.046
577,-0.129
578,-0.049
579,0.159
580,-0.098
581,0.046
582,0.098
583,0.068
584,0.037
585,-0.032
586,0.027
587,0.012
588,-0.09
589,-0.044
590,-0.061
591,0.015
592,-0.039
593,-0.159
594,-0.078
595,-0.09
596,-0.068
597,0.029
598,-0.012
599,-0.066
600,0.059
601,-0.098
602,-0.015
603,0.039
604,-0.042
605,-0.012
606,-0.02
607,0.027
608,0.029
609,-0.032
610,-0.005
611,0.015
612,0.039
613,-0.09
614,-0.083
615,-0.049
616,-0.059
617,-0.054
618,0.034
619,-0.027
620,-0.029
621,0.012
622,0.11
623,0.098
624,0.02
625,0.029
626,0.085
627,0.042
628,0.029
629,0.042
630,0.049
631,0.083
632,-0.02
633,0.002
634,-0.046
635,0.022
636,0.005
637,-0.068
638,0.054
639,0.076
