,0.103.1
0,-0.02
1,-0.022
2,-0.063
3,0.022
4,0.11
5,0.042
6,0.037
7,0.061
8,0.0
9,-0.032
10,-0.054
11,-0.039
12,0.017
13,-0.046
14,0.056
15,0.01
16,0.02
17,0.081
18,-0.027
19,-0.017
20,0.015
21,-0.037
22,0.039
23,0.19
24,0.144
25,0.032
26,0.032
27,0.107
28,0.181
29,0.061
30,0.066
31,-0.012
32,-0.002
33,0.085
34,0.046
35,0.024
36,-0.029
37,-0.134
38,-0.024
39,-0.051
40,-0.002
41,-0.005
42,0.034
43,0.066
44,0.032
45,-0.002
46,0.056
47,0.071
48,0.02
49,0.002
50,0.112
51,0.095
52,0.01
53,-0.002
54,0.034
55,-0.054
56,-0.005
57,-0.024
58,-0.073
59,-0.012
60,-0.051
61,0.02
62,0.002
63,-0.059
64,-0.002
65,0.056
66,0.029
67,-0.012
68,-0.09
69,0.029
70,0.063
71,-0.039
72,-0.066
73,-0.063
74,0.002
75,-0.032
76,-0.149
77,-0.151
78,-0.017
79,-0.01
80,-0.12
81,0.015
82,0.044
83,0.005
84,0.049
85,0.002
86,0.024
87,-0.034
88,0.061
89,0.037
90,0.054
91,-0.015
92,-0.044
93,0.0
94,0.188
95,-0.032
96,-0.12
97,-0.078
98,0.032
99,0.054
100,-0.061
101,0.034
102,0.208
103,0.049
104,0.024
105,0.022
106,0.02
107,0.149
108,0.029
109,0.049
110,-0.017
111,0.0
112,0.024
113,-0.042
114,-0.046
115,-0.068
116,-0.034
117,-0.002
118,-0.059
119,0.0
120,-0.081
121,0.042
122,-0.015
123,-0.034
124,0.012
125,0.061
126,0.081
127,0.073
128,0.107
129,0.122
130,0.066
131,-0.051
132,-0.034
133,0.144
134,0.127
135,-0.173
136,-0.146
137,-0.159
138,-0.022
139,-0.042
140,-0.183
141,-0.161
142,-0.024
143,0.117
144,0.103
145,-0.088
146,0.081
147,0.09
148,0.071
149,-0.024
150,-0.095
151,0.017
152,0.049
153,0.073
154,0.029
155,-0.029
156,0.01
157,-0.051
158,-0.161
159,-0.061
160,-0.015
161,-0.117
162,-0.093
163,-0.083
164,-0.051
165,0.105
166,-0.059
167,-0.107
168,-0.015
169,-0.005
170,0.002
