,0.051.1
0,0.093
1,0.088
2,-0.01
3,0.002
4,0.059
5,0.022
6,-0.107
7,-0.032
8,0.017
9,-0.042
10,-0.063
11,0.0
12,0.015
13,-0.046
14,-0.054
15,0.076
16,-0.015
17,-0.056
18,0.059
19,-0.01
20,-0.049
21,-0.098
22,0.015
23,-0.007
24,-0.139
25,-0.137
26,0.046
27,-0.012
28,-0.134
29,-0.103
30,-0.122
31,-0.061
32,0.076
33,-0.002
34,-0.005
35,0.066
36,-0.01
37,-0.007
38,0.032
39,0.0
40,-0.081
41,-0.015
42,0.015
43,-0.029
44,0.059
45,-0.02
46,-0.061
47,-0.046
48,-0.027
49,-0.098
50,-0.12
51,-0.061
52,-0.017
53,-0.017
54,0.032
55,0.09
56,0.076
57,0.029
58,0.037
59,0.037
60,0.02
61,0.066
62,0.022
63,-0.076
64,-0.061
65,0.027
66,-0.005
67,-0.051
68,-0.015
69,-0.132
70,-0.032
71,-0.049
72,-0.071
73,-0.059
74,-0.017
75,0.034
76,-0.032
77,0.007
78,0.083
79,0.056
80,0.005
81,0.083
82,-0.01
83,-0.083
84,0.005
85,0.024
86,-0.02
87,0.005
88,0.083
89,-0.024
90,0.039
91,0.042
92,0.017
93,-0.005
94,-0.012
95,-0.039
96,0.029
97,0.098
98,0.032
99,0.085
100,0.049
101,0.132
102,0.083
103,-0.002
104,0.1
105,0.044
106,-0.012
107,0.022
108,-0.002
109,-0.034
110,-0.081
111,-0.068
112,-0.056
113,-0.063
114,-0.093
115,0.039
116,0.127
117,-0.051
118,-0.039
119,0.137
120,0.134
121,0.042
122,0.071
123,0.022
124,0.051
125,0.029
126,0.081
127,0.037
128,-0.073
129,-0.129
130,0.098
131,-0.017
132,-0.173
133,0.0
134,-0.012
135,-0.037
136,-0.029
137,0.056
138,0.007
139,-0.022
140,0.068
141,0.146
142,0.029
143,0.037
144,0.156
145,-0.054
146,0.042
147,0.049
148,0.007
149,0.005
150,-0.051
151,-0.085
152,0.071
153,-0.017
154,-0.076
155,-0.015
156,0.005
157,0.061
158,0.022
159,0.132
160,-0.024
161,-0.024
162,0.11
163,0.078
164,-0.027
165,0.027
166,0.134
167,0.012
168,-0.027
169,0.015
170,0.051
171,-0.005
172,-0.073
173,0.017
174,-0.037
175,-0.051
176,0.012
177,0.029
178,-0.044
179,-0.046
180,0.046
181,0.085
182,-0.034
183,-0.017
184,0.107
185,0.024
186,-0.066
187,0.01
188,0.046
189,-0.076
190,-0.012
191,0.059
192,-0.022
193,-0.095
194,-0.081
195,0.093
196,0.024
197,-0.1
198,0.01
199,0.024
200,0.015
201,-0.005
202,-0.007
203,0.034
204,0.029
205,0.049
206,-0.037
207,-0.066
208,-0.088
209,-0.1
210,-0.073
211,-0.037
212,-0.015
213,-0.02
214,-0.027
215,-0.078
216,0.0
217,0.051
218,-0.027
219,-0.088
220,0.017
221,0.012
222,0.198
223,0.073
