,0.054
0,0.042
1,0.125
2,0.046
3,0.005
4,0.02
5,0.005
6,0.017
7,-0.01
8,-0.012
9,-0.051
10,-0.09
11,0.088
12,0.01
13,-0.049
14,0.0
15,-0.042
16,0.095
17,-0.046
18,0.063
19,0.037
20,-0.039
21,-0.049
22,-0.002
23,-0.034
24,-0.049
25,-0.015
26,0.042
27,-0.017
28,-0.088
29,-0.056
30,-0.027
31,-0.049
32,0.039
33,0.081
34,0.093
35,0.007
36,0.066
37,0.029
38,0.09
39,0.073
40,-0.027
41,-0.051
42,0.117
43,0.12
44,-0.059
45,-0.032
46,0.007
47,-0.029
48,0.01
49,-0.059
50,-0.049
51,-0.037
52,-0.122
53,0.01
54,0.071
55,-0.063
56,-0.034
57,-0.007
58,0.076
59,0.098
60,0.046
61,0.015
62,-0.005
63,-0.034
64,0.032
65,0.081
66,-0.005
67,0.007
68,0.0
69,0.085
70,0.01
71,-0.017
72,-0.024
73,-0.051
74,0.061
75,0.056
76,0.09
77,0.029
78,-0.144
79,-0.061
80,0.063
81,0.0
82,0.068
83,-0.088
84,-0.012
85,0.137
86,0.11
87,0.095
88,0.081
89,0.037
90,-0.005
91,0.098
92,0.02
93,0.046
94,0.056
95,-0.01
96,0.066
97,0.098
98,-0.017
99,-0.022
100,-0.081
101,-0.007
102,0.061
103,0.071
104,-0.093
105,-0.149
106,-0.063
107,-0.034
108,0.09
109,0.073
110,-0.01
111,0.029
112,0.078
113,0.149
114,0.115
115,0.068
116,0.059
117,0.046
118,0.083
119,0.061
120,0.076
121,-0.063
122,0.039
123,0.017
124,-0.037
125,-0.117
126,-0.105
127,-0.107
128,-0.037
129,-0.027
130,-0.1
131,-0.105
132,0.034
133,0.061
134,-0.046
135,-0.095
136,-0.007
137,0.171
138,0.042
139,0.029
140,-0.039
141,0.022
142,0.032
143,0.015
144,-0.068
145,-0.095
146,0.027
147,-0.078
148,-0.066
149,0.037
150,0.061
151,0.078
152,0.1
153,0.122
154,0.12
155,0.049
156,0.051
157,0.151
158,0.129
159,0.085
160,0.142
161,0.039
162,0.078
163,0.12
164,0.02
165,0.005
166,-0.034
167,0.098
168,0.09
169,0.01
170,-0.007
171,-0.02
172,0.066
173,-0.007
174,0.034
175,0.134
176,0.032
177,0.002
178,0.044
179,0.054
180,0.044
181,-0.027
182,-0.054
183,0.007
184,0.085
185,-0.042
186,-0.081
187,0.005
188,0.046
189,-0.007
190,-0.007
191,-0.076
192,0.054
193,0.105
194,0.012
195,0.02
196,0.01
197,0.093
198,0.112
199,0.054
200,0.032
201,0.049
202,0.024
203,-0.027
204,0.012
205,0.063
206,0.081
207,-0.037
208,0.01
209,-0.02
210,-0.022
211,0.022
212,-0.034
213,0.029
214,-0.012
215,0.046
216,0.061
217,0.029
218,0.02
219,0.012
220,0.032
221,0.049
222,0.029
223,-0.039
224,0.051
225,-0.063
226,-0.078
227,0.059
228,0.029
229,-0.09
230,-0.1
231,-0.012
232,-0.044
233,0.007
234,0.007
235,0.066
236,0.029
237,0.029
238,0.01
239,0.054
240,0.039
241,-0.012
242,0.054
243,0.029
244,-0.002
245,-0.066
246,-0.027
247,0.12
248,-0.068
249,0.002
250,0.012
251,-0.105
252,-0.002
253,-0.044
254,0.024
255,0.085
256,0.078
257,0.103
258,-0.012
259,0.056
260,0.051
261,0.122
262,0.066
263,0.02
264,-0.01
265,0.022
266,0.01
267,-0.044
268,-0.051
269,0.042
270,0.054
271,-0.056
272,-0.01
273,0.027
274,-0.005
275,0.078
276,0.088
277,-0.059
