,0.054.1
0,0.027
1,-0.022
2,0.066
3,-0.088
4,-0.142
5,-0.002
6,-0.002
7,-0.129
8,-0.132
9,0.007
10,0.002
11,-0.088
12,-0.044
13,-0.012
14,-0.027
15,-0.046
16,-0.017
17,-0.022
18,-0.012
19,-0.161
20,-0.269
21,-0.076
22,-0.129
23,-0.122
24,0.029
25,-0.059
26,0.02
27,-0.112
28,-0.066
29,0.127
30,0.032
31,0.071
32,0.034
33,0.066
34,0.115
35,0.059
36,-0.093
37,0.005
38,0.044
39,0.032
40,0.01
41,-0.061
42,-0.171
43,0.049
44,0.024
45,-0.073
46,-0.115
47,0.093
48,0.063
49,0.005
50,-0.054
51,0.103
52,0.12
53,-0.029
54,0.081
55,0.034
56,0.059
57,0.161
58,-0.046
59,0.01
60,-0.044
61,0.027
62,0.02
63,-0.005
64,-0.042
65,-0.09
66,0.076
67,0.002
68,0.071
69,-0.032
70,0.002
71,0.134
72,0.076
73,0.015
74,0.132
75,0.151
76,0.0
77,-0.042
78,-0.01
79,0.076
80,-0.039
81,-0.122
82,-0.144
83,-0.066
84,-0.12
85,-0.051
86,0.032
87,-0.01
88,-0.085
89,-0.056
90,-0.024
91,0.076
92,0.056
93,-0.007
94,0.054
95,0.046
96,0.037
97,0.034
98,-0.049
99,0.015
100,0.059
101,-0.042
102,-0.129
103,-0.017
104,-0.115
105,-0.063
106,-0.068
107,-0.12
108,0.09
109,0.088
110,-0.044
111,0.015
112,-0.049
113,0.105
114,0.061
115,0.078
116,-0.012
117,-0.007
118,-0.02
119,0.027
120,-0.017
121,0.027
122,-0.183
123,-0.066
124,-0.034
125,-0.061
126,0.042
127,-0.01
128,0.164
129,-0.022
130,-0.09
131,0.059
132,0.132
133,0.127
134,0.122
135,0.02
136,0.105
137,0.063
138,-0.012
139,0.054
140,-0.002
141,0.029
142,-0.027
143,0.02
144,-0.044
145,-0.042
146,0.012
147,-0.024
148,0.054
149,-0.098
150,-0.015
151,0.063
152,0.176
153,-0.002
154,-0.02
155,0.063
156,0.012
157,0.027
158,-0.042
159,-0.083
160,-0.034
161,-0.056
162,-0.059
163,-0.022
164,-0.088
165,-0.056
166,-0.044
167,-0.044
168,0.005
169,-0.046
170,-0.125
171,-0.068
172,0.01
173,0.173
174,0.083
175,0.137
176,0.068
177,-0.012
178,-0.061
179,0.029
180,-0.122
181,0.007
182,0.017
183,-0.01
184,-0.193
185,-0.149
186,-0.068
187,-0.071
188,-0.066
189,-0.178
190,-0.061
191,0.034
192,-0.054
193,-0.01
194,0.063
195,0.037
196,-0.095
197,-0.01
198,0.01
199,0.166
200,-0.12
201,-0.095
202,-0.078
203,-0.076
204,0.103
205,0.093
206,-0.134
207,-0.051
208,0.02
209,-0.012
210,-0.076
211,-0.037
212,0.032
213,0.081
214,0.073
215,0.09
216,-0.022
217,0.027
218,0.078
219,0.154
220,0.039
221,-0.01
222,0.015
223,0.02
224,0.076
225,-0.022
226,-0.168
227,-0.071
228,-0.046
229,-0.034
230,0.029
231,0.093
232,0.127
233,-0.078
234,-0.027
235,0.156
236,0.117
237,0.037
238,-0.054
239,0.049
240,0.039
241,-0.063
242,0.037
243,-0.044
244,-0.015
245,-0.044
246,-0.085
247,-0.098
248,-0.068
249,-0.085
250,0.081
