,0.042
0,0.073
1,0.076
2,0.037
3,0.034
4,0.083
5,0.11
6,0.066
7,-0.032
8,-0.012
9,0.071
10,0.081
11,0.071
12,-0.122
13,-0.027
14,0.012
15,0.039
16,0.015
17,-0.037
18,0.02
19,-0.037
20,0.017
21,-0.032
22,0.105
23,0.063
24,-0.105
25,-0.073
26,-0.071
27,-0.071
28,-0.095
29,-0.056
30,-0.039
31,0.01
32,-0.054
33,-0.073
34,-0.122
35,-0.046
36,0.046
37,-0.002
38,0.017
39,0.073
40,0.144
41,0.088
42,0.029
43,0.105
44,-0.029
45,-0.11
46,-0.007
47,-0.125
48,-0.061
49,-0.002
50,-0.117
51,-0.034
52,-0.029
53,-0.027
54,0.076
55,-0.002
56,-0.024
57,0.1
58,0.107
59,0.103
60,0.093
61,0.083
62,0.024
63,-0.161
64,-0.029
65,0.005
66,0.059
67,-0.029
68,-0.046
69,-0.017
70,-0.09
71,0.012
72,0.083
73,-0.037
74,0.029
75,0.037
76,-0.049
77,-0.083
78,0.005
79,0.103
80,0.073
81,0.071
82,-0.039
83,-0.1
84,0.029
85,0.007
86,-0.044
87,-0.061
88,-0.034
89,-0.002
90,0.0
91,-0.017
92,0.01
93,-0.02
94,-0.051
95,-0.051
96,-0.105
97,0.093
98,0.093
99,0.039
100,0.073
101,-0.066
102,0.037
103,-0.046
104,0.083
105,0.063
106,-0.01
107,0.061
108,0.046
109,-0.071
110,-0.039
111,0.007
112,0.01
113,0.061
114,-0.002
115,0.005
116,0.046
117,0.022
118,0.059
119,-0.046
120,-0.063
121,0.049
122,-0.02
123,-0.017
124,-0.063
125,0.012
126,-0.032
127,-0.017
128,-0.002
129,0.039
130,0.027
131,0.039
132,-0.1
133,-0.117
134,-0.081
135,0.051
136,0.059
137,-0.051
138,-0.115
139,-0.037
140,-0.037
141,-0.01
142,-0.012
143,-0.029
144,0.002
145,0.01
146,-0.015
147,0.012
148,0.071
149,-0.042
150,-0.056
151,-0.056
152,-0.11
153,-0.078
154,-0.068
155,-0.037
156,-0.054
157,-0.002
158,0.063
159,0.0
160,0.049
161,0.024
162,0.198
163,0.168
164,0.051
165,0.005
166,0.056
167,0.051
168,0.049
169,-0.02
170,0.066
171,0.078
172,0.012
173,0.037
174,0.1
175,0.066
