,0.022.1
0,0.007
1,-0.029
2,0.046
3,0.063
4,0.022
5,0.007
6,0.017
7,0.105
8,-0.083
9,-0.093
10,0.015
11,-0.032
12,0.032
13,0.007
14,0.002
15,-0.027
16,0.0
17,0.12
18,0.088
19,0.015
20,0.073
21,-0.125
22,0.09
23,0.0
24,0.037
25,0.198
26,0.051
27,-0.073
28,0.039
29,0.032
30,0.151
31,-0.022
32,0.032
33,-0.015
34,-0.017
35,-0.063
36,-0.164
37,0.117
38,0.161
39,0.049
40,0.061
41,-0.044
42,0.088
43,0.039
44,0.059
45,0.024
46,-0.01
47,-0.042
48,0.034
49,-0.12
50,-0.193
51,0.017
52,-0.061
53,-0.095
54,-0.046
55,-0.061
56,0.022
57,0.039
58,-0.078
59,-0.037
60,-0.005
61,0.081
62,0.11
63,0.071
64,-0.012
65,0.039
66,0.078
67,-0.044
68,-0.051
69,0.1
70,-0.049
71,-0.007
72,-0.032
73,-0.173
74,-0.129
75,-0.178
76,-0.076
77,-0.017
78,-0.1
79,-0.103
80,-0.029
81,-0.063
82,0.103
83,0.051
84,-0.037
85,0.071
86,0.12
87,0.073
88,0.037
89,-0.051
90,-0.007
91,0.071
92,-0.071
93,-0.151
94,-0.115
95,-0.066
96,-0.056
97,-0.066
98,-0.129
99,-0.034
100,-0.049
101,-0.066
102,0.0
103,0.01
104,0.032
105,0.034
106,0.059
107,0.1
108,0.056
109,-0.046
110,0.005
111,0.005
112,-0.046
113,0.002
114,-0.061
115,-0.022
116,-0.09
117,-0.049
118,-0.103
119,-0.002
120,0.024
121,-0.085
122,-0.115
123,-0.046
124,-0.022
125,0.073
126,0.093
127,0.027
128,0.095
129,0.063
130,0.151
131,0.137
132,0.005
133,0.129
134,0.059
135,0.029
136,-0.002
137,-0.017
138,-0.085
139,-0.007
140,0.103
141,0.107
142,0.015
143,-0.066
144,0.051
145,0.107
146,0.129
147,-0.105
148,0.007
149,0.173
150,0.115
151,0.0
152,-0.098
153,-0.029
154,0.066
155,0.022
156,-0.115
157,0.0
158,0.078
159,0.081
160,0.076
161,0.029
162,-0.049
163,0.051
164,0.029
165,0.042
166,-0.029
167,-0.012
168,0.022
169,0.1
170,-0.024
171,-0.049
172,0.01
173,-0.044
174,-0.056
175,-0.049
176,-0.032
177,-0.037
178,-0.002
179,-0.029
180,-0.083
181,-0.085
182,0.029
