,-0.002
0,-0.146
1,-0.081
2,-0.049
3,0.027
4,0.017
5,0.007
6,0.022
7,-0.005
8,-0.002
9,-0.029
10,-0.022
11,0.083
12,0.049
13,0.044
14,-0.049
15,0.134
16,0.151
17,0.022
18,0.142
19,0.007
20,-0.01
21,-0.076
22,0.015
23,-0.024
24,0.09
25,0.112
26,-0.02
27,0.068
28,0.037
29,0.085
30,0.012
31,-0.049
32,0.073
33,0.159
34,0.085
35,0.088
36,0.144
37,0.044
38,0.049
39,-0.037
40,0.005
41,-0.071
42,-0.017
43,-0.044
44,0.01
45,0.0
46,-0.063
47,0.046
48,-0.12
49,-0.093
50,-0.112
51,0.02
52,-0.02
53,0.017
54,0.066
55,-0.039
56,-0.039
57,-0.032
58,-0.093
59,-0.071
60,-0.088
61,-0.095
62,0.0
63,-0.039
64,-0.105
65,-0.049
66,-0.039
67,-0.029
68,-0.115
69,0.015
70,0.0
71,0.024
72,-0.066
73,-0.029
74,0.122
75,0.002
76,0.034
77,-0.039
78,-0.017
79,-0.166
80,-0.029
81,-0.068
82,0.0
83,-0.027
84,-0.051
85,-0.19
86,-0.085
87,-0.066
88,-0.005
89,0.1
90,-0.024
91,0.039
92,0.039
93,0.095
94,0.059
95,0.068
96,0.061
97,0.093
98,0.068
99,-0.007
100,0.1
101,0.005
102,-0.056
103,-0.071
104,-0.032
105,-0.037
106,-0.007
107,0.081
108,0.046
109,0.051
110,0.046
111,0.059
112,0.056
113,0.046
114,0.01
115,0.103
116,0.071
117,0.02
118,0.066
119,0.063
120,0.076
121,-0.005
122,0.039
123,-0.012
124,-0.042
125,-0.149
126,-0.042
127,0.098
128,-0.049
129,-0.005
130,0.002
131,0.071
132,0.012
133,-0.039
134,0.024
135,0.11
136,0.11
137,0.037
138,0.125
139,0.076
140,0.063
141,0.039
142,-0.051
143,-0.061
144,0.046
145,-0.059
146,-0.032
147,-0.095
148,0.005
149,-0.02
150,-0.083
151,0.039
152,-0.09
153,-0.056
154,-0.032
155,-0.056
156,0.012
157,0.061
158,0.039
159,-0.093
160,-0.11
161,-0.068
162,-0.022
163,0.032
164,0.061
165,-0.027
166,0.059
167,0.037
168,0.022
169,0.032
170,-0.037
171,-0.034
172,-0.007
173,-0.007
174,0.029
175,0.066
176,0.037
177,0.095
178,-0.005
179,0.059
180,-0.012
181,0.142
182,0.164
183,-0.029
184,0.068
185,0.046
186,-0.024
187,-0.02
188,0.022
189,-0.002
190,0.012
191,0.027
192,0.093
193,0.093
194,-0.005
195,0.09
196,0.039
197,0.0
198,0.007
199,-0.051
200,0.105
201,0.032
202,0.09
203,0.029
204,0.051
205,0.007
206,-0.076
207,-0.051
208,-0.022
209,-0.02
210,-0.044
211,0.127
212,-0.071
213,0.059
214,0.044
215,-0.042
216,0.042
217,0.054
218,0.129
219,0.027
220,0.01
221,0.0
222,0.039
223,0.098
224,-0.01
225,-0.049
226,-0.015
227,-0.098
228,-0.085
229,0.049
230,-0.046
231,-0.051
232,0.044
233,0.1
234,-0.027
235,-0.071
236,0.105
237,0.11
238,0.034
239,-0.034
240,-0.068
241,0.02
242,0.01
243,-0.034
244,0.024
245,-0.095
246,0.02
247,0.005
248,0.034
249,0.061
250,-0.051
251,0.103
252,0.012
253,-0.02
254,-0.083
255,0.073
256,0.122
257,0.056
258,-0.005
259,-0.02
260,-0.005
261,-0.005
262,-0.024
263,-0.046
264,0.059
265,0.024
266,0.054
267,-0.032
268,-0.046
269,-0.044
270,0.01
271,0.051
272,0.054
273,0.066
274,0.1
275,0.039
276,0.115
277,0.051
278,-0.007
279,0.02
280,0.044
281,0.059
282,0.1
283,0.081
284,0.002
285,-0.056
286,0.002
287,0.042
288,-0.081
289,-0.007
290,0.0
291,-0.029
292,-0.046
293,0.015
294,-0.01
295,-0.002
296,0.037
297,0.066
298,-0.029
299,-0.034
300,0.095
301,0.024
302,0.012
303,-0.037
304,0.02
305,0.044
306,-0.042
307,0.007
308,-0.005
309,-0.046
310,-0.007
311,-0.039
312,-0.002
313,0.09
314,0.022
315,0.042
316,0.032
317,0.02
318,-0.037
319,-0.027
320,-0.02
321,-0.022
322,0.063
323,-0.032
324,-0.024
325,0.022
326,-0.034
327,-0.01
328,-0.078
329,-0.144
330,-0.127
331,-0.081
332,-0.066
333,-0.01
334,0.056
335,0.122
336,-0.007
337,-0.066
338,0.063
339,-0.039
340,0.061
341,-0.007
342,-0.046
343,-0.005
344,0.044
345,0.076
346,-0.073
347,-0.1
348,-0.005
349,-0.01
350,-0.039
351,-0.012
352,0.02
353,0.11
354,0.042
355,-0.037
356,-0.02
357,0.11
358,0.117
359,-0.015
360,0.049
361,0.042
362,0.085
363,0.005
364,0.056
365,-0.007
366,0.0
367,0.024
368,0.02
369,0.007
370,-0.017
371,0.007
372,-0.049
373,-0.007
374,-0.054
375,-0.049
376,-0.034
377,-0.005
378,-0.015
379,-0.029
380,-0.063
381,0.017
382,0.049
383,-0.02
384,-0.027
385,-0.044
386,-0.078
387,-0.01
388,-0.071
389,-0.039
390,-0.068
391,-0.01
392,-0.015
393,0.081
394,0.044
395,-0.01
396,-0.024
397,0.154
398,-0.015
399,-0.005
400,-0.015
401,-0.037
402,0.107
403,-0.095
404,0.002
405,-0.005
406,-0.129
407,0.022
408,-0.066
409,-0.093
410,-0.017
411,-0.002
412,-0.029
413,-0.02
414,-0.134
415,-0.071
416,-0.059
417,-0.098
418,-0.007
419,0.027
420,0.085
421,-0.071
422,-0.007
423,0.12
424,0.078
425,0.078
426,0.093
427,-0.017
428,-0.032
429,-0.056
430,0.012
431,-0.032
432,0.017
433,0.078
434,0.032
435,-0.012
436,0.037
437,0.142
438,0.071
439,0.105
440,0.088
441,0.115
442,0.125
443,0.051
444,0.066
445,0.105
446,0.017
447,-0.068
448,-0.154
449,0.012
450,0.054
451,-0.037
452,0.032
453,-0.127
454,-0.12
455,0.032
456,-0.11
