,-0.056
0,-0.024
1,0.0
2,-0.027
3,-0.015
4,0.054
5,-0.029
6,0.042
7,0.015
8,-0.007
9,0.024
10,-0.083
11,0.063
12,0.095
13,0.049
14,0.007
15,-0.063
16,-0.029
17,0.076
18,-0.059
19,-0.088
20,-0.015
21,0.015
22,-0.034
23,-0.027
24,-0.061
25,-0.005
26,0.098
27,0.046
28,-0.105
29,-0.027
30,0.085
31,0.046
32,0.02
33,0.007
34,0.093
35,0.01
36,0.032
37,0.115
38,-0.005
39,-0.09
40,0.022
41,-0.051
42,-0.061
43,-0.029
44,-0.11
45,-0.083
46,-0.098
47,-0.01
48,0.017
49,0.0
50,-0.061
51,-0.076
52,-0.007
53,0.056
54,0.01
55,-0.073
56,-0.066
57,0.024
58,0.02
59,-0.073
60,0.017
61,-0.042
62,-0.129
63,-0.044
64,-0.09
65,-0.098
66,-0.088
67,-0.061
68,-0.015
69,0.02
70,-0.039
71,0.063
72,0.088
73,0.034
74,-0.017
75,0.129
76,0.039
77,-0.002
78,0.137
79,0.137
80,-0.029
81,-0.049
82,-0.027
83,-0.032
84,-0.112
85,-0.005
86,0.012
87,0.063
88,0.063
89,0.042
90,0.11
91,0.083
92,0.022
93,0.051
94,0.054
95,0.071
96,0.112
97,0.051
98,0.002
99,0.083
100,0.09
101,0.059
102,-0.015
103,-0.088
104,0.103
105,-0.051
106,-0.027
107,-0.029
108,-0.029
109,0.083
110,0.049
111,-0.176
112,0.042
113,0.139
114,0.024
115,-0.1
116,-0.005
117,0.046
118,0.161
119,-0.012
120,-0.029
121,0.071
122,0.029
123,0.076
124,0.044
125,-0.032
126,-0.015
127,0.115
128,-0.056
129,-0.076
130,-0.049
131,0.024
132,0.085
133,-0.056
134,0.022
135,0.078
136,-0.002
137,-0.046
138,0.007
139,-0.098
140,0.066
141,-0.017
142,-0.076
143,-0.044
144,0.027
145,0.01
146,-0.061
147,-0.105
148,-0.051
149,0.049
150,0.081
151,-0.02
152,-0.071
153,0.024
154,0.125
155,0.007
156,-0.015
157,-0.042
158,0.081
159,0.049
160,-0.029
161,-0.002
162,0.063
163,-0.007
164,0.088
165,0.007
166,0.027
167,0.127
168,0.137
169,0.049
170,0.005
171,0.007
172,-0.005
173,-0.032
174,-0.002
175,0.005
176,-0.068
177,-0.046
178,-0.022
179,-0.066
180,0.002
181,-0.063
182,0.0
183,-0.015
184,0.005
185,-0.01
186,-0.029
187,0.066
188,0.098
189,0.017
190,-0.005
191,0.105
192,0.083
193,0.024
194,0.042
195,0.076
196,0.037
197,0.068
198,0.039
199,0.027
200,0.037
201,-0.042
202,-0.061
203,-0.037
204,-0.105
205,-0.088
206,-0.093
207,-0.134
208,0.056
209,0.017
210,0.039
211,-0.017
212,-0.032
213,0.029
214,0.049
215,0.024
216,0.054
217,0.015
218,0.088
219,-0.032
220,-0.071
221,-0.076
222,0.039
223,-0.042
224,-0.059
225,-0.112
226,-0.032
227,0.071
228,0.02
229,-0.046
230,-0.056
231,-0.029
232,-0.012
233,-0.146
234,0.061
235,0.049
236,0.007
237,-0.029
238,-0.005
239,0.066
240,-0.068
241,-0.054
242,-0.022
243,-0.154
244,-0.085
245,0.061
246,-0.034
247,0.02
248,-0.022
249,0.039
250,0.078
251,0.132
252,0.178
253,0.078
254,0.012
255,0.051
256,0.151
257,-0.002
258,0.029
259,0.063
260,0.02
261,0.054
262,0.002
263,-0.061
264,-0.083
265,-0.037
266,0.088
267,0.037
268,0.0
269,-0.024
270,0.005
271,0.002
272,-0.046
273,0.054
274,0.042
275,0.063
276,0.095
277,-0.037
278,0.085
279,0.017
280,-0.059
281,0.061
282,-0.071
283,0.081
284,0.071
285,-0.093
286,0.029
287,-0.01
288,-0.022
289,-0.044
290,-0.056
291,0.083
292,0.022
293,-0.061
294,-0.022
295,0.115
296,-0.017
297,-0.012
298,0.076
299,0.188
300,-0.015
301,0.012
302,0.107
303,-0.049
304,-0.027
305,-0.039
306,-0.056
307,0.029
308,0.066
309,0.09
310,0.017
311,-0.066
312,-0.032
313,-0.054
314,0.078
315,-0.01
316,0.049
317,0.029
318,0.071
319,-0.051
320,-0.027
321,0.112
322,-0.005
323,-0.115
324,0.015
325,-0.066
326,-0.027
327,-0.098
328,-0.068
329,-0.132
330,0.002
331,0.051
332,-0.005
333,0.122
334,0.161
335,0.117
336,0.09
337,0.066
338,0.068
339,0.005
340,0.044
341,0.039
342,0.039
343,0.088
344,0.037
345,-0.054
346,-0.015
347,0.044
348,0.051
349,-0.02
350,0.005
351,-0.012
352,0.1
353,-0.029
354,-0.056
355,0.063
356,-0.037
357,0.032
358,0.081
359,0.034
360,0.059
361,-0.01
362,0.007
363,0.02
364,-0.01
365,0.01
366,-0.034
367,-0.029
368,0.029
369,-0.051
370,0.02
371,0.0
372,0.027
373,-0.054
374,-0.007
375,0.051
376,0.081
377,0.09
378,0.105
379,-0.063
380,0.02
381,0.071
382,-0.034
383,0.061
384,-0.029
385,-0.029
386,-0.017
387,-0.1
388,-0.024
389,-0.022
390,-0.071
391,-0.078
392,0.024
393,-0.037
394,0.01
395,-0.005
396,0.002
397,-0.081
398,-0.034
399,-0.005
400,0.051
401,-0.034
402,-0.081
403,0.007
404,-0.02
405,-0.068
406,-0.046
407,0.015
408,0.034
409,0.032
410,0.066
411,0.059
412,0.034
413,0.103
414,0.059
415,-0.061
416,0.032
417,0.168
418,0.186
419,0.1
420,-0.015
421,0.073
422,0.044
423,-0.017
424,0.039
425,-0.02
426,-0.039
427,-0.02
428,-0.061
429,0.024
430,0.024
431,-0.12
432,-0.115
433,-0.1
434,0.017
435,0.056
436,0.076
437,0.071
438,0.066
439,0.066
440,-0.046
441,-0.015
442,-0.073
443,0.005
444,0.01
445,-0.029
446,-0.022
447,-0.002
448,-0.007
449,-0.098
450,-0.042
451,0.024
452,-0.022
453,-0.039
454,0.076
455,0.029
456,0.051
457,0.034
458,0.066
459,0.046
460,-0.024
461,-0.002
462,0.027
463,0.076
464,0.046
465,-0.068
466,0.0
467,-0.037
468,-0.039
469,-0.039
470,-0.078
471,-0.032
472,-0.095
473,-0.078
474,0.066
475,0.032
476,-0.029
477,0.027
478,0.078
479,-0.083
480,-0.063
481,0.029
482,0.051
483,-0.076
484,-0.095
485,-0.024
486,-0.071
487,-0.137
488,-0.144
489,-0.142
490,-0.032
491,-0.007
492,-0.056
493,-0.134
494,-0.066
495,0.02
496,0.1
497,-0.027
498,-0.029
499,0.056
500,0.027
501,0.068
502,-0.066
503,0.002
504,0.027
505,0.0
506,-0.02
507,-0.09
508,0.029
509,-0.005
510,-0.02
511,0.039
512,-0.005
513,0.012
514,0.027
515,-0.012
516,-0.046
517,-0.01
518,-0.022
519,0.127
520,-0.034
521,-0.032
522,0.081
523,0.007
524,-0.059
525,-0.012
526,-0.02
527,-0.173
528,-0.095
529,-0.042
530,-0.105
531,-0.132
532,0.032
533,-0.186
534,-0.1
535,0.125
536,0.095
537,-0.081
538,-0.029
539,0.049
540,0.029
541,0.051
542,0.059
543,0.044
544,-0.071
545,-0.063
546,0.0
547,-0.085
548,-0.061
549,0.005
550,-0.02
551,-0.029
552,-0.063
553,-0.034
554,-0.039
555,0.002
556,0.012
557,-0.044
558,-0.081
559,0.103
560,0.037
561,-0.02
562,-0.017
563,-0.073
564,-0.066
565,-0.134
566,-0.068
567,0.032
568,-0.066
569,-0.127
570,-0.085
571,-0.017
572,-0.139
573,-0.144
574,-0.056
575,0.068
576,-0.103
577,-0.132
578,0.11
579,0.054
580,-0.005
581,0.02
582,0.049
583,-0.034
584,0.063
585,0.071
586,-0.027
587,-0.063
588,-0.032
589,-0.081
590,-0.154
591,-0.054
592,-0.117
593,-0.059
594,-0.042
595,-0.044
596,-0.054
597,0.042
598,0.09
599,-0.039
600,0.027
601,0.151
602,0.037
603,-0.017
604,0.015
605,0.117
606,0.034
607,0.032
608,0.085
609,0.005
610,-0.125
611,-0.034
612,0.068
613,0.027
614,0.034
615,0.056
616,0.002
617,-0.081
618,-0.015
619,0.029
620,0.063
621,0.012
622,-0.005
623,0.046
624,0.015
625,-0.005
626,0.022
627,0.024
628,-0.012
629,0.012
630,-0.029
631,-0.034
632,-0.042
633,-0.103
634,-0.105
635,0.093
636,-0.046
637,-0.051
638,0.027
639,-0.059
640,0.0
641,0.083
642,-0.02
643,0.056
644,0.044
645,0.056
646,-0.032
647,-0.007
648,-0.01
649,0.012
650,-0.005
651,-0.051
652,-0.063
653,-0.054
654,-0.085
655,0.071
656,-0.117
657,-0.132
658,0.032
659,-0.12
660,-0.103
661,-0.09
662,0.02
663,0.024
664,-0.081
665,-0.129
666,0.037
667,-0.029
668,-0.076
669,-0.02
670,-0.12
671,-0.017
672,0.022
673,-0.071
674,-0.139
675,-0.029
676,-0.061
677,-0.078
678,0.005
679,0.1
680,0.139
681,0.029
682,0.095
683,0.161
684,0.027
685,-0.012
686,0.066
687,0.007
688,0.146
689,0.027
690,0.042
691,-0.027
692,-0.027
693,0.073
694,-0.007
695,-0.076
696,-0.002
697,0.083
698,0.054
699,0.005
700,-0.049
701,0.032
702,0.049
703,0.056
704,-0.071
705,-0.017
706,0.212
707,0.112
708,0.017
709,-0.073
710,-0.042
711,0.027
712,0.081
713,0.0
714,-0.051
715,0.049
716,0.002
717,0.093
718,-0.012
719,0.049
720,0.071
721,-0.005
722,0.034
723,0.127
724,0.122
725,0.059
726,0.142
727,0.061
728,0.049
