,-0.081
0,0.005
1,-0.034
2,0.046
3,0.137
4,0.049
5,-0.007
6,0.015
7,0.156
8,-0.022
9,-0.042
10,0.029
11,-0.037
12,0.024
13,0.09
14,-0.081
15,0.0
16,-0.029
17,-0.029
18,-0.078
19,-0.098
20,-0.032
21,0.098
22,0.032
23,-0.012
24,-0.017
25,0.022
26,0.081
27,-0.029
28,-0.088
29,0.054
30,-0.017
31,0.02
32,0.046
33,-0.105
34,-0.122
35,-0.044
36,0.139
37,0.073
38,-0.107
39,-0.098
40,0.017
41,0.012
42,-0.088
43,0.051
44,0.146
45,0.059
46,0.042
47,0.032
48,0.046
49,-0.039
50,0.071
51,0.056
52,-0.012
53,0.037
54,-0.042
55,-0.034
56,0.02
57,-0.071
58,0.002
59,-0.066
60,0.085
61,-0.007
62,-0.073
63,0.037
64,0.032
65,0.046
66,0.071
67,-0.046
68,0.125
69,0.061
70,0.061
71,-0.002
72,-0.103
73,0.017
74,0.054
75,-0.007
76,-0.012
77,0.059
78,0.039
79,-0.046
80,-0.022
81,0.127
82,0.005
83,-0.115
84,0.093
85,0.11
86,0.051
87,0.032
88,-0.083
89,0.024
90,0.117
91,-0.054
92,-0.029
93,0.112
94,-0.012
95,-0.005
96,0.0
97,0.061
98,0.115
99,0.015
100,0.088
101,0.161
102,-0.046
103,0.059
104,0.127
105,-0.061
106,-0.01
107,-0.002
108,0.032
109,0.01
110,0.073
111,-0.032
112,-0.068
113,-0.034
114,0.049
115,-0.056
116,-0.042
117,0.09
118,0.09
119,0.044
120,0.159
121,0.195
122,0.127
123,0.046
124,0.21
125,0.056
126,0.01
127,0.117
128,0.049
129,-0.068
130,-0.017
131,0.022
132,0.034
133,-0.09
134,-0.015
135,-0.071
136,-0.081
137,0.029
138,-0.076
139,-0.039
140,-0.007
141,-0.034
142,-0.051
143,0.039
144,0.051
145,-0.024
146,0.005
147,0.242
148,-0.007
149,-0.137
150,-0.034
151,0.0
152,-0.029
153,-0.161
154,0.027
155,0.056
156,0.085
157,-0.034
158,0.039
159,0.076
160,-0.012
161,0.12
162,0.039
163,0.024
164,0.134
165,0.149
166,0.054
167,-0.022
168,0.156
169,0.012
170,0.049
171,0.024
172,-0.017
173,-0.015
174,-0.051
175,-0.039
176,-0.017
177,-0.056
178,-0.051
179,0.029
180,-0.032
181,-0.078
182,-0.015
183,0.0
184,0.076
185,0.029
186,-0.071
187,0.159
188,0.056
189,0.012
190,-0.049
191,-0.049
192,-0.066
193,-0.112
194,-0.146
195,-0.115
196,0.01
197,0.066
198,-0.01
199,-0.071
200,-0.059
201,0.103
202,0.002
203,0.01
204,0.139
205,0.142
206,0.12
207,0.122
208,0.129
209,0.112
210,-0.015
211,0.022
212,0.142
213,-0.02
214,-0.005
215,-0.017
216,-0.017
217,0.063
218,-0.042
219,0.012
220,-0.081
221,-0.002
222,-0.044
223,-0.022
224,0.022
225,0.127
226,0.105
227,0.046
228,0.029
229,0.11
230,0.007
231,-0.083
232,-0.007
233,-0.034
234,-0.027
235,-0.017
236,-0.088
237,-0.105
238,0.034
239,-0.012
240,-0.054
241,-0.01
242,0.098
243,0.132
244,0.073
245,0.127
246,0.125
247,0.005
248,0.073
249,0.088
250,0.09
251,0.027
252,0.063
253,-0.007
254,-0.01
255,-0.022
256,-0.066
257,-0.076
258,-0.063
259,-0.02
260,-0.095
261,0.002
262,0.015
263,-0.029
264,0.02
265,0.012
266,-0.015
267,-0.029
268,0.059
269,0.042
270,0.002
271,-0.049
272,0.015
273,-0.022
274,-0.071
275,-0.051
276,-0.127
277,-0.056
278,-0.032
279,-0.09
280,-0.044
281,-0.02
282,0.007
283,-0.066
284,-0.054
285,0.046
286,0.056
287,-0.015
288,0.088
289,-0.015
290,-0.056
291,-0.105
292,-0.015
293,-0.02
294,-0.032
295,-0.027
296,-0.115
297,-0.088
298,-0.027
299,-0.085
300,-0.127
301,-0.134
302,-0.007
303,-0.029
304,-0.037
305,0.115
306,-0.012
307,-0.042
308,0.017
309,-0.012
310,-0.029
311,-0.066
312,0.022
313,0.005
314,-0.059
315,-0.042
316,0.054
317,-0.042
318,0.0
319,-0.039
320,-0.024
321,-0.005
322,0.02
323,0.095
324,0.061
325,-0.017
326,0.1
327,0.034
328,0.078
329,0.083
330,0.027
331,0.034
332,-0.02
333,-0.044
334,-0.005
335,-0.029
336,-0.01
337,0.056
338,-0.095
339,0.01
340,0.02
341,-0.007
342,0.02
343,0.0
344,0.046
345,-0.005
346,0.078
347,0.132
348,0.054
349,-0.022
350,0.02
351,0.083
352,0.015
353,-0.076
354,0.063
355,0.093
356,-0.09
357,-0.098
358,-0.205
359,-0.117
360,-0.083
361,0.029
362,0.071
363,0.012
364,0.083
365,0.054
366,-0.122
367,0.005
368,0.049
369,0.059
370,0.049
371,-0.059
372,-0.015
373,0.056
374,-0.09
375,-0.1
376,-0.1
377,-0.063
378,-0.046
379,-0.103
380,-0.073
381,-0.103
382,-0.203
383,-0.01
384,-0.056
385,-0.027
386,0.071
387,0.044
388,-0.071
389,-0.095
390,0.012
391,0.059
392,0.007
393,-0.024
394,-0.054
395,-0.073
396,-0.027
397,-0.015
398,-0.071
399,0.024
400,-0.068
401,-0.183
402,-0.005
403,-0.042
404,0.007
405,-0.054
406,0.059
407,0.088
408,-0.098
409,0.049
410,0.166
411,0.017
412,-0.037
413,0.078
414,0.005
415,0.007
416,0.002
417,0.042
418,-0.024
419,-0.046
420,0.039
421,0.046
422,0.0
423,0.083
424,0.093
425,-0.046
426,-0.02
427,0.037
428,0.161
429,0.002
430,0.02
431,0.002
432,0.005
433,-0.042
434,-0.02
435,0.027
436,-0.063
437,-0.132
438,0.027
439,0.054
440,-0.027
441,0.017
442,-0.09
443,-0.063
444,-0.051
445,-0.061
446,-0.02
447,-0.002
448,0.002
449,-0.039
450,-0.103
451,0.01
452,0.002
453,0.007
454,-0.051
455,-0.071
456,-0.071
457,0.005
458,-0.1
459,-0.024
460,-0.076
461,-0.044
462,-0.029
463,-0.037
464,0.049
465,0.073
466,0.056
467,0.02
468,-0.002
469,-0.093
470,-0.037
471,0.002
472,-0.015
473,0.088
474,-0.032
475,-0.095
476,-0.046
477,-0.046
478,-0.039
479,-0.095
480,-0.039
481,-0.054
482,-0.051
483,-0.029
484,0.103
485,-0.034
486,-0.049
487,-0.002
488,0.007
489,-0.017
490,-0.032
491,0.034
492,0.049
493,-0.046
494,-0.012
495,-0.032
496,0.0
497,0.042
498,-0.039
499,0.012
500,-0.054
501,-0.024
502,0.071
503,-0.085
504,0.129
505,0.042
506,-0.022
507,0.02
508,0.098
509,0.076
510,0.01
511,0.012
512,-0.061
513,0.015
514,0.02
515,-0.007
516,0.042
517,-0.01
518,-0.002
519,-0.002
520,-0.02
521,0.039
522,0.056
523,-0.005
524,0.039
525,0.039
526,0.0
527,0.0
528,0.117
529,0.046
530,0.061
531,0.073
532,0.0
533,0.02
534,-0.027
535,0.007
536,-0.007
537,-0.081
538,-0.005
539,-0.09
540,-0.032
541,-0.029
542,-0.103
543,-0.134
544,-0.056
545,0.024
546,0.022
547,-0.144
548,-0.002
549,0.015
550,0.029
551,0.039
552,0.005
553,0.037
554,-0.046
555,0.007
556,-0.01
557,-0.066
558,0.015
559,0.0
560,-0.068
561,-0.156
562,-0.054
563,-0.088
564,-0.078
565,-0.044
566,-0.076
567,-0.115
568,-0.051
569,0.029
570,0.059
571,-0.022
572,0.085
573,0.103
574,0.073
575,0.081
576,-0.002
577,0.012
578,-0.042
579,-0.054
580,0.032
581,-0.09
582,-0.022
583,-0.01
584,-0.015
585,-0.005
586,-0.017
587,0.037
588,0.034
589,-0.051
590,-0.029
591,0.061
592,0.01
593,-0.037
594,0.061
595,0.107
596,0.042
597,0.09
598,0.168
599,0.1
600,0.059
601,0.027
602,0.049
603,0.11
604,0.024
605,0.02
606,0.037
607,-0.002
608,0.115
609,0.083
610,-0.029
611,0.02
612,-0.012
613,0.042
614,0.002
615,0.054
616,0.01
617,-0.007
618,0.034
619,0.107
620,0.054
621,0.017
622,0.068
623,0.051
624,0.063
625,-0.01
626,-0.042
627,0.146
628,0.078
629,-0.02
630,-0.046
631,0.044
632,0.046
633,-0.11
634,-0.117
635,-0.015
636,0.056
637,-0.029
638,0.005
639,-0.068
640,-0.034
641,0.049
642,-0.054
643,0.024
644,0.056
645,0.007
646,0.02
647,0.022
648,0.137
649,-0.056
650,0.015
651,0.112
652,0.073
653,-0.022
654,-0.012
655,-0.068
656,-0.002
657,-0.046
658,-0.059
659,-0.081
660,-0.054
661,-0.081
662,0.034
663,-0.066
664,-0.166
665,-0.042
666,0.078
667,0.027
668,-0.044
669,0.042
670,0.005
671,0.01
672,0.056
673,-0.051
674,0.042
675,0.027
676,-0.137
677,-0.122
678,-0.061
679,-0.081
680,0.098
681,-0.012
682,0.017
683,-0.076
684,-0.076
685,0.146
686,0.022
687,-0.012
688,0.046
689,0.085
690,0.029
691,0.034
692,0.071
693,0.085
694,0.029
695,0.117
696,-0.11
697,-0.017
698,0.046
699,-0.039
700,0.029
701,-0.027
702,0.029
703,0.186
704,0.144
705,0.054
706,-0.127
707,-0.007
708,0.173
709,0.12
710,-0.002
711,0.017
712,0.1
713,0.088
714,0.049
715,-0.01
716,-0.105
717,0.037
718,0.085
719,0.027
720,-0.024
721,-0.076
722,0.059
723,-0.049
724,0.017
725,-0.01
726,-0.042
727,0.002
728,0.0
729,-0.061
730,0.01
731,0.066
732,0.1
733,0.017
734,-0.007
735,-0.005
736,-0.081
737,-0.017
738,0.056
739,0.037
740,0.015
741,-0.129
742,-0.054
743,0.015
744,-0.095
745,-0.105
746,-0.037
747,0.046
748,-0.063
749,-0.059
750,0.09
751,0.007
752,0.042
753,-0.051
754,-0.093
755,-0.029
756,-0.11
757,-0.066
758,-0.044
759,-0.044
760,-0.051
761,-0.12
762,-0.1
763,-0.034
764,-0.046
765,-0.063
766,0.024
767,-0.024
768,-0.117
769,-0.081
770,-0.066
771,-0.002
772,-0.012
773,-0.078
774,-0.015
775,0.059
776,-0.024
777,-0.093
778,-0.007
779,-0.063
780,-0.039
781,-0.002
782,-0.068
783,-0.088
784,0.007
785,0.002
786,-0.01
787,-0.056
788,-0.042
789,-0.002
790,-0.046
791,0.1
792,-0.054
793,0.068
794,0.046
795,0.034
796,-0.076
797,-0.01
798,0.081
799,0.024
800,0.005
801,0.022
802,0.12
803,-0.007
804,-0.088
805,0.051
806,0.093
807,0.059
808,-0.11
809,-0.11
810,0.0
811,0.137
812,0.112
813,0.095
814,0.056
815,0.083
816,0.088
817,0.002
818,0.105
819,0.032
820,0.029
821,-0.022
822,0.024
823,-0.017
824,-0.015
825,-0.107
826,-0.115
827,-0.129
828,-0.054
829,0.046
830,-0.037
831,-0.01
832,-0.002
833,0.012
834,0.061
835,0.095
836,-0.027
837,0.022
838,0.085
839,0.051
840,0.093
841,-0.029
842,0.024
843,0.112
844,0.005
845,-0.076
846,-0.049
847,-0.015
848,0.073
849,-0.007
850,-0.156
851,-0.049
852,-0.002
853,0.049
854,-0.034
855,-0.015
856,0.046
857,-0.049
858,0.061
859,0.107
860,0.012
861,-0.015
862,0.042
863,-0.068
864,-0.054
865,-0.039
866,0.042
867,0.034
868,0.02
869,-0.042
870,0.039
871,0.051
872,0.127
873,0.015
874,-0.129
875,0.012
876,-0.012
877,-0.107
878,0.061
879,0.046
880,-0.012
881,0.054
882,0.029
883,-0.012
884,-0.046
885,-0.024
886,0.044
887,0.068
888,-0.015
889,0.015
890,0.029
891,0.09
892,0.037
893,-0.049
894,0.002
895,0.029
896,0.032
897,0.134
898,0.107
899,0.078
900,0.029
901,0.083
902,0.002
903,-0.129
904,0.037
905,0.093
906,0.105
907,-0.049
908,-0.105
909,0.039
910,0.073
911,0.054
912,0.059
913,0.042
914,-0.01
915,0.044
916,0.059
917,0.071
918,0.093
919,-0.007
920,-0.054
921,-0.029
922,-0.071
923,-0.024
924,0.017
925,0.032
926,-0.027
927,-0.039
928,0.039
929,-0.007
930,-0.039
931,0.0
932,0.027
933,0.066
934,0.005
935,-0.027
936,0.061
937,0.002
938,-0.071
939,0.01
940,0.039
941,-0.002
942,-0.005
943,0.0
944,-0.034
945,-0.061
946,-0.059
947,0.012
948,0.027
949,0.046
950,-0.032
951,-0.073
952,0.015
953,-0.051
954,-0.032
955,0.078
956,0.034
957,0.027
958,-0.017
959,-0.012
960,-0.051
961,-0.027
962,0.034
963,0.046
964,-0.029
965,-0.09
966,0.063
967,0.117
968,0.02
969,0.022
970,0.083
971,0.017
972,-0.002
973,0.076
974,0.071
975,0.103
976,0.037
977,-0.007
978,0.02
979,-0.029
980,0.022
981,0.024
982,0.022
983,-0.015
984,0.007
985,0.007
986,-0.024
987,-0.09
988,-0.044
989,0.051
990,-0.093
991,-0.112
992,0.037
993,0.015
994,-0.017
995,-0.039
996,0.029
997,0.049
998,0.046
999,0.029
1000,-0.002
1001,-0.046
1002,0.103
1003,0.032
1004,-0.068
1005,0.005
1006,0.015
1007,-0.032
1008,-0.046
1009,0.034
1010,0.122
1011,0.073
1012,-0.037
1013,-0.002
1014,0.09
1015,0.083
1016,0.134
1017,0.063
1018,0.146
1019,0.063
1020,0.061
1021,0.005
1022,0.078
1023,0.117
1024,0.017
1025,0.005
1026,-0.073
1027,0.01
1028,-0.02
1029,0.032
1030,-0.029
1031,-0.056
1032,-0.063
1033,-0.054
1034,-0.056
1035,-0.049
1036,-0.037
1037,0.0
1038,-0.027
1039,-0.098
1040,-0.068
1041,-0.11
1042,-0.061
1043,-0.02
1044,-0.139
1045,-0.12
1046,0.022
1047,-0.095
1048,-0.078
1049,-0.044
1050,-0.095
1051,0.027
1052,-0.046
1053,-0.063
1054,0.015
1055,0.017
1056,-0.012
1057,-0.01
1058,0.105
1059,-0.032
1060,-0.02
1061,-0.059
1062,-0.1
1063,-0.044
1064,-0.027
1065,-0.039
1066,-0.103
1067,-0.088
1068,0.032
1069,0.022
1070,-0.024
1071,0.056
1072,0.095
1073,-0.051
1074,-0.002
1075,0.005
1076,-0.034
1077,-0.054
1078,-0.063
1079,0.037
1080,-0.068
1081,-0.037
1082,-0.105
1083,-0.125
1084,-0.103
1085,-0.154
1086,-0.132
1087,-0.139
1088,-0.059
1089,-0.054
1090,-0.115
1091,0.02
1092,0.051
1093,-0.059
1094,-0.049
1095,0.054
1096,0.002
1097,-0.027
1098,0.046
1099,-0.007
1100,0.005
1101,0.032
1102,0.046
1103,-0.066
1104,-0.017
1105,-0.022
1106,-0.073
1107,0.02
1108,-0.076
1109,-0.051
1110,-0.195
1111,-0.137
1112,-0.02
1113,-0.066
1114,-0.029
1115,-0.107
1116,-0.002
1117,0.093
1118,-0.044
1119,0.059
1120,-0.012
1121,-0.071
1122,-0.078
1123,0.044
1124,0.042
1125,-0.032
1126,-0.071
1127,-0.037
1128,-0.146
1129,-0.098
1130,0.017
1131,-0.027
1132,-0.076
1133,-0.068
1134,-0.027
1135,0.032
1136,0.024
1137,-0.012
1138,-0.071
1139,-0.051
1140,0.022
1141,-0.115
1142,-0.093
1143,-0.076
1144,-0.042
1145,0.0
1146,-0.127
1147,-0.081
1148,-0.125
1149,-0.076
1150,0.024
1151,0.046
1152,-0.012
1153,-0.056
1154,0.0
1155,-0.046
1156,-0.066
1157,-0.01
1158,0.005
1159,0.002
1160,0.027
1161,-0.012
1162,-0.056
1163,-0.09
1164,-0.149
1165,-0.022
1166,-0.088
1167,-0.122
1168,-0.017
1169,-0.054
1170,0.017
1171,0.032
1172,-0.098
1173,-0.103
1174,-0.061
1175,0.015
1176,-0.046
1177,-0.076
1178,0.02
1179,0.044
1180,0.022
1181,-0.02
1182,-0.083
1183,0.078
1184,0.022
1185,-0.002
1186,0.078
1187,-0.051
1188,-0.029
1189,-0.024
1190,-0.056
1191,0.046
1192,-0.034
1193,-0.039
1194,0.024
1195,-0.081
1196,0.01
1197,0.02
1198,-0.01
1199,0.017
1200,-0.017
1201,-0.042
1202,-0.088
1203,-0.037
1204,0.029
1205,-0.11
1206,-0.107
1207,-0.022
1208,0.034
1209,-0.015
1210,-0.068
1211,0.02
1212,-0.044
1213,-0.012
1214,0.063
1215,-0.088
1216,0.039
1217,0.042
1218,0.132
1219,0.042
1220,-0.063
1221,-0.005
1222,0.029
1223,0.022
1224,-0.015
1225,-0.032
1226,0.029
1227,0.017
1228,-0.007
1229,-0.027
1230,-0.01
1231,-0.078
1232,-0.049
1233,-0.046
1234,-0.024
1235,0.049
1236,0.027
1237,0.085
1238,0.01
1239,0.063
1240,0.044
1241,0.005
1242,0.093
1243,0.046
1244,0.027
1245,0.032
1246,-0.093
1247,0.02
1248,-0.1
1249,-0.012
1250,-0.054
1251,-0.027
1252,-0.005
1253,-0.098
1254,-0.095
1255,0.01
1256,-0.034
1257,-0.046
1258,0.027
1259,0.017
1260,-0.027
1261,0.029
1262,0.02
1263,-0.032
1264,0.015
1265,0.093
1266,0.029
1267,-0.032
1268,-0.051
1269,0.024
1270,0.024
1271,-0.034
1272,0.076
1273,0.01
1274,-0.042
1275,-0.044
1276,0.039
1277,0.088
1278,-0.032
1279,0.0
1280,-0.002
1281,0.02
1282,-0.022
1283,-0.022
1284,-0.002
1285,0.012
1286,0.002
1287,-0.037
1288,-0.007
1289,0.063
1290,-0.085
1291,0.01
1292,0.002
1293,0.012
1294,0.134
1295,0.076
1296,0.105
1297,0.073
1298,0.078
1299,0.056
1300,0.015
1301,0.107
1302,0.176
1303,0.051
1304,0.078
1305,-0.015
1306,0.012
1307,-0.022
1308,-0.022
1309,0.0
1310,-0.083
1311,0.098
1312,-0.022
1313,-0.059
1314,0.034
1315,-0.066
1316,-0.049
1317,0.037
1318,0.076
1319,0.037
1320,0.034
1321,0.027
1322,-0.088
1323,-0.01
1324,0.01
1325,-0.037
1326,-0.034
1327,-0.059
1328,-0.093
1329,-0.056
1330,0.005
1331,-0.09
1332,0.017
1333,-0.01
1334,-0.007
1335,-0.054
1336,0.11
1337,0.105
1338,-0.09
1339,-0.02
1340,0.122
1341,0.129
1342,0.027
1343,0.093
1344,0.081
1345,0.112
1346,0.056
1347,0.078
1348,-0.01
1349,-0.125
1350,-0.01
1351,-0.002
1352,-0.007
1353,-0.056
1354,-0.012
1355,-0.042
1356,0.029
1357,-0.037
1358,-0.044
1359,0.115
1360,0.105
1361,0.063
1362,-0.051
1363,0.044
1364,0.042
1365,-0.076
1366,-0.005
1367,-0.078
1368,-0.012
1369,0.059
1370,-0.178
1371,-0.178
1372,-0.02
1373,0.022
