,0.029.1
0,-0.144
1,-0.078
2,-0.017
3,0.002
4,-0.042
5,0.024
6,-0.015
7,-0.068
8,0.088
9,0.093
10,0.01
11,0.046
12,0.032
13,0.071
14,0.037
15,0.063
16,0.073
17,-0.059
18,-0.134
19,0.0
20,0.054
21,0.007
22,-0.012
23,-0.056
24,-0.042
25,-0.002
26,-0.007
27,0.029
28,0.02
29,-0.046
30,0.027
31,0.027
32,0.044
33,0.073
34,0.066
35,0.044
36,-0.044
37,-0.059
38,-0.215
39,-0.056
40,0.042
41,-0.037
42,-0.159
43,-0.12
44,-0.042
45,0.042
46,-0.068
47,-0.024
48,0.083
49,0.034
50,-0.022
51,-0.061
52,-0.005
53,0.103
54,-0.042
55,-0.098
56,-0.061
57,0.068
58,0.129
59,-0.083
60,-0.105
61,0.024
62,0.029
63,0.056
64,-0.017
65,-0.12
66,0.024
67,0.09
68,-0.071
69,-0.093
70,0.044
71,0.125
72,0.046
73,-0.122
74,-0.027
75,0.024
76,0.029
77,0.007
78,-0.02
79,0.083
80,-0.051
81,-0.073
82,-0.029
83,-0.034
84,-0.017
85,0.022
86,-0.039
87,-0.073
88,0.083
89,0.059
90,0.042
91,0.056
92,0.149
93,0.061
94,-0.034
95,-0.068
96,0.024
97,0.017
98,-0.081
99,0.017
100,0.076
101,0.142
102,0.103
103,0.005
104,-0.029
105,0.098
106,0.037
107,-0.032
108,0.012
109,0.085
110,0.032
111,0.032
112,0.032
113,0.098
114,0.056
115,-0.042
116,0.01
117,-0.01
118,0.0
119,0.093
120,0.015
121,-0.088
122,-0.022
123,-0.059
124,-0.049
125,-0.005
126,-0.024
127,0.098
128,0.061
129,0.005
130,0.051
131,-0.005
132,0.073
133,0.095
134,0.061
135,0.039
136,0.027
137,0.056
138,-0.042
139,-0.071
140,-0.134
141,-0.107
142,-0.125
143,-0.078
144,-0.125
145,-0.017
146,-0.002
147,0.088
148,0.095
149,0.01
150,-0.029
151,-0.068
152,0.005
153,0.01
154,-0.005
155,0.034
156,0.007
157,-0.022
158,-0.103
159,-0.02
160,-0.061
161,0.02
162,-0.042
163,-0.063
164,0.044
165,-0.022
166,-0.039
167,-0.078
168,-0.083
169,0.054
170,0.029
171,0.022
172,0.022
173,0.049
174,0.103
175,-0.059
176,-0.024
177,-0.078
178,-0.068
179,0.034
180,-0.022
181,0.059
182,0.044
183,0.012
184,0.034
185,-0.088
186,-0.068
187,0.032
188,-0.061
189,-0.073
190,-0.046
191,0.044
192,0.122
193,0.012
194,-0.066
195,-0.034
196,-0.015
197,-0.029
198,0.029
199,-0.203
200,-0.093
201,-0.117
202,0.005
203,-0.027
204,-0.156
205,-0.076
206,-0.088
207,-0.042
208,-0.005
209,-0.134
210,0.01
211,-0.037
212,-0.02
213,0.022
214,0.0
215,0.024
216,-0.073
217,-0.098
218,-0.012
219,-0.059
220,-0.005
221,-0.01
222,0.081
223,0.056
224,0.0
225,0.037
226,-0.093
227,-0.049
228,0.027
229,-0.037
230,-0.1
231,0.029
232,0.132
233,0.034
234,-0.083
235,0.032
236,-0.039
237,-0.081
238,-0.005
239,0.02
240,-0.037
241,-0.085
242,-0.059
243,-0.068
244,-0.181
245,-0.059
246,-0.061
247,-0.107
248,0.032
249,-0.022
250,-0.024
251,0.078
252,0.024
253,-0.044
254,0.005
255,-0.144
256,-0.056
257,0.061
258,-0.017
259,-0.037
260,-0.027
261,-0.071
262,-0.125
263,-0.1
264,-0.1
265,-0.09
266,-0.01
267,0.037
268,-0.044
269,0.024
270,0.071
271,0.007
272,-0.012
273,-0.017
274,0.066
275,0.044
276,0.103
277,0.11
278,0.059
279,0.015
280,-0.1
281,-0.088
282,-0.085
283,-0.002
284,0.002
285,-0.029
286,-0.132
287,-0.029
288,-0.022
289,-0.022
290,-0.012
291,-0.032
292,0.073
293,0.027
294,-0.032
295,0.183
296,0.098
297,0.012
298,-0.017
299,-0.007
300,0.039
301,0.015
302,-0.034
303,0.024
304,0.005
305,-0.09
306,-0.107
307,-0.107
308,-0.005
309,-0.073
310,-0.178
311,-0.017
312,0.01
313,-0.122
314,-0.083
315,0.017
316,0.002
317,-0.071
318,0.034
319,-0.027
320,-0.02
321,-0.044
322,-0.007
323,-0.051
324,-0.088
325,-0.042
326,-0.142
327,-0.034
328,-0.063
329,-0.083
330,-0.078
331,-0.061
332,-0.015
333,0.017
334,0.068
335,0.11
336,0.054
337,0.073
338,0.046
339,0.039
340,0.046
341,-0.049
342,0.0
343,-0.051
344,-0.066
345,-0.005
346,-0.107
347,-0.078
348,0.076
349,0.056
350,0.02
351,0.002
352,0.02
353,0.061
354,0.081
355,-0.024
356,0.022
357,0.0
358,-0.007
359,0.032
360,-0.078
361,0.071
362,0.027
363,-0.061
364,-0.122
365,-0.042
366,0.164
367,-0.044
368,-0.117
369,-0.11
370,-0.046
371,0.054
372,0.056
373,-0.056
374,-0.005
375,0.049
376,-0.015
377,-0.007
378,-0.024
379,-0.032
380,0.034
381,0.022
382,0.012
383,-0.024
384,-0.017
385,-0.054
386,-0.083
387,0.039
388,-0.034
389,-0.015
390,0.044
391,-0.049
392,0.073
393,0.039
394,0.037
395,0.042
396,0.022
397,-0.037
398,0.103
399,0.024
400,-0.044
401,-0.039
402,-0.005
403,0.078
404,-0.044
405,-0.051
406,-0.144
407,-0.039
408,-0.059
409,-0.051
410,0.017
411,-0.049
412,0.076
413,0.054
414,0.027
415,-0.022
416,0.12
417,0.029
418,0.012
419,0.005
420,-0.017
421,0.088
422,-0.032
423,-0.037
424,-0.042
425,-0.007
426,-0.012
427,0.002
428,0.095
429,0.022
430,0.078
431,-0.012
432,-0.02
433,-0.027
434,-0.002
435,0.042
436,0.01
437,0.024
438,0.066
439,-0.002
440,0.0
441,-0.095
442,-0.073
443,0.024
444,-0.032
445,0.007
446,-0.022
447,-0.01
448,0.076
449,0.085
450,0.039
451,0.024
452,0.044
453,-0.022
454,0.015
455,0.103
456,0.081
457,0.068
458,0.061
459,0.017
460,-0.022
461,-0.029
462,-0.022
463,0.032
464,0.039
465,-0.029
466,0.02
467,0.027
468,0.02
469,0.083
470,-0.056
471,0.027
472,0.11
473,0.083
474,0.056
475,0.117
476,0.117
477,0.029
478,-0.012
479,0.0
480,-0.044
481,-0.012
482,0.085
483,-0.017
484,-0.049
485,0.012
486,-0.002
487,0.017
488,0.01
489,-0.103
490,-0.117
491,-0.132
492,0.015
493,0.107
494,-0.012
495,-0.002
496,0.049
497,0.032
498,0.088
499,0.017
500,-0.071
501,0.029
502,-0.037
503,0.005
504,0.029
505,-0.046
506,-0.017
507,-0.024
508,-0.056
509,-0.002
510,0.042
511,0.073
512,-0.022
513,0.081
514,-0.027
515,-0.005
516,0.137
517,0.002
518,0.054
519,0.061
520,0.11
521,0.071
522,0.051
523,0.032
524,0.085
525,0.059
526,0.076
527,-0.088
528,0.039
529,0.027
530,0.032
531,0.122
532,0.015
533,-0.139
534,0.129
535,-0.027
536,0.042
537,0.034
538,-0.105
539,0.046
540,-0.015
541,0.046
542,-0.051
543,-0.273
544,-0.059
545,0.02
546,-0.178
547,-0.083
548,-0.146
549,-0.066
550,0.027
551,-0.076
552,0.049
553,-0.107
554,0.032
555,0.156
556,-0.044
557,-0.066
558,0.088
559,0.012
560,0.212
561,0.115
562,-0.017
563,0.046
564,0.054
565,-0.024
566,0.054
567,-0.059
568,-0.154
569,0.017
570,-0.012
571,-0.142
572,-0.056
573,-0.037
574,0.015
575,0.139
