,-0.002.1
0,-0.115
1,-0.293
2,-0.161
3,0.112
4,0.173
5,-0.205
6,-0.229
7,-0.251
8,0.132
9,-0.022
10,-0.21
11,-0.444
12,-0.088
13,0.522
14,0.486
15,-0.105
16,-0.225
17,0.183
18,0.4
19,0.225
20,-0.02
21,0.076
22,0.439
23,0.325
24,0.09
25,0.134
26,0.125
27,0.027
28,0.132
29,-0.139
30,-0.161
31,-0.012
32,-0.061
33,0.044
34,0.049
35,-0.012
36,-0.312
37,-0.273
38,-0.098
39,-0.22
40,0.059
41,0.115
42,0.151
43,-0.024
44,-0.093
45,-0.049
46,0.037
47,0.0
48,0.022
49,0.076
50,0.22
51,0.195
52,0.122
53,0.061
54,0.12
55,0.142
56,0.073
57,-0.059
58,0.007
59,0.217
60,0.09
61,-0.081
62,-0.144
63,-0.078
64,0.256
65,0.059
66,0.002
67,-0.015
68,-0.269
69,-0.12
70,0.154
71,0.256
72,0.042
73,-0.159
74,-0.139
75,-0.139
76,-0.161
77,0.042
78,0.139
79,-0.161
80,0.125
81,0.151
82,0.149
83,-0.029
84,0.037
85,-0.134
86,-0.012
87,-0.334
88,-0.212
89,-0.076
90,-0.085
91,-0.154
92,-0.479
93,-0.53
94,0.034
95,-0.02
96,-0.056
97,-0.4
98,-0.413
99,0.2
100,0.073
101,-0.137
102,-0.476
103,0.112
104,0.601
105,0.291
106,0.093
107,-0.222
108,0.264
109,0.327
110,-0.125
111,-0.376
112,-0.193
113,0.125
114,-0.081
115,-0.244
116,-0.288
117,-0.161
118,-0.127
119,-0.283
120,-0.051
121,-0.293
122,-0.164
123,0.054
124,-0.142
125,-0.288
126,0.088
127,0.129
128,0.117
129,-0.139
130,-0.139
131,0.134
132,0.024
133,-0.168
134,-0.205
135,0.029
136,-0.046
137,-0.061
138,0.051
139,0.029
140,0.168
141,0.007
142,0.115
143,0.029
144,0.146
145,0.181
146,0.024
147,-0.103
148,0.063
149,0.159
150,0.066
151,0.2
152,-0.034
153,-0.103
154,-0.088
155,-0.059
156,-0.066
157,0.0
158,0.107
159,0.127
160,0.125
161,-0.149
162,-0.203
163,-0.007
164,0.371
165,0.342
166,0.178
167,0.029
168,-0.215
169,-0.012
170,-0.076
171,-0.007
