,-0.012.1
0,-0.029
1,-0.032
2,0.078
3,-0.039
4,0.017
5,-0.005
6,-0.073
7,-0.037
8,0.027
9,0.029
10,-0.007
11,0.054
12,0.042
13,0.027
14,0.081
15,0.068
16,-0.007
17,-0.088
18,-0.059
19,-0.1
20,-0.012
21,-0.056
22,-0.037
23,-0.024
24,-0.066
25,-0.076
26,-0.029
27,-0.015
28,0.095
29,0.032
30,-0.012
31,0.029
32,0.024
33,0.012
34,-0.044
35,0.012
36,0.068
37,-0.027
38,-0.081
39,0.029
40,0.002
41,-0.034
42,0.017
43,-0.056
44,-0.012
45,0.034
46,-0.024
47,-0.081
48,-0.007
49,0.046
50,0.063
51,0.059
52,0.115
53,0.024
54,0.039
55,0.061
56,0.103
57,0.042
58,0.073
59,0.012
60,-0.032
61,0.056
62,-0.046
63,0.032
64,0.054
65,0.051
66,-0.007
67,-0.007
68,-0.012
69,-0.046
70,0.193
71,0.125
72,0.012
73,0.061
74,0.071
75,0.056
76,0.059
77,-0.095
78,-0.071
79,0.012
80,-0.012
81,-0.093
82,-0.09
83,-0.076
84,-0.098
85,-0.073
86,-0.098
87,-0.093
88,-0.076
89,-0.054
90,-0.061
91,0.039
92,-0.068
93,-0.02
94,0.103
95,0.095
96,-0.044
97,-0.032
98,0.059
99,-0.027
100,0.01
101,-0.002
102,-0.093
103,-0.088
104,0.007
105,0.039
106,0.042
107,0.032
108,0.002
109,-0.027
110,-0.029
111,0.022
112,0.015
113,0.002
114,0.09
115,0.2
116,0.059
117,0.029
118,0.1
119,0.112
120,0.029
121,0.037
122,-0.093
123,-0.042
124,-0.037
125,-0.015
126,-0.139
127,0.076
128,0.127
129,0.049
130,0.098
131,-0.017
132,0.039
133,0.071
134,0.056
135,0.01
136,0.051
137,0.081
138,0.081
139,0.027
140,0.083
141,0.073
142,0.107
143,0.056
144,0.046
145,0.046
146,0.061
147,0.01
148,0.029
149,-0.002
150,0.01
151,-0.01
152,0.027
153,-0.032
154,-0.02
155,0.034
156,0.0
157,0.024
158,0.059
159,0.051
160,-0.029
161,-0.105
162,-0.005
163,-0.103
164,-0.076
165,0.029
166,-0.107
167,-0.015
168,0.02
169,-0.09
170,-0.039
171,-0.034
172,-0.063
173,0.061
174,-0.046
175,-0.039
176,-0.088
177,-0.09
178,0.007
179,-0.115
180,-0.098
181,-0.034
182,-0.027
183,-0.032
184,-0.164
185,-0.134
186,0.017
187,0.029
188,-0.195
189,0.061
190,-0.054
191,-0.002
192,0.051
193,0.063
194,-0.088
195,-0.085
196,0.122
197,0.0
198,-0.117
199,-0.09
200,-0.034
201,-0.107
202,-0.005
203,0.09
204,-0.078
205,-0.105
206,0.034
207,0.071
208,0.01
209,0.044
210,0.049
211,0.054
212,0.139
213,0.037
214,0.049
215,0.107
216,0.09
217,0.056
218,0.076
219,0.117
220,0.049
221,0.049
222,-0.073
223,-0.107
224,0.107
225,0.039
226,-0.051
227,0.02
228,0.093
229,0.044
230,-0.005
231,0.127
232,0.076
233,0.037
234,0.095
235,0.085
236,0.049
237,-0.063
238,-0.022
239,-0.02
240,-0.02
241,-0.027
242,-0.034
243,-0.093
244,-0.081
245,-0.1
246,-0.083
247,-0.022
248,-0.039
249,-0.107
250,-0.044
251,0.002
252,-0.081
253,0.042
254,0.027
255,0.059
256,0.066
257,-0.066
258,0.012
259,-0.063
260,-0.164
261,-0.137
262,-0.1
263,-0.161
264,-0.093
265,-0.132
266,-0.193
267,-0.095
268,-0.103
269,-0.029
270,-0.068
271,-0.117
272,-0.085
273,0.007
274,-0.063
275,-0.156
276,0.039
277,0.012
278,-0.061
279,0.068
280,-0.017
281,-0.037
282,-0.059
283,-0.112
284,-0.051
285,-0.027
286,-0.056
287,0.049
288,-0.125
289,-0.068
290,-0.088
291,-0.017
292,-0.029
293,-0.046
294,-0.039
295,0.024
296,0.083
297,0.044
298,-0.039
299,0.0
300,-0.017
301,-0.146
302,0.012
303,-0.083
304,0.042
305,0.112
306,0.0
307,0.027
308,-0.037
309,0.027
310,0.09
311,0.11
312,0.007
313,-0.034
314,0.02
315,0.088
316,0.093
317,0.032
318,0.166
319,0.159
320,0.056
321,0.088
322,0.034
323,0.049
324,0.027
325,-0.034
326,0.005
327,-0.129
328,-0.137
329,-0.037
330,-0.232
331,-0.21
332,-0.132
333,-0.015
334,0.0
335,-0.132
336,-0.061
337,0.0
338,0.034
339,-0.059
340,-0.1
341,0.032
342,0.034
343,-0.088
344,-0.107
345,-0.09
346,-0.081
347,-0.056
348,-0.029
349,0.002
350,-0.056
351,-0.046
352,-0.027
353,-0.056
354,-0.093
355,-0.037
356,-0.02
357,-0.017
358,-0.012
359,0.024
360,0.095
361,-0.056
362,-0.195
363,-0.007
364,-0.032
365,-0.115
366,-0.051
367,-0.09
368,-0.071
369,-0.059
370,-0.085
371,-0.076
372,-0.034
373,-0.078
374,0.01
375,-0.049
376,-0.005
377,0.061
378,0.044
379,0.09
380,0.044
381,0.059
382,0.066
383,0.037
384,0.01
385,0.1
386,0.049
387,-0.01
388,0.098
389,0.015
390,0.051
391,0.068
392,0.09
393,-0.09
394,-0.034
395,0.027
396,0.032
397,0.01
398,0.21
399,0.19
400,-0.002
401,0.042
402,0.103
403,0.066
404,-0.029
405,0.051
406,-0.044
407,0.022
408,-0.032
409,-0.044
410,-0.061
411,-0.112
412,-0.007
413,-0.032
414,-0.015
415,-0.015
416,0.024
417,-0.044
418,-0.056
419,-0.027
420,0.024
421,0.051
422,0.042
423,-0.056
424,-0.061
425,-0.01
426,-0.166
427,-0.088
428,-0.076
429,0.024
430,0.01
431,-0.088
432,-0.122
433,-0.107
434,-0.039
435,-0.051
436,-0.037
437,-0.017
438,-0.042
439,-0.007
440,0.051
441,0.007
442,0.115
443,0.042
444,-0.056
445,0.0
446,-0.078
447,-0.105
448,0.037
449,-0.066
450,-0.093
451,-0.039
452,-0.129
453,-0.022
454,-0.032
455,-0.032
456,0.007
457,0.051
458,-0.051
459,-0.007
460,0.027
461,0.068
462,0.037
463,0.007
464,-0.002
465,0.081
466,0.02
467,0.017
468,-0.054
469,-0.066
470,0.151
471,0.012
472,0.061
473,0.034
474,0.088
475,0.039
476,-0.01
477,0.066
478,0.122
479,0.024
480,-0.042
481,0.044
482,0.063
483,0.007
484,0.046
485,0.088
486,0.076
487,-0.037
488,0.107
489,0.032
490,0.093
491,0.032
492,0.059
493,0.012
494,-0.002
495,0.046
496,0.129
497,0.071
498,0.02
499,0.037
500,-0.032
501,0.168
502,0.149
503,0.088
504,0.049
505,-0.095
506,0.088
507,0.017
508,-0.085
509,0.02
510,-0.005
511,-0.034
512,-0.068
513,-0.002
514,-0.022
515,0.01
516,-0.088
517,-0.144
518,-0.012
519,0.068
520,-0.015
521,-0.125
522,-0.188
523,0.017
524,-0.007
525,-0.122
526,-0.085
527,-0.103
528,-0.059
529,-0.088
530,-0.083
531,-0.032
532,-0.078
533,-0.024
534,-0.015
535,-0.1
536,0.027
537,0.115
538,-0.042
539,-0.081
