,0.012.1
0,0.127
1,0.059
2,0.129
3,0.156
4,0.09
5,0.012
6,0.051
7,0.027
8,-0.039
9,-0.076
10,-0.076
11,0.039
12,-0.007
13,-0.022
14,0.005
15,0.146
16,0.117
17,0.09
18,0.056
19,0.022
20,0.059
21,-0.027
22,0.012
23,0.068
24,0.146
25,0.061
26,-0.085
27,-0.005
28,-0.09
29,0.149
30,-0.037
31,-0.042
32,-0.093
33,-0.107
34,-0.12
35,-0.085
36,0.042
37,0.002
38,-0.103
39,-0.051
40,0.027
41,0.107
42,0.066
43,-0.105
44,-0.071
45,0.208
46,0.085
47,-0.007
48,-0.076
49,-0.09
50,0.171
51,-0.22
52,-0.137
53,0.027
54,-0.068
55,-0.032
56,0.002
57,0.042
58,-0.017
59,-0.012
60,-0.015
61,-0.029
62,0.095
63,0.066
64,0.039
65,-0.007
66,-0.032
67,0.01
68,-0.105
69,-0.044
70,-0.005
71,0.054
72,-0.068
73,-0.039
74,0.103
75,-0.083
76,0.081
77,0.044
78,0.034
79,0.029
80,0.002
81,0.159
82,0.103
83,-0.02
84,0.066
85,0.081
86,-0.054
87,0.059
88,0.024
89,-0.027
90,-0.112
91,-0.103
92,-0.015
93,-0.044
94,0.027
95,0.105
96,0.054
97,-0.061
98,0.027
99,0.002
100,0.095
101,-0.149
102,-0.078
103,0.112
104,0.015
105,0.0
106,-0.083
107,-0.032
108,0.115
109,0.081
110,0.01
111,-0.01
112,-0.11
113,0.132
114,-0.01
115,-0.073
116,-0.071
117,0.0
118,0.203
119,0.01
120,0.005
121,0.112
122,0.09
123,-0.032
124,0.012
125,0.188
126,0.034
127,-0.122
128,-0.232
129,-0.037
130,-0.022
131,0.11
132,-0.027
133,-0.002
134,-0.044
135,-0.066
136,0.002
137,-0.012
138,0.063
139,-0.144
140,-0.034
141,0.049
142,0.071
143,0.01
144,0.105
145,-0.056
146,-0.073
147,0.1
148,0.029
149,-0.039
150,-0.09
151,0.056
152,-0.034
153,-0.061
154,-0.066
155,-0.073
156,-0.012
157,-0.103
158,-0.044
159,0.039
160,0.027
161,0.002
162,0.195
163,0.068
164,0.007
165,-0.1
166,0.061
167,0.037
168,-0.103
169,-0.017
170,-0.002
171,-0.046
172,-0.007
173,0.034
174,-0.056
175,-0.159
176,0.046
177,0.066
178,-0.061
179,-0.073
180,0.117
181,0.125
182,-0.012
183,-0.068
184,0.0
185,0.005
186,0.017
187,-0.037
188,-0.095
189,-0.024
190,-0.081
191,-0.066
192,-0.134
193,-0.056
194,-0.017
195,-0.103
196,0.046
197,0.083
198,-0.137
199,-0.049
200,-0.076
201,0.073
202,-0.044
203,-0.017
204,0.098
205,-0.127
206,-0.068
207,0.081
208,-0.005
209,0.059
210,-0.022
211,-0.039
212,-0.095
213,-0.181
214,-0.061
215,0.015
216,-0.02
217,-0.059
218,-0.063
219,0.078
220,0.032
221,0.02
222,-0.042
223,-0.007
224,-0.012
225,-0.005
226,-0.005
227,-0.002
228,0.002
229,-0.032
230,0.0
231,-0.002
232,-0.127
233,-0.017
234,-0.005
235,-0.193
236,-0.01
237,0.022
238,-0.012
239,0.078
240,0.093
241,0.034
242,-0.112
243,0.002
244,0.156
245,0.059
246,0.002
247,0.125
248,0.098
249,-0.034
250,0.078
251,-0.044
252,0.078
253,-0.076
254,-0.046
255,-0.161
256,-0.112
257,-0.024
258,0.017
259,0.044
260,-0.071
261,-0.049
262,-0.042
263,-0.039
264,-0.042
265,-0.046
266,0.017
267,-0.002
268,-0.024
269,-0.027
270,-0.051
271,0.059
272,0.0
273,-0.125
274,0.051
275,-0.054
276,0.107
277,-0.056
278,-0.027
279,-0.139
280,-0.127
281,-0.044
282,0.022
283,-0.19
284,-0.11
285,0.027
286,-0.039
287,-0.027
288,-0.039
289,0.068
290,0.12
291,-0.107
292,0.017
293,0.024
294,0.02
295,-0.02
296,-0.015
297,-0.112
298,-0.139
299,-0.12
300,-0.09
301,-0.071
302,-0.12
303,-0.139
304,-0.049
305,0.02
306,-0.068
307,0.046
308,0.088
309,0.027
310,-0.034
311,-0.037
312,0.01
313,-0.032
314,-0.195
315,-0.081
316,0.015
317,-0.02
318,-0.085
319,-0.093
320,-0.059
321,-0.112
322,-0.103
323,0.005
324,0.039
325,0.076
326,0.122
327,-0.015
328,-0.015
329,0.09
330,0.266
331,0.042
332,-0.071
333,-0.051
334,0.051
335,0.056
336,0.122
337,-0.01
338,-0.002
339,0.007
340,-0.027
341,-0.054
342,0.061
343,0.024
344,0.024
345,0.083
346,-0.032
347,-0.034
348,-0.027
349,0.095
350,-0.078
351,-0.19
352,-0.022
353,-0.085
354,-0.037
355,-0.061
356,-0.005
357,-0.1
358,-0.083
359,0.088
360,-0.022
361,0.056
362,0.01
363,-0.022
364,-0.107
365,0.005
366,0.012
367,-0.037
368,-0.017
369,-0.032
370,-0.044
371,0.068
372,-0.002
373,-0.156
374,-0.071
375,-0.005
376,-0.017
