,-0.007
0,0.181
1,0.042
2,-0.002
3,0.017
4,-0.022
5,0.032
6,0.0
7,-0.037
8,-0.1
9,0.005
10,0.037
11,-0.007
12,0.068
13,-0.056
14,0.022
15,-0.002
16,-0.081
17,0.002
18,0.039
19,0.037
20,0.022
21,-0.134
22,0.002
23,0.044
24,-0.12
25,-0.112
26,-0.044
27,-0.068
28,-0.027
29,0.005
30,-0.012
31,0.007
32,-0.017
33,0.012
34,0.066
35,0.027
36,0.029
37,-0.039
38,0.0
39,-0.024
40,-0.007
41,-0.022
42,-0.105
43,-0.059
44,-0.085
45,-0.027
46,-0.037
47,-0.039
48,-0.081
49,-0.01
50,0.037
51,-0.059
52,-0.037
53,0.068
54,0.117
55,0.085
56,-0.024
57,0.02
58,0.022
59,0.088
60,0.095
61,-0.078
62,-0.105
63,-0.02
64,-0.012
65,-0.039
66,-0.066
67,0.044
68,0.012
69,-0.103
70,-0.056
71,0.129
72,-0.017
73,0.054
74,0.129
75,-0.027
76,0.005
77,0.005
78,0.098
79,-0.027
80,-0.046
81,0.115
82,0.176
83,-0.027
84,-0.046
85,-0.007
86,-0.032
87,-0.007
88,-0.081
89,0.005
90,0.0
91,-0.002
92,0.085
93,0.0
94,0.017
95,0.022
96,-0.012
97,-0.044
98,-0.017
99,0.051
100,0.037
101,-0.098
102,-0.083
103,-0.042
104,-0.105
105,0.027
106,-0.068
107,-0.132
108,0.103
109,0.071
110,-0.078
111,-0.032
112,-0.093
113,-0.098
114,-0.027
115,0.046
116,0.1
117,0.042
118,-0.007
119,-0.017
120,-0.073
121,0.007
122,-0.022
123,-0.063
124,0.01
125,0.076
126,-0.044
127,0.044
128,-0.015
129,-0.027
130,0.127
131,0.02
132,-0.005
133,-0.015
134,0.022
135,0.024
136,0.017
137,-0.022
138,0.002
139,0.007
140,0.061
141,-0.042
142,-0.054
143,-0.09
144,-0.042
145,-0.017
146,-0.132
147,0.027
148,-0.007
149,-0.017
150,0.071
151,-0.066
152,-0.022
153,0.125
154,0.068
155,0.0
156,-0.059
157,0.088
158,0.032
159,-0.083
160,0.09
161,0.037
162,-0.037
163,-0.022
164,0.037
165,-0.049
166,-0.11
167,0.029
168,-0.037
169,-0.037
170,-0.093
171,-0.046
172,0.081
173,-0.024
174,-0.1
175,-0.073
176,-0.073
177,-0.012
178,-0.007
179,-0.103
180,-0.081
181,-0.081
182,-0.139
183,-0.078
184,-0.112
185,-0.056
186,-0.168
187,-0.173
188,-0.085
189,-0.01
190,0.01
191,-0.051
192,-0.042
193,0.068
194,-0.117
195,0.0
196,0.005
197,-0.088
198,-0.034
199,-0.063
200,-0.059
201,-0.081
202,-0.078
203,-0.027
204,-0.088
205,-0.125
206,-0.095
207,-0.093
208,-0.049
209,0.002
210,-0.122
211,-0.134
212,0.005
213,0.042
214,0.11
215,-0.068
216,-0.071
217,0.093
218,0.042
219,-0.002
220,0.046
221,0.083
222,0.027
223,0.024
224,0.029
225,0.029
226,0.071
227,0.093
228,-0.103
229,-0.107
230,-0.042
231,0.051
232,0.081
233,-0.049
234,0.027
235,0.081
236,0.107
237,0.0
238,-0.103
239,0.088
240,0.049
241,0.071
242,0.002
243,-0.012
244,0.046
245,0.044
246,-0.059
247,0.024
248,-0.015
249,-0.046
250,-0.21
251,-0.12
252,-0.032
253,-0.032
254,0.105
255,0.022
256,-0.068
257,-0.046
258,0.02
259,0.034
260,-0.002
261,0.032
262,0.02
263,0.063
264,-0.037
265,-0.007
266,-0.049
267,-0.054
268,-0.012
269,-0.078
270,-0.068
271,0.012
272,0.039
273,-0.068
274,-0.068
275,-0.024
276,0.012
277,-0.01
278,-0.061
279,-0.015
280,-0.046
281,0.0
282,0.042
283,-0.078
284,-0.1
285,0.054
286,-0.007
287,0.012
288,-0.076
289,-0.071
290,-0.007
291,-0.032
292,-0.037
293,-0.017
294,0.007
295,0.015
296,-0.039
297,0.032
298,0.083
299,0.061
300,0.11
301,0.0
302,0.01
303,0.112
304,0.02
305,0.022
306,-0.007
307,0.01
308,0.012
309,-0.098
310,0.01
311,0.068
312,0.125
313,0.085
314,0.073
315,0.022
316,0.027
317,0.066
318,0.076
319,-0.022
320,0.012
321,0.081
322,0.071
323,-0.029
324,-0.017
325,0.002
326,-0.037
327,-0.029
328,0.076
329,0.015
330,0.027
331,0.071
332,0.054
333,-0.007
334,0.051
335,0.061
336,0.042
337,0.083
338,0.039
339,0.122
340,0.095
341,0.098
342,-0.044
343,-0.012
344,0.017
345,-0.066
346,-0.051
347,0.146
348,0.061
349,-0.049
350,-0.017
351,-0.046
352,-0.015
353,-0.144
354,-0.12
355,0.005
356,0.02
357,0.049
358,0.02
359,-0.017
360,0.034
361,-0.083
362,-0.078
363,-0.015
364,-0.056
365,-0.103
366,-0.01
367,-0.015
368,-0.056
369,-0.054
370,-0.088
371,-0.068
372,0.039
373,0.012
374,-0.117
375,-0.061
376,0.083
377,0.095
378,-0.022
379,0.027
380,0.088
381,0.081
382,-0.066
383,0.0
384,-0.046
385,-0.054
386,-0.044
387,-0.049
388,-0.002
389,-0.078
390,-0.085
391,-0.054
392,-0.044
393,-0.015
394,0.017
395,-0.012
396,0.081
397,0.168
398,0.049
399,0.146
400,0.11
401,0.146
402,0.066
403,0.024
404,0.054
405,0.051
406,0.054
407,0.049
408,0.156
409,0.068
410,-0.002
411,0.01
412,-0.022
413,0.049
414,0.11
415,0.12
416,0.115
417,0.027
418,0.049
419,0.12
420,0.046
421,0.139
422,0.144
423,0.073
424,0.01
425,-0.049
426,0.034
427,0.022
428,0.046
429,-0.034
430,0.042
431,-0.022
432,0.051
433,0.012
434,-0.007
435,-0.012
436,-0.01
437,-0.017
438,0.134
439,-0.039
440,-0.002
441,0.056
442,-0.059
443,0.022
444,-0.007
445,-0.095
446,0.017
447,-0.042
448,0.029
449,0.012
450,-0.061
451,-0.1
452,-0.078
453,-0.088
454,0.039
455,-0.059
456,-0.007
457,0.015
458,-0.112
459,-0.085
460,-0.046
461,-0.09
462,-0.037
463,-0.129
464,-0.054
465,-0.12
466,0.017
467,0.042
468,-0.09
469,-0.051
470,0.01
471,-0.029
472,-0.012
473,-0.056
474,0.022
475,0.071
476,0.039
477,0.0
478,0.046
479,0.012
480,0.046
