,-0.012.1
0,-0.068
1,-0.002
2,-0.034
3,-0.049
4,0.139
5,-0.083
6,0.007
7,-0.032
8,-0.007
9,-0.144
10,-0.09
11,0.0
12,-0.002
13,-0.054
14,-0.044
15,-0.044
16,0.002
17,-0.125
18,-0.02
19,0.039
20,0.007
21,-0.007
22,-0.063
23,0.017
24,-0.139
25,-0.12
26,-0.051
27,-0.2
28,0.022
29,-0.032
30,0.002
31,-0.046
32,-0.098
33,-0.042
34,-0.046
35,-0.063
36,-0.125
37,-0.039
38,-0.024
39,0.049
40,0.034
41,0.059
42,0.02
43,-0.081
44,-0.056
45,-0.144
46,-0.029
47,-0.02
48,0.061
49,0.105
50,0.022
51,0.044
52,0.039
53,0.049
54,0.122
55,0.005
56,0.005
57,0.017
58,0.054
59,0.024
60,-0.034
61,0.024
62,0.103
63,0.029
64,-0.037
65,-0.088
66,-0.007
67,-0.032
68,-0.054
69,-0.061
70,-0.071
71,-0.049
72,-0.076
73,-0.125
74,0.054
75,0.081
76,-0.085
77,0.11
78,0.105
79,-0.022
80,0.073
81,0.081
82,0.088
83,0.063
84,0.037
85,0.037
86,0.09
87,-0.144
88,-0.132
89,-0.02
90,-0.032
91,-0.1
92,-0.046
93,-0.022
94,0.012
95,-0.085
96,-0.034
97,-0.093
98,-0.061
99,0.039
100,-0.059
101,0.056
102,0.046
103,0.034
104,0.142
105,0.061
106,0.02
107,-0.085
108,-0.02
109,0.09
110,0.0
111,-0.029
112,-0.027
113,-0.066
114,-0.022
115,0.061
116,0.002
117,-0.012
118,0.042
119,0.164
120,0.081
121,0.042
122,0.1
123,0.085
124,0.002
125,-0.029
126,-0.037
127,0.059
128,0.046
129,0.017
130,0.029
131,0.024
132,-0.046
133,-0.042
134,-0.085
135,-0.059
136,-0.029
137,0.132
138,-0.007
139,0.022
140,0.076
141,0.002
142,0.056
143,0.066
144,0.034
145,0.117
146,0.068
147,0.0
148,0.037
149,0.117
150,-0.005
151,0.088
152,0.049
153,0.127
154,0.044
155,-0.027
156,0.088
157,0.059
158,-0.073
159,-0.032
160,-0.076
161,0.085
162,0.051
163,-0.039
164,-0.007
165,0.071
166,-0.11
167,-0.107
168,0.002
169,0.044
170,0.088
171,-0.024
172,-0.105
173,-0.042
174,-0.12
175,-0.044
176,-0.09
177,-0.081
178,-0.078
179,0.098
180,0.044
181,0.022
182,0.088
183,0.068
184,-0.007
185,0.02
186,0.044
187,-0.022
188,0.024
189,0.002
190,-0.037
191,-0.029
192,0.0
193,-0.017
194,-0.032
195,-0.054
196,0.125
197,0.051
198,-0.117
199,0.122
200,0.134
201,0.112
202,-0.066
203,-0.017
204,0.11
205,-0.046
206,0.015
207,-0.054
208,0.054
209,-0.005
210,0.007
211,-0.054
212,-0.024
213,0.027
214,0.073
215,-0.054
216,0.0
217,-0.037
218,0.073
219,0.103
220,0.2
221,0.149
222,0.032
223,0.073
224,0.085
225,0.022
226,0.076
227,0.056
228,0.034
229,-0.046
230,0.032
231,0.103
232,0.073
233,0.063
234,-0.027
235,-0.017
236,0.024
237,-0.078
238,-0.059
239,0.044
240,0.061
241,0.081
242,0.061
243,0.007
244,0.029
245,-0.012
246,0.071
247,0.022
248,0.037
249,0.098
250,0.068
251,-0.129
252,-0.093
253,-0.056
254,-0.034
255,-0.02
256,-0.044
257,-0.007
258,-0.022
259,-0.076
260,-0.073
261,0.01
262,-0.029
263,0.032
264,0.112
265,0.073
266,0.164
267,-0.022
268,-0.054
269,-0.007
270,0.029
271,-0.022
272,-0.081
273,0.078
274,-0.017
275,-0.029
276,0.193
277,0.085
278,-0.044
279,0.039
280,-0.059
281,0.098
282,0.073
283,-0.012
284,0.125
285,-0.027
286,0.061
287,0.059
288,-0.044
289,-0.042
290,0.054
291,0.037
292,-0.085
293,-0.032
294,0.044
295,-0.044
296,-0.054
297,-0.015
298,0.027
299,0.012
300,0.085
301,0.02
302,-0.073
303,0.076
304,0.11
305,0.005
306,0.061
307,0.081
308,0.122
309,-0.007
310,0.0
311,-0.078
312,-0.081
313,0.007
314,-0.007
315,-0.063
316,-0.151
317,-0.029
318,0.017
319,0.005
320,0.066
321,0.005
322,0.071
323,0.054
324,0.105
325,0.105
326,0.059
327,0.085
328,0.068
329,-0.005
330,0.015
331,-0.056
332,-0.024
333,0.015
334,0.022
335,-0.02
336,-0.103
337,-0.115
338,0.02
339,-0.039
340,-0.176
341,-0.193
342,-0.056
343,0.024
344,-0.054
345,-0.095
346,-0.027
347,-0.002
348,0.085
349,0.012
350,0.081
351,-0.076
352,-0.046
353,-0.054
354,-0.071
355,0.012
356,-0.007
357,-0.164
358,-0.107
359,-0.02
360,-0.056
361,0.012
362,-0.017
363,0.029
364,0.115
365,-0.027
366,0.1
367,0.0
368,-0.012
369,0.007
370,0.1
371,0.034
372,-0.027
373,-0.029
374,0.022
375,0.034
376,0.0
377,-0.105
378,-0.005
379,0.049
380,0.066
381,0.073
382,-0.002
383,0.093
384,-0.103
385,0.034
386,0.115
387,-0.002
388,0.081
389,0.007
390,-0.007
391,-0.034
392,-0.01
393,0.083
394,0.051
395,0.046
396,0.042
397,0.181
398,0.034
399,-0.022
400,0.034
401,0.083
402,0.078
403,-0.01
404,0.015
405,-0.015
406,0.068
407,-0.024
408,0.0
409,0.037
410,-0.027
411,0.066
412,-0.002
413,0.042
414,-0.034
415,-0.039
416,0.054
417,-0.059
418,-0.156
419,0.027
420,0.007
421,-0.027
422,-0.059
423,0.034
424,0.076
425,-0.049
426,-0.039
427,-0.039
428,-0.017
429,-0.085
430,0.002
431,-0.024
432,-0.068
433,-0.022
434,-0.049
435,-0.051
436,-0.066
437,0.049
438,-0.01
439,-0.09
440,-0.027
441,-0.083
442,-0.029
443,0.049
444,-0.002
445,0.107
446,0.012
447,-0.039
448,0.061
449,-0.061
450,-0.029
451,0.015
452,-0.129
453,-0.029
454,-0.049
455,0.01
456,-0.005
457,-0.112
458,-0.085
459,-0.066
460,-0.044
461,0.029
462,0.066
463,0.088
464,0.076
465,-0.032
466,-0.01
467,0.017
468,0.012
469,0.002
470,-0.115
471,-0.029
472,0.007
473,0.012
474,0.027
475,-0.1
476,0.073
477,0.015
478,-0.134
479,0.012
480,-0.002
481,0.017
482,0.002
483,-0.01
484,0.017
485,-0.061
486,0.081
487,-0.02
488,-0.024
489,0.083
490,0.12
491,-0.083
492,-0.161
493,-0.012
494,-0.137
495,0.149
496,-0.129
497,-0.095
498,0.017
499,0.071
500,0.125
501,-0.078
502,-0.017
503,0.203
504,-0.063
505,-0.049
506,0.071
507,-0.056
508,-0.032
509,-0.061
510,-0.164
511,0.015
512,-0.042
513,0.002
514,-0.139
515,-0.132
516,0.076
517,0.049
518,-0.11
519,-0.1
520,-0.088
521,0.049
522,0.063
523,-0.024
524,0.073
525,0.061
526,0.151
527,0.098
528,-0.073
529,0.071
530,0.054
531,-0.134
532,-0.151
533,0.046
534,-0.073
535,0.042
536,0.022
537,-0.059
538,-0.039
539,-0.115
540,-0.02
541,-0.083
542,-0.132
543,0.01
544,0.059
545,0.039
546,-0.076
547,-0.042
548,0.039
549,-0.02
550,-0.081
551,-0.029
552,0.017
553,-0.037
554,-0.061
555,-0.015
556,-0.049
557,0.034
558,-0.024
559,0.027
560,-0.024
561,-0.022
562,0.156
563,0.071
564,0.146
565,0.076
566,0.007
567,-0.007
568,-0.005
569,-0.01
570,0.01
571,0.09
572,0.007
573,0.01
574,-0.061
575,-0.042
576,-0.078
577,-0.061
578,-0.042
579,0.029
580,-0.056
581,-0.127
582,-0.054
583,-0.061
584,0.005
585,0.066
586,-0.02
587,0.024
588,-0.007
589,-0.073
590,-0.012
591,-0.11
592,-0.022
593,0.049
594,-0.066
595,-0.029
596,0.022
597,-0.12
598,-0.137
599,-0.01
600,-0.081
601,-0.081
602,-0.007
603,-0.034
604,-0.095
605,-0.032
606,-0.024
607,-0.066
608,-0.164
609,-0.029
610,-0.015
611,0.049
612,0.056
613,0.002
614,0.061
615,0.037
616,0.095
617,0.181
618,-0.083
619,-0.01
620,-0.076
621,-0.146
622,-0.063
623,0.024
624,-0.066
