,-0.059
0,0.054
1,0.01
2,-0.129
3,-0.005
4,0.054
5,0.012
6,-0.142
7,-0.012
8,-0.073
9,-0.115
10,-0.083
11,0.02
12,-0.002
13,-0.107
14,0.046
15,-0.024
16,0.056
17,-0.005
18,0.037
19,0.076
20,0.056
21,0.029
22,-0.139
23,-0.066
24,-0.012
25,0.049
26,-0.1
27,-0.222
28,-0.09
29,-0.059
30,-0.151
31,-0.115
32,-0.073
33,0.024
34,-0.139
35,-0.078
36,0.017
37,-0.029
38,0.017
39,0.007
40,-0.024
41,-0.117
42,0.112
43,0.081
44,-0.176
45,-0.1
46,-0.054
47,-0.012
48,-0.046
49,-0.076
50,0.039
51,0.11
52,0.1
53,0.005
54,-0.081
55,-0.01
56,0.076
57,-0.044
58,0.09
59,0.168
60,0.127
61,0.063
62,0.044
63,0.134
64,0.176
65,-0.044
66,-0.015
67,0.059
68,-0.005
69,0.046
70,0.029
71,-0.056
72,-0.107
73,0.127
74,0.234
75,0.042
76,0.11
77,0.244
78,0.085
79,0.051
80,0.161
81,0.11
82,0.183
83,-0.032
84,-0.059
85,0.139
86,0.037
87,-0.1
88,-0.056
89,0.034
90,-0.061
91,-0.022
92,-0.122
93,0.078
94,0.081
95,0.037
96,0.02
97,0.107
98,0.176
99,0.039
100,0.068
101,0.049
102,-0.061
103,-0.01
104,-0.061
105,-0.142
106,0.137
107,-0.017
108,-0.122
109,-0.132
110,-0.132
111,-0.068
112,-0.242
113,-0.142
114,-0.027
115,-0.095
116,0.024
117,0.085
118,0.051
119,0.076
120,0.195
121,0.02
122,-0.183
123,-0.024
124,0.11
125,0.005
126,-0.205
127,-0.076
128,-0.22
129,-0.071
130,-0.024
131,-0.093
132,-0.02
133,0.11
134,-0.002
135,-0.01
136,-0.059
137,0.168
138,0.166
139,-0.095
140,-0.056
141,0.2
142,0.256
143,0.125
144,-0.015
145,0.046
146,0.015
147,-0.095
148,-0.061
149,0.063
150,0.066
151,-0.046
152,-0.085
153,-0.039
154,-0.017
155,0.024
156,-0.032
157,0.005
158,0.154
159,-0.032
160,0.132
161,0.181
162,0.115
163,0.061
164,0.122
165,0.066
166,0.017
167,0.063
