,0.137.1
0,-0.059
1,-0.093
2,-0.059
3,0.002
4,0.039
5,0.002
6,-0.093
7,-0.007
8,0.007
9,0.015
10,-0.017
11,0.046
12,0.083
13,-0.093
14,-0.073
15,0.042
16,-0.056
17,-0.032
18,0.029
19,-0.054
20,0.068
21,0.054
22,0.071
23,0.088
24,0.005
25,0.046
26,0.059
27,0.054
28,0.042
29,0.032
30,0.081
31,0.081
32,0.0
33,0.076
34,0.044
35,0.078
36,-0.012
37,-0.159
38,-0.066
39,-0.081
40,-0.083
41,-0.024
42,-0.085
43,-0.093
44,0.066
45,-0.01
46,0.093
47,0.142
48,0.037
49,0.088
50,0.085
51,0.168
52,0.142
53,0.0
54,-0.017
55,-0.134
56,-0.085
57,-0.032
58,-0.034
59,-0.051
60,-0.115
61,-0.127
62,-0.11
63,-0.186
64,-0.063
65,-0.01
66,-0.044
67,-0.093
68,-0.027
69,0.115
70,0.159
71,0.059
72,-0.01
73,-0.022
74,0.059
75,-0.007
76,-0.134
77,-0.061
78,0.051
79,0.054
80,-0.122
81,-0.059
82,-0.154
83,-0.073
84,-0.024
85,-0.076
86,-0.12
87,0.054
88,0.017
89,-0.068
90,-0.115
91,-0.049
92,0.066
93,0.076
94,0.051
95,0.037
96,0.02
97,0.024
98,-0.066
99,-0.02
100,-0.022
101,-0.039
102,0.0
103,0.027
104,0.093
105,-0.051
106,-0.049
107,-0.029
108,0.015
109,0.095
110,0.098
111,0.01
112,0.01
113,0.103
114,-0.015
115,0.005
116,-0.005
117,0.027
118,0.12
119,0.117
120,0.042
121,-0.024
122,0.117
123,0.015
124,0.059
125,0.081
126,0.015
127,0.081
128,0.034
129,0.032
130,0.012
131,0.039
132,0.068
133,0.056
134,0.027
135,0.085
136,0.11
137,0.073
138,0.037
139,0.054
140,0.061
141,-0.01
142,0.059
143,0.071
144,-0.024
145,-0.024
146,0.017
147,-0.037
148,-0.005
149,-0.049
150,-0.032
151,0.046
152,0.076
153,-0.01
154,-0.073
155,0.02
156,-0.042
157,-0.105
158,-0.063
159,-0.029
160,-0.015
161,0.02
162,0.0
163,0.0
164,-0.012
165,-0.039
166,0.125
167,0.073
168,0.039
169,0.0
170,-0.015
171,-0.02
172,-0.076
173,0.017
174,0.051
175,0.037
176,0.051
177,-0.088
178,-0.137
179,-0.083
180,-0.017
181,-0.027
182,-0.002
183,-0.066
184,-0.054
185,0.046
186,0.054
187,-0.02
188,-0.088
189,0.146
190,0.125
191,0.081
192,0.073
193,0.122
194,0.054
195,0.081
196,0.002
197,-0.081
198,0.039
199,0.071
200,0.017
201,-0.029
202,-0.071
203,0.056
204,0.063
205,-0.066
206,0.032
207,0.188
208,-0.002
209,-0.029
210,0.002
211,0.056
212,-0.01
213,-0.042
214,0.054
215,0.181
216,0.046
217,-0.088
218,-0.005
219,0.054
220,0.042
221,0.007
222,0.044
223,0.012
224,0.037
225,-0.044
226,0.09
227,0.029
228,0.107
229,0.217
230,0.044
231,-0.105
232,0.046
233,0.007
234,0.078
235,0.032
236,-0.137
237,-0.027
238,0.0
239,-0.01
240,-0.056
241,-0.139
242,-0.002
243,-0.056
244,-0.046
245,0.022
246,-0.002
247,0.166
248,0.068
249,0.037
250,0.022
251,0.017
252,0.051
253,0.125
254,0.0
255,-0.024
256,0.054
257,0.0
258,-0.085
259,-0.107
260,-0.005
261,-0.002
262,0.051
263,-0.022
264,-0.054
265,-0.095
266,-0.015
267,-0.017
268,-0.129
269,-0.098
270,0.034
271,0.122
272,0.032
273,-0.051
274,-0.044
275,0.078
276,0.061
277,-0.073
278,0.022
279,-0.042
280,-0.049
281,-0.129
282,-0.161
283,-0.022
284,0.078
285,-0.042
286,0.0
287,-0.054
288,-0.061
289,0.0
290,0.002
291,0.017
292,-0.088
293,0.012
294,0.042
295,-0.088
296,-0.005
297,0.015
298,-0.085
299,-0.071
300,-0.1
301,-0.12
302,-0.103
303,-0.059
304,-0.061
305,-0.105
306,-0.098
307,-0.054
308,-0.017
309,0.032
310,-0.017
311,-0.034
312,0.007
313,0.068
314,-0.015
315,-0.059
316,0.012
317,0.083
318,0.142
319,0.034
320,0.0
321,-0.002
322,0.02
323,0.061
324,0.024
325,0.002
326,-0.022
327,-0.022
328,-0.095
329,0.002
330,-0.103
331,-0.093
332,0.01
333,-0.024
334,-0.054
335,0.066
336,0.063
337,-0.024
338,-0.002
339,-0.073
340,0.015
341,0.093
342,0.027
343,0.088
344,0.005
345,-0.032
346,-0.054
347,-0.049
348,-0.002
349,-0.002
350,-0.066
351,-0.037
352,0.024
353,0.076
354,-0.01
355,-0.066
356,0.022
357,0.002
358,-0.01
359,-0.039
360,-0.037
361,0.034
362,0.066
363,0.076
364,-0.056
365,0.032
366,-0.017
367,-0.054
368,-0.066
369,0.081
370,-0.061
371,-0.056
372,0.037
373,0.049
374,-0.056
375,-0.029
376,-0.029
377,0.049
378,0.093
379,0.081
380,0.139
381,0.02
382,-0.007
383,-0.042
384,0.029
385,0.083
386,0.032
387,-0.015
388,-0.027
389,0.168
390,-0.02
391,-0.017
392,-0.034
393,-0.076
394,0.134
395,0.032
396,-0.056
397,0.107
398,0.073
399,-0.027
400,-0.002
401,-0.022
402,0.081
403,0.12
404,-0.029
405,-0.051
406,0.095
407,0.024
408,0.01
409,-0.063
410,-0.027
411,0.051
412,0.029
413,-0.037
