,-0.117
0,-0.071
1,0.039
2,-0.039
3,0.034
4,0.112
5,-0.061
6,-0.007
7,0.088
8,0.054
9,0.029
10,0.027
11,-0.01
12,-0.059
13,-0.1
14,0.01
15,-0.042
16,-0.122
17,0.007
18,-0.002
19,-0.056
20,-0.068
21,-0.007
22,-0.002
23,0.037
24,0.054
25,0.017
26,0.081
27,0.068
28,0.107
29,0.056
30,-0.007
31,0.02
32,-0.042
33,-0.076
34,0.007
35,0.017
36,-0.024
37,0.022
38,0.049
39,-0.007
40,-0.068
41,0.01
42,0.029
43,0.039
44,0.002
45,0.017
46,0.0
47,-0.037
48,-0.024
49,0.051
50,0.032
51,-0.154
52,-0.129
53,-0.012
54,-0.046
55,-0.112
56,-0.129
57,0.007
58,0.022
59,-0.081
60,-0.01
61,-0.017
62,-0.01
63,-0.027
64,0.042
65,-0.017
66,-0.01
67,0.071
68,0.02
69,-0.042
70,-0.01
71,0.037
72,-0.046
73,-0.056
74,-0.095
75,0.007
76,-0.015
77,-0.051
78,-0.007
79,0.027
80,-0.051
81,0.068
82,-0.029
83,0.042
84,-0.015
85,0.039
86,0.146
87,0.02
88,0.127
89,0.1
90,0.029
91,-0.076
92,-0.022
93,0.022
94,-0.112
95,-0.032
96,0.015
97,-0.088
98,-0.081
99,-0.005
100,-0.029
101,0.093
102,0.176
103,0.12
104,0.02
105,0.032
106,0.059
107,0.02
108,0.051
109,-0.032
110,0.0
111,0.107
112,0.1
113,-0.134
114,-0.09
115,-0.063
116,0.083
117,0.027
118,-0.068
119,0.032
120,0.046
121,0.059
122,-0.022
123,-0.051
124,0.122
125,0.051
126,0.076
127,0.039
128,0.085
129,0.029
130,0.063
131,-0.005
132,-0.01
133,0.007
134,-0.12
135,-0.051
136,-0.061
137,-0.076
138,-0.073
139,-0.134
140,-0.076
141,-0.073
142,-0.007
143,0.012
144,-0.005
145,0.076
146,0.007
147,0.007
148,-0.105
149,-0.088
150,-0.015
151,0.022
152,-0.007
153,0.005
154,-0.039
155,-0.034
156,-0.027
157,0.034
158,-0.068
159,-0.088
160,0.024
161,0.125
162,0.039
163,0.015
164,-0.015
165,0.066
166,0.022
167,0.088
168,0.09
169,-0.112
170,-0.042
171,0.01
172,-0.061
173,0.024
174,-0.071
175,-0.054
176,-0.054
177,-0.068
178,-0.054
179,-0.081
180,-0.039
181,-0.024
182,0.015
183,0.051
184,0.027
185,0.125
186,0.142
187,0.059
188,0.071
189,0.049
190,0.088
191,0.042
192,-0.012
193,0.015
194,0.015
195,-0.029
196,0.012
197,0.098
198,-0.002
199,0.063
200,0.007
201,0.01
202,0.042
203,0.1
204,0.127
205,0.01
206,-0.044
207,0.022
208,0.054
209,0.049
210,0.076
211,0.042
212,0.088
213,-0.017
214,0.034
215,-0.103
216,-0.164
217,-0.034
218,-0.034
219,-0.049
220,-0.027
221,0.037
222,0.09
223,0.002
224,-0.005
225,0.105
226,0.061
227,0.076
228,0.049
229,-0.02
230,-0.042
231,0.012
232,0.022
233,-0.054
234,0.01
235,-0.037
236,-0.034
237,-0.088
238,-0.083
239,-0.059
240,0.02
241,-0.061
242,-0.042
243,0.037
244,0.005
245,0.032
246,0.059
247,0.068
248,0.093
249,0.012
250,0.017
251,0.02
252,-0.007
253,0.037
254,0.032
255,0.007
256,0.012
257,0.061
258,-0.02
259,-0.029
260,-0.1
261,-0.083
262,-0.002
263,-0.122
264,-0.09
265,0.024
266,0.007
267,0.027
268,0.049
269,0.051
270,0.071
271,0.034
272,0.054
273,-0.024
274,-0.002
275,-0.039
276,-0.032
277,0.051
278,-0.051
279,-0.032
280,-0.007
281,0.054
282,-0.012
283,-0.037
284,0.11
285,0.044
286,0.049
287,0.046
288,0.02
289,0.0
290,0.007
291,0.054
292,0.056
293,0.042
294,0.007
295,-0.073
296,0.093
297,0.073
298,-0.027
299,0.042
300,-0.024
301,-0.049
302,-0.066
303,-0.007
304,0.002
305,-0.039
306,0.046
307,0.081
308,0.002
309,0.002
310,0.051
311,0.029
312,-0.044
313,-0.083
314,0.022
315,-0.056
316,-0.017
317,-0.044
318,0.037
319,-0.054
320,-0.056
321,-0.022
