,0.076
0,0.042
1,0.156
2,0.107
3,0.137
4,0.122
5,0.024
6,0.093
7,0.066
8,-0.032
9,-0.081
10,-0.02
11,0.066
12,0.054
13,0.027
14,-0.051
15,0.015
16,0.012
17,-0.056
18,-0.088
19,0.034
20,0.022
21,0.037
22,0.02
23,-0.046
24,0.015
25,0.0
26,0.024
27,-0.046
28,0.022
29,0.007
30,-0.029
31,-0.134
32,-0.176
33,-0.11
34,-0.029
35,-0.029
36,-0.042
37,-0.059
38,-0.063
39,0.051
40,-0.022
41,-0.017
42,0.034
43,0.002
44,0.071
45,-0.049
46,0.071
47,0.005
48,0.005
49,-0.056
50,-0.046
51,-0.105
52,0.015
53,-0.054
54,0.005
55,0.085
56,-0.02
57,-0.037
58,-0.073
59,0.029
60,0.083
61,-0.027
62,0.002
63,0.012
64,0.066
65,0.085
66,-0.022
67,-0.032
68,0.034
69,0.039
70,-0.071
71,-0.09
72,0.034
73,0.068
74,0.017
75,0.015
76,0.017
77,0.054
78,-0.02
79,0.039
80,-0.007
81,0.063
82,0.107
83,0.093
84,0.054
85,0.027
86,0.098
87,0.178
88,0.09
89,0.059
90,0.095
91,0.032
92,0.015
93,0.0
94,-0.051
95,0.063
96,0.005
97,-0.037
98,-0.066
99,-0.007
100,0.005
101,0.09
102,0.081
103,0.02
104,-0.01
105,-0.034
106,0.063
107,-0.061
108,-0.022
109,-0.007
110,-0.002
111,0.005
112,0.027
113,-0.042
114,-0.027
115,-0.137
116,-0.098
117,-0.044
118,-0.112
119,-0.034
120,0.029
121,0.054
122,0.01
123,-0.037
124,0.076
125,0.146
126,0.066
127,0.015
128,0.022
129,-0.01
130,0.005
131,-0.012
132,0.034
133,-0.039
134,0.022
135,-0.068
136,-0.09
137,0.051
138,0.022
139,0.076
140,-0.005
141,-0.059
142,0.032
143,-0.017
144,-0.044
145,-0.017
146,-0.012
147,-0.027
148,-0.015
149,-0.012
150,0.044
151,-0.071
152,-0.002
153,-0.063
154,-0.005
155,0.151
156,-0.056
157,-0.049
158,0.022
159,-0.02
160,0.024
161,0.029
162,0.042
163,0.103
164,0.078
165,0.1
166,0.205
167,0.137
168,0.017
169,0.027
170,0.005
171,-0.005
172,-0.039
173,-0.032
174,-0.005
175,0.093
176,-0.012
177,-0.022
178,0.012
179,0.093
180,0.081
181,0.022
182,0.107
183,0.044
184,0.068
185,-0.024
186,0.007
187,-0.007
188,0.054
189,-0.017
190,0.061
191,-0.02
192,0.02
193,0.066
194,-0.056
195,-0.046
196,-0.129
197,-0.073
198,0.076
199,-0.071
200,0.034
201,0.088
202,0.122
203,0.039
204,0.015
205,-0.032
206,0.059
207,0.032
208,0.146
209,-0.027
210,-0.027
211,-0.056
212,-0.037
213,-0.024
214,-0.037
215,-0.02
216,-0.017
217,0.037
218,0.046
219,-0.09
220,-0.017
221,-0.024
222,-0.002
223,0.01
224,-0.039
225,-0.01
226,-0.078
227,0.012
228,-0.076
229,0.015
230,0.117
231,0.012
232,-0.063
233,-0.039
234,0.083
235,0.0
236,-0.046
237,-0.081
238,-0.105
239,-0.049
240,0.027
241,-0.049
242,-0.088
243,0.042
244,0.063
245,-0.024
246,-0.056
247,0.1
248,0.112
249,0.024
250,0.01
251,0.002
252,0.063
253,0.029
254,0.034
255,-0.063
256,-0.103
257,0.015
258,-0.073
259,-0.034
260,0.034
261,0.029
262,-0.022
263,-0.02
264,-0.032
265,0.029
266,0.071
267,0.127
268,-0.005
269,-0.032
270,-0.015
271,-0.022
272,0.039
273,0.015
274,-0.071
275,-0.037
276,-0.054
277,0.059
278,-0.017
279,-0.081
280,-0.044
281,-0.063
282,-0.1
283,-0.012
284,-0.059
285,-0.068
286,0.005
287,-0.071
288,-0.042
289,-0.085
290,-0.017
291,-0.105
292,-0.112
293,-0.061
294,0.027
295,0.066
296,-0.002
297,-0.002
298,0.005
299,-0.015
300,0.071
301,-0.017
302,-0.042
303,-0.042
304,-0.017
305,-0.044
306,-0.073
307,0.029
308,0.093
309,-0.076
310,-0.071
311,-0.024
312,-0.024
313,0.063
314,-0.032
315,0.015
316,0.081
317,0.037
318,0.046
319,-0.007
320,0.007
321,0.024
322,-0.032
323,0.081
324,-0.039
325,-0.088
326,0.1
327,0.137
328,0.037
329,0.005
330,-0.049
331,0.015
332,0.056
333,0.002
334,-0.002
335,0.017
336,-0.01
337,0.037
338,-0.002
339,0.027
340,0.01
341,0.161
342,0.046
343,-0.01
344,-0.129
345,0.081
346,0.095
347,0.115
348,-0.039
349,-0.085
350,0.107
351,0.085
352,-0.02
353,0.039
354,-0.112
355,0.063
356,0.059
357,-0.015
358,0.066
359,-0.027
360,0.01
361,0.029
362,-0.007
363,0.002
364,0.01
365,0.034
366,-0.022
367,-0.017
368,-0.071
369,0.005
370,0.032
371,0.098
372,-0.024
373,-0.122
374,-0.103
375,-0.056
376,-0.112
377,-0.098
378,-0.188
379,0.046
380,-0.049
381,-0.129
382,-0.093
383,-0.071
384,-0.002
385,0.015
386,-0.046
387,-0.027
388,-0.078
389,-0.105
