,0.063.1
0,-0.032
1,-0.061
2,0.01
3,0.051
4,-0.095
5,-0.027
6,0.054
7,0.066
8,0.039
9,-0.01
10,0.015
11,0.037
12,0.085
13,0.046
14,-0.125
15,-0.125
16,-0.022
17,-0.027
18,-0.022
19,0.012
20,-0.093
21,-0.195
22,-0.02
23,-0.046
24,0.088
25,-0.02
26,-0.046
27,0.076
28,-0.02
29,-0.01
30,0.0
31,0.105
32,0.085
33,0.039
34,0.039
35,-0.024
36,0.029
37,-0.017
38,0.059
39,0.024
40,-0.022
41,-0.01
42,0.063
43,-0.022
44,-0.015
45,0.066
46,0.073
47,0.095
48,0.02
49,-0.002
50,0.085
51,-0.022
52,0.024
53,0.049
54,0.015
55,0.054
56,0.122
57,0.005
58,-0.005
59,-0.002
60,-0.022
61,0.017
62,-0.024
63,-0.007
64,0.022
65,-0.029
66,-0.032
67,0.054
68,0.01
69,0.002
70,0.081
71,0.078
72,0.051
73,-0.044
74,-0.083
75,-0.051
76,-0.022
77,-0.005
78,-0.029
79,-0.076
80,-0.034
81,0.012
82,0.068
83,0.068
84,-0.051
85,0.049
86,0.103
87,0.068
88,0.042
89,0.063
90,0.051
91,0.1
92,0.039
93,0.151
94,0.127
95,0.103
96,-0.01
97,0.01
98,-0.022
99,0.107
100,0.105
101,0.164
102,-0.029
103,-0.11
104,-0.015
105,0.022
106,0.049
107,0.063
108,-0.015
109,0.068
110,0.042
111,-0.017
112,0.007
113,0.051
114,-0.012
115,0.105
116,0.085
117,-0.042
118,0.044
119,0.0
120,0.078
121,-0.063
122,-0.11
123,0.085
124,-0.005
125,0.107
126,0.042
127,-0.005
128,0.039
129,0.085
130,0.039
131,0.022
132,0.02
133,0.066
134,0.073
135,0.044
136,0.002
137,-0.107
138,-0.063
139,0.017
140,0.054
141,0.002
142,-0.017
143,0.029
144,-0.022
145,0.01
146,0.054
147,0.015
148,0.085
149,0.037
150,-0.002
151,-0.039
152,0.034
153,0.078
154,-0.017
155,0.09
156,0.042
157,-0.071
158,-0.059
159,0.085
160,-0.02
161,-0.024
162,-0.01
163,-0.051
164,0.037
165,0.049
166,0.01
167,0.063
168,0.017
169,-0.049
170,-0.061
171,-0.061
172,0.037
173,0.0
174,0.039
175,-0.032
176,-0.046
177,0.073
178,-0.032
179,-0.078
180,-0.056
181,-0.024
182,0.029
183,-0.02
184,-0.022
185,-0.056
186,0.02
187,0.044
188,0.005
189,-0.005
190,0.078
191,0.034
192,0.046
193,-0.056
194,0.01
195,0.02
196,0.054
197,0.037
198,-0.059
199,-0.007
200,-0.042
201,-0.105
202,0.032
203,-0.12
204,-0.032
205,0.068
206,0.0
207,-0.059
208,0.015
209,0.049
210,-0.042
211,0.005
212,0.146
213,0.027
214,-0.076
215,-0.012
216,0.078
217,0.042
218,-0.044
219,0.032
220,0.01
221,0.022
222,0.044
223,-0.037
224,-0.059
225,-0.046
226,0.061
227,0.151
228,-0.054
229,0.049
230,0.242
231,-0.002
232,0.127
233,0.002
234,-0.049
235,0.071
236,0.024
237,0.005
238,-0.09
239,-0.076
240,0.027
241,-0.078
242,-0.088
243,-0.039
244,-0.132
245,-0.09
246,0.049
247,-0.122
248,-0.093
249,-0.061
250,-0.093
251,0.046
252,0.073
253,0.088
254,0.049
255,0.029
256,-0.044
257,-0.007
258,0.066
259,-0.066
260,-0.063
261,0.015
262,-0.044
263,-0.012
264,0.051
265,-0.078
266,0.039
267,-0.029
268,-0.032
269,0.076
270,0.066
271,0.125
272,0.081
273,0.061
274,0.054
275,-0.032
276,0.007
277,-0.093
278,-0.066
279,0.037
280,-0.034
281,-0.105
282,-0.103
283,-0.122
284,0.02
285,-0.059
286,-0.083
287,0.09
288,0.054
289,0.002
290,-0.027
291,0.012
292,0.046
293,0.012
294,-0.039
295,0.056
296,0.029
297,0.002
298,-0.01
299,-0.037
300,-0.059
301,-0.007
302,-0.017
303,0.034
304,0.056
305,0.081
306,-0.027
307,0.024
308,0.098
309,-0.083
310,-0.063
311,0.049
312,0.02
313,0.032
314,-0.002
315,-0.054
316,0.007
317,0.024
318,0.034
319,-0.088
320,-0.105
321,-0.144
322,-0.09
323,-0.034
324,-0.049
325,0.029
326,-0.017
327,0.029
328,-0.129
329,-0.183
330,-0.027
331,0.049
332,0.073
333,0.02
334,0.066
335,0.115
336,-0.049
337,-0.007
338,-0.056
339,-0.078
340,0.02
341,0.022
342,-0.127
343,-0.164
344,-0.02
345,-0.066
346,0.051
347,0.007
348,-0.039
349,0.046
350,-0.095
351,0.034
352,0.054
353,0.024
354,0.105
355,0.037
356,-0.012
357,0.005
358,-0.046
359,-0.037
360,-0.029
361,-0.044
362,-0.037
363,-0.02
364,0.012
365,0.02
366,-0.039
367,0.034
368,-0.12
369,-0.115
370,0.007
371,-0.049
372,-0.115
373,-0.015
374,0.073
375,-0.046
376,0.015
377,-0.017
378,-0.044
379,0.083
380,-0.02
381,-0.024
382,-0.056
383,-0.012
384,-0.024
385,-0.054
386,-0.12
387,0.042
388,0.027
389,-0.056
390,0.112
391,0.037
392,-0.105
393,-0.056
394,0.056
395,0.076
396,-0.046
397,-0.032
398,0.012
399,0.063
400,0.017
401,-0.022
402,-0.066
403,-0.09
404,0.0
405,-0.042
406,-0.076
407,0.029
408,-0.071
409,-0.037
410,0.066
411,-0.063
412,0.0
413,0.037
414,0.137
415,-0.044
416,-0.146
417,-0.066
418,-0.039
419,-0.093
420,-0.056
421,-0.051
422,-0.127
423,-0.071
424,-0.085
425,-0.11
426,-0.168
427,-0.09
428,0.012
429,-0.034
430,-0.044
431,-0.017
432,-0.063
433,-0.076
434,-0.017
435,0.042
436,-0.071
437,-0.039
438,0.144
439,-0.005
440,0.024
441,0.059
442,-0.017
443,0.007
444,0.0
445,-0.044
446,0.027
447,0.068
448,-0.024
449,0.088
450,-0.017
451,-0.022
452,0.007
453,0.056
454,0.012
455,-0.105
456,-0.054
457,0.034
458,-0.002
459,-0.044
460,-0.015
461,-0.088
462,-0.005
463,0.01
464,-0.015
465,-0.076
466,-0.068
467,0.083
468,-0.073
469,-0.024
470,0.056
471,0.005
472,-0.005
473,0.081
474,0.071
475,-0.071
476,0.0
477,0.059
478,-0.032
479,-0.034
480,0.012
481,0.085
482,-0.002
483,-0.078
484,-0.015
485,0.012
486,0.044
487,0.027
488,-0.066
489,0.12
490,0.085
491,0.066
492,-0.002
493,-0.007
494,0.007
495,0.037
496,0.049
497,0.007
498,-0.007
499,0.027
500,-0.017
501,-0.034
502,-0.059
503,-0.103
504,-0.085
505,-0.046
506,-0.034
507,0.032
508,-0.059
509,-0.005
510,-0.022
511,0.034
512,0.042
513,0.012
514,0.078
515,0.073
516,0.071
517,-0.015
518,-0.022
519,-0.012
520,0.029
521,0.054
522,0.034
523,-0.076
524,-0.105
525,0.007
526,-0.066
527,-0.093
528,-0.01
529,0.029
530,0.032
531,0.059
532,-0.103
533,-0.049
534,0.11
535,0.037
536,0.012
537,0.059
538,0.117
539,0.034
540,-0.017
541,0.029
542,-0.022
543,-0.002
544,-0.051
545,0.017
546,-0.073
547,-0.088
548,-0.039
549,0.076
550,-0.042
551,-0.051
552,0.027
553,-0.161
554,0.029
555,0.044
556,-0.01
557,0.049
558,0.125
559,0.054
560,0.005
561,0.039
562,0.076
563,0.015
564,-0.01
565,-0.039
566,-0.073
567,-0.037
568,-0.01
569,-0.012
570,-0.09
571,0.02
572,-0.044
573,-0.015
574,0.088
575,-0.09
576,0.159
577,0.066
578,0.049
579,0.1
580,0.044
581,0.056
582,0.093
583,-0.034
584,0.029
585,0.061
586,0.115
587,0.12
588,-0.054
589,0.0
590,-0.012
591,0.012
592,0.027
593,0.078
594,0.112
595,0.02
596,0.046
597,0.01
598,0.071
599,0.029
600,0.024
601,0.056
602,-0.039
603,-0.042
604,-0.105
605,0.02
606,0.032
607,0.042
608,0.042
609,0.017
610,0.051
611,0.056
612,0.012
613,0.11
614,0.093
615,0.093
616,0.115
617,-0.022
618,0.032
619,-0.024
620,-0.007
621,0.005
622,0.056
623,0.051
624,-0.017
625,0.054
626,0.088
627,0.02
628,0.01
629,-0.022
630,-0.01
631,0.076
632,0.051
633,-0.12
634,0.042
635,0.068
636,0.093
637,-0.034
638,-0.037
639,-0.056
640,-0.054
641,-0.022
642,-0.066
643,-0.061
644,-0.061
645,-0.007
646,-0.11
647,-0.076
648,-0.066
649,-0.066
650,-0.049
651,-0.027
652,-0.083
653,-0.027
654,0.012
655,-0.02
656,0.007
657,0.073
658,0.11
659,0.01
660,0.015
661,-0.017
662,0.0
663,-0.044
664,-0.068
665,0.007
666,-0.005
667,0.056
668,0.022
669,-0.049
670,0.059
671,0.117
672,0.076
673,0.054
674,-0.071
675,0.071
676,0.115
677,-0.117
678,-0.054
679,0.132
680,0.076
681,-0.029
682,0.024
683,0.066
684,0.132
685,0.085
686,0.037
687,0.012
688,-0.01
689,0.071
690,0.022
691,0.12
692,0.088
693,0.017
694,0.051
695,0.029
696,-0.027
697,0.037
698,-0.037
699,0.015
700,0.039
701,0.015
702,0.088
703,0.0
704,0.032
705,0.01
706,-0.027
707,-0.044
708,-0.017
709,0.061
710,0.066
711,0.017
712,-0.105
713,0.176
714,0.09
715,0.005
716,0.107
717,-0.002
718,-0.049
719,-0.056
720,0.015
721,0.088
722,-0.098
723,0.022
724,-0.015
725,-0.051
726,0.0
727,-0.049
728,-0.073
729,0.054
730,0.085
731,0.129
732,-0.051
733,0.002
734,0.083
735,0.002
736,0.037
737,-0.115
738,-0.046
739,0.071
740,-0.076
741,-0.044
742,-0.054
743,-0.059
744,-0.134
745,0.012
746,-0.032
747,-0.046
748,-0.081
749,-0.149
750,-0.146
751,-0.012
752,-0.056
753,-0.063
754,-0.088
755,-0.11
756,0.024
757,-0.059
758,-0.022
759,0.063
760,0.002
761,-0.015
762,-0.032
763,-0.095
764,-0.132
765,-0.105
766,-0.095
767,-0.044
768,-0.088
769,-0.154
770,-0.044
771,-0.078
772,-0.098
773,-0.027
774,-0.037
775,-0.022
776,-0.02
777,0.071
778,0.137
779,0.051
780,0.027
781,0.034
782,0.088
783,0.134
784,-0.005
785,0.032
786,-0.122
787,-0.144
788,-0.093
789,-0.122
790,-0.037
791,-0.071
792,0.066
793,0.042
794,-0.015
795,0.015
796,0.022
797,0.044
798,-0.071
799,-0.017
800,0.088
801,-0.073
802,0.068
803,0.09
804,0.068
805,-0.002
806,0.059
807,0.027
808,0.044
809,0.027
810,-0.029
811,-0.054
812,-0.054
813,-0.063
814,-0.054
815,-0.049
816,-0.076
817,-0.056
818,0.061
819,0.034
820,-0.022
821,-0.044
822,0.049
823,0.015
824,-0.017
825,0.005
826,-0.022
827,-0.032
828,-0.01
829,0.039
830,-0.01
831,-0.088
832,0.015
833,-0.042
834,-0.015
835,0.007
836,-0.078
837,0.051
838,-0.068
839,-0.09
840,-0.095
841,-0.112
842,0.027
843,0.012
844,-0.046
845,-0.127
846,-0.061
847,0.085
848,0.007
849,0.015
850,0.005
851,0.012
852,0.029
853,-0.027
854,0.017
855,0.002
856,0.073
857,0.073
858,-0.012
859,0.085
860,0.115
861,-0.01
862,-0.007
863,0.046
864,-0.007
865,-0.022
866,-0.032
867,0.054
868,-0.002
869,0.073
870,0.107
871,0.022
872,0.078
873,-0.039
874,-0.034
875,0.034
876,0.051
877,0.076
878,0.117
879,0.081
880,0.012
881,0.012
882,0.061
883,-0.015
884,0.015
885,0.063
886,0.037
887,-0.054
888,0.037
889,0.142
890,0.029
891,0.044
892,0.012
893,0.054
894,0.081
895,0.088
896,0.068
897,0.054
898,0.093
899,0.11
900,0.017
901,0.112
902,0.112
903,0.005
904,-0.044
905,-0.034
906,0.017
907,-0.071
908,-0.1
909,0.0
910,-0.085
911,-0.076
912,-0.054
913,-0.049
914,-0.012
915,-0.015
916,-0.046
917,-0.095
918,0.022
919,-0.054
920,0.039
921,0.046
922,0.012
923,0.01
924,0.093
925,0.037
926,-0.012
927,0.01
928,-0.024
929,0.068
930,0.059
931,0.01
932,-0.037
933,-0.017
934,0.027
935,0.01
936,0.005
937,0.002
938,0.029
939,0.027
940,0.017
941,-0.046
942,0.01
943,-0.015
944,-0.012
945,-0.049
946,-0.071
947,0.015
948,-0.02
949,-0.112
950,-0.02
951,-0.01
952,-0.037
953,0.142
954,0.098
955,0.027
956,0.071
957,0.125
958,0.142
959,0.054
960,0.105
961,0.032
962,0.188
963,0.073
964,-0.007
965,0.115
966,0.12
967,-0.002
968,-0.076
969,-0.137
970,-0.007
971,0.073
972,-0.024
973,0.049
974,-0.022
975,0.0
976,0.0
977,-0.012
978,-0.049
979,-0.09
980,0.051
981,0.039
982,-0.051
983,-0.122
984,0.105
985,0.105
986,-0.024
987,-0.007
988,0.059
989,0.034
990,-0.081
991,0.005
992,0.042
993,0.037
994,-0.076
995,0.017
996,0.034
997,0.0
998,0.139
999,0.071
1000,0.117
1001,0.2
1002,0.037
1003,0.085
1004,0.037
1005,-0.032
1006,0.129
1007,-0.037
1008,-0.049
1009,0.056
1010,-0.027
1011,-0.066
1012,-0.044
1013,-0.027
1014,0.063
1015,-0.1
1016,-0.088
1017,-0.042
1018,-0.017
1019,0.032
1020,0.015
1021,-0.042
1022,-0.112
1023,-0.107
1024,0.024
1025,-0.049
1026,-0.061
1027,-0.09
1028,-0.076
1029,-0.029
1030,-0.083
1031,0.01
1032,-0.049
1033,0.068
1034,0.054
1035,0.012
1036,-0.01
1037,0.056
1038,-0.042
1039,-0.098
1040,0.142
1041,0.098
1042,-0.012
1043,-0.127
1044,0.044
1045,-0.02
1046,-0.059
1047,-0.056
1048,-0.051
1049,-0.044
1050,-0.081
1051,-0.027
1052,-0.186
1053,-0.115
1054,0.0
1055,-0.017
1056,0.029
1057,-0.042
1058,0.005
1059,0.015
1060,-0.076
1061,0.012
1062,-0.049
1063,-0.056
1064,-0.059
1065,-0.085
1066,0.027
1067,-0.037
1068,-0.12
1069,-0.125
1070,-0.149
1071,-0.125
1072,-0.02
1073,0.103
1074,-0.022
1075,0.044
1076,-0.032
1077,0.032
1078,0.01
1079,0.066
