,0.034.1
0,-0.076
1,0.012
2,-0.01
3,-0.034
4,0.002
5,0.046
6,0.022
7,0.054
8,0.032
9,0.134
10,0.188
11,0.032
12,0.093
13,0.015
14,-0.012
15,0.02
16,0.027
17,-0.151
18,-0.081
19,0.056
20,0.0
21,-0.034
22,-0.01
23,-0.029
24,-0.095
25,0.007
26,0.098
27,-0.007
28,-0.012
29,0.015
30,0.02
31,0.071
32,0.051
33,-0.012
34,-0.051
35,-0.081
36,0.02
37,-0.024
38,-0.073
39,-0.122
40,-0.1
41,-0.056
42,-0.173
43,-0.107
44,-0.107
45,-0.176
46,-0.125
47,-0.12
48,-0.063
49,-0.027
50,-0.02
51,-0.051
52,0.046
53,0.039
54,0.027
55,0.049
56,0.027
57,-0.105
58,-0.024
59,0.051
60,-0.095
61,-0.022
62,-0.076
63,-0.061
64,-0.151
65,-0.146
66,0.002
67,-0.027
68,-0.171
69,-0.066
70,0.12
71,-0.051
72,-0.042
73,0.049
74,0.061
75,0.09
76,0.103
77,0.112
78,0.095
79,0.1
80,0.137
81,0.002
82,0.068
83,0.002
84,0.088
85,0.105
86,0.039
87,0.039
88,0.093
89,-0.049
90,0.022
91,0.034
92,0.115
93,0.115
94,0.076
95,0.164
96,0.132
97,0.051
98,0.042
99,0.078
100,0.139
101,0.066
102,0.078
103,0.054
104,-0.02
105,0.01
106,0.083
107,0.051
108,-0.034
109,-0.056
110,-0.027
111,0.02
112,0.046
113,0.0
114,-0.005
115,-0.034
116,0.002
117,0.01
118,0.01
119,0.117
120,0.034
121,-0.081
122,0.029
123,0.076
124,-0.034
125,0.046
126,0.01
127,-0.037
128,0.085
129,-0.015
130,-0.034
131,-0.061
132,-0.046
133,0.0
134,-0.164
135,-0.142
136,-0.054
137,-0.01
138,0.037
139,-0.117
140,-0.093
141,-0.159
142,-0.178
143,-0.039
144,-0.083
145,-0.051
146,-0.022
147,0.027
148,0.085
149,-0.049
150,0.049
151,0.188
152,0.137
153,0.007
154,0.054
155,0.017
156,-0.034
157,0.115
158,0.051
159,-0.002
160,-0.032
161,-0.01
162,0.007
163,-0.01
164,-0.01
165,-0.034
166,0.073
167,-0.029
168,0.012
169,0.11
170,0.073
171,0.056
172,-0.068
173,-0.022
174,-0.01
175,0.007
176,0.015
177,0.022
178,-0.081
179,-0.005
180,-0.09
181,-0.093
182,-0.117
183,-0.059
184,-0.071
185,-0.127
186,-0.005
187,0.127
188,-0.005
189,-0.002
190,0.076
191,0.125
192,0.156
193,0.098
194,0.105
195,-0.034
196,0.139
197,0.134
198,-0.044
