,0.017.1
0,-0.073
1,0.032
2,0.073
3,-0.151
4,-0.115
5,0.105
6,-0.02
7,-0.007
8,-0.056
9,-0.076
10,0.183
11,-0.054
12,-0.046
13,0.076
14,0.012
15,0.183
16,-0.076
17,0.01
18,0.088
19,-0.112
20,0.117
21,0.039
22,-0.071
23,0.127
24,0.071
25,0.054
26,-0.093
27,0.002
28,0.227
29,-0.024
30,0.007
31,0.261
32,0.01
33,0.017
34,0.142
35,0.063
36,0.095
37,-0.007
38,0.071
39,0.088
40,0.032
41,0.103
42,0.051
43,0.093
44,0.125
45,0.129
46,0.085
47,0.063
48,0.039
49,0.049
50,-0.007
51,-0.022
52,0.083
53,0.027
54,-0.137
55,-0.046
56,-0.088
57,-0.085
58,0.015
59,-0.066
60,0.01
61,0.039
62,0.049
63,0.049
64,-0.005
65,0.061
66,0.022
67,0.054
68,-0.002
69,0.02
70,-0.017
71,0.034
72,-0.066
73,-0.1
74,-0.059
75,-0.12
76,-0.063
77,-0.066
78,-0.029
79,-0.056
80,-0.037
81,-0.005
82,-0.037
83,-0.022
84,0.0
85,0.022
86,-0.007
87,0.002
88,0.056
89,-0.022
90,-0.078
91,-0.046
92,-0.002
93,0.022
94,-0.066
95,-0.071
96,0.039
97,0.061
98,0.015
99,-0.029
100,0.068
101,0.032
102,0.037
103,0.056
104,0.029
105,0.024
106,0.078
107,0.105
108,0.037
109,-0.029
110,0.076
111,0.029
112,-0.032
113,-0.017
114,0.127
115,0.071
116,0.01
117,-0.061
118,-0.076
119,0.034
120,0.022
121,0.061
122,0.081
123,0.029
124,0.022
125,0.112
126,0.051
127,-0.027
128,0.105
129,-0.012
130,0.083
131,0.017
132,0.01
133,-0.061
134,-0.095
135,-0.046
136,-0.056
137,-0.081
138,-0.09
139,-0.007
140,-0.002
141,-0.007
142,0.037
143,0.066
144,0.022
145,0.156
146,0.146
147,0.105
148,0.208
149,0.095
150,0.005
151,-0.081
152,-0.005
153,0.005
154,-0.032
155,-0.015
156,-0.022
157,0.002
158,-0.066
159,0.022
160,0.02
161,-0.051
162,-0.022
163,-0.034
164,-0.051
165,-0.095
166,-0.032
167,-0.015
168,-0.034
169,-0.015
170,0.015
171,-0.012
172,-0.107
173,-0.142
174,-0.046
175,-0.066
176,-0.061
177,0.007
178,-0.071
179,0.007
180,-0.027
181,-0.024
182,0.054
183,0.02
184,-0.042
185,0.056
186,-0.002
187,0.049
188,0.044
189,0.007
190,0.039
191,0.015
192,-0.017
193,0.0
194,0.034
195,0.088
196,0.017
197,0.09
198,0.134
199,0.076
200,0.09
201,0.039
202,0.051
203,-0.046
204,-0.027
205,0.083
206,0.059
207,0.01
208,0.129
209,-0.073
210,-0.188
211,-0.027
212,-0.046
213,-0.188
214,0.073
215,0.027
216,0.029
217,0.024
218,-0.017
219,-0.051
220,-0.046
221,0.02
222,0.205
223,-0.015
224,-0.117
225,0.032
226,0.034
227,-0.056
228,-0.081
229,-0.017
230,-0.024
231,-0.09
232,-0.005
233,-0.078
234,-0.139
235,-0.088
236,-0.032
237,0.081
238,-0.098
239,-0.12
240,0.044
241,0.032
242,0.0
243,-0.071
