,-0.090
0,-0.037
1,0.068
2,-0.073
3,0.007
4,0.117
5,0.076
6,0.022
7,-0.059
8,-0.051
9,0.024
10,-0.073
11,0.022
12,-0.112
13,0.171
14,0.044
15,-0.122
16,0.012
17,-0.007
18,0.002
19,0.1
20,0.044
21,-0.01
22,0.044
23,-0.105
24,0.024
25,0.017
26,0.037
27,0.007
28,-0.188
29,-0.122
30,0.054
31,-0.115
32,0.007
33,0.037
34,0.051
35,0.022
36,-0.088
37,0.0
38,0.068
39,0.156
40,0.095
41,0.054
42,0.071
43,0.037
44,0.232
45,0.046
46,0.137
47,0.103
48,0.046
49,0.042
50,-0.032
51,-0.042
52,0.032
53,0.005
54,-0.081
55,-0.029
56,0.007
57,0.061
58,0.161
59,-0.056
60,0.142
61,0.037
62,-0.02
63,0.293
64,0.088
65,-0.129
66,0.083
67,0.034
68,0.2
69,0.002
70,-0.056
71,0.034
72,-0.015
73,0.046
74,0.049
75,0.049
76,0.073
77,-0.032
78,0.037
79,0.034
80,0.027
81,0.186
82,0.024
83,0.017
84,0.039
85,-0.078
86,-0.068
87,-0.027
88,-0.068
89,-0.059
90,-0.129
91,-0.024
92,-0.166
93,-0.044
94,-0.039
95,-0.1
96,-0.127
97,-0.085
98,0.059
99,0.056
100,-0.186
101,0.11
102,0.127
103,0.027
104,0.037
105,0.022
106,0.012
107,-0.032
108,-0.159
109,-0.144
110,0.015
111,-0.039
112,-0.059
113,-0.012
114,-0.095
115,-0.159
116,-0.022
117,-0.166
118,-0.037
119,0.09
120,-0.017
121,-0.051
122,-0.012
123,-0.01
124,0.222
125,-0.032
126,0.11
127,0.122
128,0.161
129,0.117
130,0.054
131,0.007
132,0.02
133,-0.024
134,-0.051
135,0.034
136,-0.09
137,0.1
138,-0.066
139,-0.044
140,-0.029
141,-0.054
142,0.024
143,-0.037
144,-0.027
145,0.139
146,0.176
147,0.164
148,0.037
149,0.007
150,-0.01
151,0.059
152,0.059
153,-0.059
154,0.049
155,-0.073
156,0.007
157,0.31
158,0.061
159,0.024
160,0.1
161,0.042
162,0.193
163,-0.073
164,0.039
165,0.132
166,0.076
167,0.044
168,0.137
169,0.0
170,0.012
171,-0.017
172,0.027
173,0.02
174,0.034
175,-0.098
176,0.012
177,-0.071
178,-0.098
179,-0.005
180,0.02
181,0.066
182,-0.103
183,-0.022
184,0.056
185,-0.022
186,0.015
187,-0.02
188,-0.012
189,-0.051
190,0.044
191,-0.029
192,-0.01
193,-0.029
194,-0.212
195,-0.056
196,-0.076
197,0.051
198,-0.037
199,-0.027
200,0.02
201,-0.034
202,0.022
203,-0.068
204,-0.017
205,0.042
206,0.088
207,0.017
208,0.088
209,0.01
210,-0.054
211,-0.002
212,-0.061
213,-0.156
214,-0.085
215,-0.022
216,0.085
217,0.02
218,0.015
219,0.142
220,0.005
221,-0.027
222,0.066
223,0.156
224,0.122
225,0.183
226,0.203
227,0.007
228,0.002
229,-0.063
230,0.029
231,0.066
232,0.073
233,0.054
234,-0.103
235,-0.09
236,-0.024
237,-0.122
238,-0.129
239,-0.051
240,-0.076
241,0.027
242,0.156
243,-0.098
244,-0.125
245,0.125
246,0.042
247,0.059
248,0.107
249,-0.005
250,0.02
251,-0.005
252,-0.022
253,0.083
254,0.066
255,-0.085
256,0.02
257,0.061
258,-0.046
259,-0.083
260,-0.083
261,0.01
262,0.007
263,0.029
264,-0.015
265,-0.002
266,0.061
267,0.022
268,-0.024
269,-0.068
270,0.017
271,-0.105
272,-0.027
273,-0.068
274,-0.078
275,-0.051
276,-0.283
277,-0.051
278,-0.015
279,0.115
280,0.054
281,0.117
282,0.024
283,0.002
284,-0.037
285,-0.037
286,0.051
287,0.117
288,-0.015
289,0.029
290,0.149
291,0.054
292,-0.085
293,0.032
294,-0.103
295,-0.11
296,-0.007
297,-0.044
298,-0.073
299,-0.044
300,-0.061
301,-0.173
302,-0.127
303,0.024
304,0.085
305,-0.095
306,-0.103
307,-0.032
308,0.029
309,-0.059
310,-0.051
311,-0.051
312,-0.024
313,0.063
314,0.007
315,-0.146
316,-0.054
317,0.012
318,-0.146
319,-0.073
320,-0.032
321,0.051
322,0.024
323,-0.005
324,0.068
325,0.093
326,0.122
327,0.027
328,0.034
329,0.02
330,-0.088
331,0.012
332,-0.039
333,-0.017
334,-0.117
335,-0.073
336,-0.198
337,-0.164
338,-0.134
339,-0.005
340,0.139
341,-0.073
342,-0.159
343,0.039
344,0.059
345,-0.037
346,-0.105
347,0.068
348,0.134
349,-0.085
350,0.027
351,0.081
352,-0.034
353,-0.19
