,0.107
0,0.032
1,0.134
2,0.071
3,0.103
4,0.129
5,0.168
6,0.083
7,0.081
8,0.059
9,-0.01
10,0.12
11,0.054
12,-0.061
13,0.051
14,-0.071
15,-0.012
16,0.0
17,-0.02
18,0.002
19,-0.093
20,-0.081
21,-0.161
22,-0.066
23,0.039
24,-0.059
25,-0.095
26,-0.088
27,-0.027
28,-0.029
29,-0.144
30,-0.098
31,-0.073
32,-0.027
33,-0.066
34,-0.056
35,-0.112
36,-0.1
37,-0.127
38,-0.186
39,-0.132
40,-0.186
41,-0.105
42,-0.063
43,-0.115
44,-0.015
45,0.002
46,-0.022
47,-0.112
48,-0.051
49,0.002
50,-0.061
51,-0.012
52,-0.073
53,-0.024
54,-0.098
55,-0.1
56,-0.022
57,-0.112
58,-0.095
59,-0.103
60,0.002
61,-0.015
62,-0.093
63,0.005
64,0.034
65,0.007
66,0.049
67,-0.012
68,0.061
69,0.122
70,0.168
71,0.054
72,0.051
73,-0.005
74,0.076
75,0.039
76,-0.027
77,0.027
78,0.039
79,-0.024
80,0.017
81,-0.056
82,0.054
83,0.066
84,0.012
85,0.085
86,0.032
87,-0.034
88,0.032
89,0.027
90,0.139
91,0.046
92,-0.051
93,-0.012
94,-0.024
95,0.0
96,-0.037
97,-0.02
98,0.044
99,-0.042
100,-0.056
101,-0.1
102,-0.081
103,-0.007
104,0.017
105,-0.015
106,-0.09
107,-0.11
108,-0.1
109,-0.066
110,-0.056
111,-0.068
112,-0.144
113,-0.129
114,-0.054
115,0.017
116,-0.073
117,-0.015
118,0.034
119,-0.149
120,-0.11
121,-0.02
122,0.032
123,-0.073
124,-0.061
125,-0.122
126,-0.081
127,-0.051
128,-0.073
129,-0.022
130,-0.11
131,-0.125
132,0.029
133,-0.068
134,-0.127
135,-0.061
136,-0.054
137,-0.093
138,-0.154
139,-0.027
140,-0.044
141,-0.088
142,-0.044
143,-0.037
144,0.037
145,0.022
146,-0.029
147,-0.015
148,-0.061
149,0.063
150,0.054
151,0.178
152,0.171
153,0.051
154,0.098
155,0.085
156,0.027
157,0.059
158,0.056
159,0.049
160,-0.005
161,0.073
162,0.156
163,0.032
164,0.037
165,0.046
166,0.0
167,0.088
168,0.027
169,0.044
170,0.051
171,0.01
172,0.054
173,0.005
174,0.039
175,0.049
176,-0.049
177,-0.054
178,0.017
179,0.1
180,0.022
181,0.042
182,0.054
183,0.066
184,0.022
185,-0.044
186,-0.002
187,0.027
188,0.127
189,0.02
190,-0.112
191,-0.015
192,0.066
193,0.137
194,0.034
195,-0.088
196,-0.085
197,-0.007
198,-0.071
199,-0.156
200,-0.051
201,-0.007
202,-0.02
203,-0.046
204,-0.129
205,-0.149
206,-0.034
207,-0.129
208,-0.073
209,-0.044
210,-0.066
211,-0.073
212,-0.015
213,0.046
214,0.085
215,-0.017
216,-0.024
217,-0.039
218,-0.103
219,-0.054
220,-0.103
221,-0.103
222,-0.149
223,-0.078
224,0.015
225,0.042
226,-0.112
227,-0.042
228,0.015
229,-0.049
230,-0.049
231,-0.049
232,-0.024
233,-0.078
234,-0.029
235,-0.002
236,-0.029
237,0.024
238,-0.02
239,-0.085
240,-0.015
241,0.105
242,0.059
243,0.034
244,0.11
245,0.144
246,0.056
247,0.066
248,0.022
249,0.098
250,0.173
251,0.088
252,0.1
253,0.007
254,0.022
255,0.027
256,0.098
257,0.11
258,0.105
259,0.098
260,0.012
261,-0.098
262,-0.044
263,0.005
264,0.09
265,0.076
266,-0.012
267,0.068
268,-0.012
269,0.115
270,0.107
271,0.032
272,0.093
273,0.117
274,0.1
275,-0.002
276,0.056
277,-0.039
278,-0.049
279,-0.022
280,-0.068
281,-0.078
282,-0.007
283,-0.005
284,-0.095
285,-0.093
286,0.02
287,0.024
288,-0.015
289,-0.01
290,0.029
291,0.061
292,0.015
293,-0.005
294,-0.054
295,-0.034
296,-0.022
297,0.017
298,0.017
299,0.024
300,-0.061
301,-0.063
302,0.066
303,-0.037
304,0.022
305,-0.046
306,0.037
307,0.01
308,-0.085
309,0.007
310,0.015
311,-0.112
312,-0.024
313,-0.017
314,-0.012
315,-0.095
316,0.005
317,-0.054
318,-0.046
319,0.076
320,-0.054
321,-0.137
322,0.049
323,0.076
324,0.007
325,-0.027
326,-0.005
327,0.042
328,-0.017
329,0.039
330,0.042
331,0.134
332,0.151
333,0.164
334,0.044
335,0.012
336,0.046
337,-0.017
338,-0.034
339,0.071
340,-0.007
341,0.061
342,0.022
343,0.032
344,0.017
345,0.073
346,0.046
347,-0.022
348,-0.068
349,0.042
350,0.044
351,0.015
352,0.039
353,-0.027
354,-0.032
355,-0.027
356,0.012
357,-0.032
358,0.039
359,-0.002
360,-0.127
361,-0.098
362,-0.027
363,-0.037
364,-0.02
365,-0.073
366,-0.078
367,-0.066
368,0.005
369,-0.085
370,-0.029
371,0.022
372,0.054
373,-0.015
374,-0.107
375,-0.098
376,-0.024
377,-0.178
378,-0.076
379,0.066
380,0.054
381,-0.029
382,-0.173
383,-0.066
384,-0.037
385,-0.107
386,-0.12
387,-0.195
388,-0.132
389,-0.02
390,-0.044
391,-0.02
392,-0.032
393,-0.005
394,-0.115
395,-0.112
396,-0.1
397,-0.098
398,-0.117
399,-0.029
400,0.007
401,-0.068
402,-0.159
403,-0.125
404,-0.129
405,-0.1
406,-0.037
407,0.02
408,0.029
409,0.039
410,0.015
411,0.02
412,0.127
413,0.007
414,0.078
415,0.098
416,0.029
417,0.024
418,0.034
419,0.078
420,0.0
421,-0.063
422,0.02
423,0.01
424,-0.039
425,0.007
426,0.02
