,0.039.1
0,0.1
1,0.032
2,0.027
3,0.066
4,-0.024
5,0.139
6,0.125
7,0.029
8,0.144
9,0.088
10,0.088
11,0.078
12,0.142
13,0.112
14,0.017
15,-0.073
16,-0.046
17,-0.012
18,0.027
19,-0.166
20,-0.127
21,-0.029
22,-0.078
23,0.049
24,-0.095
25,-0.115
26,0.076
27,-0.029
28,-0.051
29,-0.063
30,-0.02
31,0.015
32,0.081
33,0.005
34,0.076
35,-0.007
36,-0.015
37,-0.002
38,-0.09
39,-0.078
40,-0.127
41,-0.044
42,0.073
43,-0.054
44,-0.034
45,0.051
46,-0.081
47,0.012
48,-0.027
49,0.02
50,0.017
51,0.007
52,-0.037
53,-0.046
54,-0.09
55,-0.012
56,-0.02
57,-0.02
58,-0.007
59,-0.088
60,-0.056
61,0.046
62,-0.01
63,0.007
64,-0.063
65,0.078
66,0.088
67,0.022
68,0.117
69,0.122
70,0.134
71,0.093
72,0.085
73,0.076
74,0.051
75,0.068
76,0.017
77,0.015
78,0.129
79,0.103
80,0.076
81,0.017
82,-0.073
83,0.017
84,-0.005
85,0.042
86,0.032
87,0.09
88,0.134
89,0.012
90,-0.037
91,0.015
92,0.095
93,0.044
94,-0.017
95,-0.044
96,-0.056
97,-0.144
98,0.034
99,-0.024
100,-0.007
101,0.046
102,-0.046
103,0.063
104,0.105
105,0.066
106,-0.022
107,-0.083
108,0.063
109,0.061
110,0.002
111,-0.007
112,0.164
113,0.017
114,0.049
115,0.049
116,-0.09
117,0.178
118,0.007
119,-0.134
120,-0.125
121,-0.125
122,0.017
123,-0.093
124,-0.122
125,0.01
126,-0.144
127,-0.005
128,0.11
129,-0.022
130,-0.027
131,0.005
132,-0.01
133,0.068
134,-0.034
135,0.044
136,0.117
137,-0.015
138,0.042
139,0.054
140,-0.061
141,-0.044
142,-0.012
143,0.078
144,0.088
145,-0.007
146,0.044
147,-0.022
148,0.037
149,0.046
150,0.076
151,-0.056
152,0.046
153,0.044
154,0.083
155,0.063
156,0.007
157,-0.046
158,-0.115
159,-0.015
160,-0.01
161,-0.002
162,-0.024
163,-0.127
164,0.005
165,-0.012
166,-0.034
167,0.076
168,0.02
169,0.029
170,0.088
171,0.005
172,0.1
173,0.051
174,-0.039
175,0.017
176,-0.012
177,0.017
178,0.042
179,0.125
180,0.063
181,0.027
182,0.037
183,0.039
184,0.112
185,0.085
186,0.056
187,0.117
188,0.076
189,0.0
190,0.085
191,0.078
192,-0.027
193,-0.115
194,-0.081
195,0.071
196,0.042
197,-0.117
198,-0.164
199,-0.044
200,-0.071
201,-0.146
202,-0.093
203,-0.029
204,-0.098
205,0.078
206,0.044
207,-0.117
208,0.017
209,0.017
210,0.125
211,-0.015
212,-0.09
213,-0.015
214,0.002
215,0.029
216,0.042
217,-0.015
218,-0.002
219,-0.078
220,-0.022
221,-0.083
222,-0.085
223,0.046
224,0.01
225,-0.024
226,-0.071
227,-0.081
228,-0.01
229,0.054
230,-0.144
231,-0.12
232,0.144
233,0.044
234,0.059
235,0.088
236,0.034
237,0.056
238,0.09
239,-0.093
240,-0.01
241,0.007
242,-0.112
243,0.137
244,0.029
245,-0.005
246,-0.083
247,-0.12
248,-0.044
249,0.029
250,0.01
251,-0.039
252,0.066
253,0.115
254,0.166
255,0.107
256,0.059
257,0.061
258,0.144
259,0.039
260,0.044
261,0.022
262,-0.081
263,0.012
264,-0.01
265,-0.01
266,-0.068
267,0.056
268,0.09
269,0.037
270,0.09
271,-0.081
272,0.037
273,0.034
274,-0.132
275,0.105
276,0.022
277,0.005
278,0.042
279,0.061
280,0.039
281,0.005
282,-0.107
283,0.046
284,0.081
285,-0.068
286,-0.042
287,-0.022
288,0.01
289,0.081
290,-0.042
291,0.083
292,0.083
293,0.134
294,0.088
295,-0.146
296,0.027
297,0.037
298,-0.024
299,-0.085
300,-0.164
301,-0.127
302,0.032
303,0.037
304,-0.181
305,-0.024
306,-0.017
307,-0.193
308,-0.129
309,-0.034
310,0.093
311,0.037
312,-0.017
313,0.049
314,0.061
315,0.037
316,-0.022
317,-0.115
318,-0.083
319,0.066
320,0.024
321,0.017
322,-0.09
323,-0.005
324,-0.027
325,-0.054
326,-0.02
327,-0.081
328,0.024
329,0.032
330,0.037
331,-0.012
332,0.081
333,0.093
334,0.083
335,0.034
336,0.01
337,0.071
338,0.068
339,0.068
340,-0.01
341,0.032
342,0.042
343,-0.015
344,-0.088
345,-0.037
346,0.002
347,0.005
348,0.112
349,-0.022
350,0.02
351,0.127
352,0.083
353,-0.007
354,0.051
355,0.088
356,0.11
357,-0.029
358,0.188
359,-0.032
360,0.005
361,-0.005
362,-0.027
363,0.073
364,-0.059
365,-0.1
366,-0.027
367,-0.017
368,-0.056
369,-0.117
370,-0.042
371,0.068
372,-0.015
373,-0.063
374,-0.115
375,-0.129
376,0.081
377,0.049
378,-0.09
379,-0.076
380,-0.081
381,0.034
382,-0.054
383,-0.154
384,-0.051
385,-0.059
386,-0.1
387,-0.061
388,-0.125
389,0.042
390,-0.068
391,0.081
392,0.02
393,-0.083
394,-0.11
395,0.1
396,-0.068
397,-0.112
398,0.012
399,-0.039
400,-0.002
401,-0.027
402,0.007
403,0.056
404,-0.037
405,0.0
406,-0.073
407,0.02
408,0.044
409,-0.015
410,-0.027
411,-0.046
412,-0.007
413,0.039
414,-0.037
415,-0.044
416,0.066
417,0.078
418,-0.037
419,-0.007
420,-0.081
421,-0.063
422,-0.012
423,-0.059
424,-0.017
425,0.012
426,0.039
427,0.059
428,0.032
429,0.044
430,0.032
431,0.005
432,0.093
433,0.071
434,0.09
435,0.022
436,0.105
437,0.007
438,-0.002
439,-0.002
440,-0.046
441,-0.078
442,-0.09
443,-0.173
444,-0.137
445,-0.151
446,-0.242
447,-0.098
448,-0.125
449,-0.122
450,0.002
451,0.032
452,-0.137
453,-0.071
454,0.127
455,0.027
456,0.02
457,-0.007
458,0.068
459,0.122
460,-0.042
461,-0.034
462,0.007
463,0.039
464,-0.083
465,-0.024
466,-0.066
467,-0.049
468,-0.007
469,0.01
470,-0.063
471,-0.022
472,0.044
473,0.061
474,-0.085
475,-0.002
476,-0.017
477,-0.007
478,-0.039
479,-0.01
480,0.056
481,-0.061
482,0.007
483,0.063
484,-0.098
485,0.02
486,-0.081
487,-0.01
488,0.017
489,-0.002
490,-0.017
491,-0.083
492,-0.142
493,0.01
494,0.039
495,-0.01
496,0.051
497,0.051
498,-0.01
499,-0.022
500,0.029
501,0.098
502,0.088
503,-0.01
504,0.054
505,-0.039
506,-0.071
507,0.059
508,0.051
509,-0.01
510,0.051
511,-0.159
512,0.039
513,0.117
514,0.061
515,0.132
516,0.088
517,0.032
518,0.276
519,0.051
520,0.063
521,-0.063
522,0.007
523,0.059
524,-0.039
525,0.127
526,-0.022
527,0.005
528,0.073
529,0.024
530,0.068
531,0.015
532,-0.054
533,0.11
534,0.024
535,0.027
536,0.02
537,0.032
538,0.022
539,0.059
540,0.017
541,-0.044
542,-0.103
543,-0.063
544,-0.061
545,-0.017
546,-0.044
547,-0.027
548,-0.012
549,-0.024
550,-0.146
551,-0.076
552,-0.071
553,-0.071
554,-0.071
555,-0.078
556,0.012
557,-0.022
558,-0.09
559,0.005
560,-0.103
561,-0.027
562,0.085
563,-0.093
564,-0.115
565,0.044
566,-0.183
567,-0.115
568,-0.024
569,-0.061
570,-0.083
571,-0.112
572,-0.034
573,0.076
574,-0.056
575,-0.005
576,-0.012
577,0.005
578,-0.02
579,-0.042
580,-0.029
581,-0.076
582,-0.029
583,0.027
584,-0.044
585,-0.081
586,0.049
587,0.012
588,-0.166
589,-0.132
590,0.0
591,0.088
592,-0.073
593,0.034
594,0.256
595,0.002
596,0.095
597,0.146
598,0.078
599,0.007
600,-0.032
601,0.042
602,0.095
603,0.117
604,-0.071
605,0.085
606,0.054
607,-0.049
608,0.002
609,-0.056
610,0.11
611,0.029
612,-0.078
613,0.027
614,-0.105
615,-0.029
616,0.039
617,0.042
618,0.095
619,0.034
620,0.061
621,0.005
622,0.083
623,0.029
624,-0.076
625,-0.017
626,-0.027
627,-0.017
628,-0.037
629,-0.142
630,-0.098
631,0.034
632,0.137
633,0.049
634,0.037
635,0.066
636,0.059
637,-0.068
638,-0.024
639,-0.063
640,-0.007
641,0.068
642,-0.129
643,-0.076
644,-0.051
645,-0.029
646,-0.017
647,-0.029
648,-0.115
649,-0.039
650,-0.107
651,0.071
652,-0.166
653,-0.198
654,-0.103
655,0.027
656,-0.042
657,0.015
658,0.024
659,-0.054
660,-0.112
661,-0.015
662,-0.095
663,0.005
664,-0.054
665,-0.11
666,-0.049
667,-0.071
668,-0.066
669,-0.061
670,-0.037
671,-0.015
672,-0.049
673,-0.015
674,-0.056
675,-0.01
676,0.027
677,0.046
678,-0.042
679,-0.012
680,0.037
681,0.002
682,-0.012
683,0.042
684,-0.073
685,-0.159
686,-0.107
687,-0.146
688,-0.081
689,-0.044
690,-0.007
691,-0.034
692,-0.049
693,0.056
694,0.056
695,-0.024
696,0.051
697,0.127
698,0.085
699,0.017
700,0.042
701,0.059
702,-0.015
703,-0.039
704,0.105
705,-0.02
706,-0.027
707,-0.068
708,0.02
709,0.024
710,-0.056
711,-0.125
712,0.059
713,0.005
714,-0.017
715,-0.037
716,0.054
717,-0.1
718,-0.042
719,0.105
720,0.005
721,-0.054
722,0.098
723,0.073
724,-0.049
725,-0.005
726,0.037
727,-0.022
728,-0.034
729,-0.151
730,-0.056
731,-0.115
732,-0.076
733,0.029
734,-0.085
735,-0.037
736,-0.002
737,-0.034
738,-0.005
739,0.002
740,-0.132
741,-0.056
742,0.081
743,0.093
744,0.015
745,-0.039
746,0.088
747,0.015
748,-0.029
749,-0.054
750,0.007
751,-0.056
752,-0.103
753,-0.095
754,-0.078
755,-0.088
756,-0.078
757,-0.051
758,-0.054
759,-0.027
760,0.032
761,0.007
762,0.117
763,0.061
764,0.151
765,-0.005
766,0.061
767,0.046
768,0.093
769,0.017
770,0.032
771,0.12
772,0.073
773,0.125
774,0.005
775,0.071
776,0.1
777,-0.071
778,0.024
779,-0.029
780,-0.054
781,0.005
782,0.137
783,-0.044
784,-0.012
785,-0.037
786,0.117
787,0.046
788,0.015
789,0.09
790,0.139
791,0.022
792,0.044
793,0.054
794,0.134
795,0.107
796,0.081
797,0.085
798,0.071
799,0.129
800,0.212
801,-0.059
802,0.059
803,-0.012
804,0.061
805,-0.005
806,-0.012
807,0.09
808,0.034
809,0.005
810,0.042
811,-0.063
812,0.015
813,0.063
814,-0.015
815,-0.005
816,0.093
817,0.059
818,0.054
819,0.042
820,0.078
821,0.037
822,0.024
823,0.005
824,0.012
825,-0.076
826,0.088
827,-0.034
828,0.042
829,0.107
830,-0.015
831,-0.071
832,-0.049
833,-0.034
834,0.107
835,-0.029
836,-0.063
837,-0.01
838,0.054
839,-0.029
840,-0.005
841,0.005
842,0.02
843,0.005
844,0.068
845,-0.022
846,-0.061
847,-0.024
848,0.002
849,-0.042
850,-0.002
851,-0.154
852,-0.017
853,0.032
854,-0.015
855,0.029
856,-0.049
857,0.027
858,0.078
859,-0.02
860,0.046
861,0.063
862,0.105
863,0.12
864,0.012
865,0.085
866,0.049
867,-0.01
868,-0.088
869,-0.027
870,0.154
871,-0.017
872,0.034
873,0.181
