,0.020
0,0.063
1,-0.063
2,0.024
3,0.056
4,0.015
5,0.12
6,-0.054
7,-0.098
8,0.005
9,0.005
10,0.044
11,-0.146
12,-0.095
13,0.1
14,0.164
15,-0.017
16,-0.059
17,-0.015
18,-0.005
19,-0.032
20,-0.002
21,-0.005
22,0.105
23,-0.034
24,-0.005
25,0.015
26,-0.02
27,0.09
28,0.061
29,-0.049
30,-0.005
31,0.081
32,-0.049
33,-0.117
34,-0.09
35,0.022
36,0.024
37,-0.054
38,-0.051
39,0.0
40,0.056
41,0.066
42,0.125
43,0.144
44,-0.037
45,0.054
46,0.154
47,0.115
48,0.002
49,0.015
50,0.125
51,0.022
52,-0.129
53,0.005
54,0.085
55,-0.027
56,0.007
57,0.078
58,0.051
59,-0.171
60,-0.098
61,0.027
62,0.022
63,0.015
64,-0.049
65,-0.007
66,0.02
67,0.066
68,-0.029
69,-0.039
70,-0.007
71,0.054
72,0.176
73,0.076
74,-0.017
75,-0.11
76,-0.032
77,0.063
78,-0.056
79,-0.11
80,-0.022
81,-0.063
82,-0.056
83,-0.159
84,-0.061
85,0.029
86,-0.056
87,-0.056
88,0.032
89,0.09
90,0.078
91,0.056
92,0.034
93,0.059
94,0.059
95,-0.007
96,0.029
97,-0.085
98,-0.039
99,-0.01
100,-0.022
101,-0.022
102,-0.024
103,0.02
104,0.044
105,0.032
106,-0.034
107,0.02
108,0.032
109,0.049
110,0.049
111,-0.093
112,0.081
113,0.134
114,0.103
115,0.027
116,0.054
117,-0.005
118,-0.061
119,0.061
120,-0.044
121,-0.059
122,-0.054
123,-0.022
124,-0.093
125,-0.09
126,-0.007
127,0.032
128,0.024
129,0.073
130,0.1
131,0.059
132,0.012
133,0.024
134,0.034
135,0.085
136,-0.007
137,0.017
138,0.02
139,0.051
140,0.115
141,0.007
142,0.063
143,0.076
144,-0.002
145,0.02
146,0.042
147,0.078
148,0.032
149,0.09
150,0.049
151,0.103
152,0.076
153,0.088
154,0.09
155,0.063
156,0.01
157,0.027
158,0.029
159,-0.107
160,0.007
161,0.032
162,0.039
163,-0.024
164,0.022
165,0.044
166,-0.032
167,0.007
168,-0.022
169,-0.007
170,0.039
171,0.01
172,0.044
173,-0.037
174,-0.068
175,-0.044
176,-0.071
177,0.007
178,-0.02
179,0.015
180,-0.007
181,-0.042
182,-0.027
183,0.01
184,0.007
185,0.02
186,-0.093
187,-0.002
188,-0.027
189,-0.054
190,0.037
191,0.046
192,0.002
193,0.007
194,0.037
195,0.024
196,0.049
197,-0.007
198,-0.034
199,-0.098
200,-0.11
201,-0.066
202,0.005
203,0.007
204,-0.027
205,-0.044
206,-0.027
207,-0.027
208,0.073
209,0.078
210,0.002
211,0.059
212,0.012
213,-0.054
214,0.095
215,0.02
216,-0.012
217,0.039
218,0.081
219,-0.085
220,-0.137
221,-0.137
222,0.002
223,-0.081
224,0.007
225,0.078
226,-0.029
227,-0.044
228,0.039
229,0.261
230,0.161
231,0.032
232,0.103
233,0.032
234,0.044
235,0.049
236,0.122
237,-0.015
238,-0.012
239,0.032
240,-0.032
241,0.02
242,0.049
243,0.046
244,-0.085
245,-0.059
246,0.0
247,0.063
248,0.024
